,#genes,genes
11,41,"['Nap1l5', 'Nnat', 'Hap1', 'Zcchc12', 'AW551984', 'Ahi1', 'Pmch', 'Parpbp', 'Resp18', 'Scg2', 'Impact', 'Dgkk', 'Peg3', 'Cartpt', 'Dlk1', 'Gm2830', 'Gpr101', 'Wdr6', 'Hcrt', 'Gpx3', 'Ndn', 'Nrsn2', '2900052N01Rik', 'Irs4', 'Glra3', 'Ngb', 'Baiap3', 'Tmem255a', 'Nxph4', 'Gprasp2', 'Peg10', 'Gad2', 'Eef1g', 'Nova1', 'Gabrq', 'Tmem130', 'Igsf1', 'Rps27a', 'Fhl1', 'Ralyl', 'Gm15772']"
12,17,"['Rps26', 'Gm17494', 'Nsg2', 'Gm26723', 'Grin1os', 'mt-Nd6', 'Gm26444', 'Rps8', 'Tmem30a', 'Gabrb3', 'Rps16-ps2', 'Lmo4', 'Hnrnpa0', 'Rpl7a-ps10', 'Tspan13', 'Gm29236', 'Junb']"
13,69,"['Gm10076', '6330403K07Rik', 'Rpl41', 'Rps21', 'Slc22a17', 'RP23-149L23.1', 'Ywhab', 'Ndufa1', 'Rpl6l', 'Rpl17', 'Rps25', 'Rpl11', 'Rpl6', 'Fau', 'Rps14', 'Gm9843', 'Rpl37rt', 'Tmx4', 'Uqcrh', 'Gm11353', 'Gm15843', 'Rpl37', 'Prkar1a', 'Wdr89', 'Rps25-ps1', 'Gm9385', 'Rpl14', 'Rpl23a', 'Rps28', 'Rpsa-ps12', 'Rps19', 'Gm4332', 'Vcp', 'Chd3os', 'Rps9', 'Rpl22l1', 'Rps20', 'Rpl8', 'Gm8623', 'C330021F23Rik', 'Rpl32', 'Rpl7', 'Rps27rt', 'Rps8-ps4', 'Gm28911', 'Rps23', 'Rps3a2', 'Gm5905', 'Pja1', 'Rpl34', 'Rpl14-ps1', 'Gm9238', 'Itm2c', 'Rps15a-ps5', 'Matr3', 'Rpl37a', 'Gm12254', 'Gm7380', 'Rpsa-ps9', 'Tspyl1', 'Rpl9-ps6', 'Rps11-ps5', 'Gm15501', 'Rps16', 'Rpl35a', 'Nrxn2', 'Gm19243', 'Txn1', 'Rpl24']"
14,49,"['Slc1a2', 'Map2', 'Lypd1', 'Gda', 'Hpcal4', 'Nptxr', 'Slc1a3', 'Baiap2', 'Nov', 'Gria2', 'Synpr', 'Hpcal1', 'Fbxl16', 'Zfp365', 'Purb', 'Celf4', 'Dlgap1', 'Rims1', 'Gnb4', 'Ptn', 'Rasgef1a', 'Wasf1', 'Psd3', 'Plk2', 'Map2k1', 'Negr1', 'Rapgef4', 'Crym', 'Thra', 'Icam5', 'Syn2', 'Atp2b4', 'Tmem158', 'Erc2', 'Fnbp1l', 'Lix1', 'Marcks', 'Gm26871', 'Celf5', 'Pten', 'Cadm1', 'Ncam2', 'Dlg2', 'Ccnd2', 'Nfib', 'Gm9769', 'Arhgap33', 'Arhgap15', 'Rprm']"
15,24,"['Gm28661', 'mt-Nd1', 'Gm13341', 'Gm28437', 'mt-Nd3', 'mt-Co2', 'Gm28438', 'Ppp3ca', 'mt-Nd2', 'Cst3', 'mt-Co3', 'Gm12155', 'Rps29', 'Bsg', 'Laptm4a', 'mt-Tq', 'Camk2b', 'Gabrg2', 'Sema3e', 'Mmp11', 'Gm7808', 'Mrfap1', 'Gdi1', 'Gm5436']"
16,22,"['Uchl1', 'Slc6a17', 'Prnp', 'Kif1a', 'Gabbr2', 'Rasgef1b', 'Nrxn3', 'Cd47', 'Trim9', 'Hrh3', 'Atp6ap1', 'Oxct1', 'Mgst3', 'Scn8a', 'Cdk5r1', 'Cep170b', 'Atf4', 'Actr3b', 'Adgrb1', 'Gm42372', 'Pcsk2', 'Dlgap4']"
17,33,"['Psd', 'Camk2a', 'Ddn', 'Cabp7', 'Cnih2', 'Sptbn2', 'Agap2', 'Igfbp4', 'Zbtb18', 'Cplx2', 'Fam163b', 'Ptms', 'Sh3bgrl3', 'Epb41l1', 'Tcf4', 'Nfix', 'Spsb1', 'Adgrb2', 'Dlg4', 'Itpka', 'Npy', 'Mast3', 'Rph3a', 'Snph', 'Pantr1', 'Anxa11', 'Fkbp1a', 'Kcnip2', 'Phyhip', 'R3hdm4', 'Snhg9', 'Mgll', 'Scg3']"
18,22,"['Gm10126', 'Rpl4', 'Gm14303', 'Rps3', 'Gm8172', 'Rpl9', 'Gas5', 'Rps12', 'Rpl35', 'Rps6-ps1', 'Rps10', 'Rps27', 'Rpl23', 'Neto2', 'Rpl31-ps11', 'Rpl31-ps10', 'Rps15a', 'Rpl10', 'Rpl31-ps16', 'Tpt1', 'Gm11808', 'Arl6ip1']"
19,32,"['Cxx1a', 'Tubb3', 'Cxx1b', 'Tuba1b', 'Aes', 'Ociad1', 'Scoc', 'Dync1li2', 'Atp5d', 'Nars', 'Rpl5', 'Faim2', 'Stmn4', 'Sez6l2', 'Peg13', 'Herpud1', 'Ndufb9', 'Rab11fip5', 'Capns1', 'Vdac2', 'Ola1', 'Efr3b', 'Atp5c1', 'Myo5a', 'Kcnd2', 'Uap1', 'Sept6', 'Map2k7', 'Ctbp1', 'Cyc1', 'Snap47', 'Cadm4']"
20,20,"['Ldb2', 'Cdk17', 'Magi2', 'Cacng3', 'Cpne5', 'Gas7', 'Cacnb3', 'Gm11223', 'Crip2', 'Tmem132a', 'Klf10', 'Actn1', 'Tpbg', 'Osbpl8', 'Rasl11b', 'Gipc1', 'Smarcd1', 'Cst6', 'Gm10419', 'Ets2']"
21,17,"['Sept8', 'Rnf208', 'Phactr1', 'Psma7', 'Serinc3', 'Ociad2', 'Rab1a', 'Emd', 'Ndfip2', 'Nudt3', 'Sort1', 'Ppme1', 'Igfbp6', 'Ubald1', 'Eif1', 'Sptan1', 'Cab39']"
22,19,"['Tspyl4', 'Bin1', 'Itm2b', 'Slc38a2', 'Cycs', 'Gabarapl2', 'Ndufa10', 'Slc20a1', 'Lgi3', 'Enpp5', 'Abca2', 'Map6d1', 'Cox5a', 'Slc25a5', 'Ndufa5', 'Gm11966', 'Pfkm', 'Rap1gap', 'Fam134b']"
23,22,"['2010300C02Rik', 'Arpp21', 'Mapk1', 'Lrrc4c', 'Dbn1', 'Gm10263', 'Actr3', 'Actg1', 'Tusc3', 'Ppp1r1a', 'Necab1', 'Tceal9', 'Ano3', 'Chst1', 'Gucy1b3', 'Mkl2', 'Ap2a2', 'Ppp3cb', 'Pip4k2c', 'Gm24951', '2810428I15Rik', 'Dusp7']"
24,36,"['Cd63', 'Oaz1', 'Desi1', 'Dstn', 'Cct3', 'Calr', 'Tubb4b', 'Rpl28', 'Gm12669', 'Ftl1', 'Chn2', 'Uqcr10', 'Rabac1', '1700047I17Rik2', 'Gm8797', 'Slc25a3', 'Smap1', 'Ado', 'Phb', 'Adi1', 'Hspa5', 'Dazap2', 'Glrx3', 'Tmem50a', 'Ndufa3', 'Ddb1', 'Gm8648', 'Chtop', 'Hecw2', 'Hprt', '2010107E04Rik', 'Tmem59', 'Smarcc2', 'Rpn2', 'Slc25a39', 'Ube2j2']"
25,15,"['Nap1l2', 'AC149090.1', 'Hint1', 'Atp5e', 'Syt11', 'Tmem184c', 'Gm12338', 'Atp6v1b2', 'Srsf1', 'Tnfrsf21', 'Aco2', 'Cdk2ap1', 'Cox7a2', 'Ndufv2', 'Myl6']"
26,25,"['Cbln2', 'Eif3m', 'Mib1', 'Bdnf', 'Ensa', 'Abhd12', 'Zfr', 'Hcn1', 'Rac1', 'Gm12466', 'Edf1', 'Usp33', 'Mlip', 'Mtpn', 'Btbd10', 'Svop', 'Map1lc3a', 'Skil', 'Gm6419', 'Shroom2', 'Ubqln2', 'Csnk1g3', 'Ndufb6', 'Slc2a13', 'Adcy3']"
27,16,"['Rplp1', 'Rps24', 'Gm11942', 'Gm10073', 'Rpl19-ps1', 'Rpsa', 'Rpl19', 'Rpl19-ps9', 'Rpl13', 'Gm10136', 'Rps24-ps3', 'Gm16238', 'RP23-464F18.3', 'Gm13216', 'Gm7290', 'RP24-364H18.2']"
28,18,"['Nr2f2', 'Unc13c', 'Kif5b', 'mt-Nd4l', 'mt-Nd5', 'Gm44560', 'n-R5-8s1', 'Gm12346', 'Pura', 'Slc4a4', 'Sox11', 'Nts', 'Pcdh17', 'Kcnq1ot1', 'Ptprz1', 'Ccdc88a', 'Pea15a', 'Macf1']"
29,24,"['Rpl38', 'Inf2', 'Rplp2', 'Rpl31', 'Rps13', 'Canx', 'Rpl30', 'Gm11478', 'Rps12-ps5', 'Ddx5', 'RP23-13B8.12', 'Gm3511', 'Gm4750', 'Hspa4', 'Rps19-ps4', 'Rps11-ps2', 'Rps3a1', 'Rpl36a', 'Gm15536', 'Gm6204', 'Ubl5', 'Ndufa7', 'Gm5805', 'Rps12-ps9']"
30,16,"['Ctsl', 'Rpl30-ps11', 'Gm10443', 'Psip1', 'B4galnt4', 'Elob', 'Ppp4c', 'Pde10a', 'Uso1', 'Ube2k', 'Gm7589', 'Wdr82', 'Pls3', 'Timm13', 'Gm9703', 'Fkbp3']"
31,24,"['Gm6272', 'Vstm2l', 'Uba52', 'Rpl31-ps12', 'Bex1', 'RP23-70B19.5', 'Rps15', 'Klf9', 'Gstp1', 'Gm10736', 'Rpl39-ps', 'Gm12643', 'Gm19366', 'Rps15-ps2', 'Acadsb', 'Rpl3-ps1', 'Rpl3', 'Rps11', 'Rpl3-ps2', 'Nxph3', 'Sdr39u1', 'Oaz1-ps', 'Rpl27a', 'Tmem91']"
32,39,"['Rab11fip4', 'Gpr158', 'Oxr1', 'Prpf39', 'Sult4a1', '1700020I14Rik', 'Atp6v1c1', 'Siah1a', 'Adprh', 'Rab5a', 'Gm10221', 'Dnaja1', 'Atp6v0e2', 'Vopp1', 'Bnip3', 'Map4k2', 'Emc4', 'Rmdn3', 'Lancl2', 'Dab2ip', 'Ppt1', 'Serbp1', 'Mrpl58', 'Zdhhc14', 'Nkiras1', 'Selenok', 'Sh3bp1', 'Cisd2', 'Gm7535', 'Mtcl1', 'Scamp1', 'Fez1', 'Efr3a', 'Dhcr24', 'Ctps', 'Hint2', 'Necap1', 'Ipo11', 'Lzts3']"
33,34,"['Kif5a', 'Cfl1', 'Rgs7bp', 'Eno1', 'Rnf11', 'Gm45884', 'Il6st', 'Scaf1', 'Wbp2', 'Gm4735', 'Gm9800', 'Asxl2', 'Tenm3', 'Ywhae', 'Lxn', 'Iqsec1', 'Nipal3', 'Cdc42bpa', 'Ppil2', 'Kif1b', 'Coro2b', 'Gm7286', 'Mbnl2', 'Gab3', 'Gsk3b', 'Eno1b', 'Trib1', 'Ttyh3', 'Arap2', 'Prdx1', 'Gm10175', 'Mapre3', 'Mtss1l', 'Skp1a']"
34,18,"['Igsf21', 'Pfn2', 'Pfdn2', 'Gnao1', 'Lasp1', 'Celsr2', 'Denr', 'Hmgcs1', 'Gm4540', 'Dnajc6', 'Mapre1', 'Stk32c', 'Cox5b', 'Trmt112', 'Gm10123', 'Arf5', 'Gm6061', 'Spsb3']"
35,15,"['Gria1', 'Doc2b', 'Btbd3', 'mt-Te', 'Lct', 'Wipf3', 'C1ql2', 'Pcdh20', 'mt-Tr', 'Sqrdl', 'Lin7c', 'Rlbp1', 'Orai2', 'Prrt1', 'Nr3c2']"
36,18,"['Atxn2', 'BC022687', 'Ndufa6', 'Gm44083', 'Fam174a', 'Ppp1r10', 'Fam214b', 'Slc36a4', 'Aar2', 'Ppp2r5a', 'Efcab10', 'Gm12337', 'Cops6', 'Gm6681', 'Sbno2', 'Krba1', 'Sh3glb2', 'Tagln']"
