,#genes,genes
1,254,"['Prkcd', 'Pcp4', 'Tcf7l2', 'Slc6a11', 'Rora', 'Adarb1', 'Ptpn4', 'Nsmf', 'Shox2', 'Pdp1', 'Nefh', 'Ntng1', 'Plcb4', 'Slc17a6', 'Cplx1', 'Zic1', 'Plekhg1', 'Atp2a2', 'Gabra4', 'Tnnt1', 'Eps8l2', 'Rgs16', 'Grm1', 'Ramp3', 'Kcnj10', 'Ptpn3', 'Amotl1', 'Elmo1', 'Kcnc2', 'Rgs4', 'Ndrg4', 'Lef1', 'Rab37', 'Spock3', 'Aldoc', 'Ccdc136', 'Slc24a2', 'Synpo2', 'Patj', 'Vamp1', 'Kitl', 'Ldhb', 'Spock1', 'Vav3', 'Trnp1', 'Pitpnc1', 'Atp6ap2', 'Uchl1', 'Rab3c', 'Fndc5', 'Sptbn1', 'Gbx2', 'Hlf', 'Scrt1', 'Cit', 'Edil3', 'Atp1a2', 'Hspa12a', 'Nrip3', 'Slc24a3', 'Aldh1a1', 'Tmem163', 'Atp2b1', 'Hcn4', 'Clmn', 'Bok', 'Prkch', 'Cpne9', 'Gabbr2', 'Tpd52l1', 'Rgs8', 'Cacna1g', 'Rab6b', 'Rims3', 'Abhd12b', 'Btbd3', 'Serpine2', 'Slc25a5', 'Gabrd', 'Rasd1', 'Unc13c', 'Kndc1', 'Rcan2', 'Shank3', '1810041L15Rik', 'Xylt2', 'Atp1b2', 'Mt2', 'Rap1gds1', 'AI593442', 'Ndrg2', 'Zmat4', 'Spock2', 'Tmem56', 'Gm43398', 'Hcn2', 'Opn3', 'St3gal4', 'Mt1', 'Camk2n2', 'Nell1', 'Ttll7', 'Nacc2', 'Kcnc1', 'Sptssb', 'Lrtm2', 'Fam20c', 'Mb21d2', 'Chrna4', 'Rasgrp1', 'Ctnnb1', 'Lhfp', 'Syt9', 'Ckmt1', 'Mdh1', 'Aplp2', 'Etnppl', 'Zfp423', 'Kcnd2', 'Gpr153', 'Ildr2', 'Paqr8', 'Ina', 'Atpaf1', 'Ywhah', 'Setd7', 'Nexn', 'Syt7', 'Gprc5b', 'Ogfrl1', 'Adra1b', 'Crim1', 'Tunar', 'Wnt3', 'Megf9', 'Dbndd1', 'Gdpd5', 'Slc6a9', 'Socs6', 'Grm4', 'Slitrk6', 'Slc38a1', 'Srgap1', 'Tubb3', 'Pla2g7', 'Epb41l3', 'Map4', 'Rbms3', 'Acsbg1', 'Inpp5a', 'Adcy8', 'Gjb6', 'Lrrtm1', 'Slc29a1', 'Sash1', 'Tanc1', 'Vwc2', 'Tsc22d3', 'Shisa6', 'Rap1gap', 'Tmem131', 'Gpc1', 'Hspa4l', 'F2r', 'Gng11', 'Scn1a', 'Zfhx3', 'Plekhd1', 'Gpr37l1', 'Fign', 'Anxa5', 'Fndc4', 'Rsrc1', 'Wbscr17', 'Cox6a2', 'Cdkl5', 'Enho', 'Rasl11a', 'Atp2a1', 'Endou', 'Rorb', 'Zfhx4', 'Tmem41a', 'Csdc2', 'Apln', 'Slc9a3r1', 'Gnal', 'Mrvi1', 'Secisbp2l', 'Vdac1', 'Tspan9', 'Trpc3', 'Tmem229a', 'Ndufa10', 'Slc12a8', 'Nfasc', 'Tspan33', 'Cnksr3', 'Serpinb1a', 'Sgpp2', 'Inpp5j', 'Gabarapl2', 'Ncs1', 'Zic3', 'Creg1', 'Wnt9b', 'Rassf3', 'Cntn4', 'Arl3', 'Pmvk', 'Cox7b', 'Cox5a', 'Fem1c', 'Adgrf5', 'Thsd7a', 'Fgfr3', 'Cacng5', 'Fryl', '1700019D03Rik', 'Ret', 'Sacs', 'Fhdc1', 'Adamts15', 'Hepacam', 'Adgra1', 'Pdzd8', 'Samd5', 'Selenot', 'Osbpl5', 'Desi1', 'Vash2', 'Ndufs4', 'Kctd17', 'Nsg1', 'Mturn', 'Gjc1', 'Plxdc1', 'Rcsd1', 'Zfp385a', 'Zfp804a', 'Car4', 'Chst8', 'Avpi1', 'Prmt8', 'Adarb2', 'Pepd', 'Mctp2', 'Ptprm', 'Ube2d1', 'Dennd5a', 'Fam19a4', 'Vipr2', 'Slc38a2', 'Nmnat2']"
2,222,"['Enpp2', 'Ttr', 'Gm42418', 'Rn18s-rs5', 'Clic6', 'Mir6236', 'Lars2', 'Gm26917', 'Kl', 'Kcne2', 'Igf2', 'Gm15564', 'Sostdc1', 'Folr1', 'Cox8b', '1500015O10Rik', 'Vat1l', 'Mir6240', 'Igfbp2', 'Otx2', 'Car12', 'F5', 'Msx1', 'Ezr', 'Kcnj13', 'Trpm3', 'Calml4', 'Cab39l', 'Lbp', 'Fbn1', 'Cul4b', 'Cdkn1c', 'Prlr', 'Rimbp3', 'Rbm47', 'Col9a3', 'Tbc1d9', 'Ppp1r1b', 'Eef1a1', 'Sowahc', 'Ace', 'Gpx8', 'Stk39', 'Dbi', 'Sulf1', 'Slc13a4', 'Foxj1', 'Penk', 'Spint2', 'Aqp1', 'Ap1s2', 'Pcolce', 'Tmem212', 'Col8a2', 'Gm24245', 'Slc22a17', 'Ucp2', 'Lbx1', 'Htr2c', 'Fam212a', 'Rbp1', 'Iqub', 'Strip2', 'Slc4a5', 'Kazald1', 'Gm24270', 'Sgk3', 'Ephx1', 'Tpt1', 'Gm23935', 'Cldn2', 'Msi2', 'Hemk1', 'Trpv4', 'Steap1', 'Cd59a', 'Acaa2', 'BC001981', 'Rsph1', 'Drc7', 'Krt18', 'Mns1', 'Rdh5', 'Pcolce2', 'Slc4a2', 'Itgb8', 'Gulp1', 'Slc16a2', 'Oca2', 'Vim', 'Fam84b', 'Car14', 'Wdr86', 'Phactr2', 'Tmem72', 'Prps2', 'Gm5869', 'Abhd2', 'Rarres2', 'Slc29a4', 'Slc16a9', 'Col8a1', 'Pltp', 'Pip5k1b', 'Vamp8', 'Tead1', 'Dnali1', 'Galm', 'Ybx1', 'Capsl', 'Nedd4', 'Angptl2', 'Tnfaip8', 'Sh3bgrl', 'Pla2g5', 'Cachd1', 'Vcam1', 'Pifo', 'Slc31a1', 'Gm45396', 'Arl4a', 'Acad8', 'Arl6ip1', 'B9d1', 'Wfdc2', 'AA474408', 'Rps15a', 'Csrp2', 'Ccnd3', 'Fxyd1', 'Fam183b', 'Mapk4', 'Slc2a12', 'Cpne3', 'Tekt1', 'Mia', 'Serpinb1b', 'Mlf1', 'Elovl7', 'Gm11992', 'Ifi27', 'Slco1c1', 'Elf1', 'Arhgap27', 'Pbx3', 'Atp11a', 'Tbx1', 'Gas6', 'Ccdc113', 'Kansl1l', 'Brwd3', 'Gps2', 'Plxnb2', 'Cd82', '2310039H08Rik', 'Ptpn14', 'Serpinh1', '1110017D15Rik', 'Slc16a8', 'Zfp185', 'Nop9', 'Plac9a', 'Cdr2', 'Sept10', 'Mdfic', 'Il1r1', 'Atp11c', 'Mob1b', 'Dsg2', 'Steap2', 'Cldn1', 'Kat2b', 'Dnah6', 'Tmem237', 'St6galnac2', 'Tbc1d2', 'Slc25a24', 'Ccdc153', 'Efcab1', 'Fndc3b', 'Hist1h2bc', 'Pdgfd', 'Tpt1-ps3', 'Rps23-ps1', 'Gm25911', 'Igfbp7', 'Dcn', 'Snora73b', 'Perp', 'Foxo4', 'Gm6767', 'Eif4g2', 'Slc38a3', 'Syap1', 'Cald1', 'Cetn4', 'Bcar3', 'Fzd4', 'Gm11560', 'Nid2', 'Cobll1', 'Fam107b', 'Tgfb2', '1700016K19Rik', '1700007K13Rik', 'Serp1', 'Rpph1', 'Myl12a', 'Tm4sf1', 'Ahcyl2', 'Dstn', 'Gm6421', 'Hba-a1', 'Odc1', '1110004E09Rik', 'Pde2a', 'Slit2', 'Dab2', 'Mospd1', 'S100a13', 'Tcn2', 'Gm14964']"
3,64,"['Nap1l5', '6330403K07Rik', 'Nnat', 'Hap1', 'Ahi1', 'Ndn', 'Zcchc12', 'Gap43', 'Scg2', 'Resp18', 'Parpbp', 'AW551984', 'Gpx3', 'Baiap3', 'Wdr6', 'Gal', 'Nts', 'Peg10', 'Pmch', 'Cartpt', 'Peg3', 'Hcrt', 'Dlk1', 'Pgrmc1', 'Pnck', 'Rplp1', 'Impact', 'Rps21', 'Rpl41', 'Zwint', 'Tmem255a', 'Irs4', 'Ngb', 'Gprasp2', 'A730017C20Rik', 'Gpr101', 'Gaa', 'Araf', 'Gabrq', 'Dgkk', 'Rpl22l1', 'Krt1', 'Arhgap36', 'Pcdh17', 'Cbln1', 'Gprasp1', 'Asb4', 'Prmt2', 'Maged1', 'Rps12', 'Bex1', 'Sytl4', 'Klhl13', 'Gabrg1', 'Zcchc18', 'Grb10', 'Tppp3', 'Tmem130', 'Rpl38', 'Isl1', 'Celf6', 'B630019K06Rik', 'Vat1', 'A230065H16Rik']"
4,115,"['Mbp', 'Plp1', 'Mobp', 'Fth1', 'Mal', 'Trf', 'Pcp4l1', 'Apod', 'Cnp', 'Car2', 'Qdpr', 'Plekhb1', 'Cldn11', 'Bcas1', 'Qk', 'Gatm', 'Cryab', 'S100b', 'Mag', 'Ermn', 'Apoe', 'Sept4', 'Ndrg1', 'Mog', 'Slc12a2', 'Csrp1', 'Olig1', 'Pacs2', 'Tmem88b', 'Ugt8a', 'Abca2', 'Ywhaq', 'Il33', 'Gpr37', 'Gjb1', 'Sh3d19', 'Tspyl4', 'Ppp1r14a', 'Sh3bgrl2', 'Tspan2', 'Ttyh2', 'Klk6', 'Gm12346', 'Litaf', 'Tmcc3', 'Sez6l2', 'Pkp4', 'Fa2h', 'Pde8a', 'Pllp', 'Plekhh1', 'Ccdc141', 'Cd63', 'Myrf', 'Slain1', 'Kif5b', 'Aspa', 'Zfp706', 'Slc44a1', 'Abhd4', 'Sirt2', 'Fth-ps3', 'Cntn2', 'Nkx6-2', 'Sox10', 'n-R5-8s1', 'A2m', 'Rdx', 'Gjc2', 'Ccp110', 'Otud7b', '5031439G07Rik', 'Pla2g16', 'Stag2', 'Elovl5', 'Bsg', 'Hipk2', 'Slc48a1', 'Anln', 'Myo1d', 'Eml2', 'Pmp22', 'Glrx3', 'Pdk2', 'Gjc3', 'Eml1', 'Fth-ps2', 'Gm6977', 'Tprn', 'Fnbp1', 'Rnf152', 'Atp5g1', 'Opalin', 'Cpox', 'Ndufs5', 'Gars', 'Carhsp1', 'Fam168a', 'Hapln2', 'Abca8a', 'Lamp1', 'Fam222a', 'Kif13a', 'Ppp2r3a', 'Appl2', 'Lbh', 'Rhou', 'Gm24601', 'Phlda3', 'Yif1a', 'Vangl1', 'Irs2', 'Myo6', 'Hadha', 'Gbe1']"
5,75,"['mt-Rnr1', 'mt-Rnr2', 'Gm24447', 'Gm26035', 'Rn7s1', 'Gm26461', 'Gm28661', 'Gm23624', 'Rn7s2', 'mt-Nd1', 'Rnu5g', 'Rnu2-10', 'Gm13341', 'Gm28437', 'Gm24105', 'Gm25106', 'Gm10925', 'mt-Co2', 'mt-Nd2', 'Gm24265', 'Gm20594', 'mt-Nd3', 'mt-Nd6', 'mt-Nd5', 'Gm23287', 'Gm24514', 'Gm24407', 'Gm23345', 'Rn7sk', 'Gm22513', 'Gm23973', 'Gm23153', 'Gm22122', 'Ndrg3', 'Gm24146', 'Gm25179', 'Gm25890', 'Gm22739', 'Gm26723', 'Gm28438', 'Gm22614', 'Gm23971', 'Gm26505', 'Rasgef1c', 'Mmp11', 'Gm23445', 'Gm26316', 'Rn7s6', 'Gm24459', 'Gm12155', 'Nfib', 'Gm20659', 'Lrrtm4', 'Matk', 'Olfr77', 'Gucy1a3', 'Gm24497', 'Slc15a3', 'Gm25937', 'Gm24812', 'C2cd2l', 'Ift46', 'Gm12466', 'Grtp1', 'Ddx6', 'Mgat1', 'Papolg', 'Tcf20', 'Nek6', 'Gm19620', 'Gm29236', 'Plcxd1', 'Frzb', 'Rplp0', 'Chid1']"
6,75,"['Nrgn', 'Camk2n1', 'Mef2c', 'Atp1a1', 'Lamp5', 'Kalrn', 'Chn1', 'Slc17a7', 'Prkcb', '3110035E14Rik', 'Egr1', 'Homer1', 'Sptbn2', 'Diras2', 'Stx1a', 'Dclk1', 'Dkk3', 'Epop', 'Cabp1', 'Serpini1', 'Ttc9b', 'Mpped1', 'Igfbp4', '1110008P14Rik', 'Sv2b', 'Stac2', 'Lingo1', 'Ccl27a', 'Tmem132a', 'Lmo4', 'Ngef', 'Sipa1l1', 'Tbr1', 'Arpp19', 'Hs3st2', 'Dlgap1', 'Bsn', 'Baiap2', 'Itpr1', 'Clstn1', 'Pip5k1c', 'Pld3', 'Rbfox3', 'Camkk2', 'Satb2', 'R3hdm1', 'Fam81a', 'Fam212b', 'Cacng3', 'Fmnl1', 'Gas7', 'Ier5', 'Kcnj4', 'Satb1', 'Kcnh3', 'Camk4', 'Kcnh7', 'Plcb1', 'Atp6v1g2', 'Phf24', 'Tuba4a', 'Hcn1', 'Ptms', '1700020I14Rik', 'Cobl', 'Nlk', 'Fam131b', 'Etv5', 'Tmem178', 'Dab1', 'Mical2', 'Dmtn', 'Ppp1ca', 'Rasl11b', 'Synpo']"
7,46,"['Ppp3ca', 'Olfm1', 'Camk2a', 'Psd', 'Ddn', 'Enc1', 'Tmsb4x', 'Nptx1', '2010300C02Rik', 'Arf3', 'Ptk2b', 'Ppp3r1', 'Cplx2', 'Tcf4', 'Icam5', 'Phyhip', 'Zbtb18', 'Mmp17', 'Cnksr2', 'Wasf1', 'Mast3', 'Fam131a', 'Dgkz', 'Gria2', 'Chgb', 'Cadps2', 'Neurod2', 'Plk2', 'Celf5', 'Itpka', 'Slc30a3', 'Grasp', 'Mkl2', 'Sh3bgrl3', 'Foxg1', 'Mmd', 'Shisa7', 'Kcnip2', 'Camkv', 'Chst1', 'Pitpnm2', 'Agap2', 'Chrm1', 'Pgbd5', 'Slc8a2', 'Selenow']"
8,59,"['Snap25', 'Sncb', 'Calm1', 'Eef1a2', 'Dnm1', 'Scn1b', 'Calm3', 'Vsnl1', 'Dlgap3', 'Pgm2l1', 'Syn1', 'Stxbp1', 'Stmn1', 'Osbpl1a', 'Syt1', 'Calm2', 'Atp2b2', 'Gng3', 'Cyfip2', 'Tcf25', 'Pak1', 'Syngr1', 'Syt4', 'Snap91', 'Eno2', 'Epn1', 'Cyp46a1', 'Stx1b', 'Mapk10', 'Rph3a', 'Sptan1', 'Arhgap32', 'Syp', 'B3gat3', 'Rnf187', 'Klc2', 'Trim9', 'Rtn3', 'Grin1', 'Map1lc3b', 'Cx3cl1', 'Pja2', 'Lpgat1', 'Dusp3', 'D430041D05Rik', 'Strbp', 'Oxr1', 'Ube2m', 'Galnt9', 'Dkkl1', 'Ccl27b', 'Klhdc3', 'Ypel3', 'Hk1', 'Sowahb', 'Adap1', 'Srcin1', 'Prickle1', 'Snph']"
9,19,"['Sparc', 'Tmsb10', 'Scd2', 'Agt', 'Gm6272', 'Selenop', 'Cxx1a', 'Itih3', 'Nrsn2', 'Bex2', 'Cd81', 'Igsf1', 'Scd1', 'Pcbd1', 'Rit2', 'Mid1ip1', '2310022B05Rik', 'Cxx1b', 'Abat']"
10,76,"['Nptxr', 'Hpcal4', 'Gpm6a', 'Nov', 'Gda', 'Rtn1', 'Atp2b4', 'Arpp21', 'Basp1', 'Snca', 'Crym', 'Pde1a', 'Rasgef1a', 'Ctxn1', 'Arhgap33', 'Mapk1', 'Ncald', 'Kif5a', 'Syn2', 'Thra', 'Ttc3', 'Grp', 'Fbxl16', 'Ipcef1', 'Tspan7', 'Zfp365', 'Synpr', 'Tusc3', 'Nsg2', 'Sorbs2', 'Gpr88', 'Ldha', 'Pea15a', 'Doc2a', 'Ptn', 'Celf4', 'Pak6', 'Fnbp1l', 'Hrk', 'Syt5', 'Kcnf1', 'Ldb2', 'Neurl1a', 'Ak5', 'Fam19a1', 'Dlg2', 'Phactr1', 'Caln1', 'Cpne5', 'Ap1s1', 'Ccnd1', 'Map2k1', 'Crip2', 'Plxnd1', 'Nrxn2', 'Cdh13', 'Efnb2', 'Kcnv1', 'Robo2', 'Dlg1', 'Lhx2', 'Car10', 'Ankrd63', 'Gabra2', 'Actn1', 'Actn4', 'Neto2', 'Nap1l1', 'Vip', 'Lzts1', 'Gm10419', 'Gng13', 'Astn1', 'Rilpl1', 'Ypel1', 'Ppp1r1a']"
