,#genes,genes
1,57,"['RPS2', 'RPL10A', 'RPL19', 'RPS18', 'RPL32', 'RPS17', 'RPS3', 'RPS14', 'RPS7', 'RPS6', 'RPS23', 'RPL5', 'RPS12', 'RPS16', 'RPL13', 'RPL12', 'RPL7A', 'RPL3', 'RPL18A', 'RPS27A', 'RPL9', 'RPL23A', 'RPL29', 'AC090498.1', 'RPSA', 'RPL6', 'RPS8', 'RPL37A', 'RPS3A', 'RPL14', 'RPL41', 'RPS9', 'RPL35', 'RPL18', 'RPL23', 'RPS10', 'RPL8', 'RPL36', 'RPL4', 'RPL17', 'RPL37', 'RPLP2', 'RPS15', 'RPL30', 'RPS19', 'RPL26', 'RPL24', 'RPL27', 'RPS20', 'RPLP0', 'RPS21', 'RPL38', 'RPL36A-HNRNPH2', 'RPL7', 'EEF1B2', 'RPL22', 'RPL36A']"
2,19,"['RAN', 'RANBP1', 'H2AFZ', 'TUBB', 'SNRPB', 'TUBA1B', 'PTMA', 'DUT', 'KIAA0101', 'LSM4', 'HMGB1', 'HMGA1', 'HMGN2', 'SNRPD1', 'DTYMK', 'SIVA1', 'DEK', 'HMGN1', 'ANP32B']"
3,38,"['YBX1', 'NME1-NME2', 'EIF5A', 'NME1', 'PA2G4', 'HNRNPAB', 'C1QBP', 'CYCS', 'SERBP1', 'PRELID1', 'HSPD1', 'NHP2', 'SRSF7', 'TOMM40', 'PPP1R14B', 'SRM', 'TOMM5', 'ATP5G1', 'PHB', 'SRSF3', 'SRSF2', 'NCL', 'MRPL12', 'CYC1', 'TIMM13', 'SSRP1', 'EIF1AX', 'TCP1', 'SNRPE', 'SET', 'HSPE1', 'FABP5', 'SNRPG', 'NDUFS6', 'SLIRP', 'MRPL11', 'STOML2', 'SNRPF']"
4,24,"['RPL13A', 'RPL11', 'RPS4X', 'RPS27', 'EEF1A1', 'RPL28', 'RPL15', 'RPL27A', 'EEF1G', 'RPS28', 'RPL34', 'RPLP1', 'RPL31', 'GNB2L1', 'RPS15A', 'RPS11', 'RPS5', 'RPS25', 'RPS29', 'RPS13', 'RPL35A', 'UBA52', 'RP11-1035H13.3', 'SLC25A6']"
5,102,"['HMGB2', 'MKI67', 'UBE2S', 'ZWINT', 'H2AFX', 'CKS1B', 'CDC20', 'STMN1', 'BIRC5', 'TUBA1C', 'TMPO', 'TPX2', 'AURKB', 'TUBB4B', 'SMC4', 'CENPF', 'CKS2', 'NUSAP1', 'CCNA2', 'TOP2A', 'CENPW', 'GTSE1', 'PTTG1', 'UBE2C', 'CENPA', 'PLK1', 'H2AFV', 'PHF19', 'AURKA', 'CDKN3', 'ASPM', 'DLGAP5', 'HMMR', 'CDCA3', 'CENPE', 'CCNB2', 'CCNB1', 'CDK1', 'NUCKS1', 'ANP32E', 'CDCA8', 'KPNA2', 'CEP55', 'TACC3', 'KIF2C', 'SPC25', 'CDCA2', 'ARHGAP11A', 'BCL2L12', 'BUB1', 'NCAPG', 'SGOL2', 'KIFC1', 'FOXM1', 'PRC1', 'HMGB3', 'SHCBP1', 'KIF11', 'PIF1', 'RPL39L', 'NUF2', 'KIF22', 'SPAG5', 'HJURP', 'SGOL1', 'FAM72D', 'TROAP', 'DEPDC1B', 'NEK2', 'SKA1', 'DEPDC1', 'FAM72B', 'LBR', 'NDC80', 'RAD21', 'KIF23', 'CKAP2L', 'KIF14', 'PRR11', 'KIF4A', 'CCNF', 'RACGAP1', 'ARHGAP11B', 'BUB1B', 'KNSTRN', 'ECT2', 'CASC5', 'REEP4', 'FAM72C', 'KIF20B', 'OIP5', 'INCENP', 'NCAPD2', 'SKA2', 'KIF20A', 'TTK', 'PARPBP', 'CKAP2', 'SPDL1', 'FAM64A', 'ARHGEF39', 'CKAP5']"
6,23,"['TYMS', 'FEN1', 'GINS2', 'DNAJC9', 'PCNA', 'MCM7', 'HELLS', 'SLBP', 'DNMT1', 'MCM3', 'YWHAH', 'CLSPN', 'USP1', 'NASP', 'MCM5', 'MCM4', 'RFC2', 'CHAF1A', 'CDT1', 'ATAD2', 'UHRF1', 'RFC4', 'MCM2']"
7,19,"['HIST1H4C', 'TK1', 'ASF1B', 'RRM2', 'CENPM', 'HIST1H1B', 'CENPU', 'CDCA4', 'CDCA5', 'TMEM106C', 'SMC2', 'DHFR', 'UBE2T', 'SMC1A', 'MYBL2', 'ESCO2', 'HIST1H2AI', 'TCF19', 'PKMYT1']"
8,40,"['MZB1', 'PPIB', 'MYDGF', 'UBE2J1', 'SERP1', 'MANF', 'SSR3', 'SSR2', 'DNAJB9', 'TMED9', 'FKBP11', 'VIMP', 'RABAC1', 'SEC11C', 'ISG20', 'AC073610.5', 'SPCS2', 'PDIA4', 'SELK', 'ERLEC1', 'SPCS3', 'HM13', 'P4HB', 'TRAM1', 'LMAN1', 'ARF4', 'HERPUD1', 'GMPPB', 'DDOST', 'DAD1', 'DNAJC3', 'FKBP2', 'RPN2', 'DERL3', 'TMEM258', 'PLPP5', 'TMED10', 'CHPF', 'ARMCX3', 'MEI1']"
9,16,"['VDAC1', 'CCT6A', 'PRMT1', 'PDCD5', 'CCT5', 'LYAR', 'ENO1', 'HSP90AB1', 'MRTO4', 'MRPL14', 'EBNA1BP2', 'MRPL4', 'PPIF', 'EEF1E1', 'NUDC', 'CCT2']"
10,36,"['PRDX1', 'NDUFS5', 'HNRNPM', 'PSMB2', 'ATP5B', 'MDH2', 'PSMA2', 'XRCC5', 'VDAC3', 'HNRNPA3', 'SRP9', 'PSMB3', 'HNRNPC', 'PSMB1', 'PSMA4', 'ATP5J2', 'HNRNPK', 'COX6A1', 'PRDX3', 'CCT7', 'GTF3C6', 'UQCR10', 'MRPS15', 'YWHAE', 'UBE2L3', 'MRPL20', 'GTF2A2', 'HNRNPH3', 'UQCRFS1', 'TXNDC17', 'AKR1B1', 'PDAP1', 'TMEM14B', 'RPL26L1', 'TOMM22', 'MTCH2']"
