,#genes,genes
1,44,"['RPL19', 'RPL32', 'RPL10A', 'RPS23', 'RPS7', 'RPS3', 'RPS14', 'RPS18', 'RPS6', 'RPS27A', 'RPS16', 'RPL5', 'RPS12', 'RPL23A', 'RPL9', 'RPL7A', 'RPL14', 'RPL13', 'RPS9', 'RPL6', 'RPL29', 'RPL23', 'RPL18A', 'RPL36', 'RPS3A', 'RPL37A', 'RPL3', 'RPS8', 'RPS10', 'RPL18', 'RPL4', 'RPL30', 'RPL8', 'RPS15', 'RPLP2', 'RPL37', 'RPL17', 'RPL24', 'RPS20', 'RPL26', 'RPL27', 'RPL22', 'RPL36A-HNRNPH2', 'RPL7']"
2,27,"['YBX1', 'NME1-NME2', 'EIF5A', 'NME1', 'SNRPD1', 'PA2G4', 'SERBP1', 'PRELID1', 'C1QBP', 'PSMA7', 'ATP5G3', 'CYCS', 'NHP2', 'PPP1R14B', 'TOMM5', 'HSPD1', 'ATP5G1', 'TOMM40', 'HNRNPA2B1', 'PHB', 'SSRP1', 'CYC1', 'SNRPE', 'EIF1AX', 'TCP1', 'SNRPG', 'SET']"
3,21,"['RANBP1', 'RAN', 'H2AFZ', 'SNRPB', 'PTMA', 'LSM4', 'DUT', 'TUBB', 'HMGA1', 'TUBA1B', 'KIAA0101', 'HNRNPAB', 'HMGB1', 'DTYMK', 'HMGN2', 'SIVA1', 'SRSF7', 'HMGN1', 'SRSF3', 'SRSF2', 'ANP32B']"
4,19,"['RPL13A', 'RPL11', 'RPL28', 'EEF1A1', 'RPS4X', 'RPL15', 'RPL27A', 'EEF1G', 'RPL34', 'RPS28', 'RPL31', 'GNB2L1', 'RPLP1', 'RPS25', 'RPS29', 'RPS19', 'RPS5', 'RPS13', 'RPL35A']"
5,40,"['HMGB2', 'MKI67', 'ZWINT', 'UBE2S', 'H2AFX', 'TMPO', 'TUBA1C', 'STMN1', 'BIRC5', 'CKS1B', 'TK1', 'CENPW', 'TUBB4B', 'SMC4', 'AURKB', 'HIST1H4C', 'PHF19', 'ASF1B', 'CCNA2', 'H2AFV', 'CENPM', 'TMEM106C', 'SMC2', 'MAD2L1', 'CDCA5', 'SMC1A', 'DHFR', 'MRPL51', 'UBE2T', 'MYBL2', 'ANP32E', 'TUBG1', 'CTNNAL1', 'PBK', 'CBX5', 'CCDC34', 'SAE1', 'LRR1', 'CENPN', 'RPL39L']"
6,31,"['FEN1', 'TYMS', 'GINS2', 'DNAJC9', 'DNMT1', 'MCM7', 'HELLS', 'YWHAH', 'SLBP', 'CDK4', 'PCNA', 'MCM3', 'USP1', 'SNRNP25', 'PGP', 'CLSPN', 'NASP', 'CDCA4', 'CENPU', 'HNRNPF', 'MCM4', 'MCM5', 'RFC2', 'C19orf48', 'KPNB1', 'HNRNPA0', 'CHAF1A', 'CDT1', 'UHRF1', 'MCM2', 'RFC4']"
7,108,"['TPX2', 'CDC20', 'CKS2', 'CENPF', 'CDKN3', 'PTTG1', 'NUSAP1', 'GTSE1', 'UBE2C', 'TOP2A', 'NUCKS1', 'CENPA', 'CDCA3', 'DLGAP5', 'PLK1', 'ASPM', 'AURKA', 'BCL2L12', 'CENPE', 'CEP55', 'HMMR', 'CDK1', 'CDCA8', 'CCNB2', 'TACC3', 'HIST1H2AI', 'KIF2C', 'HMGB3', 'ARHGAP11A', 'SPC25', 'KPNA2', 'CDCA2', 'FOXM1', 'CCNB1', 'NCAPG', 'SHCBP1', 'KIFC1', 'BUB1', 'SGOL2', 'PRC1', 'KIF11', 'SPAG5', 'KIF22', 'DIAPH3', 'SGOL1', 'NCAPH', 'SKA1', 'DEPDC1B', 'RAD21', 'TROAP', 'NUF2', 'LBR', 'POC1A', 'HJURP', 'KIF4A', 'FAM72D', 'MZT1', 'FAM72B', 'NDC80', 'KIF23', 'PRR11', 'RACGAP1', 'CKAP2L', 'CCNF', 'BUB1B', 'DEPDC1', 'KIF15', 'NEK2', 'KIF14', 'ARHGAP11B', 'MTFR2', 'KIAA1524', 'PIF1', 'DBF4', 'NCAPG2', 'OIP5', 'CASC5', 'SKA2', 'NCAPD2', 'PLK4', 'ECT2', 'PARPBP', 'KIF20B', 'KNSTRN', 'REEP4', 'SPC24', 'INCENP', 'FAM72C', 'SPDL1', 'KIF20A', 'TTK', 'CKAP2', 'APOBEC3A', 'RANGAP1', 'ARHGEF39', 'FAM64A', 'ANLN', 'CKAP5', 'UBL7-AS1', 'RHNO1', 'CENPL', 'RCCD1', 'KIF18A', 'CIT', 'KIF18B', 'FAAP24', 'C1orf112', 'TRIM59']"
8,37,"['PPIB', 'MYDGF', 'SSR3', 'SERP1', 'SSR2', 'RABAC1', 'FKBP11', 'ISG20', 'MANF', 'DNAJB9', 'TMED9', 'SPCS2', 'SEC11C', 'AC073610.5', 'VIMP', 'KDELR2', 'ERLEC1', 'PDIA4', 'SPCS3', 'TRAM1', 'HM13', 'P4HB', 'LMAN1', 'SELK', 'ARF4', 'DDOST', 'FKBP2', 'HERPUD1', 'DNAJC3', 'DAD1', 'RPN2', 'DERL3', 'PLPP5', 'TMED10', 'CHPF', 'ARMCX3', 'MEI1']"
9,27,"['PFN1', 'CFL1', 'TMSB4X', 'PPIA', 'ACTB', 'MT-CO3', 'COX8A', 'HNRNPA1', 'MT-ND1', 'TMA7', 'MT-CO2', 'AC004069.2', 'SLC25A5', 'COTL1', 'MT-ND4', 'MT-CO1', 'CALM3', 'ARPC2', 'MT-ATP6', 'MT-ND2', 'MT-CYB', 'COX6C', 'SRP14', 'TPM3', 'TPM4', 'MT-ND5', 'ARPC4']"
10,42,"['NPM1', 'PSME2', 'ENO1', 'NDUFAB1', 'HSP90AB1', 'POMP', 'GAPDH', 'NDUFS5', 'LDHB', 'FKBP1A', 'POLR2E', 'HNRNPM', 'PSMB2', 'MDH2', 'CCT2', 'HNRNPA3', 'XRCC5', 'PSMA2', 'SRP9', 'HNRNPC', 'ATP5J2', 'VDAC3', 'GTF3C6', 'CCT3', 'PRDX1', 'AP000350.10', 'MRPS15', 'PRDX3', 'ATP5B', 'PSMB3', 'PSMB1', 'UQCR10', 'CCT7', 'GTF2A2', 'UBE2L3', 'HNRNPK', 'PSMA4', 'UQCRFS1', 'HNRNPH3', 'AKR1B1', 'RPL26L1', 'MTCH2']"
