,#genes,genes
11,121,"['Gabra1', 'Vsnl1', 'Syt11', 'Elavl4', 'Tspan13', 'Gabrb3', 'Ccni', 'Nrsn1', 'Actr3', 'Basp1', 'Ntm', 'Sgip1', 'Necab1', 'Nme7', 'Scn1a', 'Anks1b', 'Ppp2r2c', 'Cap1', 'Scn2a', 'Ndrg3', 'Ppp3cb', 'Atp6v1a', 'Arpc5', 'Kcnip4', 'Rock2', 'Syne1', 'Gucy1b3', 'Brinp1', 'Cadm2', 'Syt13', 'Oxr1', 'Abi2', 'Abhd12', 'Cx3cl1', 'Klf9', 'Elmod1', 'Zdhhc2', 'Nsf', 'Adgrl1', 'Tspan5', 'Sort1', 'Prkca', 'Sirpa', 'Lrrc4c', 'Dpp10', 'Atf6', 'Ndfip2', 'Gnai1', 'Btbd10', 'Kcnq5', 'Bcl11a', 'Pak7', 'Dnajb5', 'Gpr88', 'Opcml', 'Rtn4rl1', 'Dock4', 'Chst1', 'Dgkb', 'Mib1', 'Ube2k', 'Paqr9', 'Thrb', 'Stim2', 'Dpp9', 'Cacna1a', 'Gnao1', 'Ywhag', 'Capza2', 'Ccl27b', 'Gtdc1', 'B3gat1', 'Gabra3', 'Olfr77', 'Dusp7', 'Slitrk5', 'Cab39', 'Mmp11', 'Rab12', 'Gm26631', 'Pak6', 'Fchsd1', 'Robo2', 'Dusp6', 'Arhgef9', 'Pde10a', 'Ccnh', 'Gm16272', 'Plppr5', 'B3galt2', 'Kctd1', 'Bdnf', 'Dnaja2', 'Gm2174', 'Itpa', 'Selenof', 'Eif4g3', 'Cacna2d1', 'Nol4', 'Klf13', 'Gm26723', 'Gfod1', 'Nell2', 'Fam155a', 'Senp2', 'Ppp2r2b', 'Fmr1', 'Cdc42se2', 'Becn1', 'Tmem200a', 'Epn2', 'Trerf1', 'Sez6l', 'Cpsf2', 'Rprd1a', 'Krr1', 'Gm15612', 'Gtf2h1', 'Bri3bp', 'Smim10l1', 'March7']"
12,39,"['Slc6a11', 'Ndrg2', 'Sparcl1', 'Aldoc', 'Atp1a2', 'Scd2', 'Kcnj10', 'Aldh1a1', 'Atp1b2', 'Camk2n2', 'Serpine2', 'Scd1', 'Selenop', 'Cxx1a', 'Ubc', 'Cxx1b', 'Unc13c', 'Rnd2', 'Ubb', 'Slc6a9', 'Acsbg1', 'Gng11', 'Fam213a', 'Nacc2', 'Dynll2', 'Gprc5b', 'Rcan2', 'Hcn2', 'Hspa4l', 'Paqr8', 'Epb41l3', 'Ret', 'Eef2', 'Srgap1', 'Mid1ip1', 'Dpp6', 'Fgfr3', 'Gabarapl2', 'Tmem229a']"
13,20,"['Kif1a', 'Diras2', 'Stxbp1', 'Sncb', 'Hsp90aa1', 'Aldoa', 'Dnm1', 'Calm3', 'Syn1', 'Hspa8', 'Chchd10', 'Atp5a1', 'Cox6c', 'Gstm1', 'Ndufa3', 'Mif', 'Kif1b', '2010107E04Rik', 'Eno1', 'Atp5d']"
14,17,"['Serpini1', 'Kcnv1', 'Id2', 'Nlk', 'Satb1', 'Gria3', 'Hcn1', 'Vip', 'Ccl27a', 'Celf5', 'Fezf2', 'Ppp1r9a', 'Tmem178', 'Epop', 'Dusp14', 'R3hdm2', '9130024F11Rik']"
15,24,"['Rps24', 'Rps23', 'Rpsa', 'Rpl23', 'Rps9', 'Rps27a', 'Gm11478', 'Rpl4', 'Rps5', 'Hs6st2', 'Rps24-ps3', 'Rps3a3', 'Gm13408', 'Gm8292', 'Nap1l3', 'Rpl3', 'Cacybp', 'RP23-70B19.5', 'Rps20', 'Rpl8', 'Gm9385', 'Gm7363', 'Eef1g', 'Rps19-ps6']"
16,18,"['Rps21', 'Rplp1', 'Rpl37a', 'Rpl26', 'Gm6272', 'Rps27', 'Rpl32', 'Ngb', 'Rpl35', 'Rps11', 'Rps12', 'Gm14303', 'Rps28', 'Rpl37', 'Rps15a', 'Psme1', 'Rpl10', 'Gm3511']"
17,31,"['Adcy1', 'Atp2b1', 'Rasgrp1', 'Scn1b', 'Osbpl1a', 'AI593442', 'Atp2b2', 'Slc24a2', 'Atp1b1', 'Clstn1', 'Epha4', 'Mgll', 'Pcsk2', 'Purb', 'Rgs4', 'Nrxn1', 'Rgs7bp', 'Frrs1l', 'Trim37', 'Adrb1', 'Git1', 'Nptn', 'Sema7a', 'Kcnj3', 'Kcnq3', 'Galnt9', 'Scn8a', 'Kcnb1', 'Dlgap4', 'Napa', 'Lrrc4']"
18,57,"['Tcf7l2', 'Slc17a6', 'Cbln4', 'Ctxn3', 'Cbln1', 'Hlf', 'Cbln2', 'Rims3', 'Lhfpl3', 'Nxph1', 'Lypd6', 'Foxp2', 'Fzd5', 'Cd59a', 'Timp3', 'Lhx9', 'Stmn2', 'Stxbp6', 'Plcxd2', 'Acsl3', 'Cacna2d2', 'Rcn2', 'Lypd6b', 'Htr7', 'Btbd11', 'Wnt4', 'Slc38a1', 'Ptprz1', 'Tagln3', 'Epha8', 'Ccdc85a', 'Nsg1', 'Akap12', 'Paip2', 'Plpp3', 'Gm2694', 'Glud1', 'Fam196b', 'Selenom', 'Megf11', 'C530008M17Rik', 'Cib2', 'Tmtc4', 'Snrk', 'Cdh2', 'Cd44', 'Irx5', 'Inpp4b', 'Gpr139', 'Pdxk', 'Fbxo3', 'Gpsm3', 'Gm26645', 'Pipox', 'Mir124-2hg', 'Gck', 'Kcnj12']"
19,67,"['Nptxr', 'Gda', 'Hpcal4', 'Rpl41', 'Nov', 'Atp2b4', 'Rtn1', 'Lmo3', 'Ids', 'Bhlhe22', 'Mapk1', 'Sorbs2', 'Thra', 'Slc1a3', 'Synpr', 'Negr1', 'Syn2', 'Slc30a3', 'Neurl1a', 'Mkl2', 'Rasgrf2', 'Cadm1', 'Pcdh8', 'Acvr2a', 'Pld3', 'Rprm', 'Alcam', 'Caln1', 'Tusc3', 'Cadps2', 'Cdkl4', 'Car10', 'Nectin1', 'Map2', 'Syt16', 'Vstm2a', 'Dtl', 'Map2k1', 'Plxnd1', 'Dbpht2', 'Syt5', 'Rgl1', 'Bmp3', 'Cacnb3', 'Gm10419', 'Akap5', 'Ptprn', 'A830036E02Rik', 'Hmgcr', 'Grhl1', 'Hrk', 'Snx10', 'Adgrb3', 'C2cd2l', 'Mfge8', 'Nog', 'Osbpl8', 'Kif3b', 'Large1', 'Cntnap5a', 'Clip1', 'Efnb2', 'Slc2a3', 'Rasal1', '1700086L19Rik', 'Rab15', 'D630023F18Rik']"
20,59,"['Hpca', 'Neurod6', 'Cnih2', 'Cabp7', 'Grin2a', 'Wipf3', 'Zeb2', 'Arpc2', 'Pou3f1', 'Pantr1', 'Neurod2', 'Klhl2', 'Nr3c2', 'Kcnab1', 'Sema3e', 'Gm2115', 'Gm8822', 'Gria1', 'Iqgap2', 'Shisa6', 'Jph1', 'Epha7', 'Sipa1l3', 'Lrrc10b', 'Rasl10a', 'Spink8', 'Actr2', 'Dgat2', 'Pcdh20', 'Arhgef25', 'Gabra5', 'Camkk1', 'Shisa7', 'Lefty1', 'Matn2', 'Olfml2b', 'Arpc3', 'Gpr22', 'Sh3bp5', 'Sdcbp', 'Homer3', 'Ust', 'Lin7c', 'Fibcd1', 'Epha6', 'Arhgap39', 'Ncor1', 'Skil', 'Orai2', '9330132A10Rik', 'Gse1', 'Ccbe1', 'Faah', 'Mkl1', 'Inafm2', 'Golm1', 'Gng7', 'Dscaml1', 'Ptgs2']"
21,21,"['Asb4', 'Hcrt', 'Sytl4', 'Gal', 'Hdc', 'Vat1', 'Ppp1r17', 'Gabrq', 'Bsx', 'Pomc', 'Slc18a2', 'Sncg', 'Rwdd2a', 'Isl1', 'Magel2', 'Ghrh', 'Nkx2-4', 'Rgag4', 'Pgr15l', 'Dnajc12', 'Stat5b']"
22,42,"['Gm24447', 'Gm23624', 'Gm26035', 'Rnu5g', 'Rn7s1', 'Gm26461', 'Gm25106', 'Gm24265', 'Gm23287', 'Gm24407', 'Gm23445', 'Gm22513', 'Gm22122', 'Rnu2-10', 'Gm22614', 'Gm23345', 'Rn7s2', 'Gm24305', 'Gm24146', 'Gm24105', 'Gm25890', 'Gm22739', 'Gucy1a3', 'Rny3', 'Gm22958', 'Gm26316', 'Gm24459', 'Gm26444', 'Ssb', 'Cmtm4', 'Gm25937', 'Gm23153', 'Gm22249', 'Gm25682', 'Gm24497', 'Cfap20', 'Tm9sf2', 'Gm26505', 'Rn7sk', 'Mre11a', 'Gm2415', 'Gm23971']"
23,20,"['Plppr4', 'Rasgef1a', 'Sowaha', 'Icam5', 'Celf2', 'Prkce', 'Nfib', 'Bcl11b', 'Strn4', 'Mmd', 'St6galnac5', 'Jph4', 'Grm5', 'Ak5', 'Dbn1', 'Lhx2', 'Ryr2', 'Cdk17', 'Kcnip2', 'Dab1']"
24,18,"['Lrrtm2', 'Atl1', 'Rangap1', 'Map1b', 'Gabrg2', 'Cdc123', 'Gdi1', 'Camta1', 'Eif4a2', 'Nap1l2', 'Ubqln2', 'Gm33051', 'Hpf1', 'Rp9', 'Tspyl1', 'Gdap1', 'Rpl13-ps1', 'Gm7091']"
25,20,"['Slc4a4', 'Tspyl4', 'Zfhx3', 'Etnppl', 'Dnm3', 'Pla2g7', 'Chga', 'Klhl13', 'Zfhx4', 'Sash1', 'Zfp423', 'Enho', 'Lrig1', 'Ache', 'Irx1', 'Gpld1', 'Ttyh1', 'Scoc', 'Nrip2', 'Pgm2']"
26,35,"['Actb', 'Fkbp1a', 'Zbtb20', 'Gpm6b', 'Gfap', 'Cox8a', 'Trim2', 'Gm10925', 'Camta2', 'Cox6a1', 'Camkv', 'Phyhip', 'Agap2', 'Nfix', 'Mapk10', 'Gprin1', 'Jph3', 'Prrt1', 'Cbx6', 'Sh3bgrl3', 'Ptms', 'Epn1', 'Atp6v1g2', 'Gldc', 'Mink1', 'Rapgefl1', 'Synpo', 'Gsk3a', 'Pcdh1', 'Shank1', 'Gpd1', 'Rnf157', 'Src', 'Atp6v1c1', 'Acap2']"
27,27,"['Fxyd7', 'Pip5k1c', 'Bsn', 'Ipcef1', 'Sh3gl2', 'Tmem132a', 'Igfbp4', 'Cdk5r2', 'Gas7', 'Fmnl1', 'Ube2ql1', 'Kifc2', 'Epb41l1', 'Rasl11b', 'Cckbr', 'Dlg2', 'Hs3st2', 'Fhl2', 'Dmtn', 'Sbno1', 'Gls', 'Etv5', 'Sept11', 'Myl4', 'Cspg5', 'Acap3', 'Nuak1']"
28,72,"['Plac9a', 'Rarres2', '1700012B09Rik', 'Zfp36l1', 'Fam183b', 'Foxj1', 'Hsp90b1', 'Gm9780', 'Ccdc153', 'Dnah6', 'Tmem212', '1700001C02Rik', 'Meig1', 'Spag6l', 'Fam216b', 'Cfap54', 'Cd164', 'Rfx2', 'Ccdc146', 'Fkbp9', 'Cd24a', 'Spef2', 'Ggh', 'Gm11992', 'Mia', 'Vwa3a', 'Acss3', 'Tm4sf1', '1110017D15Rik', 'Ern1', 'Cfap65', 'Lrrc23', 'Efcab1', 'Sgms2', 'Cfap126', 'Msi2', 'Gm10263', 'Tekt1', 'Txnip', '2410004P03Rik', 'Rps19-ps3', 'Plac9b', 'Riiad1', 'Dnah1', 'Cfap46', 'Mns1', 'Enkur', 'Mettl26', 'Tns2', '1700007K13Rik', 'Acadm', 'Cdhr3', 'Rpl36a-ps2', '1700016K19Rik', 'Hspa5', 'Spata24', 'Cnpy2', 'Cfap52', 'Dlx1', 'Fam107b', 'Cd63-ps', 'Izumo4', 'Fam161a', 'Dnaic2', 'Cfap74', 'Naaa', 'Efcab10', 'Ccdc39', 'Ccdc162', 'Gm36964', 'Gm13665', 'Sik1']"
29,22,"['Rps25-ps1', 'Vim', 'Wdr89', 'Rplp2', 'Gm15501', 'Gm20900', 'Rpl17-ps9', 'Gm5905', 'Rps14', 'Gm2000', 'Rps18', 'Gm6394', 'Rpl27a', 'Rpl34', 'Rpl30', '2010204K13Rik', 'Tceal1', 'Rpl13-ps3', 'Gm7384', 'Sdc2', 'Gm10269', 'Gm12643']"
30,39,"['Tpt1', 'Ybx1', 'Zyg11b', 'Gm9800', 'Glg1', 'Gm6352', 'Tmem234', 'Hsp90ab1', 'Ubl3', '5730455P16Rik', 'Tcea1', 'Eif4g2', 'Dpy19l1', 'Aktip', 'Ubqln1', 'Dpysl2', 'Mpc2', 'Rabgef1', 'Ndel1', 'Comt', 'Aftph', 'Fgf12', 'Ublcp1', 'Ptges3', 'Hsph1', 'Mbnl1', 'Hdgfrp3', 'Ppp2r5c', 'Zdhhc17', 'Cacng2', 'Arl3', 'Gm6421', 'Vti1b', 'Sgtb', 'Ube2d2a', 'Usp10', 'Sdhc', 'Gm6051', 'Jmjd8']"
31,37,"['Sptbn1', 'Ywhaz', 'Spock2', 'Spock1', 'Dlgap3', 'Cyp46a1', 'Stum', 'Cdk5r1', 'Ppp1r9b', 'Fam49a', 'Rasgef1b', 'Map1a', 'Slc6a17', 'Grin1', 'C1qtnf4', 'Prkcg', 'Nrxn3', 'Cdkl5', 'Snrpn', 'Slc9a3r1', 'Trim9', 'Clip3', 'Rnf187', 'Reps2', 'Hrh3', 'Tmem56', 'Cdk16', 'Eef1a2', 'Grin2c', 'Prnp', 'Clec2l', 'Rorb', 'Mgat5', 'Gnb1', 'Fscn1', 'Sprn', 'Chst8']"
32,39,"['Lypd1', 'Hpcal1', 'Nr2f2', 'Camk2d', 'Marcks', 'Trhr', 'Calb1', 'Dner', 'Ly6h', 'Arhgap6', 'Marcksl1', 'Bex2', 'Cdh4', 'Tubb2a', 'Kcnc4', 'Lcorl', 'Gm10180', 'Syt17', 'Usp11', 'Astn1', 'Esr1', 'Moxd1', 'Otof', 'Pak3', 'Morf4l2', 'Apaf1', 'Trh', 'Nrp2', 'Mrps6', 'Hsbp1', 'Cmbl', 'Tsc22d1', 'Cdh13', 'Mylk', 'Hspa2', 'Slc7a14', 'Dcaf7', 'Nudt10', 'Filip1']"
