,#genes,genes
1,209,"['Gene5060', 'Gene2600', 'Gene2003', 'Gene3060', 'Gene9836', 'Gene612', 'Gene5612', 'Gene7413', 'Gene9581', 'Gene6917', 'Gene1482', 'Gene1128', 'Gene4527', 'Gene4898', 'Gene7358', 'Gene2645', 'Gene2853', 'Gene9500', 'Gene8612', 'Gene4044', 'Gene605', 'Gene5306', 'Gene7461', 'Gene6328', 'Gene5924', 'Gene7732', 'Gene1532', 'Gene871', 'Gene7517', 'Gene7313', 'Gene8595', 'Gene4940', 'Gene6312', 'Gene2653', 'Gene3986', 'Gene3419', 'Gene9260', 'Gene8074', 'Gene3362', 'Gene3317', 'Gene88', 'Gene6018', 'Gene5300', 'Gene1863', 'Gene3', 'Gene1280', 'Gene6157', 'Gene5171', 'Gene721', 'Gene6403', 'Gene4469', 'Gene3165', 'Gene9191', 'Gene6159', 'Gene4442', 'Gene3511', 'Gene995', 'Gene9876', 'Gene5062', 'Gene8942', 'Gene9070', 'Gene9596', 'Gene1082', 'Gene1597', 'Gene6705', 'Gene4655', 'Gene3735', 'Gene6877', 'Gene9861', 'Gene5669', 'Gene7159', 'Gene5678', 'Gene9296', 'Gene5519', 'Gene745', 'Gene3184', 'Gene6939', 'Gene4324', 'Gene9441', 'Gene6947', 'Gene8640', 'Gene9413', 'Gene9594', 'Gene5513', 'Gene2456', 'Gene4908', 'Gene846', 'Gene3438', 'Gene5466', 'Gene7034', 'Gene6994', 'Gene2504', 'Gene8387', 'Gene2012', 'Gene8651', 'Gene7068', 'Gene4431', 'Gene9673', 'Gene9640', 'Gene3023', 'Gene5263', 'Gene5858', 'Gene7301', 'Gene5140', 'Gene2551', 'Gene9740', 'Gene9812', 'Gene4322', 'Gene9161', 'Gene6449', 'Gene9747', 'Gene6483', 'Gene6192', 'Gene9072', 'Gene4404', 'Gene6748', 'Gene5884', 'Gene6166', 'Gene7794', 'Gene7303', 'Gene911', 'Gene9016', 'Gene9547', 'Gene7356', 'Gene4005', 'Gene244', 'Gene761', 'Gene3005', 'Gene9789', 'Gene3940', 'Gene6471', 'Gene3761', 'Gene3075', 'Gene7677', 'Gene2185', 'Gene4508', 'Gene158', 'Gene6622', 'Gene1083', 'Gene324', 'Gene7370', 'Gene2944', 'Gene5537', 'Gene1861', 'Gene5009', 'Gene680', 'Gene3694', 'Gene5719', 'Gene653', 'Gene8627', 'Gene4227', 'Gene4429', 'Gene8235', 'Gene1274', 'Gene4844', 'Gene1797', 'Gene4168', 'Gene617', 'Gene1786', 'Gene3802', 'Gene676', 'Gene4793', 'Gene2589', 'Gene9343', 'Gene6855', 'Gene5261', 'Gene7774', 'Gene4645', 'Gene1203', 'Gene5743', 'Gene8309', 'Gene9100', 'Gene8382', 'Gene5989', 'Gene5292', 'Gene4392', 'Gene5845', 'Gene3674', 'Gene8049', 'Gene3306', 'Gene8172', 'Gene828', 'Gene8695', 'Gene6414', 'Gene2323', 'Gene7151', 'Gene5587', 'Gene76', 'Gene1250', 'Gene6659', 'Gene8891', 'Gene3525', 'Gene7030', 'Gene4694', 'Gene3081', 'Gene3066', 'Gene9619', 'Gene4931', 'Gene4019', 'Gene9993', 'Gene2009', 'Gene8373', 'Gene5304', 'Gene6942', 'Gene9006', 'Gene411', 'Gene2804', 'Gene108', 'Gene8277']"
2,67,"['Gene6244', 'Gene2492', 'Gene8560', 'Gene6630', 'Gene3652', 'Gene1405', 'Gene3633', 'Gene5485', 'Gene9992', 'Gene7737', 'Gene7584', 'Gene4601', 'Gene2307', 'Gene4804', 'Gene8219', 'Gene7443', 'Gene5814', 'Gene5596', 'Gene131', 'Gene1439', 'Gene4657', 'Gene4917', 'Gene6333', 'Gene3054', 'Gene2249', 'Gene1539', 'Gene3003', 'Gene2016', 'Gene1283', 'Gene150', 'Gene4625', 'Gene1547', 'Gene6061', 'Gene9186', 'Gene6115', 'Gene5039', 'Gene2275', 'Gene9681', 'Gene953', 'Gene1171', 'Gene1267', 'Gene9039', 'Gene2925', 'Gene6815', 'Gene2798', 'Gene5502', 'Gene4006', 'Gene4389', 'Gene4635', 'Gene1899', 'Gene2892', 'Gene1076', 'Gene8229', 'Gene8849', 'Gene7801', 'Gene8185', 'Gene7343', 'Gene7293', 'Gene1013', 'Gene9827', 'Gene4968', 'Gene5887', 'Gene1033', 'Gene1629', 'Gene6532', 'Gene8041', 'Gene4206']"
3,96,"['Gene5990', 'Gene2259', 'Gene1056', 'Gene9777', 'Gene5774', 'Gene1228', 'Gene2459', 'Gene146', 'Gene9897', 'Gene5379', 'Gene7773', 'Gene9557', 'Gene1685', 'Gene8500', 'Gene7725', 'Gene160', 'Gene4852', 'Gene3239', 'Gene8236', 'Gene9449', 'Gene8715', 'Gene1570', 'Gene2759', 'Gene3637', 'Gene9169', 'Gene4864', 'Gene5885', 'Gene6746', 'Gene4750', 'Gene4023', 'Gene2043', 'Gene5588', 'Gene856', 'Gene2530', 'Gene8710', 'Gene7510', 'Gene4579', 'Gene5815', 'Gene3071', 'Gene8375', 'Gene9889', 'Gene3422', 'Gene8244', 'Gene9219', 'Gene9790', 'Gene6545', 'Gene8779', 'Gene3700', 'Gene1907', 'Gene5278', 'Gene4591', 'Gene5620', 'Gene482', 'Gene7195', 'Gene2716', 'Gene5826', 'Gene9701', 'Gene2571', 'Gene3567', 'Gene4260', 'Gene5321', 'Gene5365', 'Gene9310', 'Gene8825', 'Gene5950', 'Gene4259', 'Gene1166', 'Gene4238', 'Gene4277', 'Gene3093', 'Gene8280', 'Gene974', 'Gene6110', 'Gene4243', 'Gene2662', 'Gene7069', 'Gene6528', 'Gene3235', 'Gene6371', 'Gene5086', 'Gene5417', 'Gene7009', 'Gene3097', 'Gene9358', 'Gene4530', 'Gene9211', 'Gene711', 'Gene1714', 'Gene888', 'Gene1760', 'Gene4112', 'Gene2211', 'Gene1835', 'Gene7968', 'Gene8485', 'Gene3134']"
4,55,"['Gene274', 'Gene1522', 'Gene2133', 'Gene8757', 'Gene6575', 'Gene5928', 'Gene8905', 'Gene5563', 'Gene1635', 'Gene3580', 'Gene83', 'Gene2760', 'Gene503', 'Gene8154', 'Gene8644', 'Gene4289', 'Gene4364', 'Gene3732', 'Gene5577', 'Gene27', 'Gene8922', 'Gene789', 'Gene5992', 'Gene5091', 'Gene6760', 'Gene4022', 'Gene4273', 'Gene7271', 'Gene1765', 'Gene1208', 'Gene658', 'Gene2602', 'Gene2006', 'Gene8989', 'Gene8379', 'Gene8554', 'Gene58', 'Gene9127', 'Gene6899', 'Gene7768', 'Gene3388', 'Gene5698', 'Gene3405', 'Gene2731', 'Gene7613', 'Gene1025', 'Gene7701', 'Gene4296', 'Gene7678', 'Gene8051', 'Gene4751', 'Gene2950', 'Gene8247', 'Gene113', 'Gene7669']"
5,194,"['Gene4790', 'Gene8913', 'Gene9282', 'Gene9872', 'Gene5710', 'Gene2207', 'Gene1034', 'Gene8537', 'Gene7272', 'Gene2056', 'Gene908', 'Gene725', 'Gene4216', 'Gene8910', 'Gene1958', 'Gene4306', 'Gene8511', 'Gene9679', 'Gene9041', 'Gene4375', 'Gene8699', 'Gene7194', 'Gene5611', 'Gene9420', 'Gene292', 'Gene9443', 'Gene8169', 'Gene4092', 'Gene1969', 'Gene1396', 'Gene4342', 'Gene3123', 'Gene6966', 'Gene5045', 'Gene1651', 'Gene6498', 'Gene3446', 'Gene4428', 'Gene3576', 'Gene2976', 'Gene7163', 'Gene2141', 'Gene360', 'Gene3335', 'Gene2916', 'Gene8392', 'Gene3240', 'Gene9364', 'Gene3847', 'Gene4062', 'Gene3581', 'Gene5943', 'Gene236', 'Gene57', 'Gene7933', 'Gene1501', 'Gene3649', 'Gene7836', 'Gene2704', 'Gene6806', 'Gene668', 'Gene3324', 'Gene6512', 'Gene401', 'Gene4098', 'Gene9353', 'Gene2333', 'Gene1153', 'Gene6425', 'Gene4542', 'Gene558', 'Gene6378', 'Gene8409', 'Gene757', 'Gene211', 'Gene2648', 'Gene3190', 'Gene8085', 'Gene4483', 'Gene1411', 'Gene1955', 'Gene515', 'Gene1983', 'Gene7267', 'Gene5164', 'Gene3264', 'Gene3006', 'Gene4984', 'Gene3133', 'Gene3744', 'Gene3044', 'Gene2029', 'Gene6375', 'Gene9683', 'Gene7808', 'Gene7173', 'Gene1029', 'Gene1335', 'Gene5628', 'Gene49', 'Gene3597', 'Gene1031', 'Gene7210', 'Gene7495', 'Gene6234', 'Gene5865', 'Gene5301', 'Gene6520', 'Gene737', 'Gene1291', 'Gene8930', 'Gene7004', 'Gene8561', 'Gene5901', 'Gene8197', 'Gene6176', 'Gene1677', 'Gene7500', 'Gene4290', 'Gene2157', 'Gene6070', 'Gene1376', 'Gene6093', 'Gene8509', 'Gene7648', 'Gene3314', 'Gene5428', 'Gene3676', 'Gene8682', 'Gene9230', 'Gene5484', 'Gene4043', 'Gene7668', 'Gene1995', 'Gene3718', 'Gene3197', 'Gene294', 'Gene6621', 'Gene397', 'Gene6845', 'Gene6781', 'Gene6703', 'Gene6654', 'Gene8977', 'Gene11', 'Gene3833', 'Gene8232', 'Gene8868', 'Gene5308', 'Gene3045', 'Gene4557', 'Gene6769', 'Gene6594', 'Gene2017', 'Gene4291', 'Gene833', 'Gene1425', 'Gene6848', 'Gene9060', 'Gene383', 'Gene3985', 'Gene1130', 'Gene2691', 'Gene1742', 'Gene7387', 'Gene6145', 'Gene7560', 'Gene8491', 'Gene3763', 'Gene1062', 'Gene6084', 'Gene1485', 'Gene9632', 'Gene3675', 'Gene5012', 'Gene536', 'Gene4485', 'Gene4176', 'Gene5147', 'Gene8553', 'Gene5690', 'Gene138', 'Gene3455', 'Gene6954', 'Gene4061', 'Gene9537', 'Gene1037', 'Gene4934', 'Gene3151', 'Gene585', 'Gene8327', 'Gene7850', 'Gene9244', 'Gene8045']"
6,16,"['Gene9961', 'Gene8258', 'Gene9360', 'Gene6311', 'Gene8179', 'Gene8052', 'Gene7695', 'Gene6450', 'Gene5264', 'Gene9258', 'Gene5494', 'Gene7487', 'Gene6415', 'Gene9780', 'Gene2837', 'Gene9572']"
7,16,"['Gene5197', 'Gene387', 'Gene4038', 'Gene7954', 'Gene1828', 'Gene8145', 'Gene1534', 'Gene6365', 'Gene8550', 'Gene2507', 'Gene2351', 'Gene114', 'Gene678', 'Gene7700', 'Gene6105', 'Gene7616']"
8,18,"['Gene519', 'Gene7259', 'Gene3065', 'Gene8776', 'Gene1106', 'Gene4058', 'Gene8826', 'Gene6598', 'Gene7110', 'Gene9140', 'Gene4993', 'Gene3249', 'Gene5029', 'Gene2134', 'Gene400', 'Gene5915', 'Gene9587', 'Gene5034']"
9,40,"['Gene133', 'Gene8308', 'Gene3447', 'Gene6807', 'Gene6766', 'Gene9548', 'Gene5738', 'Gene4498', 'Gene3540', 'Gene1334', 'Gene1739', 'Gene15', 'Gene7693', 'Gene1174', 'Gene5375', 'Gene145', 'Gene996', 'Gene6138', 'Gene664', 'Gene597', 'Gene8886', 'Gene2290', 'Gene1644', 'Gene7274', 'Gene7872', 'Gene9102', 'Gene6385', 'Gene8517', 'Gene3353', 'Gene6236', 'Gene4069', 'Gene4244', 'Gene5', 'Gene3352', 'Gene6083', 'Gene9242', 'Gene4627', 'Gene8526', 'Gene6', 'Gene2673']"
10,28,"['Gene3070', 'Gene4876', 'Gene2308', 'Gene5961', 'Gene2145', 'Gene2664', 'Gene7586', 'Gene1709', 'Gene4911', 'Gene231', 'Gene471', 'Gene3721', 'Gene2696', 'Gene7837', 'Gene4036', 'Gene6834', 'Gene7554', 'Gene3916', 'Gene7813', 'Gene2294', 'Gene3476', 'Gene2838', 'Gene2219', 'Gene1636', 'Gene5120', 'Gene4126', 'Gene8211', 'Gene7716']"
