,#genes,genes
1,294,"['Gene8178', 'Gene7138', 'Gene9226', 'Gene8792', 'Gene2001', 'Gene7903', 'Gene5545', 'Gene1571', 'Gene838', 'Gene4949', 'Gene3214', 'Gene8532', 'Gene2891', 'Gene8491', 'Gene3953', 'Gene8010', 'Gene4832', 'Gene4772', 'Gene388', 'Gene4734', 'Gene7390', 'Gene735', 'Gene5361', 'Gene5993', 'Gene5845', 'Gene5564', 'Gene7867', 'Gene1906', 'Gene8077', 'Gene9403', 'Gene886', 'Gene9653', 'Gene2014', 'Gene4773', 'Gene3902', 'Gene9414', 'Gene3298', 'Gene5843', 'Gene381', 'Gene4448', 'Gene8751', 'Gene3403', 'Gene1933', 'Gene8191', 'Gene3192', 'Gene3532', 'Gene9510', 'Gene5651', 'Gene5574', 'Gene5648', 'Gene9179', 'Gene6282', 'Gene7874', 'Gene1700', 'Gene1441', 'Gene212', 'Gene4370', 'Gene889', 'Gene1331', 'Gene2834', 'Gene1086', 'Gene3576', 'Gene3285', 'Gene8470', 'Gene2280', 'Gene1107', 'Gene5480', 'Gene3659', 'Gene4045', 'Gene225', 'Gene7906', 'Gene5165', 'Gene3912', 'Gene8571', 'Gene8620', 'Gene5375', 'Gene8942', 'Gene4393', 'Gene6175', 'Gene1429', 'Gene7033', 'Gene9189', 'Gene3067', 'Gene7542', 'Gene2133', 'Gene1608', 'Gene1245', 'Gene6911', 'Gene1887', 'Gene5247', 'Gene6898', 'Gene9865', 'Gene3526', 'Gene968', 'Gene5467', 'Gene6962', 'Gene3945', 'Gene8129', 'Gene477', 'Gene3246', 'Gene1405', 'Gene5959', 'Gene2041', 'Gene949', 'Gene5584', 'Gene8404', 'Gene8222', 'Gene7819', 'Gene6134', 'Gene8909', 'Gene2739', 'Gene9311', 'Gene4039', 'Gene66', 'Gene123', 'Gene9173', 'Gene307', 'Gene93', 'Gene279', 'Gene8797', 'Gene6721', 'Gene2586', 'Gene7678', 'Gene2234', 'Gene9822', 'Gene7965', 'Gene3917', 'Gene8311', 'Gene5808', 'Gene4981', 'Gene4218', 'Gene5891', 'Gene4756', 'Gene1528', 'Gene1690', 'Gene52', 'Gene7144', 'Gene1823', 'Gene661', 'Gene8154', 'Gene2016', 'Gene4238', 'Gene916', 'Gene8264', 'Gene7019', 'Gene7411', 'Gene6385', 'Gene5137', 'Gene6570', 'Gene3572', 'Gene8640', 'Gene1619', 'Gene2306', 'Gene8223', 'Gene8104', 'Gene8629', 'Gene822', 'Gene4194', 'Gene2148', 'Gene1240', 'Gene8346', 'Gene5819', 'Gene2104', 'Gene7195', 'Gene5024', 'Gene5245', 'Gene2640', 'Gene2597', 'Gene8201', 'Gene4864', 'Gene6994', 'Gene5193', 'Gene709', 'Gene1730', 'Gene1894', 'Gene4461', 'Gene7103', 'Gene3787', 'Gene9581', 'Gene6165', 'Gene5971', 'Gene8767', 'Gene1927', 'Gene7345', 'Gene3627', 'Gene2369', 'Gene3304', 'Gene8398', 'Gene9193', 'Gene8051', 'Gene287', 'Gene9462', 'Gene3793', 'Gene158', 'Gene5385', 'Gene2301', 'Gene8489', 'Gene9919', 'Gene3819', 'Gene1813', 'Gene9613', 'Gene8763', 'Gene6929', 'Gene3676', 'Gene8610', 'Gene9536', 'Gene41', 'Gene1438', 'Gene8681', 'Gene9108', 'Gene2099', 'Gene8355', 'Gene2790', 'Gene2825', 'Gene7095', 'Gene2038', 'Gene3365', 'Gene840', 'Gene1108', 'Gene4818', 'Gene6049', 'Gene8218', 'Gene4001', 'Gene4091', 'Gene6787', 'Gene4868', 'Gene9765', 'Gene9702', 'Gene5219', 'Gene9349', 'Gene8553', 'Gene8063', 'Gene6563', 'Gene4578', 'Gene9288', 'Gene7655', 'Gene4348', 'Gene55', 'Gene974', 'Gene6421', 'Gene4159', 'Gene9957', 'Gene7660', 'Gene6645', 'Gene6176', 'Gene9850', 'Gene8777', 'Gene4049', 'Gene9717', 'Gene8893', 'Gene7366', 'Gene8275', 'Gene6243', 'Gene5194', 'Gene7492', 'Gene4964', 'Gene9995', 'Gene8568', 'Gene5621', 'Gene5526', 'Gene8186', 'Gene5290', 'Gene8783', 'Gene1350', 'Gene8335', 'Gene8190', 'Gene7948', 'Gene8556', 'Gene801', 'Gene4581', 'Gene1000', 'Gene4161', 'Gene5772', 'Gene8747', 'Gene7427', 'Gene3723', 'Gene1950', 'Gene1262', 'Gene9946', 'Gene4004', 'Gene7929', 'Gene2728', 'Gene8456', 'Gene9075', 'Gene4309', 'Gene754', 'Gene9706', 'Gene1196', 'Gene5357', 'Gene6979', 'Gene9972', 'Gene6965', 'Gene7025', 'Gene6006']"
2,82,"['Gene3818', 'Gene8550', 'Gene3986', 'Gene4254', 'Gene4515', 'Gene4087', 'Gene4488', 'Gene4938', 'Gene7424', 'Gene6543', 'Gene2212', 'Gene9032', 'Gene9985', 'Gene8655', 'Gene6649', 'Gene1981', 'Gene9927', 'Gene8018', 'Gene4439', 'Gene1799', 'Gene8673', 'Gene9538', 'Gene1635', 'Gene3432', 'Gene4204', 'Gene4985', 'Gene2900', 'Gene7290', 'Gene3710', 'Gene232', 'Gene5866', 'Gene7871', 'Gene8334', 'Gene788', 'Gene3206', 'Gene5566', 'Gene8906', 'Gene1412', 'Gene7802', 'Gene9555', 'Gene2320', 'Gene4236', 'Gene1845', 'Gene7583', 'Gene3305', 'Gene9482', 'Gene5947', 'Gene3110', 'Gene3908', 'Gene3791', 'Gene657', 'Gene9769', 'Gene6618', 'Gene3105', 'Gene7636', 'Gene4916', 'Gene3852', 'Gene2895', 'Gene6956', 'Gene1462', 'Gene7979', 'Gene5895', 'Gene425', 'Gene6454', 'Gene5708', 'Gene2736', 'Gene3418', 'Gene6427', 'Gene1406', 'Gene5848', 'Gene7647', 'Gene3778', 'Gene1976', 'Gene1664', 'Gene3749', 'Gene5973', 'Gene3905', 'Gene7241', 'Gene7639', 'Gene8839', 'Gene4598', 'Gene2076']"
3,105,"['Gene4460', 'Gene7003', 'Gene8151', 'Gene433', 'Gene4584', 'Gene7353', 'Gene8482', 'Gene8774', 'Gene7084', 'Gene6504', 'Gene6173', 'Gene2803', 'Gene5421', 'Gene5129', 'Gene1946', 'Gene3512', 'Gene8867', 'Gene8235', 'Gene7224', 'Gene5609', 'Gene5182', 'Gene4913', 'Gene1144', 'Gene7939', 'Gene7198', 'Gene8651', 'Gene453', 'Gene6477', 'Gene7831', 'Gene4346', 'Gene2962', 'Gene397', 'Gene2816', 'Gene4481', 'Gene9504', 'Gene2649', 'Gene3589', 'Gene3098', 'Gene3482', 'Gene5262', 'Gene297', 'Gene2947', 'Gene3745', 'Gene6586', 'Gene2312', 'Gene9494', 'Gene8212', 'Gene8103', 'Gene5535', 'Gene4486', 'Gene602', 'Gene2246', 'Gene2325', 'Gene6086', 'Gene5546', 'Gene2632', 'Gene2543', 'Gene3232', 'Gene8071', 'Gene9119', 'Gene9010', 'Gene7275', 'Gene1040', 'Gene3151', 'Gene6356', 'Gene4688', 'Gene417', 'Gene8800', 'Gene4736', 'Gene7594', 'Gene6693', 'Gene5768', 'Gene3600', 'Gene699', 'Gene6142', 'Gene3690', 'Gene6262', 'Gene4170', 'Gene9441', 'Gene1780', 'Gene473', 'Gene7152', 'Gene5834', 'Gene2631', 'Gene9817', 'Gene1911', 'Gene2567', 'Gene3820', 'Gene7184', 'Gene9910', 'Gene5264', 'Gene4893', 'Gene882', 'Gene4600', 'Gene3043', 'Gene8061', 'Gene6118', 'Gene9326', 'Gene6390', 'Gene1787', 'Gene8237', 'Gene9439', 'Gene9468', 'Gene4174', 'Gene8134']"
4,154,"['Gene9659', 'Gene4351', 'Gene3786', 'Gene5890', 'Gene228', 'Gene1774', 'Gene2464', 'Gene4206', 'Gene5076', 'Gene7928', 'Gene9854', 'Gene6971', 'Gene7344', 'Gene8945', 'Gene4157', 'Gene1591', 'Gene3961', 'Gene8287', 'Gene9958', 'Gene3692', 'Gene8159', 'Gene7873', 'Gene2079', 'Gene5204', 'Gene3906', 'Gene2981', 'Gene6492', 'Gene3268', 'Gene8592', 'Gene573', 'Gene4552', 'Gene8646', 'Gene9187', 'Gene177', 'Gene1791', 'Gene9809', 'Gene8479', 'Gene6539', 'Gene3278', 'Gene2563', 'Gene6099', 'Gene1978', 'Gene9488', 'Gene5085', 'Gene555', 'Gene2349', 'Gene5183', 'Gene9749', 'Gene378', 'Gene4662', 'Gene9430', 'Gene4839', 'Gene4431', 'Gene3170', 'Gene3884', 'Gene5087', 'Gene2615', 'Gene4160', 'Gene5911', 'Gene3426', 'Gene6332', 'Gene1345', 'Gene7230', 'Gene7263', 'Gene5151', 'Gene9868', 'Gene4175', 'Gene6379', 'Gene759', 'Gene6198', 'Gene8133', 'Gene7114', 'Gene6222', 'Gene9002', 'Gene4650', 'Gene4178', 'Gene3771', 'Gene6825', 'Gene116', 'Gene437', 'Gene9783', 'Gene1642', 'Gene3132', 'Gene382', 'Gene4420', 'Gene8963', 'Gene2260', 'Gene1562', 'Gene4774', 'Gene8011', 'Gene3623', 'Gene9877', 'Gene1384', 'Gene5445', 'Gene5978', 'Gene7899', 'Gene5778', 'Gene2526', 'Gene2355', 'Gene4641', 'Gene4213', 'Gene9689', 'Gene1490', 'Gene7885', 'Gene9693', 'Gene2167', 'Gene6901', 'Gene6140', 'Gene4805', 'Gene7209', 'Gene2806', 'Gene3859', 'Gene1921', 'Gene1766', 'Gene9361', 'Gene9866', 'Gene8155', 'Gene7151', 'Gene8357', 'Gene7165', 'Gene6046', 'Gene5103', 'Gene9444', 'Gene2537', 'Gene2061', 'Gene3163', 'Gene6980', 'Gene6909', 'Gene3977', 'Gene8364', 'Gene5705', 'Gene3361', 'Gene9828', 'Gene664', 'Gene5106', 'Gene6551', 'Gene2901', 'Gene1793', 'Gene8820', 'Gene302', 'Gene3481', 'Gene7073', 'Gene9562', 'Gene8043', 'Gene7828', 'Gene4016', 'Gene3810', 'Gene8400', 'Gene8978', 'Gene2390', 'Gene7231', 'Gene3489', 'Gene4538', 'Gene7305']"
5,130,"['Gene9498', 'Gene1765', 'Gene6766', 'Gene4452', 'Gene1421', 'Gene5983', 'Gene5529', 'Gene3180', 'Gene7303', 'Gene6777', 'Gene7738', 'Gene258', 'Gene8028', 'Gene1643', 'Gene1050', 'Gene2877', 'Gene4666', 'Gene6981', 'Gene625', 'Gene1382', 'Gene5469', 'Gene1121', 'Gene7016', 'Gene8444', 'Gene6453', 'Gene7339', 'Gene9391', 'Gene1353', 'Gene8230', 'Gene5015', 'Gene665', 'Gene9993', 'Gene6253', 'Gene1660', 'Gene1653', 'Gene5932', 'Gene6748', 'Gene3582', 'Gene9109', 'Gene1687', 'Gene146', 'Gene7218', 'Gene3658', 'Gene1542', 'Gene4398', 'Gene2829', 'Gene2554', 'Gene929', 'Gene8597', 'Gene4136', 'Gene7736', 'Gene5533', 'Gene9341', 'Gene8281', 'Gene6070', 'Gene4533', 'Gene3329', 'Gene9739', 'Gene8239', 'Gene2342', 'Gene1503', 'Gene2420', 'Gene8788', 'Gene756', 'Gene32', 'Gene6892', 'Gene5743', 'Gene7544', 'Gene4730', 'Gene8171', 'Gene3157', 'Gene2930', 'Gene2139', 'Gene3125', 'Gene1935', 'Gene1615', 'Gene5299', 'Gene7068', 'Gene9371', 'Gene7610', 'Gene3555', 'Gene5839', 'Gene6680', 'Gene7833', 'Gene6617', 'Gene8389', 'Gene6659', 'Gene2670', 'Gene8198', 'Gene1607', 'Gene5723', 'Gene4784', 'Gene7456', 'Gene4006', 'Gene592', 'Gene3238', 'Gene8196', 'Gene750', 'Gene4267', 'Gene3651', 'Gene8067', 'Gene6919', 'Gene4191', 'Gene7194', 'Gene1735', 'Gene999', 'Gene943', 'Gene3560', 'Gene615', 'Gene6021', 'Gene8598', 'Gene2669', 'Gene4991', 'Gene2250', 'Gene5433', 'Gene9248', 'Gene8409', 'Gene7429', 'Gene2276', 'Gene3438', 'Gene8446', 'Gene114', 'Gene3373', 'Gene6044', 'Gene4316', 'Gene9813', 'Gene7921', 'Gene2729', 'Gene6150', 'Gene6913']"
6,41,"['Gene3960', 'Gene6362', 'Gene4455', 'Gene5639', 'Gene1339', 'Gene9370', 'Gene9789', 'Gene745', 'Gene9784', 'Gene2719', 'Gene4208', 'Gene7677', 'Gene7922', 'Gene5924', 'Gene946', 'Gene7507', 'Gene6003', 'Gene8341', 'Gene8782', 'Gene103', 'Gene6657', 'Gene8840', 'Gene6295', 'Gene6160', 'Gene9493', 'Gene3149', 'Gene5332', 'Gene6033', 'Gene7202', 'Gene937', 'Gene2533', 'Gene9338', 'Gene9044', 'Gene8705', 'Gene4843', 'Gene2573', 'Gene4018', 'Gene1354', 'Gene3836', 'Gene1508', 'Gene6881']"
7,16,"['Gene173', 'Gene516', 'Gene5912', 'Gene308', 'Gene2491', 'Gene5174', 'Gene6874', 'Gene4881', 'Gene4919', 'Gene8771', 'Gene5459', 'Gene2857', 'Gene9267', 'Gene411', 'Gene3948', 'Gene4588']"
8,17,"['Gene7947', 'Gene6868', 'Gene878', 'Gene5820', 'Gene1497', 'Gene1869', 'Gene2582', 'Gene1095', 'Gene9251', 'Gene2585', 'Gene4977', 'Gene165', 'Gene4419', 'Gene8992', 'Gene6967', 'Gene7640', 'Gene4264']"
9,29,"['Gene6061', 'Gene2549', 'Gene7505', 'Gene5940', 'Gene2626', 'Gene9893', 'Gene5549', 'Gene6197', 'Gene2851', 'Gene3741', 'Gene1977', 'Gene7937', 'Gene1965', 'Gene2208', 'Gene6797', 'Gene7445', 'Gene3310', 'Gene5232', 'Gene7694', 'Gene5994', 'Gene9481', 'Gene9781', 'Gene2289', 'Gene2127', 'Gene1900', 'Gene7361', 'Gene8731', 'Gene4628', 'Gene6827']"
10,15,"['Gene1434', 'Gene2000', 'Gene7634', 'Gene9518', 'Gene4838', 'Gene5634', 'Gene6682', 'Gene9775', 'Gene5981', 'Gene309', 'Gene1426', 'Gene9378', 'Gene670', 'Gene3500', 'Gene9806']"
11,187,"['Gene7228', 'Gene5590', 'Gene9914', 'Gene2308', 'Gene654', 'Gene3458', 'Gene8292', 'Gene2201', 'Gene6181', 'Gene5716', 'Gene455', 'Gene3360', 'Gene5327', 'Gene3308', 'Gene3046', 'Gene3644', 'Gene6796', 'Gene1872', 'Gene3114', 'Gene7354', 'Gene3201', 'Gene7670', 'Gene4179', 'Gene2832', 'Gene6762', 'Gene6990', 'Gene9278', 'Gene3668', 'Gene1273', 'Gene6091', 'Gene2741', 'Gene12', 'Gene9200', 'Gene7845', 'Gene9564', 'Gene9266', 'Gene2348', 'Gene371', 'Gene246', 'Gene6417', 'Gene9006', 'Gene244', 'Gene2795', 'Gene414', 'Gene5923', 'Gene229', 'Gene531', 'Gene7256', 'Gene4764', 'Gene9860', 'Gene1265', 'Gene8089', 'Gene3075', 'Gene311', 'Gene2045', 'Gene1314', 'Gene2659', 'Gene3899', 'Gene6818', 'Gene7215', 'Gene277', 'Gene8111', 'Gene9675', 'Gene6503', 'Gene2950', 'Gene9520', 'Gene9645', 'Gene26', 'Gene570', 'Gene4633', 'Gene2255', 'Gene1493', 'Gene5872', 'Gene6394', 'Gene5945', 'Gene3034', 'Gene8946', 'Gene5683', 'Gene4423', 'Gene1777', 'Gene1890', 'Gene2884', 'Gene1796', 'Gene6322', 'Gene6880', 'Gene6839', 'Gene9583', 'Gene3556', 'Gene3688', 'Gene3617', 'Gene410', 'Gene4627', 'Gene6072', 'Gene3720', 'Gene6527', 'Gene1418', 'Gene2590', 'Gene1313', 'Gene4705', 'Gene820', 'Gene1205', 'Gene4903', 'Gene4319', 'Gene5356', 'Gene6691', 'Gene9036', 'Gene9443', 'Gene1621', 'Gene7299', 'Gene4229', 'Gene885', 'Gene2839', 'Gene3927', 'Gene7815', 'Gene1476', 'Gene493', 'Gene8616', 'Gene5252', 'Gene4011', 'Gene5188', 'Gene2691', 'Gene343', 'Gene5946', 'Gene1073', 'Gene4034', 'Gene6335', 'Gene1327', 'Gene6320', 'Gene6199', 'Gene7752', 'Gene1479', 'Gene4046', 'Gene9531', 'Gene9641', 'Gene8135', 'Gene3735', 'Gene3873', 'Gene7743', 'Gene9103', 'Gene8713', 'Gene9052', 'Gene2310', 'Gene6359', 'Gene690', 'Gene3939', 'Gene2113', 'Gene5006', 'Gene530', 'Gene1131', 'Gene7860', 'Gene8242', 'Gene6277', 'Gene5589', 'Gene9541', 'Gene6893', 'Gene8029', 'Gene9147', 'Gene8904', 'Gene8772', 'Gene4837', 'Gene1241', 'Gene9358', 'Gene9138', 'Gene4250', 'Gene4342', 'Gene703', 'Gene2011', 'Gene6750', 'Gene3269', 'Gene9553', 'Gene4119', 'Gene2013', 'Gene8169', 'Gene9094', 'Gene3998', 'Gene5437', 'Gene8952', 'Gene5430', 'Gene1668', 'Gene2910', 'Gene7080', 'Gene9191', 'Gene6567', 'Gene9575', 'Gene4257', 'Gene708', 'Gene8116']"
