,#genes,genes
0,225,"['Ak5', 'Bzw1', 'C1qtnf4', 'Gm35736', 'Myo5a', 'Ptpn4', 'Dock4', 'Gfra2', 'Ighm', 'Nptx1', 'Pdp1', 'Rab6b', 'Diras2', 'Nptxr', 'Snap25', 'Stac2', 'Tmsb4x', '3110035E14Rik', 'Arpp19', 'Arpp21', 'Atp1a1', 'Camk2a', 'Camk2n1', 'Camkk2', 'Dkk3', 'Efhd2', 'Egr1', 'Hpcal4', 'Mef2c', 'Nrgn', 'Nsmf', 'Osbpl1a', 'Prkcb', 'Psd', 'Psd3', 'R3hdm1', 'Rapgef4', 'Satb1', 'Satb2', 'Serinc1', 'Slc17a7', 'Slc1a2', 'Sv2b', 'Ttc9b', '1110008P14Rik', '2010300C02Rik', '9130024F11Rik', 'AI593442', 'Adcy1', 'Adgrb2', 'Agap2', 'Anks1b', 'Arc', 'Arhgap32', 'Asap1', 'Atp2b2', 'B3galnt1', 'Baiap2', 'Basp1', 'Cacnb3', 'Cacnb4', 'Cacng3', 'Cadm2', 'Calm1', 'Calm2', 'Camta2', 'Car10', 'Cck', 'Ccl27a', 'Ccl27b', 'Cdk17', 'Cdk5r2', 'Cdkl5', 'Celf5', 'Clstn1', 'Cnksr2', 'Cplx2', 'Ctxn1', 'Dclk1', 'Ddn', 'Dgkz', 'Dlg2', 'Dlgap1', 'Dlgap3', 'Dock3', 'Dusp1', 'Dynll1', 'Ell2', 'Etl4', 'Fam163b', 'Fam171b', 'Fam49a', 'Fam81a', 'Fbxw7', 'Fhl2', 'Fmr1', 'Fos', 'Foxg1', 'Gabrd', 'Gas7', 'Gpr26', 'Gria2', 'Hivep2', 'Hlf', 'Homer1', 'Hpca', 'Icam5', 'Id2', 'Ids', 'Ier5', 'Igfbp4', 'Ipcef1', 'Itpka', 'Itpr1', 'Junb', 'Kcnab1', 'Kcnf1', 'Kcnh7', 'Kcnj3', 'Kcnj4', 'Klf9', 'Lamp5', 'Lmo4', 'Lrrc8b', 'Lrrk2', 'Mgll', 'Mkl2', 'Mmd', 'Mpped1', 'Mtcl1', 'Ncald', 'Necab1', 'Negr1', 'Neurod2', 'Neurod6', 'Ngef', 'Nlk', 'Nol4', 'Nptx2', 'Nrn1', 'Osbpl8', 'Oxr1', 'Pak1', 'Pantr1', 'Pcdh7', 'Pcsk2', 'Pgm2l1', 'Plppr4', 'Ppp1r16b', 'Ppp3ca', 'Ptk2b', 'Purb', 'Rab6a', 'Rasgef1a', 'Rasgrf2', 'Rasgrp1', 'Rbfox3', 'Rgs4', 'Rims1', 'Sema3e', 'Sema7a', 'Serpini1', 'Sipa1l1', 'Sirpa', 'Snca', 'Sorbs2', 'Sptbn2', 'Ssbp3', 'Strbp', 'Syne1', 'Syt5', 'Tacc1', 'Tanc2', 'Tbr1', 'Tcf4', 'Wasf1', 'Ywhah', 'Ywhaz', 'Zdhhc8', 'Zfp365', 'Ano3', 'Arf3', 'Atp2b1', 'Camk4', 'Cap2', 'Ccsap', 'Chn1', 'Coro1a', 'Cx3cl1', 'Cyfip2', 'Enc1', 'Ephx4', 'Fam19a1', 'Fam212b', 'Fbxl16', 'Frrs1l', 'Gabrg2', 'Gda', 'Gpm6a', 'Gria3', 'Grm5', 'Gucy1b3', 'Kalrn', 'Kcnb1', 'Kcnv1', 'Lzts3', 'Mat2b', 'Ndrg3', 'Npas4', 'Olfm1', 'Pde8b', 'Phactr1', 'Pld3', 'Ppp1cb', 'Rock2', 'Slc39a10', 'Syt1', 'Tspan7', 'Ube2ql1', 'Zbtb18', 'Dmtn', 'Nr4a1', 'Ppp3r1', 'Rasl11b', 'Scn1b']"
1,161,"['Agt', 'Cst3', 'Itih3', 'Prkcd', 'RP23-269H21.1', 'Ramp3', 'Tnnt1', 'Adarb1', 'Aldoc', 'Amotl1', 'Apod', 'Apoe', 'Bcas1', 'Cldn11', 'Cpe', 'Cryab', 'Csrp1', 'Eef2', 'Fth1', 'Gatm', 'Gm28437', 'Gm28438', 'Gm28661', 'Gm29216', 'Il33', 'Kcnj10', 'Lgi3', 'Mag', 'Mal', 'Mbp', 'Mobp', 'Mog', 'Nacc2', 'Ndrg1', 'Ntng1', 'Phldb1', 'Plekhb1', 'Pllp', 'Plp1', 'Ptgds', 'Qdpr', 'Rora', 'Scd2', 'Selenop', 'Sept4', 'Shox2', 'Slc12a2', 'Slc6a11', 'Tcf7l2', 'Tmem88b', 'Trf', 'Tspan2', 'Tubb4a', 'Unc13c', 'Zic1', 'mt-Co1', 'mt-Nd3', '5031439G07Rik', 'Aatk', 'Abca2', 'Adssl1', 'Aldh1a1', 'Aplp1', 'Arl2', 'Atp1a2', 'Atp1b2', 'Bin1', 'Car2', 'Cd81', 'Cers2', 'Cldn5', 'Clic4', 'Cmtm5', 'Cnp', 'Cntn2', 'Dnajb2', 'Elovl5', 'Endod1', 'Etnppl', 'Fa2h', 'Fam20c', 'Fgfr3', 'Gamt', 'Gjb1', 'Gjc2', 'Gltp', 'Glul', 'Gm10925', 'Gm11410', 'Gm12155', 'Gm13339', 'Gm13340', 'Gm13341', 'Gm27046', 'Gm43743', 'Gna12', 'Gng11', 'Gpr37', 'Gprc5b', 'Hapln2', 'Hcn2', 'Hdac11', 'Ift27', 'Jam3', 'Lamp1', 'Lpar1', 'Mt3', 'Myrf', 'Ndrg2', 'Neat1', 'Ntsr2', 'Olig1', 'Opalin', 'Pacs2', 'Patj', 'Pip4k2a', 'Pkp4', 'Pla2g7', 'Pld5', 'Plekhh1', 'Prr18', 'Qk', 'RP23-424C4.8', 'Rgs8', 'Rimkla', 'Rnf13', 'Rpsa', 'S100a16', 'S100b', 'S1pr5', 'Serpinb1a', 'Serpine2', 'Sirt2', 'Slain1', 'Slc6a9', 'Sparc', 'Synpo2', 'Tmbim1', 'Tmem229a', 'Tmem63a', 'Ttyh2', 'Ugt8a', 'Wscd1', 'Zfhx3', 'mt-Atp6', 'mt-Co2', 'mt-Co3', 'mt-Cytb', 'mt-Nd1', 'mt-Nd2', 'mt-Nd4', 'mt-Ti', 'mt-Tl2', 'mt-Tv', 'Ado', 'Efnb3', 'Foxn3', 'Gm11478', 'Kndc1', 'Litaf', 'Scd1']"
2,253,"['Acss2', 'Clstn3', 'Elavl2', 'Gm14630', 'Gprasp1', 'H2-Q2', 'Hs6st2', 'Kcnc2', 'Rgs17', 'Sucla2', 'Tmem163', 'Ywhag', 'Zfyve9', 'Atp5o', 'Camk2g', 'Cox6c', 'Cpne9', 'Fndc5', 'Foxb1', 'Gad1', 'Gap43', 'Got1', 'Htr2c', 'Slc18a2', 'Sncg', 'Spock1', 'Stmn1', 'Th', 'Adcyap1', 'Ahi1', 'Atp5b', 'Calb2', 'Gpx3', 'Hsp90aa1', 'Ndrg4', 'Pcp4', 'Rps21', 'Rtn3', 'Scn4b', 'Slc10a4', 'Zfhx4', 'App', 'Atp1b1', 'Atp2a2', 'Atp5g3', 'Camk2n2', 'Ckb', 'Cox4i1', 'Cplx1', 'Ctsb', 'Dnm1', 'Gprasp2', 'Igsf1', 'Ldhb', 'Nap1l5', 'Nat8l', 'Ndufa4', 'Nefh', 'Nefl', 'Rcan2', 'Resp18', 'Ret', 'Scg2', 'Slc12a5', 'Slc17a6', 'Sncb', 'Stx1b', 'Stxbp1', 'Syt11', 'Tac1', 'Tcf25', 'Tmx2', 'Tshz2', 'Tuba1a', 'Ubb', 'Vamp1', 'Vsnl1', '6330403K07Rik', 'Ache', 'Acot7', 'Actb', 'Aplp2', 'Asah1', 'Atp5a1', 'Atp5k', 'B630019K06Rik', 'Baiap3', 'Bex2', 'Cacna2d2', 'Cbln1', 'Cbln2', 'Cfl2', 'Chgb', 'Cmpk2', 'Copg1', 'Cox5a', 'Cox7a2', 'Cox7b', 'Cxx1a', 'Cyc1', 'Cygb', 'Dhcr24', 'Disp2', 'Dnaja1', 'Dpysl2', 'Dync1li2', 'Dynll2', 'Dzank1', 'Edil3', 'Eef1a2', 'Eif4h', 'Epb41l3', 'Evl', 'Faim2', 'Fbxo9', 'G3bp2', 'Gabra1', 'Gad2', 'Ghitm', 'Glrb', 'Gm15728', 'Gm5575', 'Gm5963', 'Gm6023', 'Gnas', 'Gng3', 'Gng4', 'Hint1', 'Hivep1', 'Hspa8', 'Hsph1', 'Idh3a', 'Kcna2', 'Kcnc1', 'Kif1a', 'Kif3a', 'Klhdc8a', 'Laptm4b', 'Lbh', 'Lrrc17', 'Maged1', 'Map7d1', 'Mdh1', 'Mdh2', 'Meg3', 'Mgat5', 'Napa', 'Ndn', 'Ndufa12', 'Ndufb10', 'Ndufb2', 'Ndufs8', 'Nefm', 'Nme1', 'Nptn', 'Nrsn1', 'Nrsn2', 'Pcdh9', 'Peg13', 'Pgk1', 'Phlda3', 'Pink1', 'Pip5k1a', 'Pitx2', 'Pja2', 'Plcb4', 'Plcxd2', 'Pnkd', 'Pnmal2', 'Podxl2', 'Prkacb', 'Pvalb', 'Rbms3', 'Rgs6', 'Rims3', 'Rit2', 'Rnd2', 'Rnf187', 'Rtn4', 'Scn2b', 'Scrt1', 'Sez6', 'Sez6l2', 'Slc22a17', 'Slc25a3', 'Slc25a4', 'Slc6a1', 'Sparcl1', 'Spock2', 'Stmn3', 'Supt7l', 'Sv2a', 'Tbcb', 'Timp2', 'Tmem145', 'Tmem147', 'Tmx4', 'Tox2', 'Ttc3', 'Ubc', 'Uhmk1', 'Usp29', 'Vmp1', 'Vps8', 'Zcchc12', 'Zcchc18', 'Zwint', 'mt-Tc', 'mt-Te', 'mt-Tf', 'mt-Tl1', 'mt-Tm', 'mt-Tp', 'mt-Tw', '2810433D01Rik', 'B4gat1', 'Canx', 'Dnm3', 'Eif3g', 'Gaa', 'Gm11966', 'Gm4750', 'Herpud1', 'Hspa9', 'Impact', 'Inpp5f', 'Kcnip4', 'Kctd9', 'Ndufb9', 'Ndufs6', 'Ndufv2', 'Nme7', 'Pcbd1', 'Peg3', 'Rpl3-ps1', 'Rpl3-ps2', 'Rps3a1', 'Rtn1', 'Scg5', 'Sec62', 'Tmem255a', 'Tspyl4', 'Uqcrc1', 'mt-Th', 'Bsg', 'Mir703', 'Mpc2', 'Nrep', 'Oaz1', 'Tspyl1', 'Atp5f1', 'Olfr912.1', 'Tubb5']"
3,155,"['2410004P03Rik', '5330411J11Rik', 'A630072L19Rik', 'Atoh8', 'B230317F23Rik', 'Brwd3', 'Ccdc141', 'Crb3', 'Eci3', 'Fam46a', 'Fbxo36', 'Gm10819', 'Gm15801', 'Gm22884', 'Gpx8', 'Hbb-bs', 'Hfe', 'Hspb6', 'Ifi27', 'Il1r1', 'Lepr', 'Mlf1', 'Mycbp', 'Nfe2l2', 'RP24-325N9.2', 'Rbp1', 'Slc22a18', 'Spint2', 'Tbc1d9', 'Vamp8', 'Ybx1', 'AF357399', 'Cd59a', 'Cldn2', 'Col8a1', 'Cox8b', 'Eps8l2', 'F5', 'Gm29538', 'Hbb-bt', 'Mdfic', 'Nqo1', 'Rdh5', 'Sh3d19', 'Slc4a2', 'Smim22', 'Snora35', 'Sowahc', 'Sulf1', 'Thumpd3', 'Ybx1-ps2', 'Ace', 'Cab39l', 'Calml4', 'Cdkn1c', 'Clic6', 'Cox6b2', 'Cul4b', 'Drc7', 'Enpp2', 'Folr1', 'Gm24407', 'Gm26917', 'Gm42418', 'Gm45396', 'Igf2', 'Iqcg', 'Kcne2', 'Kcnj13', 'Kl', 'Msx1', 'Ooep', 'Otx2', 'Pcp4l1', 'Ppp1r1b', 'Prlr', 'Prr32', 'Rbm47', 'Rsph1', 'Trpm3', 'Ttr', 'Vat1l', 'Wdr86', 'Dab2', 'Dbi', 'Ezr', 'Fhad1', 'Foxj1', 'Gm22122', 'Gm24245', 'Gm24265', 'Gm24459', 'Gm26461', 'Hba-a1', 'Lbp', 'Mir6236', 'Mir6240', 'Pifo', 'Rn18s-rs5', 'Rn7s1', 'Snora28', 'Snora73b', 'Tbx1', 'Tcea3', '1500015O10Rik', '1700007K13Rik', '1700088E04Rik', 'Ap1s2', 'Car12', 'Cdr2', 'Cfap126', 'Cfap52', 'Col9a3', 'Csrp2', 'Dusp18', 'Dynlrb2', 'Eef1a1', 'Epn3', 'Etfa', 'Frmpd1os', 'Fxyd1', 'Gm12346', 'Gm15564', 'Gm23935', 'Gm24270', 'Gm24601', 'Gm25911', 'Gm3150', 'Gm5869', 'Gm6170', 'Hba-a2', 'Lars2', 'Maats1', 'Meig1', 'Metrn', 'Nop9', 'Parva', 'Pip5k1b', 'Pla2g16', 'Rn7s2', 'Slc16a2', 'Snora15', 'Snora30', 'Sostdc1', 'Sox9', 'Spef2', 'Srp54a', 'Stk39', 'Tc2n', 'Tpt1', 'Tpt1-ps3', 'Tpt1-ps5', 'Ucp2', 'n-R5-8s1', 'Lbx1']"
4,237,"['1700022A22Rik', '1700024P16Rik', '1810010K12Rik', '2010300F17Rik', '4930563E18Rik', '4933437G19Rik', 'A230108P19Rik', 'A530095I07Rik', 'A630014C17Rik', 'Asgr2', 'Awat1', 'BC016579', 'Cbx2', 'Cd36', 'Cfap54', 'Cfap69', 'Ckap2l', 'Cldn34a', 'Col20a1', 'Cpne4', 'Crygn', 'Ctgf', 'Cyb561a3', 'Cyp26b1', 'D830044D21Rik', 'Dlx6os2', 'E130218I03Rik', 'Fank1', 'Fkbp7', 'Ggt6', 'Glyctk', 'Gm11507', 'Gm11583', 'Gm12031', 'Gm12849', 'Gm13217', 'Gm14452', 'Gm14488', 'Gm14592', 'Gm15787', 'Gm17690', 'Gm19029', 'Gm19031', 'Gm23134', 'Gm25819', 'Gm26586', 'Gm28256', 'Gm29093', 'Gm29114', 'Gm29999', 'Gm3364', 'Gm36638.1', 'Gm37393', 'Gm37706', 'Gm38062', 'Gm38089', 'Gm38130', 'Gm42706', 'Gm42735', 'Gm43155', 'Gm43266', 'Gm436', 'Gm43726', 'Gm4419', 'Gm44439', 'Gm44642', 'Gm44899', 'Gm45708', 'Gm45825', 'Gm45896', 'Gm5868', 'Gm6695', 'Gm6909', 'Gm7967', 'Gm9006', 'Gm9423', 'Hormad2', 'Ifi30', 'Ighv6-5', 'Kcne4', 'Kif4-ps', 'Kif5a', 'Lpl', 'Lrrc19', 'Ms4a4d', 'Nlrp4a', 'Npy2r', 'Nr3c2', 'Nr4a2', 'Olfr1198', 'Olfr129', 'Olfr1356', 'Olfr283', 'Olfr571', 'Olfr683', 'Olfr703', 'Pbld1', 'Prkch', 'RP23-179D3.2', 'RP23-20I24.2', 'RP23-23P9.3', 'RP23-318O7.5', 'RP23-356D13.8', 'RP23-403C13.1', 'RP23-444K20.5', 'RP23-453B15.7', 'RP23-468J15.3', 'RP24-211L21.1', 'RP24-81L3.1', 'Raet1e', 'Rapsn', 'Rflna', 'Rmst', 'Rnf39', 'Samd13', 'Satl1', 'Serpina3g', 'Slc26a7', 'Slfnl1', 'Sntn', 'St18', 'St6galnac1', 'Tdo2', 'Tfap2e', 'Tra2b-ps', 'Tspan33', 'Ube2c', 'Vmn2r-ps126', 'Vsig8', 'Zfp647', 'Zmynd10', '4632404M16Rik', '6720489N17Rik', '9130008F23Rik', 'A330070K13Rik', 'Adh6a', 'Cartpt', 'Ces1h', 'En1', 'Gfap', 'Gm11827', 'Gm16006', 'Gm43112', 'Gm44244', 'Homer3', 'Nox3', 'RP24-120I22.1', 'Rgs16', 'Slc6a3', 'Stk19-ps1', 'Vipr2', 'Cpne7', 'Gm20594', 'Ift46', 'Lrrc10b', 'Nnat', 'Trh', 'mt-Rnr1', 'mt-Rnr2', 'Bcl11b', 'Bhlhe22', 'Cabp7', 'Ccdc153', 'Crym', 'Ecel1', 'Gm24447', 'Gm26035', 'Gm42959', 'Hpcal1', 'Malat1', 'Nr2f2', 'Stum', 'Zbtb20', '1600020E01Rik', 'AA474408', 'Acvr2a', 'Arhgap27', 'Arhgap5', 'Arhgef26', 'Atp2b4', 'Atp6ap1l', 'BC001981', 'C1ql1', 'C1ql2', 'Cachd1', 'Camk2d', 'Clmn', 'Cnih2', 'Crlf1', 'Dbpht2', 'Dcn', 'Doc2b', 'E130116L18Rik', 'Emilin2', 'Fam212a', 'Fbn1', 'Gas2l3', 'Gm12896', 'Gm13456', 'Gm23624', 'Gm42692', 'Gm5844', 'Hap1', 'Hopx', 'Kcnip2', 'Klhl1', 'Lmo3', 'Lrrc63', 'Lypd1', 'Map2', 'Mios', 'Mrpl52', 'Myh7', 'Myof', 'Necab2', 'Nov', 'Phox2a', 'Plagl1', 'Pnck', 'Pom121l2', 'Ppp1r36', 'Rfx3', 'Shisa6', 'Slc1a3', 'Sowaha', 'Tmem212', 'Trhr', 'Trim52', 'Zfp423', 'mt-Nd5', 'AW551984', 'Apc', 'Lzts1', 'Rassf8', 'Rnu5g', 'mt-Tq', 'mt-Nd4l']"
