,#genes,genes
1,218,"['Gm42418', 'Enpp2', 'Ttr', 'Rn18s-rs5', 'Gm26917', 'Lars2', 'Clic6', 'Kl', 'Mir6240', 'Mir6236', 'Cox8b', 'Igf2', 'Igfbp2', 'Gm15564', 'Gm24245', '1500015O10Rik', 'Pcp4l1', 'Otx2', 'Car12', 'Cul4b', 'Cab39l', 'Gm24270', 'Tpt1-ps3', 'Ace', 'Folr1', 'F5', 'Rbm47', 'Msx1', 'Trpm3', 'Kcne2', 'Ppp1r1b', 'Stk39', 'Fam81a', 'Tpt1', 'Vat1l', 'Rdh5', 'Gm25911', 'mt-Nd3', 'Ezr', 'Fam212a', 'Sostdc1', 'Gm5869', 'Gm23935', 'Lbp', 'Tbc1d9', 'Bsg', 'Col8a1', 'Col9a3', 'Calml4', 'AA474408', 'Car2', 'Prlr', 'Htr2c', 'Ifi27', 'mt-Nd5', 'Slc13a4', 'Cd59a', 'Spint2', 'Fbn1', 'Cdr2', 'Gm6170', 'Eef1a1', 'Gm28438', 'Sowahc', 'Cdkn1c', 'Cldn2', 'Slc4a5', 'Fam84b', 'Sulf1', 'Arl6ip1', 'Kcnj13', 'Slc2a12', 'Dbi', 'Ap1s2', 'Dcn', 'Lbx1', 'Vamp8', 'Gm45396', 'Chchd10', 'Prps2', 'Tmem237', 'Gm24407', 'Wfdc2', 'Slc31a1', 'Gm23153', 'Pla2g5', 'Tmem72', 'Clu', 'Slc4a2', 'Rbp1', 'Gm25890', 'Thumpd3', 'Phox2a', 'Rsph1', 'Pcolce2', 'Npr3', 'Cachd1', 'Fxyd1', 'Pla2g16', 'Fhad1', 'Drc7', 'Gm24601', 'Pltp', 'Pcolce', 'Pip5k1b', 'Trpv4', 'Ybx1', 'Ahcyl2', 'Sgk3', 'Col8a2', 'Tpt1-ps6', 'Baiap2l1', 'Cldn1', 'Gm22614', 'Sh3d19', 'Hemk1', 'Serinc2', 'Cox7a1', 'Atp5g1', 'Gm6548', 'Gm13456', 'Cox6b2', 'Ltc4s', 'Sox9', 'Sept10', 'Mia', 'Epn3', 'Cox20', 'Car14', 'Smim22', 'Ndufa1', 'Mospd1', 'Zfp185', 'Kat2b', 'Aqp1', 'Idh1', 'Sgms2', 'Prelp', 'n-R5-8s1', 'Steap2', 'Krt18', 'Eif4g2', 'Cd63', 'Acaa2', 'Ucp2', 'Gm12337', 'S100a1', 'Serpinb1b', 'Prr32', 'Cfap69', '1700007K13Rik', 'Ssfa2', 'Atp6v0e', 'Vcam1', 'Slc16a2', 'mt-Nd4l', 'Nqo1', 'Dab2', '1110017D15Rik', 'Cpne2', 'Slc25a39', 'Dr1', 'Gpx8', 'Tmem98', 'Gm35106', 'Mcee', 'Efcab1', 'Cdr1', 'Tcn2', 'Gm12346', 'Mdfic', 'Arpc2', 'Armc4', 'Notch2', 'Fam132a', 'Slc29a4', 'Perp', 'Wdr86', 'Mitf', 'BC001981', 'Strip2', 'Slc16a8', 'Prcd', 'Foxj1', 'Slc12a2', 'Lamb1', 'Myof', 'Gm10221', 'Cox6c', 'Apoo-ps', 'Tgfb2', 'Slco1c1', 'Ccdc113', 'Dusp18', 'Stra6', 'Gm13111', 'Rbms1', 'Gm24514', 'Gas6', 'Atp11c', 'Msi2', 'Plxnb2', 'Serf2', 'Cd55', 'Gm9800', 'Gm24459', 'Pgk1-rs7', 'Phactr2', 'Gm6612', 'Cfap126', 'Abhd2', 'Shisa2', 'Cast', 'Rarres2', 'Aldh2', 'Mapk4', 'Tmem123', 'Mxra8']"
2,42,"['Snap25', 'Nrgn', 'Camk2n1', 'Olfm1', 'Cck', 'Calm1', 'Ppp3ca', 'Tmsb4x', 'Kalrn', 'Lamp5', 'Psd', 'Camk2a', 'Atp1a1', 'Enc1', 'Scn1b', 'Slc17a7', 'Mef2c', 'Actb', 'Chn1', 'Prkcb', 'Calm2', 'Adcy1', 'Nptx1', 'Ddn', 'Ppp3r1', 'Ptk2b', 'Atp2b1', 'Slc1a2', 'Gria2', 'Arf3', 'Cplx2', 'Sv2b', 'Zbtb18', 'Wasf1', 'Tspan7', 'Cyfip2', 'Grasp', 'Fbxl16', 'Bsn', 'Mmp17', 'Dlgap1', 'Cadm2']"
3,100,"['Nap1l5', 'Sparc', 'Nnat', 'Resp18', 'Ahi1', 'Slc6a11', '6330403K07Rik', 'Ndn', 'Gaa', 'Slc17a6', 'Scg2', 'Hap1', 'Itih3', 'Pitx2', 'Pcsk1n', 'Agt', 'Calb2', 'Gpx3', 'Sparcl1', 'Zcchc12', 'Baiap3', 'Gprasp2', 'Aldoc', 'Ndrg2', 'Snhg11', 'Tac1', 'Peg3', 'Impact', 'Meg3', 'Wdr6', 'Nrsn2', 'Ly6h', 'Tmsb10', 'Vat1', 'Igsf1', 'Podxl2', 'Uchl1', 'Tmem255a', 'Cxx1a', 'Pnmal2', 'Tmem130', 'Dner', 'Prmt2', 'Fxyd6', 'A730017C20Rik', 'Dlk1', 'Ret', 'Bex1', 'Ache', 'Tmx4', 'Maged1', 'Tubb2a', 'Disp2', 'Sod1', 'Galnt16', 'Pnck', 'Ngb', 'Pcbd1', 'Adamts2', '2610203C20Rik', 'Peg10', 'Dzank1', 'Pcdh17', 'Usp11', 'Zcchc18', 'Sdc2', '2900011O08Rik', 'Gprasp1', 'Rcn2', 'Nynrin', 'Sncg', 'C1ql1', 'Abat', 'Tuba1b', 'Glra3', 'Rab1a', 'Slit2', 'Rpl22l1', 'Usp29', 'Sgsm1', 'Fasn', 'Glra2', 'mt-Th', 'Magel2', 'Ctxn2', 'Ass1', 'Tox2', 'Stmn2', 'Ddc', 'Cxx1b', 'Amigo2', 'Enho', 'Cd200', 'Hdac11', 'AW551984', 'Bex3', 'Grb10', '1700001L19Rik', 'Foxb1', 'Pbx3']"
4,77,"['Prkcd', 'Pcp4', 'Gm29216', 'Gm13340', 'Gm10925', 'Ramp3', 'mt-Nd1', 'Nefh', 'Rab37', 'mt-Co1', 'Adarb1', 'Nsmf', 'Gm28437', 'Plcb4', 'mt-Nd2', 'Pdp1', 'Tnnt1', 'mt-Nd4', 'Cit', 'Gm13339', 'Ntng1', 'Prkch', 'mt-Cytb', 'Kcnc2', 'Plekhg1', 'Gabbr2', 'mt-Atp6', 'Rora', 'Clmn', 'Shank3', 'Gm43398', 'Map1a', 'Aldh1a1', 'mt-Co3', 'Patj', 'Gabra4', 'Zfhx3', 'Ccdc136', 'Rab3c', 'Spock2', 'Ptpn4', 'Prmt8', 'Lef1', 'Adgrb1', 'Kndc1', 'Edil3', 'Amotl1', 'Eps8l2', 'Elmo1', 'Bok', 'Samd5', 'Slc9a3r1', 'Ptpn3', 'Pla2g7', 'Osbpl3', 'Nrip3', 'Clic4', 'Zmat4', 'Cnksr3', 'Tunar', 'Kitl', 'Lrtm2', 'Tnc', 'Adgra1', '1810041L15Rik', 'Slitrk6', 'Gm11512', 'Hcn4', 'Synpo2', 'Aar2', 'Rgs8', 'Scn2b', 'Slco3a1', 'Cadm4', 'Adra1b', 'Cpne9', 'Spock3']"
5,64,"['Mbp', 'Supt7l', 'Plp1', 'Sez6', 'Mobp', 'Pip5k1a', 'Lrrc17', 'Fth1', 'Cldn11', 'Trf', 'Mal', 'Apod', 'Cnp', 'Plekhb1', 'Scd2', 'Neat1', 'Tubb4a', 'Qdpr', '2810433D01Rik', 'Il33', 'Rcan2', 'Selenop', 'Ppp1r14a', 'Gtf2h1', 'Cryab', 'Ndrg1', 'Csrp1', 'Plekhh1', 'Fnbp1', 'Gm15728', 'Mag', 'Hsp90aa1', 'Bcas1', 'Gjb1', 'Rnd2', 'Zfhx4', 'Gatm', 'Sept4', 'Mog', 'Ermn', 'Arl2', 'Fa2h', 'Carhsp1', 'Tmem88b', 'Nfasc', 'Tekt5', 'Pip4k2a', 'Fth-ps3', 'Ugt8a', 'Stmn4', 'Opalin', 'Daam2', 'Pacs2', 'Pllp', 'Fndc5', 'Klk6', 'Ttyh2', 'Hapln2', 'Olig1', 'S100a16', 'Kif3a', 'Gm42644', 'Phldb1', 'Larp1b']"
6,22,"['Syt1', 'Vsnl1', 'Mpped1', '3110035E14Rik', 'Arpp19', 'Pip5k1c', '1110008P14Rik', 'Egr1', 'Osbpl1a', 'Itpr1', 'Efhd2', 'Satb2', 'Stac2', 'Dclk1', 'Camkk2', 'Ier5', 'Stx1a', 'Ngef', 'Tbr1', 'Arc', 'Sept11', 'Npy']"
7,61,"['Nptxr', 'Gda', 'Hpcal4', 'Gpm6a', 'Crym', 'Nov', 'Syn2', 'Rtn1', 'Fkbp1a', 'Atp2b4', 'Bhlhe22', 'Kcnip2', 'Snca', 'Icam5', 'Ctxn1', 'Mapk1', 'Calb1', 'Thra', 'Lmo3', 'Cdk17', 'Stum', 'Npy2r', 'Fam131a', 'Morf4l2', 'Ppfia2', 'R3hdm4', 'Negr1', 'Cnih2', 'Slc30a3', 'Rab40b', 'Klhl2', 'Map2k1', 'Nckap1', 'Vamp2', 'Sowaha', 'Sptbn1', 'Napb', 'Erc2', 'Atp6v1a', 'Kctd4', 'Unc5a', 'Psd3', 'Mat2b', 'Anks1b', 'Kcnf1', 'Plppr4', 'Mink1', 'Amph', 'Sorbs2', 'Atl1', 'Cdk5r1', 'Ppp2r2c', 'Ak5', 'Rasgef1a', 'RP23-55G19.3', 'Sub1', 'Mlf2', 'Arhgap33', 'Celf2', 'Dynll1', 'Prkci']"
8,27,"['Ywhaz', 'Rab6b', 'Sncb', 'Dnm1', 'Snap91', 'Capza2', 'Prnp', 'Calm3', 'Rab6a', 'Serinc1', 'Mapk10', 'Atp6v1e1', 'Syn1', 'Rtn3', 'Pfn2', 'Ttc9b', 'Slc12a5', 'Ywhag', 'Sh3gl2', 'Clip3', 'Pja2', 'Pgm2l1', 'Trim9', 'Rapgefl1', 'Epn1', 'Glrb', 'Snrpn']"
9,47,"['Cplx1', 'Dlgap3', 'Ndrg4', 'Atp2b2', 'Nptn', 'Ywhah', 'Scrt1', 'Atp2a2', 'Atp1b1', 'Rasgrp1', 'Spock1', 'Hlf', 'Dusp3', 'Cacnb4', 'Nrxn1', 'Gabrd', 'Cyp46a1', 'Rgs4', 'Coro6', 'Kcna2', 'Pantr1', 'Ighm', 'Cdkl5', 'Kcnd2', 'Rasgef1b', 'Slc6a17', 'Nefl', 'Reps2', 'Lrrc8b', 'Mgst3', 'Map7d1', 'Map1lc3b', 'Rap1gds1', 'Slc24a2', 'Brinp1', 'Hspa12a', 'Cox6a1', 'Thy1', 'Plxdc1', 'Galnt9', 'Rnf112', 'Hsph1', 'Rorb', 'Syt13', 'Napa', 'Gm8464', 'Shank1']"
10,32,"['mt-Rnr2', 'mt-Rnr1', 'Rn7s1', 'Gm26461', 'Gm24447', 'Rn7s2', 'Gm26035', 'Gm25106', 'Rnu2-10', 'Gm10076', 'Rnu5g', 'Gm24146', 'Gm23971', 'Rpl41', 'Gm23624', 'mt-Nd6', 'Gm23287', 'Pgrmc1', 'Gm26723', 'Gm24105', 'Ndufa7', 'Dtx1', 'Gm24265', 'Uqcrh', 'Gm22513', 'Gm29236', 'Gm20594', 'Rn7sk', 'Ndufa13', 'Mrpl43', 'Cib2', 'Slc20a2']"
