,#genes,genes
1,78,"['Nrgn', 'Snap25', 'Cck', 'Kalrn', 'Camk2n1', 'Olfm1', 'Calm1', 'Slc17a7', 'Atp1a1', 'Ppp3ca', 'Lamp5', 'Scn1b', 'Actb', 'Camk2a', 'Psd', 'Prkcb', 'Mef2c', 'Tmsb4x', 'Atp2b1', 'Adcy1', 'Chn1', 'Ppp3r1', 'Enc1', 'Hpca', 'Zbtb18', 'Atp2b2', 'Dkk3', 'Nptx1', 'Syt1', 'Ptk2b', 'Rasgrp1', 'Dgkz', 'Grin2a', 'Sv2b', 'Ddn', '2010300C02Rik', 'Lmo4', 'Gpm6a', 'Calm2', 'Mpped1', 'Itpr1', 'Slc1a2', 'Sptbn2', 'Ywhah', 'Epha4', 'Cplx2', 'Fam163b', 'Nptn', 'Ier5', 'Osbpl1a', 'Arf3', 'Egr1', 'Dlgap1', 'Kcnip2', 'Vsnl1', '3110035E14Rik', 'Satb2', 'Grasp', 'Camta2', 'AI593442', 'Pip5k1c', 'Diras2', 'Gria2', 'Bsn', 'Wasf1', 'Mmp17', '1110008P14Rik', 'Cadm2', 'Gm4750', 'Arc', 'Npy', 'Dusp3', 'Lrrc8b', 'Homer1', 'Neurod6', 'Mapk10', 'Dnm1', 'Atp1b1']"
2,146,"['Sparc', 'Nap1l5', 'Slc6a11', 'Resp18', 'Ahi1', '6330403K07Rik', 'Nnat', 'Ndn', 'Scg2', 'Slc17a6', 'Hap1', 'Gaa', 'Itih3', 'Zcchc12', 'Agt', 'Gprasp2', 'Baiap3', 'Calb2', 'Peg3', 'Ndrg2', 'Gpx3', 'Podxl2', 'Nrsn2', 'Impact', 'Wdr6', 'Ly6h', 'Vat1', 'Pitx2', 'A730017C20Rik', 'Tmem130', 'Ache', 'Fxyd6', 'Tac1', 'Cxx1a', 'Ngb', 'Pnck', 'Gm23134', 'Tmx4', 'Cartpt', 'Dzank1', 'Tubb2a', 'Disp2', 'Tuba1b', 'Ret', 'Prmt2', 'Dlk1', 'Peg10', 'Tmsb10', 'Ptpro', 'Ctxn3', 'Igsf1', 'C1ql1', 'Gabrq', 'Slc18a2', 'Pcsk1n', 'Gm14892', 'Gal', 'AW551984', 'Pnmal2', 'Cd200', 'Gnas', 'Tmem255a', 'Zwint', 'Usp11', 'Sgsm1', 'Rcn2', 'Ptgds', 'Gprasp1', '2610203C20Rik', 'Fgfr3', 'Usp29', 'Caskin1', 'Abat', 'Rpl9', 'Nynrin', 'Sparcl1', 'Bex1', 'Scd1', 'Adamts2', 'Tspyl4', 'B630019K06Rik', 'Sdc2', 'Hdac11', 'Zcchc18', 'Hepacam', 'Stmn2', 'Gpsm1', 'mt-Tt', 'Sod1', 'Rnd2', 'Apoe', 'Dusp26', 'Rpl38', 'Rps8', 'Mrap2', 'Dgkk', 'Maged1', 'Foxb1', 'Gm19287', 'mt-Th', 'Arhgap36', 'Glra3', '1700037H04Rik', 'mt-Tl2', 'Stat5b', 'Pcdh17', 'Rac3', 'Cbarp', 'Rps24', 'AI846148', 'Enho', 'Rpl38-ps2', 'Bex3', 'Fam183b', 'Unc13c', 'Tmem117', 'Rpl22l1', 'Gabrg1', 'Ddc', 'Irs4', 'Gm5620', 'Prph', 'Prkar1a', 'Slc7a3', 'Celf4', 'Gm15421', 'Klhdc10', 'Ctxn2', 'Rgag4', 'Lonrf2', 'Pygb', 'Rab9b', 'Wdr34', 'Sncg', 'Oprl1', 'Ncam1', 'Cers4', 'Vbp1', 'Fndc3a', 'Comtd1', 'Dleu7', 'Galnt16', 'Polr2m', 'H13', 'Sugp1', 'Tox2']"
3,58,"['Lypd1', 'Gm42418', 'Enpp2', 'Hpcal1', 'Ttr', 'Gm26917', 'Lars2', 'Cox8b', 'Igfbp2', 'Car12', 'Pcp4l1', 'Mir6240', 'Clic6', 'Kl', 'Gm24245', 'Cldn2', '1500015O10Rik', 'Gm15564', 'Mir6236', 'Car2', 'Eef1a1', 'Folr1', 'Gm6170', 'Col8a1', 'Ace', 'Nr2f2', 'Ids', 'Gm24270', 'F5', 'Gm6548', 'Rbm47', 'Sh3d19', 'Cul4b', 'Atp2b4', 'Lbp', 'Cdr2', 'Rpl41', 'Igf2', 'Msx1', 'Rdh5', 'Cpne2', 'Pla2g16', 'Fam212a', 'Vamp8', 'Otx2', 'Slc16a8', 'Spint2', 'Cab39l', 'Phox2a', 'Krt18', 'Sulf1', 'D630023F18Rik', 'Slc4a5', 'Cox7a1', 'Col8a2', 'Sgk3', 'Tbc1d9', 'Gm10221']"
4,16,"['Cd34', 'Mast3', 'Nr4a1', 'Igfbp4', 'Itpka', 'Stac2', 'Opcml', 'Syt7', 'Nrn1', 'Arhgef25', 'Chgb', 'Tspan5', 'Celf5', 'Rbfox1', 'Prkce', 'Inf2']"
5,15,"['Stx1a', 'Tbr1', 'Ngef', 'Dclk1', 'Arpp19', 'Camkk2', 'Tspan7', 'Fhl2', 'Cabp1', 'Sept11', 'Ephx4', 'Id2', 'Ttc9b', 'Zfp365', 'Efhd2']"
6,28,"['Plp1', 'Mbp', 'Mobp', 'Fth1', 'Cldn11', 'Trf', 'Cnp', 'Plekhb1', 'Mal', 'Pcp4', 'mt-Nd1', 'Apod', 'Rab37', 'Cryab', 'Tubb4a', 'Qdpr', 'Gjb1', 'Plekhg1', 'Nefh', 'Il33', 'Rora', 'Fnbp1', 'Nfasc', 'Slc9a3r1', 'Tnnt1', 'Ppp1r14a', 'Gatm', 'Gjc2']"
7,28,"['Supt7l', 'Tcf7l2', 'Lrrc17', 'Prkcd', 'Sez6', 'mt-Nd4', 'Pip5k1a', 'Plcb4', 'Aldh1a1', 'Gpr153', 'Ramp3', 'Zfhx3', 'mt-Co1', 'Pla2g7', 'mt-Nd2', 'Lef1', 'Zfhx4', 'Tunar', 'Ntng1', 'Amotl1', 'Nacc2', 'Bcas1', 'mt-Tv', 'Ccdc136', 'Eml2', 'Shox2', 'Olig1', 'Ccdc134']"
8,32,"['R3hdm4', 'Ndufa4', 'Gria3', 'Fbxl16', 'Rasgef1a', 'Mkl2', 'Kcnh1', 'Gls', 'Arpp21', 'Slc30a3', 'Dusp14', 'Sept7', 'Cacng3', 'Plk2', 'Pfn2', 'Plcb1', 'Mtpn', 'Kcnv1', 'Gas7', 'Ppp2r2c', 'B230334C09Rik', 'Cspg5', 'Tyro3', 'Twf2', 'Tmem215', 'Smim13', 'Malat1', 'Eps15', 'Gpcpd1', 'Rab6a', 'Fam49a', 'Erc2']"
9,39,"['Nptxr', 'Gda', 'Nov', 'Syn2', 'Hpcal4', 'Dynlt3', 'Ctxn1', 'Fam81a', 'Crym', 'Tpt1', 'Fkbp1a', 'Snca', 'Pde1a', 'Rapgef4', 'Plppr4', 'Coch', 'Cdk17', 'Nav3', 'Klf10', 'Mapk1', 'Kcnf1', 'Bhlhe22', 'Sorbs2', 'Gnai1', 'Rims1', 'Crk', 'Cd53', 'Gm14539', 'Pak2', 'Psd3', 'Hace1', 'B230219D22Rik', 'Xylt1', 'Slco1c1', 'Arl4a', 'Gldc', 'Sdcbp', 'Dynll1', 'Atl1']"
10,26,"['Phf24', 'Hivep2', 'Slc8a2', 'Fam84a', 'Unc13a', 'Adcy2', 'Phactr1', 'Tcf4', 'Bcl11a', 'Sirpa', 'Ccl27a', 'Kif5c', 'Chst1', 'Sphkap', 'Mir124a-1hg', 'Sorl1', 'Rtn4', 'Robo3', 'Plxna4', 'Polr2c', 'Car11', 'Gabra5', 'Pde8b', 'Frrs1l', 'Wscd2', '1700020I14Rik']"
