genes_number,genes_names
527,mt-Nd4 mt-Nd5 mt-Rnr1 mt-Co1 Gm42418 mt-Rnr2 mt-Nd2 Tbx1 Gm26917 mt-Nd4l Lars2 Gm20594 Rn18s-rs5 Ift46 Sept5 Mir6236 Gm45212 Fbn1 Mir6240 Malat1 Gm42959 Gm15564 Map2 Gm11407 Cachd1 Gm24245 mt-Nd6 Cst3 Rplp1 Zbtb20 Arhgap5 Eef1a1 Gpr55 Gcn1l1 Tmod2 Ptprz1 Rimbp3 Slc1a3 Gm24601 Eef2 Rpl41 Lbx1 Syne1 Rn7s1 Mt1 Rps15 Gm6272 Gm28439 Rps21 n-R5-8s1 Lrrc58 Tnrc6b AA474408 Gm24270 Rpl38 Rpl37a Gm4076 Celf4 Arhgap27 Gm26461 Eif4g2 Luzp2 Tpt1 Ids Gm14303 Gm10076 Gm23935 Phox2a Pcsk1n Gm25911 Rpl4 Mios Cbx5 Ttyh1 Nop9 Glud1 Eif5 Wnk1 Gnas mt-Tm Gm10073 mt-Ti Rpl32 mt-Tv Rps24 Rpl14 Msi2 Srrm2 Scg3 Ank2 Ahcyl1 Nnat Brd7 Rpl38-ps2 Rpl35 Gm12346 Ubc Arfgef3 9330132A10Rik Hsp90aa1 Nsmf Rps27 Rps29 Nedd4 Tmem47 Pom121l2 Emilin2 Gm11512 Gm12643 Crlf1 Hsp90ab1 Gm11942 Rps20 Dbi Rpl9 Gm6170 Nr2f2 Rps12 Gm15427 Nfib Prex2 Mt2 BC001981 Gstm1 Rps19 Macf1 Myo5a Gm13456 Rps28 Gm11478 Eps15 Rpl31 Gpm6a Tspyl4 Clasp1 Huwe1 Rpl26 Gm10126 Rpl27a Cox8a Rps10 Meg3 Ube3a Rps24-ps3 Dock3 RP23-269H21.1 Rpl23 Chd3 Pnpla8 Ntrk2 Son Pkp4 Cox7c Gm9800 Nfix Rpl10 Sptan1 Taok1 Plpp3 mt-Tq Rps7 Tpt1-ps3 Btbd3 Gm12155 Pabpc1 Hsp90b1 Rnf11 Rplp2 Skp1a Rn7s2 Aqp4 Gm6767 Ptp4a2 Fau Rpsa Usp9x Snhg11 Pea15a Rps14 Myo6 Uba52 Fam107a Ccdc88a Marcks Gm7808 Csde1 mt-Atp8 Lsamp Clmn Arhgef12 Sesn3 Rps3a1 Rps25 Nsl1 Rpl38-ps1 Tpt1-ps6 Gm17511 Gm11808 Hnrnpa2b1 Ddx5 Rps26 Rpl23a Rps15a Ywhab Serbp1 Sh3bgrl Rps5 Gm4149 Eid1 Rps27a Rpl14-ps1 Rps11 Rps3a3 Npm1 Rpl18a Cbx6 Nucks1 Sept3 Mdh1 Zfr Gm9843 Gas5 Stox2 Cntn1 Atp5j2 Sh3glb1 Fam168a Chchd10 mt-Tl1 Pum2 Sod1 Selenot Gnai2 Gmfb Negr1 Ptpn4 Tspan3 2900052N01Rik Itm2b Rps9 Selenow Marf1 Pbrm1 Gm8292 Gm4705 Rpl37 Ctnnb1 Rpl3 Rab14 Ankrd12 Aff4 Ydjc Snhg14 Slc25a23 Gm24447 Aes Rps8 Wdr89 Ncl Hmgcs1 Hnrnpu Nfia Fam63b Ash1l Rps17 Rpl36a Gm7866 Rpl6 Atp6v1a Tmem14c Rps18 Gdi2 Ddx3x Add3 Rpl35a Scoc Rps3 Ubb Gm7292 Uhmk1 Ncs1 Csnk1a1 Gm10222 Pik3r1 Gm10269 Ogfod1 Rpl22 Zeb2 Rpl34 Bmpr2 Pcp4l1 Rnf10 Rpl30 Gnaq Rpl9-ps6 Usmg5 Ddx6 Rpl11 mt-Tn Akap6 Naca Gm8172 Gm10736 Dgkb Tpt1-ps5 Gm12896 Gstm5 Gm7206 Gm5963 Otud1 Cox7a2 Rpl37rt Atrx Gm3362 Rpl27 Trim3 Arl6ip1 Brd2 Aplp2 Rpl12 Prdx1 Atp5h Tuba1b 1600020E01Rik Syt4 Gm11353 Pcp4 Mink1 Slc25a5 Gm9794 Rpsa-ps12 Rpl36 Abi2 Tuba1a Gm12338 Polr2m Ptges3 Ckap5 Rps10-ps1 Rpl31-ps16 Herc2 Tcp1 Rdx Rpl6l Mib1 Pwwp2a Rpl17 Ppp1cb Cadm1 Bsg Tacc1 Dner Camk2d Rps16-ps2 Prkacb 2500004C02Rik Grm5 Gabrb1 Rpl9-ps7 Eif1 Tmem28 Rps25-ps1 Gm14173 Luc7l2 mt-Tl2 Gm5905 Arhgef9 Spred1 Rps23 Slc25a3 RP23-13B8.12 Rps6-ps1 Fam213a Rpl3-ps1 Gria2 Rab3c Rps13 Ddx17 Mtss1l Prrc2b Gfap Gm5451 Gabarapl2 mt-Te Rpl3-ps2 Usp32 Arap2 4930402H24Rik Actg1 Hnrnpk Tnrc6c Map4k4 Syn2 Atp5j Gm14539 Trove2 Azin1 Saraf Akap11 BC005537 Rian Naa50 Dnajc6 Ensa Gm12918 Tcf20 Rpl18-ps1 Gm14586 Rbm39 Rab10 Gpx4 Gm23624 Rps4x Rpl13 Hdgfrp3 Gm4332 Crebrf Cox6b1 Gm26035 Ppp2r5c Trim52 Gng12 Pcdh8 Pcdh7 Nisch Ahcyl2 Rpl19 Actr2 Gm7536 Capza2 Ube2b Ankrd11 Dstn Iqsec1 Rack1 4833439L19Rik Gm8451 Matr3 Ccni Cdc42 Zranb2 Apba1 Napb Gm43352 Cox7b Kifap3 RP23-246F14.1 Atp5e Dync1h1 Oaz1 Tm9sf3 Gm10221 Rpl13-ps3 Trak2 Gm2000 Lrrc63 Gm13623 Epas1 Rfx3 Smarca2 Prkar1b Ybx1 Tmem30a Gm5805 Rps23-ps2 Rpl8 Nwd1 Ubqln2 Itgb8 Add1 Tjp1 Rpsa-ps9 Vat1l Usp34 Rpl5 Nap1l1 Gm5822 Zfp706 Ankrd40 Rpl39-ps Gm5869 Tmsb4x Sfpq Wdr26 Rab21 Rtn1 Ptpn11 Dynll1 Ogfrl1 Wdr13 Sox9 Hsbp1 Grk3 Lypd1 Drc7 Pgrmc1 Rps19-ps3 Gria1 Mpp6 Hif1a Rps3a2 Nf1 Srpk2 G3bp2 Pnisr Gm3511 mt-Tf Smim10l1 Abhd2 Gm5075 Iqsec3 Gm45884 Kras Mecp2 Dnm1l Slc22a17 Mat2a Gm5239 Tmed7 Pcbp2 Rpl28 Cops9 Rhoa Smarcc2 Gas2l3 Rufy3 Fgf13
341,Gm13340 Gm29216 Gm28661 Gm10925 Mbp mt-Cytb Gm13339 mt-Nd1 Gm28437 Purb Fth1 Qk Glul Gm13341 Kif5b mt-Nd3 Mobp Scd2 Sparc Plp1 Gm28438 mt-Co2 Apoe mt-Atp6 Kif5a Sparcl1 Atp1a2 mt-Co3 Aldoc Supt7l Gpm6b Tulp4 Ndrg2 Mt3 Kif1b Cpe Map1a Sept7 Sez6 Ank3 Gm11410 Cnp Clu Dst Car2 Slc6a11 Actb Tcf7l2 Ttc3 1700020I14Rik Selenop Dynll2 Qdpr Nap1l5 Slc17a6 Lrrc17 Gatm Serpine2 Map1b Trf Mal Slc4a4 Enah Tmem229a Atp5b Cldn11 Spag9 Elavl3 S100b Gsk3b Gnao1 Plekhb1 Erbin Cd81 Pafah1b1 Cox6a1 Eef1a2 Gm43743 Cdc42bpa Cryab Abat Map4 Apod Gap43 Pura Chpt1 Cox6c Slc25a4 Hspa4l Syt11 Hspa8 Nrsn1 Kif1a Setd7 Prnp Aplp1 Nefl Unc80 Ywhae Cfl1 Lamp1 Scd1 Atp5a1 Edil3 Oxct1 Pgm2l1 Cox4i1 Mapt Trim37 Cdr1 Kcnj10 Tcf25 Atp1b2 Vamp1 Chchd2 Peg3 Dnm3 Rora Strbp Prdx6 Ckb Pla2g7 Unc13c Tubb4a Bcas1 Pacs2 Adarb1 Ndrg1 Psap 6330403K07Rik Clasp2 Il33 Cyfip2 Lpgat1 Prrc2c Gnb1 Ptprd Cplx1 App Vsnl1 Paqr8 Ctsb Rab6a Pip5k1a Ptma Cltc Epb41l1 Gprc5b Rtn3 Ermn Impact Atp2a2 Dennd5a Camta1 2010107E04Rik Basp1 Mgll Calm3 Mbnl2 Gprasp1 Acsl3 Tppp Gprasp2 Sept4 Cacnb4 Agt Prkar1a Ntng1 Ywhag Sash1 Dpysl2 Atp5d Snap25 Spock3 Csrp1 Tmsb10 Ywhaq Sncb Mprip Zwint Tspan2 Olig1 Osbpl1a Nacc2 Map7d2 Kif21a Nars Efhd2 Gm8355 Pkm Ldhb Cadm2 Hlf Fam126b Brsk1 Mycbp2 Ndufa4 Timp2 Ndn Cox5b Ina Tmcc2 Pink1 Atp2b2 Canx Ndufb9 Efr3a Pex5l Diras2 Hecw1 Cdk14 Dzank1 Prkcz Vdac1 Pcdh17 Pak3 Aldoa Morf4l1 Ahi1 Ppp1r16b Aldh1a1 Ppp2ca Stxbp1 Rcan2 Mag Rnf187 Eno1 Zfhx3 Uqcr10 Gpr37l1 Atp5k Bin1 Bnip3l Syn1 Cd47 Mif Rtn4 Stx1b Tubb5 Zfp91 Gja1 Atp5c1 Phyhipl Pip4k2a Atp1b1 Spire1 Sv2a Rhob Clic4 Atp5f1 Scrt1 Fnbp1 Mff Clip3 Caln1 Rgs17 Epb41l3 Amotl1 Stmn3 Spock2 Klf9 Gabarapl1 Snrpn Ncam1 Ttll7 Scn1b Prdx5 Uqcrq Sirt2 Gabbr1 Ndufa3 Kcna2 Ttbk2 Asrgl1 Serinc1 Zic1 Sbno1 Fa2h Ktn1 Oxr1 Tpi1 Prkcd Bzw1 Ndrg4 Slc24a2 Myo9a Pitpna Pja2 Atp5o Dnajc5 Sdha Dusp3 Srcin1 Dnm1 Tshz2 Eno2 Neat1 Gm11273 Map1lc3b Pgk1 Hap1 Tcaf1 Fut9 Rab7 Kcnab2 Cit Nefh 9430020K01Rik Ube2d3 Bend6 Atp6v1b2 Rph3a Pak1 Zcchc24 Slc12a2 Zfhx4 Gabra1 Sec62 Tmbim6 Rac1 Dnaja1 Mapk10 Cxx1a Stmn1 Ap2m1 Pcdh9 mt-Tw Actr1b Etl4 Uqcrc1 Gm4750 Ppm1a Etnk1 Kcnc1 Sez6l2 Ghitm Glrb Gad2 Ndufb8 Lynx1 Atp6v1e1
132,Slc1a2 Camk2a Hpcal4 Psd3 Mef2c Camk2n1 Ddn Calm1 Apc Rapgef4 Tcf4 Zfp365 Sptbn1 Nrxn1 Fbxl16 Celf2 Ptn Kif5c Rims1 Dlgap1 Fam81a Sipa1l1 Agap2 Prkcb Dlg2 Adcy1 Cnksr2 Itpr1 Bsn Psd Gda Dclk1 Nrgn Rock2 Rgs7bp Arhgap32 Dlgap3 Ppp1r9b Thra Sptbn2 Nptxr Tspan7 Rasgef1a Jph4 Cplx2 Shank1 Homer1 Slc17a7 Ppp2r2c Arf3 Sowaha Bcl11b Rab6b Pbx1 Zfp106 Gas7 Ywhaz Grin2b Ncor1 B2m Anks1b Hopx Dgkz Syt1 Prkce Chn1 Atp2b4 Hivep2 Mtpn Satb2 Sorbs2 R3hdm1 Id2 Olfm1 R3hdm2 Pten Aak1 Fam171b Shank2 Arpp21 Atxn1 Nov Gria3 Ncald Syt7 Nckap1 Vamp2 3110035E14Rik Gls Cspg5 Chst2 Kalrn Calm2 B230334C09Rik Stum Cdk5r1 Bhlhe22 Clstn1 Lmo4 Med13l Ctnnd2 Ezr Gm15800 Hk1 Erc2 Sv2b Akt3 Epn1 Rapgefl1 1110008P14Rik Camkv Atp1a1 Pld3 Reps2 Ube2ql1 Neurl1a Prickle2 Dio2 Plcb1 Camk4 Lrrc7 Celf5 Ppp1r9a Pclo Ptprs Ctxn1 Baiap2 Egr1 Tbr1 Fbxw7 Pde1a Wipf3
