,#genes,genes
11,36,"['Car2', 'Clmn', 'Ttll7', 'Myrf', 'Mal', 'Dbi', 'Macf1', 'Pcp4l1', 'S100b', 'Slc12a2', 'Opn3', 'Fam20c', 'Rab3c', 'Pacs2', 'Tmbim1', 'Spock2', 'Gm12522', 'Mog', 'Mag', 'Anln', 'Il33', 'Tmem88b', 'Eps8l2', 'Rnf13', 'Rasd1', 'Anxa5', 'Picalm', 'Fa2h', 'Sptbn1', 'Wnk1', 'Ptpn3', 'Gabra4', 'Osbpl5', 'Cntfr', 'Gja1', 'Aspa']"
12,63,"['mt-Atp8', 'Slc1a2', 'Slc39a10', 'Phyhip', 'Kcnv1', 'Cnksr2', 'Celf2', 'Sobp', 'Rtn1', 'Celf5', 'Dpp10', 'Scn2a', 'Nol4', 'Ipcef1', 'Agap2', 'Fbxw7', 'Grasp', 'Rasgrf2', 'Wasf1', 'Cplx2', 'Adgrl1', 'Egr4', 'Pgm2l1', 'Gnao1', 'Kcnj4', 'Gm24146', 'Rapgef4', 'Smarcd1', 'Vip', 'Ptgs2', 'Abi2', 'Pbx1', 'Cnr1', 'Grin2b', 'Svop', 'Tmem132a', 'Bcl11b', 'Mkl2', 'Ddn', 'Fam171b', 'Sst', 'Crip2', 'Actn1', 'Ap2a2', 'Prkce', 'Chrm1', 'Mras', 'Camk1d', 'Rims1', 'Unc13a', 'Tpm1', 'Mfge8', 'Lhx2', 'Ano3', 'Cecr6', 'Ppp1r9a', 'Ccnd2', 'Ppp2r5a', 'Gm19410', 'Nap1l1', 'Kcnmb4', 'Pak7', 'Pitpnm2']"
13,80,"['Resp18', 'Nap1l5', 'Pitx2', 'Ndn', 'Htr2c', '6330403K07Rik', 'Wdr6', 'Crim1', 'Scg2', 'Gprasp2', 'Tmem255a', 'Ptpro', 'Igsf1', 'Peg3', 'Baiap3', 'Rn18s-rs5', 'Arxes2', 'Dlk1', 'Rpl22l1', 'Impact', 'Ctxn2', 'Rps12', 'Cd83', 'Ptgds', 'Gaa', 'Spon1', 'Necab2', 'Dzank1', 'Slc18a2', 'Hs6st2', 'Gm12466', 'Maged1', 'Glra3', 'Rps27a', 'Gm13215', 'Mir6240', 'Rpl17', 'Grid2', 'Zfp423', 'Gm23134', 'Ptprz1', 'Lrig1', '2210013O21Rik', 'Ifi27l2a', 'Gm12778', 'Spp1', 'Klhl1', 'Glra2', 'Klhl13', 'Pcdh11x', 'Rpsa', 'Pnck', 'Ngb', 'Fbxl4', 'Cdk18', 'Zim1', 'Aldh1a2', 'Rcn2', 'Gm11759', 'Zcchc18', 'Rpl32', 'Rps20', 'Rpl14', 'Romo1', 'Gm14150', 'Gm7380', 'RP24-142I9.2', 'Rps10', 'Sncaip', 'Adamts2', 'Errfi1', 'Gm3488', 'Gm5148', 'Smdt1', 'Gm14633', 'Gm7384', 'Gm3531', 'Gpld1', 'Gdap1l1', 'Fyb']"
14,21,"['Gabrb3', 'Tmem30a', '2010300C02Rik', 'Prkacb', 'Pld3', 'Cacna2d1', 'Icam5', 'Gria3', 'Kcnf1', 'Matr3', 'Atp6v1a', 'Gm22614', 'mt-Nd6', 'Gm22739', 'Sgip1', 'mt-Nd5', 'Rgl1', 'Gm25890', 'Plxnc1', 'Gm25679', 'Jph4']"
15,39,"['Rnu2-10', 'Gm25106', 'Gm23287', 'Btbd10', 'Gm26461', 'Gm23971', 'Fhl2', 'Chd3os', 'Gtdc1', 'Nrn1', 'R3hdm1', 'Gm25937', 'Kcnh3', 'Lzts3', 'Tyro3', 'Strn4', 'Gfod1', 'Tacc1', 'Car10', 'Actr3', 'Rtn4r', 'Dlg1', 'Rn7sk', 'Ppp3cb', 'Ndfip2', 'Lrrk2', 'Spcs3', 'D430041D05Rik', 'Ppp1r1a', 'Kcnh1', 'Cpne5', 'Ccng2', 'Neurod2', 'Wsb2', 'Rps6ka3', 'Gm23973', 'Psma7', 'Krt12', 'Ndrg3']"
16,38,"['Brinp1', 'Git1', 'Galnt9', 'Dusp8', 'Adcy2', 'Nfix', 'Csnk1e', 'Olfm2', 'Pantr1', 'Chmp4b', 'Ttyh3', 'mt-Tq', 'mt-Te', 'Syt13', 'Plekhg5', 'Trim37', 'mt-Tc', 'Frrs1l', 'Ptprj', 'Asap1', 'Slc25a23', 'Chgb', 'Wbp2', 'Etl4', 'Strbp', 'Pcsk2', 'Etv5', 'R3hdm2', 'Sema3e', 'Prss23', 'Stmn1', 'Btbd3', 'Atf6', 'Sbk1', 'Pfn2', 'Gm4750', 'Ccni', 'Rgs4']"
17,17,"['Ncdn', 'Gstm1', 'Clu', 'Kif1b', 'Hepacam', 'Trim2', 'Eps15', 'Vdac2', 'Them6', 'Slc6a17', 'Gm11512', 'mt-Th', 'Dynll2', 'Ina', 'Desi1', 'Bcan', 'Slc9a3r1']"
18,55,"['Nrsn2', 'Lhfpl3', 'Rit2', 'Ctxn3', 'Meg3', 'Timp3', 'Ache', 'Tspyl4', 'Slitrk6', 'Rbms3', 'Slc4a4', 'Selenom', 'Usp29', 'Cacna2d2', 'Nme6', 'Grb10', 'Olig1', 'Elavl2', 'Sema5a', 'Ebf3', 'Psd2', 'Tunar', 'Rap1gap', 'Lypd6b', 'Gulp1', 'Zcchc24', 'Dnm3', 'Serpinb1a', 'Dbndd1', 'Clcn5', 'Hapln2', 'Dpysl3', 'Adcyap1', 'Gbx2', 'Lsm6', 'Mrvi1', 'Dnajc15', 'Asb16', 'Tkt', 'Tmem47', 'Nrip2', 'Adgrf5', 'Sqrdl', 'Adcy8', 'Pcbd1', 'Bex1', '1810041L15Rik', 'Pcdh20', 'Dnajc12', 'Fmc1', 'Zfhx4', 'Akap12', 'Ece2', 'Tspan33', 'Rpl26']"
19,15,"['Bhlhe22', 'Sowaha', 'Hrk', 'Gm25581', 'Gm25682', 'Alcam', 'Pcdh19', 'Pcdh8', 'Unc5d', 'Fbn1', 'Tmem132e', 'Scn3a', 'Rfx3', 'Pnmal2', 'Esr1']"
20,56,"['Kif5b', 'Phldb1', 'Rcbtb1', 'Gm12346', 'Neat1', 'Eml1', 'Aatk', 'Erbin', 'Rhog', 'Slc6a9', 'Rgs8', 'Gm9844', 'Wscd1', 'Gpx4', 'Unc5c', 'Fign', 'Kitl', 'Tmem229a', 'Grm4', 'Tppp3', 'Cacng4', 'Rnf152', 'Pllp', 'Enah', 'Dock10', 'Hcn4', 'Gpc1', 'Pltp', 'Sox2ot', 'Apln', 'Far2', 'Ctss', 'Srgap1', 'Gjb1', 'Arhgef10', 'Chrna4', 'Srebf1', 'Rpl28', 'Dpp6', 'Nfasc', 'Bsg', 'Rimkla', 'Gjc1', 'Sfxn5', 'Ermp1', 'Pla2g16', '5031439G07Rik', 'Plod1', 'Coq7', 'Fam213a', 'Map4', 'Slain1', 'St3gal4', 'Xylt2', 'Sipa1l2', 'Mdk']"
21,33,"['Kcnc1', 'Cpne9', 'Gm28437', 'Uqcrc1', 'Cox7c', 'Gm11410', 'Cbln2', 'Tecr', 'Hsd11b1', 'Tubb3', 'Ndufs7', 'Podxl2', 'Tubb4b', 'Gm10126', 'Gm5422', 'Asap2', 'Gjb6', 'Gm8337', 'Cuedc2', 'Tmem41a', 'Cuta', 'Acot7', 'Gm14303', 'Atp5d', 'Ahcyl1', 'Slc25a4', 'Spg20', 'Acsbg1', 'Ndufc1', 'Camk2n2', 'Rpl38', 'Ndufa11', 'Gm10059']"
22,22,"['Cacna1e', 'Lrrc4c', 'Mmd', 'Gucy1b3', 'Pter', 'Abhd12', 'Sirpa', 'Gm24305', 'Synpo', 'Efnb2', 'Mib1', 'Tspan13', 'Spry2', 'Tusc3', 'Epha5', 'Stxbp5', 'Robo2', 'Fam19a2', 'Ap1s1', 'Trerf1', 'Ing2', 'A830018L16Rik']"
23,29,"['Sept3', 'Gad1', 'Cacnb1', 'Jund', 'Dlg4', 'Rasd2', 'Foxp1', 'Cdk5r1', 'Oxct1', 'Klf9', 'R3hdm4', 'Cacnb3', 'Mpp2', 'Vstm2l', 'Ptprn', 'Sec14l1', 'Ttbk1', 'Vamp2', '9430020K01Rik', 'Arhgap10', 'Rad23b', 'Add1', 'Gpd2', 'Lpgat1', 'Ivns1abp', 'Srgap3', 'Pgbd5', 'Rrp7a', 'Iqsec2']"
24,28,"['Syt16', 'Gabrg2', 'Gm17494', 'Tspyl1', 'Ssu72', 'Gm26723', 'Cap2', '3110039M20Rik', 'Pi4ka', 'Junb', 'Rprml', 'Gm23445', 'Dynll1', 'Ntm', 'Ldha', 'Cdk17', 'Arpc2', 'Rin1', 'Olfr77', 'Sidt1', 'Chn1os3', 'Bdnf', 'Mef2d', 'Ube2b', 'Stim2', 'Becn1', 'Cspg5', 'Ccnh']"
25,47,"['Gm13341', 'mt-Co2', 'Jdp2', 'Vgf', 'Nefm', 'Hlf', 'Ckb', 'Ctsb', 'Apbb1', 'Dnajb5', 'Ccl27b', 'Ywhah', 'Ppp2r1a', 'Ociad2', 'Arpc4', 'mt-Nd2', 'Epha4', 'Ccng1', 'Cacna1a', 'Nefl', '1700066M21Rik', 'Scai', 'Eloc', 'Opcml', 'Trbc2', 'Mta1', 'Arhgef4', 'Atp6v1e1', 'Etv6', 'Gm2115', 'Slc30a4', 'Cds1', 'Gramd1b', 'Myl12b', 'Mapk11', 'Kcnab3', 'Glrb', 'Med6', 'Zbtb16', 'Tmem151b', 'Tex40', 'Fiz1', 'Scn4b', 'Serbp1', 'Psmf1', 'Dtwd1', 'Camta1']"
26,15,"['Atp6v1g2', 'Cux1', 'Kcns1', 'Sdcbp', 'Lrrc8b', 'Rundc3a', 'Actr1b', 'Nudt4', 'Acap3', 'Ccdc9', 'Hs3st2', 'Ankrd35', 'Trib1', 'Gm765', 'Hk1']"
27,42,"['mt-Nd3', 'Rpl13', 'Rps16', 'Rps8', 'Rps16-ps2', 'Gm28438', 'Rpl11', 'Gm11353', 'Fau', 'Gm15421', 'Rpl13-ps3', 'Gm10076', 'RP23-149L23.1', 'Gm37108', 'Gm5687', 'Gm5093', 'Rpl35a', 'Rps8-ps4', 'Gm7589', 'Gm13623', 'Tmem256', 'Rps26', 'Rps8-ps1', 'Gm9843', 'Rpl13a-ps1', 'Tox3', 'Rps3', 'Rpsa-ps2', 'Rpl14-ps1', 'Gm29257', 'Gm7363', 'RP23-70B19.5', 'Gm7206', 'Rabgef1', 'Gm11478', 'Rpl6l', 'Gm14414', 'Gm26716', 'Rpsa-ps9', 'Slc6a1', 'Rpl6', 'Rpl9']"
28,22,"['Igfbp6', 'Isca1', 'Cinp', 'B3gat1', 'Rspo1', 'Abhd17a', 'Mapk4', 'Slitrk5', 'Hira', 'Cd34', 'Ube2ql1', 'Gm5601', 'Lrrc4', 'AK157302', 'Nck2', 'Gm24105', 'Hace1', 'Rasl10a', 'Cxxc5', 'Crtc1', 'Emx1', 'Cadm2']"
29,33,"['Pip4k2a', 'Arhgap23', 'Epb41l3', 'Gfap', 'Son', 'Fam168a', 'Agpat3', 'Cry1', 'Plin3', 'Arap2', 'Rell1', 'Adipor2', 'Rbbp4', 'Suclg1', 'Cox5a', 'Ctr9', 'RP23-424C4.8', 'Chst11', 'Clip3', 'Ndufa4l2', 'Ddr1', 'Nkx6-2', 'Psat1', 'Gm2962', 'Fxyd1', 'Cntn2', 'Capns1', 'Tln1', 'Prrg1', 'Adi1', 'Asxl2', 'Zfyve9', 'Coro2b']"
30,34,"['Dync1li2', 'Gm15459', 'Fnbp1', 'Card19', 'Rhou', 'Rab4a', 'Degs1', 'Nt5dc3', 'Phlpp1', 'Inpp5a', 'Cnn3', 'Calr', 'Scn2b', 'Rhob', 'mt-Co3', 'Ociad1', 'Sec62', 'Ptpn11', 'Etv1', 'Stmn4', 'Pvalb', 'Tmem98', 'Csdc2', 'Dbndd2', 'Eml2', 'Dagla', 'Ahsa1', 'Osbpl3', 'Snap91', 'Gltp', 'Zbtb20', 'Anapc11', 'Gm6977', 'Atpif1']"
31,18,"['Fbxo9', 'Gm3788', 'Lrtm2', 'Gabarapl2', 'Gm13437', 'Arl8a', 'Acadvl', 'Gm19503', '1700047M11Rik', 'Gm12328', 'Irx2', 'Gm5575', 'Olfm3', 'Tespa1', 'Gng8', 'Ip6k2', 'Gm7832', 'Atp5g1']"
32,19,"['Npnt', 'Usmg5', 'Cabp7', 'Cox7a2', 'Hunk', 'Psmb3', 'Adora1', 'Osbpl2', 'Rasgrf1', 'Elof1', '2010107E04Rik', 'Gm14328', 'Fh1', 'Klhdc7a', 'Hapln4', 'Dhx33', 'Psmd2', 'Rabac1', 'E030024N20Rik']"
33,19,"['Srcin1', 'Ppp1r1b', 'Purb', 'Apc', 'Dlg2', 'Camkv', 'Ankrd63', 'Thra', 'Ptprt', 'Ptprg', 'Trank1', 'Ypel1', 'Gng7', 'Ablim2', 'Samd8', 'Smad3', 'Ttc3', 'Sv2c', 'Erbb4']"
34,15,"['Kcnk2', 'Aak1', 'Brsk2', 'A830010M20Rik', 'Dkkl1', 'Spred2', 'Pamr1', 'Pik3r2', 'Amz2', 'Fam49a', 'Klhdc3', 'D1Ertd622e', 'Zmiz2', 'Tanc2', 'Add2']"
35,34,"['Crym', 'Far1', 'Cyp26b1', 'Mmd2', 'Kctd4', 'St6galnac5', 'Elfn1', 'Limd2', 'Cdh4', 'Gm1045', '9330132A10Rik', 'Gabra2', 'Grhl1', 'Sox11', 'Chd3', 'Rgs17', 'Cacna1c', 'Ndst4', 'Ptpn14', 'Adcy5', 'Fam102b', 'Mylk', 'Epn2', 'Cdhr1', '2900052N01Rik', '2610524H06Rik', 'Krt77', 'Phox2a', 'Rab11fip2', 'Aqp11', 'Pde1c', 'Pgap1', 'Luzp2', 'Dbpht2']"
36,21,"['Gm4705', 'Rps21', 'Scn1a', 'Ndufb4', 'Gnas', 'Ndufa6', 'Mdh2', 'Gm6061', 'Atp5g3', 'Tagln3', 'Ndufv2', 'Rpl30', 'Impdh1', 'Atp5o', 'Rpl37', 'Bend6', 'Atp5f1', 'Gm9320', 'RP23-13B8.12', 'Atp5j', 'Ppa1']"
37,35,"['Fhod3', 'Kcnt2', 'Arhgef9', 'Slmap', 'Sowahb', 'Dnajc5', 'Stk32c', 'Kcnb2', 'Ppfia3', 'Kif5c', 'Flrt2', '2900064F13Rik', 'Scube1', 'Agtpbp1', 'Pdzd2', 'Hid1', 'Senp3', 'Prex1', 'Nav3', 'Rpl21', 'Prrc2b', 'Nab2', 'Lmbrd1', 'Prkaa2', 'Rnf144b', 'Acvr1c', 'Dlec1', 'Phlpp2', 'Hook3', 'Srrd', 'Atxn7l3', 'Dmtn', 'Stau2', 'Chrm3', 'Emx2']"
38,30,"['Gm22513', 'Gm23238', 'Gm26444', 'Gm26505', 'Nlgn1', 'Nkain2', 'Ppp2r2b', 'Hnrnpa0', 'Cpne6', 'Eid1', 'Thrb', 'Nrcam', 'Sh2d1a', 'Psip1', 'Dbn1', 'Rab40b', 'Kit', 'Ubqln2', 'Syt17', 'C2cd2l', 'Atl1', 'Gpr22', 'Dtx1', 'Fam53c', 'Ankrd13c', 'Casp3', 'Atp13a3', 'Rapgef2', 'Tnks2', 'Mas1']"
39,29,"['Cbfa2t3', 'Sema3a', 'Palm', 'Tmem158', 'Adra2c', 'Osbpl8', 'Srebf2', 'Tmem198', 'Sept9', 'Gnaq', 'Ryr2', 'Pcdh7', 'Mettl9', 'Npas2', 'Klf13', 'Cap1', 'Fam78b', 'Gprin1', 'Rasl11b', 'Ssbp2', 'Bcl2', 'Rnf169', 'Scara3', 'Skil', 'Lrrc6', 'March6', 'B3galt2', 'Rab3b', 'Ski']"
40,17,"['Gnb4', 'Ykt6', 'Dmxl2', 'Rragd', 'Rap2a', 'Bag4', 'Pum2', 'Mamld1', 'Flrt3', 'Rabgap1l', 'Syt4', 'Cstf2t', 'Marc2', 'Rhof', 'Zc3h7b', 'Ywhab', 'Spata2l']"
41,40,"['Dusp7', 'Cav2', 'Golga7b', 'Gm24265', 'Ier5l', 'Gm17202', 'Gm26316', 'Pias1', 'App', 'Sorl1', 'Myadm', 'Frmd6', 'Rab2a', 'Klf10', 'Herc6', 'Rps7', 'Tmem215', 'Gm22451', 'Pom121', 'Mir9-3hg', 'Fam84a', 'Usp27x', 'Crh', 'Per2', 'Atp8a1', 'Gm1976', 'Alkbh5', 'Lsm11', 'Arl6ip1', 'Mzt1', 'Brk1', 'Zfp180', 'Smap2', 'Pou3f2', 'Api5', 'Mob1b', 'Gnai1', 'Gm9493', 'Gm6352', 'Irak1bp1']"
42,17,"['Ddo', 'Atp1b3', 'Endod1', 'Tmem132c', 'Acot11', 'Shisa6', 'Slc14a1', 'Chst8', 'Nell1', 'Spr', 'Pygm', 'Sgta', 'Sema6d', 'Nhlh2', 'Tmc7', 'Caprin2', 'Gm24601']"
43,18,"['Nptx2', 'Garnl3', 'Ssbp3', 'Adgrb2', 'Gpr26', 'Sh3rf1', 'Aamp', 'B930095G15Rik', 'Fam163b', 'Parp6', 'Smim13', 'Hecw1', 'Phyhipl', 'Sla', 'Seh1l', 'Celsr2', 'Nedd4l', 'Phlda1']"
44,31,"['Gm24245', 'Slc24a3', 'Rpl35', 'Fabp5', 'Dpm3', 'Araf', 'Atp5l', 'Gm24270', 'Elob', 'Aldh1b1', 'Flt3', 'Ndufs2', 'Pank4', 'Kat8', 'Gm15599', 'Gm7536', 'Sncg', 'Mtss1', '3632451O06Rik', 'Mirg', 'Cdc7', 'Atp5j2', 'Slc39a13', 'Ctsl', 'Cdh8', 'Nampt', 'RP23-104K14.2', 'Megf9', 'Fndc4', 'Rpl34', 'Gm16412']"
45,19,"['Slc12a5', 'Plcxd2', 'Akt1', 'Nrsn1', 'Cdh12', 'Cep170b', 'Sel1l3', 'Kcnk1', 'Abcd2', 'Man2a1', 'Usp32', 'Zmynd8', 'Kremen1', 'Tmem65', 'A830009L08Rik', 'Extl3', 'Cacng2', 'Ergic1', 'Crem']"
46,16,"['Otof', 'Gad2', 'Ankrd12', 'Kcnq1ot1', 'Dach1', '2310022B05Rik', 'Lpin2', 'Crebrf', 'Plcxd3', 'Fam63b', 'Hif1a', 'Rcn1', 'Snhg14', 'Pbrm1', 'Sesn3', 'Gabrb1']"
47,15,"['Cops9', 'Pepd', 'Grin2d', 'Clstn3', 'Luzp1', 'Setd7', 'Cyc1', 'Kcnc3', 'Slc7a10', 'Mro', 'Arl3', 'Hspb1', 'Slc25a33', 'Idh2', 'Bcat1']"
48,19,"['Rpl19-ps11', 'Ddx6', 'Blcap', 'Nudt11', 'Itm2c', 'Rpl19', 'Gabra3', 'Gpsm1', 'Rxrg', 'Met', 'Serp2', 'Pnmal1', 'Adgrl2', 'Arl4a', 'Golph3l', 'Gm13216', 'Psmd5', 'Kcnmb4os2', 'Nbea']"
49,25,"['Lars2', 'Zfp862-ps', 'Gm15564', 'Ehbp1l1', 'Fam212a', 'Lsamp', 'Atp11b', 'Grin3a', 'Fabp7', 'Gm9517', 'Ubn2', 'Inpp4b', 'Arhgap24', 'Phldb2', 'Tpst1', 'Rreb1', 'Ttc4', 'Pbx3', 'Sorcs2', 'Fam46c', 'Pus7', 'Bloc1s5', 'Comtd1', 'F730043M19Rik', 'E130307A14Rik']"
50,20,"['Npdc1', 'Clstn2', 'Ddt', 'Mrpl51', 'Gm43597', 'Ccdc184', 'Lrrc73', 'Epb41l4aos', 'Gm13149', 'Atox1', 'Sulf2', 'Lifr', 'Plxdc1', 'Ttc9', 'Gm6158', 'Tsen54', 'Uqcrq', 'C1qbp', 'Lsm2', 'Acsl6']"
51,17,"['Ywhae', 'Rsf1', 'Pde7b', 'Ypel2', 'Bclaf1', 'Cpne2', 'Stum', 'Pcm1', 'Imp4', 'Six3', 'Gm10736', 'Id4', 'Mink1', 'Ak2', 'Arcn1', 'Stag1', 'Focad']"
52,15,"['Tac1', 'Slc32a1', 'Mpp7', 'Dtd1', 'Gm11249', 'Rxfp3', 'Gm5869', 'Ar', 'Canx', 'Gm14004', 'Cbl', 'Gm2830', 'Mum1l1', 'Gpx3', 'Isoc1']"
