,#genes,genes
1,138,"['Prkcd', 'Tcf7l2', 'Pcp4', 'Rora', 'Cplx1', 'Zic1', 'Ptpn4', 'Shox2', 'Tnnt1', 'Slc17a6', 'Adarb1', 'Ntng1', 'Ramp3', 'Nefh', 'Plcb4', 'Pdp1', 'Synpo2', 'Plekhg1', 'Atp2a2', 'Grm1', 'Amotl1', 'Gabra4', 'Nsmf', 'Scrt1', 'Rgs16', 'Spock3', 'Vav3', 'Slc24a2', 'Elmo1', 'Ccdc136', 'Ldhb', 'Lef1', 'Patj', 'Eps8l2', 'Vamp1', 'F2r', 'Kcnc1', 'Sparcl1', 'Abhd12b', 'Aldoc', 'Opn3', 'Pcp4l1', 'Ndrg2', 'Kndc1', 'Rgs4', 'Shank3', 'Nrip3', 'Kitl', 'Kcnc2', 'Spock1', 'Ctnnb1', 'Sptbn1', 'Rap1gds1', 'Cit', 'AI593442', 'Rab37', 'Pitpnc1', 'Gm43398', 'Ttll7', 'Edil3', 'Cpne9', 'Clmn', 'Trnp1', 'Ptpn3', 'Ubc', 'Zmat4', 'Kcnj10', 'Foxp2', 'Bok', 'Gpr153', 'Kcnip4', 'Atp1b2', 'Atp6ap2', 'Nexn', 'Hspa12a', 'Ckmt1', 'Atp1a2', 'Fzd10', 'Nacc2', 'Fam20c', 'Gabbr2', 'Lrrtm1', 'Abca2', 'Gabrd', 'Rasd1', 'Slc9a3r1', 'Inpp5a', 'Ogfrl1', 'Slc24a3', 'Rgs8', 'Adarb2', 'Xylt2', 'Ildr2', 'Vipr2', 'Tmem56', 'Lhfp', 'Hcn4', 'Lgi3', 'Samd5', 'Hcn2', 'Tmem163', 'Dnm3', 'Cacna1g', 'Rit2', 'Prkch', 'Dpp6', 'Tanc1', 'Rap1gap', 'Gbx2', 'Far2', 'Lrtm2', 'Syt9', 'Tpd52l1', 'Rsrc1', 'Nsg1', 'Slitrk6', 'Megf9', 'Eml1', 'Il1rap', 'Rhob', 'Gnal', 'Clvs1', 'Tubb3', 'Grm4', 'Nt5dc3', 'Fign', 'Adgrf5', 'Tunar', 'Gjc1', 'Rnf152', 'Nmnat2', 'Gpc1', '1700019D03Rik', 'Nhlh2', 'Reep2', 'Chrna4', 'Fem1c', 'St3gal4']"
2,52,"['mt-Rnr2', 'mt-Rnr1', 'Gm20594', 'Ift46', 'Gm42418', 'Gm26917', 'Rn18s-rs5', 'Klhl35', 'Lars2', 'Mir6236', 'Mir6240', 'Gm42959', 'Runx1', 'Fbn1', 'Gm20732', 'Gm15564', 'Lbx1', 'Gm24245', 'Gm25911', 'Gm24270', 'Fam212a', 'Tbx1', 'Phox2a', 'BC001981', 'Pcdh17', 'Luzp2', 'Gm9517', 'Mios', 'Gm23935', 'Ptprz1', 'Crlf1', '2900052N01Rik', 'Cachd1', 'Arhgap5', 'Fam63b', 'Pom121l2', 'AA474408', 'Gm7292', 'Tnrc6b', 'Zfp862-ps', 'Cybb', 'Adamtsl5', 'Slc7a11', 'Prex2', 'Gm24601', 'Emilin2', 'Mylk', '9930021J03Rik', 'Gm1045', 'Gm37194', 'Rnpc3', 'Cd300a']"
3,148,"['Mbp', 'Mobp', 'Plp1', 'Fth1', 'Malat1', 'Cldn11', 'Cnp', 'Mal', 'Trf', 'Apod', 'Apoe', 'Qdpr', 'Kif5a', 'Plekhb1', 'Qk', 'Scd2', 'Cryab', 'Aplp1', 'Tubb4a', 'Gatm', 'Hsp90aa1', 'Selenop', 'Car2', 'Clu', 'Gfap', 'Phldb1', 'Ermn', 'Bcas1', 'Il33', 'Pvalb', 'Csrp1', 'Ndrg1', 'Zbtb20', 'Neat1', 'Cd81', 'Myrf', 'Fa2h', 'Gprc5b', 'Fth-ps3', 'Mag', 'Prdx6', 'Sept4', 'Mog', 'C4b', 'Gstm1', 'Tspan2', 'Kif1b', 'Dbi', 'Gm12346', 'Opalin', 'Pip4k2a', 'Rhog', 'Tmem88b', 'Ppp1r14a', 'Macf1', 'Sez6l2', 'S100b', 'Desi1', 'Inf2', 'Slc12a2', 'Rnf13', 'Tmbim1', 'Gng11', 'Tppp3', 'Fth-ps2', 'Gpr37', 'Olig1', 'Prr18', 'Anln', 'Aspa', 'Sirt2', 'Erbin', 'Scd1', 'Cox8b', 'Hepacam', 'Ddc', 'Rpl10', 'Pltp', 'Lamp1', 'Pllp', 'Ttyh2', 'Stmn4', 'Pla2g16', 'Pacs2', 'Sox2ot', 'Fnbp1', 'Evi2a', 'Pmp22', 'Litaf', 'Cntn2', 'S100a16', 'Plin3', 'Prkcq', 'Cd63', 'Wscd1', 'Slc44a1', 'Rpl28', 'Wnk1', 'Spg20', 'Clic4', 'Ndufa11', 'Man2b1', 'Rcbtb1', 'Pkp4', 'Frmd8', '5031439G07Rik', 'Dock10', 'Arhgap23', 'Cers2', 'Tprn', 'Psat1', 'Slc6a9', 'Phlpp1', 'Trim59', 'Gjb1', 'Slain1', 'Plekhh1', 'Rnf7', 'Tmcc3', 'Son', 'Gpx4', 'Endod1', 'Plcl1', 'Adi1', 'Prrg1', 'Carhsp1', 'Dync1li2', 'Eef1d', 'Asxl2', 'Plod1', 'Serinc5', 'Kcnk13', 'Bsg', 'Tspan15', 'Gltp', 'Fxyd1', 'RP23-269H21.1', 'Arsg', 'Adssl1', 'Shtn1', 'Nde1', 'Nmral1', 'Elovl7', 'Ddr1', 'Anapc16', 'Olig2', 'Mtmr2', 'Josd2']"
4,121,"['Camk2n1', 'Nrgn', 'Snap25', 'Olfm1', 'Ppp3ca', 'Egr1', 'Calm1', 'Camk2a', 'Calm2', 'Homer1', 'Atp1a1', 'Chn1', 'Mef2c', 'Lamp5', 'Psd', 'Gpm6a', 'Enc1', 'Slc1a2', 'Prkcb', 'Syt1', 'Ppp3r1', 'Efhd2', '3110035E14Rik', 'Slc17a7', 'Tspan7', 'Kalrn', 'Satb2', 'Stx1a', 'Ier5', '1110008P14Rik', 'Lmo4', 'Arpp19', 'Dnm1', 'Pip5k1c', 'Tmsb4x', '1700020I14Rik', 'Lingo1', 'Ctxn1', 'Fam131a', 'Cyfip2', 'Dclk1', 'Dlgap1', 'Mpped1', 'Gria2', 'Itpr1', 'Sipa1l1', 'Serpini1', 'Pgm2l1', 'Stxbp1', 'Fbxl16', 'Fmnl1', 'Arf3', 'Sptbn2', 'Pde1a', 'Fam81a', 'Tcf4', 'Zfp365', 'Cabp1', 'Mical2', 'Tbr1', 'Rab6a', 'Camk2g', 'Zbtb18', 'Mgll', 'Phactr1', 'Plcb1', 'Ppp1r9b', 'Rock2', 'Hpca', 'Id2', 'Dgkz', 'Syn1', 'Foxg1', 'Bhlhe40', 'Dkk3', 'Ngef', 'Camkk2', 'Epop', 'Rbfox3', 'Gm11549', 'Igfbp4', 'Kcnh7', 'Phyhip', 'Prkar1b', 'Cx3cl1', 'Kcnb1', 'Nlk', 'Satb1', 'Neurod6', 'Cplx2', 'Mapk10', '9130024F11Rik', 'Nrxn2', 'R3hdm1', 'Camk4', 'Camta2', 'Khdrbs3', 'Plk2', 'Sept11', 'Cacng3', 'Kcnip2', 'Bsn', 'Ankrd33b', 'Fam212b', 'Arhgap32', 'Hivep2', 'Ppp2r2c', 'Grin2a', 'Rtn4r', 'Egr4', 'Nr4a1', 'Gm10419', 'Npy', 'Smarcd1', 'Mast3', 'Anxa11', 'Fbxw7', 'Slc8a2', 'Cobl', 'Mlip', 'Mtpn']"
5,45,"['Gm29216', 'Supt7l', 'Gm13340', 'Sez6', 'Gm10925', 'mt-Tm', 'Mt3', 'Lrrc17', 'mt-Tf', 'mt-Nd4', 'mt-Cytb', 'mt-Atp6', 'Mt1', 'Gm13339', '2810433D01Rik', 'mt-Tv', 'Pip5k1a', 'mt-Ti', 'Ncdn', 'Glul', 'mt-Tl1', 'Gm6272', 'mt-Tp', 'mt-Ta', 'mt-Te', 'mt-Th', 'mt-Tl2', 'Mt2', 'mt-Co3', 'Gm10126', 'Gm11410', 'mt-Tq', 'Eef2', 'mt-Tc', 'mt-Tn', 'Gm43743', 'RP23-424C4.8', 'mt-Tw', 'Eps15', 'Gm11512', 'Ndufs7', 'Chmp4b', 'mt-Tt', 'Btbd2', 'Gm15728']"
6,56,"['Gm24447', 'Gm26035', 'Gm22614', 'Gm25682', 'Gm23624', 'Gm26444', 'Gm25581', 'Rnu2-10', 'Gm25106', 'Rn7s1', 'Gm25679', 'Rnu5g', 'Gm22739', 'Gm22513', 'Gm23971', 'Gm26461', 'Gm24146', 'Gm23238', 'Rn7sk', 'Gm26505', 'Mal2', 'Gm25890', 'Gm25937', 'Gm24305', 'Gm23287', 'Rn7s2', 'Gm23973', 'Gm24265', 'Gm23445', 'Gm26316', 'Gm24407', 'Dnah10', 'Gm24105', 'Gm24497', 'Gm22451', 'Crmp1', 'Fam221b', 'Gm22122', '1500011K16Rik', 'Slc6a1', 'Gm23345', 'Herpud2', 'Rtn4rl1', 'Gm17202', 'Rbp1', 'C330021F23Rik', 'Rpl31-ps17', 'Gm25179', 'Lrrtm3', '4930524O07Rik', 'Paqr9', 'Smoc2', 'Gm16272', 'Eif3m', 'Gm24459', 'Herc6']"
7,93,"['Lypd1', 'Gda', 'Nov', 'Nptxr', 'Nsg2', 'Hpcal4', 'Baiap2', 'Arpp21', 'Pgrmc1', 'Rtn1', 'Sv2b', 'Basp1', 'Atp2b4', 'Celf4', 'Ptn', 'Ncald', 'Mapk1', 'Ids', '2010300C02Rik', 'Ddn', 'Snca', 'Gabrb3', 'Nrn1', 'Lmo3', 'Tmem30a', 'Sorbs2', 'Syn2', 'Bhlhe22', 'Tspan13', 'Nptx1', 'Grm5', 'Pkia', 'Ptk2b', 'Itm2c', 'Atp6v1a', 'Sowaha', 'Prkacb', 'Fam19a1', 'Ttc9b', 'Marcks', 'Slc39a10', 'Kcnf1', 'Matr3', 'Negr1', 'Ak5', 'Gria3', 'Sgip1', 'Pld3', 'Mmp17', 'Icam5', 'Scn2a', 'Wasf1', 'Dpp10', 'Cnksr2', 'Cacna2d1', 'Itpka', 'Celf5', 'Nap1l1', 'Kcnv1', 'Tusc3', 'Nol4', 'Cnr1', 'Ap2a2', 'Jph4', 'Ipcef1', 'Mmd', 'Ptgs2', 'Plxnd1', 'Abi2', 'Neurl1a', 'Cacna1e', 'Ap1s1', 'Dynll1', 'Bmp3', 'Plxnc1', 'Nrcam', 'Dock3', 'Epha5', 'Rgl1', 'Svop', 'Ppp2r2b', 'Vip', 'Wsb2', 'Akap5', 'Tsnax', 'Gpr22', 'Slc4a10', 'Rab40b', 'Ppp2r5a', 'Thrb', 'Atp13a3', 'B3galt2', 'Stxbp5']"
8,23,"['Uchl1', 'Tmsb10', 'Pcsk1n', 'Cpe', 'Ubb', 'Eef1a2', 'Ywhaz', 'Calm3', 'Sncb', 'Aldoa', 'Hspa8', 'Snrpn', 'Cxx1a', 'Stmn3', 'Usmg5', 'Gng3', 'Rab3c', 'Gm3788', 'Cxx1b', 'Snap91', 'Gm1821', 'Spock2', 'Cntfr']"
9,70,"['Cst3', 'Rps8', 'Gm11353', 'Rps21', 'Fau', 'Gm10076', 'Rps26', 'Rpsa', 'Rps29', 'Gm9843', 'Rpl13', 'Rpl11', 'Gm11478', 'Rps8-ps1', 'Rpl17', 'Rpl6', 'Gm5687', 'Rpl35a', 'Rps16-ps2', 'Rpl19', 'Rps16', 'Rps3', 'Rps27a', 'Wdr89', 'Rpl23', 'Gm23134', 'Rps19', 'Rpl6l', 'Rpsa-ps9', 'RP23-149L23.1', 'Rpsa-ps2', 'Gm10073', 'Rps8-ps4', 'Gm12918', 'Gm15501', 'Rps9', 'Rps28', 'Gm14414', 'Gm7380', 'Gm7504', 'Rpl34-ps1', 'Rpsa-ps10', 'Rps7', 'Rpl19-ps11', 'Gm5093', 'Rpl13-ps3', 'Rpsa-ps12', 'Gm7027', 'Gm9493', 'Rpl13-ps6', 'Idh3b', 'Gm13623', 'Atp5e', 'Rpl34', 'Gm12466', 'Rps26-ps1', 'Rpl12', 'Gm10237', 'Pdia3', 'Rps10', 'Prkar1a', 'Rps11-ps5', 'Gm8623', 'Gm12778', 'Cox7a2l', 'Gm15843', 'Rps11-ps4', 'Rpl35a-ps6', 'Gm9800', 'Rpl13a-ps1']"
10,42,"['Gm28661', 'mt-Nd1', 'mt-Atp8', 'Gm28437', 'Gm13341', 'mt-Nd3', 'Ndrg4', 'mt-Co1', 'Atp1b1', 'mt-Nd6', 'App', 'Gm28438', 'mt-Co2', 'mt-Nd2', 'Nptn', 'Ywhab', 'Ndrg3', 'Nefm', 'Ckb', 'Serinc1', 'Mpc2', 'Tspyl4', 'Nefl', 'Bend6', 'Gm10154', 'Gm20721', 'Scn1a', 'Ndufa10', 'Atp5f1', 'Atp5g3', 'Gm4705', 'Psma7', 'BC002163', 'Mdh2', 'Nme7', 'Atp5o', 'Uqcrc2', 'Ccni', 'Srp54b', 'Gm12338', 'Fam174a', 'Nkiras1']"
