,#genes,genes
1,220,"['Supt7l', 'Sez6', 'mt-Tm', 'mt-Tf', 'mt-Tl1', 'Atp1b1', 'mt-Tv', 'mt-Tl2', 'mt-Te', 'mt-Tp', 'Kif3a', 'mt-Tc', 'Lrrc17', 'mt-Tq', 'Ndrg4', 'mt-Ta', 'Ubb', 'mt-Th', 'Ywhah', 'Ckb', 'Tuba1a', 'Rtn1', 'Dynll2', 'Pip5k1a', 'Ctsb', 'Atp5b', 'Atp5g3', 'Vsnl1', 'mt-Tw', 'Nptn', 'Stxbp1', 'Slc25a4', 'Cst3', 'App', 'Ldhb', 'Gabra1', 'mt-Tn', 'mt-Ti', 'Serinc1', 'Rtn3', 'Scg2', 'Dnm1', 'Tspyl4', 'Atp2a2', 'Dpysl2', 'Rtn4', 'Nefl', 'Hsp90aa1', 'Gm15728', 'Tmx4', 'Clstn1', 'Hspa8', 'Rps21', 'Hsph1', 'Mdh2', 'Atp5a1', 'Ahi1', 'Cox7b', 'Ndn', '6330403K07Rik', 'Chgb', 'Slc6a1', 'Ywhag', 'Gnas', 'Slc12a5', 'Tubb2a', 'Rnu2-10', 'Dnaja1', 'Timm22', 'Pja2', 'Canx', 'Meg3', 'Maged1', 'mt-Tr', 'Mpc2', 'Mdh1', 'Ttc3', 'Nefm', 'Atp5f1', 'Ubqln2', 'Zwint', 'Resp18', 'Gabrg2', 'Nme7', 'Scg5', 'mt-Tt', 'Impact', 'G3bp2', 'Eif4a2', '2810433D01Rik', 'Actg1', 'Idh3a', 'Disp2', 'Slc22a17', 'Grina', 'Gprasp2', 'Peg3', 'Atp5e', 'Dmtn', 'Gm5963', 'Hnrnpk', 'Ndufb2', 'Rheb', 'Ptpn5', 'Idh3g', 'Gm11966', 'Pcbp1', 'Vps8', 'Zcchc18', 'Prkar1a', 'Ywhab', 'Sv2a', 'Map1b', 'Ghitm', 'Pkm', 'Kcnj3', 'Tspyl1', 'Nme1', 'Map7d1', 'Oaz1', 'Ldha', 'Mrfap1', 'Cops6', 'Tpi1', 'mt-Ts2', 'Chd3os', 'Cacybp', 'Slc25a3', 'Fry', 'Uqcrq', 'Glrb', 'Rpl37', 'Cox7a2', 'Cadps', 'Gm26631', 'Atp6v1b2', 'Chga', 'Gm20721', 'Reep1', 'Dlat', 'Vmp1', 'Sptan1', 'Epm2aip1', 'Idh3b', 'Ppp2ca', 'Atp6v0d1', 'Bex2', 'Uqcrc1', 'Fam134a', 'Uqcrh', 'Arhgef4', 'Rpl22l1', 'Arl1', 'Itm2b', 'Rpl3-ps2', 'Ndufb8', 'Grin1', 'Mapre2', 'Cand1', 'Gm15800', 'Kcnip4', 'Gm17786', 'Cox5a', 'Thy1', 'Tspan3', 'Gm26906', 'Dctn3', 'Atp5c1', 'Elmod1', 'Spcs1', 'Atad1', 'Cct7', 'Uqcrfs1', 'Bri3bp', 'Rabac1', 'Rpsa-ps12', 'Nsg1', 'Lonrf2', 'Pink1', 'Cycs', 'Rpl32', 'Etnk1', 'Gm37709', 'March6', 'Ndufb6', 'Pkib', 'Cct5', '2900011O08Rik', 'Ndufs2', 'Psmb5', 'Aco2', 'Rnf13', 'Ulk4', 'Cox7c', 'Slc38a2', 'Zmat2', 'Psmb7', 'Nsf', 'Uba2', 'Adam22', 'Cntnap1', 'Gm12816', 'Rtn4rl1', 'Yars', 'Gm43857', 'Ran', 'Fam49b', 'Atp6v0b', 'Cd200', 'Hprt', 'Atp5j2', 'Cyp51', 'Rps3a2', 'Ppp1r2', 'Chmp4b', 'Syngr3', 'Psmc1', 'Suclg1', 'Ypel4', 'Gm13532']"
2,20,"['Gm28437', 'mt-Co3', 'Gm29216', 'mt-Nd1', 'mt-Cytb', 'Gm10925', 'Gm13340', 'mt-Atp6', 'mt-Co1', 'mt-Nd4', 'Gm28661', 'Gm13339', 'Aldoc', 'Cpe', 'mt-Nd2', 'mt-Nd3', 'Gm28438', 'Gm13341', 'Gm11410', 'mt-Co2']"
3,37,"['Mbp', 'Mobp', 'Plp1', 'Fth1', 'Apod', 'Cldn11', 'Trf', 'Plekhb1', 'Mal', 'Qdpr', 'Scd2', 'Tubb4a', 'Gatm', 'Olig1', 'Apoe', 'Cryab', 'S100b', 'Qk', 'Cnp', 'Actb', 'Gm12155', 'Pllp', 'Mog', 'Nacc2', 'Hcn2', 'Bcas1', 'Gprc5b', 'Ttyh2', 'Car2', 'Il33', 'Sirt2', 'Tspan2', 'Slc12a2', 'Sept4', 'Gpr37', 'Ndrg1', 'Fa2h']"
4,33,"['Gm42418', 'Gm26917', 'Rn18s-rs5', 'Mir6240', 'Lars2', 'Gm42959', 'Mir6236', 'Fbn1', 'Tbx1', 'Gm24245', 'Cachd1', 'Gm12896', 'Lbx1', 'Gm15564', 'Mios', 'Crlf1', 'Fam212a', 'Sox9', 'n-R5-8s1', 'Phox2a', 'Lrrc63', 'Gm24270', 'BC001981', '1700088E04Rik', 'Nop9', 'Gm24601', 'Otud1', 'Gm23935', 'Pom121l2', 'Gm13456', 'E130116L18Rik', 'RP23-134M7.2', 'Emilin2']"
5,56,"['Ttr', 'Cab39l', 'Kl', 'Clic6', 'Enpp2', 'Otx2', 'Msx1', 'Cox8b', 'Dbi', 'Eef1a1', 'Trpm3', 'Tpt1', 'Cul4b', 'Igf2', 'Hba-a1', 'Cdkn1c', 'Sgk3', 'Stk39', 'Ybx1', 'Chchd10', 'Dab2', 'Pcp4l1', 'Acaa2', 'Tpt1-ps3', 'Ezr', 'Gm6170', 'Foxj1', 'Prlr', 'Calml4', 'Sowahc', 'Cdr2', 'Vat1l', 'Srp54a', 'Sh3d19', 'Gm45396', 'Ppp1r1b', 'Tbc1d9', 'Hba-a2', '1110032A03Rik', 'Cox6b2', 'Gm8399', 'Gm12346', 'Hemk1', 'Cfap126', 'Tpt1-ps6', 'S100a1', 'Tbcel', 'Gm6767', 'Sept10', 'Syap1', 'Msi2', 'Ap1s2', 'Rbp1', 'Prps2', 'Spint2', 'Cd24a']"
6,111,"['Camk2n1', 'Gpm6a', 'Snap25', 'Mef2c', 'Calm2', 'Olfm1', 'Tspan7', 'Adcy1', 'Nrgn', 'Calm1', 'Prkcb', 'Cck', 'Itpr1', 'Atp1a1', 'Ddn', 'Tbr1', 'Zfp365', 'Syt1', 'Gria2', 'Psd', 'Egr1', 'Tmsb4x', 'Lamp5', 'Chn1', 'Pcsk2', 'Slc17a7', 'Efhd2', 'Diras2', 'Ywhaz', 'Sptbn2', 'Arpp21', 'Fbxl16', 'Stac2', 'Ppp3ca', 'Nrn1', 'Psd3', 'AI593442', 'Ndrg3', 'Atp2b1', 'Ppp3r1', 'Gda', 'Arc', 'Rab6b', '3110035E14Rik', 'Rab6a', 'Mpped1', 'Zbtb18', 'Atp2b2', 'Serpini1', 'Dclk1', 'Cyfip2', '1110008P14Rik', 'Sv2b', 'Pld3', 'Pgm2l1', 'Ncald', 'Oxr1', 'Lrrc8b', 'Arpp19', 'Rasgrp1', 'R3hdm1', 'Rgs4', 'Ephx4', 'Cdk17', 'Dlgap1', 'Ier5', 'Osbpl1a', 'Nlk', 'Strbp', 'Fam212b', 'Cadm2', 'Sirpa', 'Cacnb4', 'Kalrn', 'Homer1', 'Dgkz', 'Camkk2', 'Mkl2', 'Nr4a1', 'Gpr26', 'Scn1b', 'Fos', 'Junb', 'Npy', 'Cap2', 'Hlf', 'Nptx2', 'Arf3', 'Foxg1', 'Phactr1', 'Pdzrn3', 'Fmr1', 'Cdkl5', 'Ube2ql1', 'Bzw1', 'Etl4', 'Satb2', 'Lancl1', 'Mat2b', 'Fbxw7', 'Atp6v1e1', 'Gabbr1', 'Cx3cl1', 'Ptk2b', 'Lingo1', 'Nol4', 'Vgf', 'Rasl11b', 'Lmtk2', 'Fut9', 'Gas7']"
7,30,"['Slc6a11', 'Sparc', 'Tcf7l2', 'Sparcl1', 'Nap1l5', 'Ndrg2', 'Slc17a6', 'Vamp1', 'Agt', 'Nefh', 'Atp1a2', 'Tcf25', 'Tmx2', 'Camk2n2', 'RP23-269H21.1', 'Kcnj10', 'Eef2', 'Cox4i1', 'Epb41l3', 'Cd81', 'Podxl2', 'Hdac11', 'Unc13c', 'Nat8l', 'Selenop', 'Rcan2', 'Serpine2', 'Kndc1', 'Scd1', 'Edil3']"
8,46,"['Prkcd', 'Pcp4', 'Zic1', 'Rora', 'Adarb1', 'Ntng1', 'Ramp3', 'Amotl1', 'Tnnt1', 'Nsmf', 'Synpo2', 'Ptpn4', 'Shox2', 'Kcnc2', 'Pdp1', 'Shank3', 'Ccdc136', 'Plcb4', 'Spock3', 'Gabra4', 'Rap1gds1', 'Aldh1a1', 'Zfhx3', 'Rgs16', 'Gabrd', 'Dlgap3', '1810041L15Rik', 'Sptbn1', 'Cit', 'Zfp804a', 'Thsd7a', 'Fndc4', 'Clmn', 'Gnal', 'Patj', 'Eps8l2', 'Snap47', 'Hsd11b1', 'Grm4', 'Slc6a17', 'Gpc1', 'Adarb2', 'Tspan9', 'Trpc3', 'Slc4a2', 'Kitl']"
9,43,"['Kcnc1', 'Syt11', 'Gad1', 'Got1', 'Cplx1', 'Ndufb10', 'Sh3gl2', 'Lgi3', 'Stx1b', 'Gm5575', 'Scrt1', 'Bin1', 'Atp5o', 'Cox6c', 'Ndufv2', 'Ndufa12', 'Gm11478', 'Hapln4', 'Cldn5', 'Stmn3', 'Gng3', 'Rnf187', 'Snx17', 'Copg1', 'Chchd2', 'Cyc1', 'Pacs2', 'Mapt', 'Gm43841', 'Gm8326', 'Gm5436', 'Atp5k', 'Gm6023', 'Pgk1', 'Sec62', 'Faim2', 'Gm7899', 'Gm4750', 'Pnkd', 'Eno2', 'Gm8355', 'Napa', 'Map1lc3b']"
10,23,"['Nov', 'Nptxr', 'Id2', 'Snca', 'Gm26723', 'Basp1', 'Nsg2', 'Mmd', 'Ids', 'Astn1', 'Gabrb3', 'Enc1', 'Gm10076', 'Lrp11', 'Gucy1b3', 'Ddx5', 'Frrs1l', 'Mapk1', 'Wasf1', 'Plppr4', 'Sub1', 'Ppp3cb', 'Gm20659']"
