,#genes,genes
1,75,"['Prkcd', 'Tcf7l2', 'Pcp4', 'Slc6a11', 'Rora', 'Adarb1', 'Zic1', 'Ptpn4', 'Slc17a6', 'Cplx1', 'Ntng1', 'Nsmf', 'Atp2a2', 'Shox2', 'Plcb4', 'Amotl1', 'Ccdc136', 'Plekhg1', 'Rgs16', 'Grm1', 'Pdp1', 'Gabra4', 'Vav3', 'Elmo1', 'Atp1b2', 'Synpo2', 'Kcnj10', 'Cit', 'Sptbn1', 'Kcnc2', 'Ramp3', 'Eps8l2', 'Lef1', 'Ptpn3', 'Kitl', 'Rcan2', 'Spock3', 'Opn3', 'Clmn', 'Tnnt1', 'Rab37', 'Nefh', 'Rab3c', 'Vamp1', 'Scrt1', 'Nrip3', 'Rgs4', 'Patj', 'Spock1', 'Zmat4', 'Rap1gds1', 'Syt7', 'Uchl1', 'Shank3', 'Pcp4l1', 'Hcn2', 'Gabbr2', 'Abhd12b', 'Rgs8', 'Nexn', 'Edil3', 'Kcnd2', 'Zfhx3', '1810041L15Rik', 'Rnf152', 'Pitpnc1', 'Lrrtm1', 'Kndc1', 'Xylt2', 'Gnal', 'Etnppl', 'Aplp2', 'Fam20c', 'Bok', 'Gpr153']"
2,253,"['Fth1', 'Mbp', 'Plp1', 'Mobp', 'Cldn11', 'Mal', 'Apod', 'Trf', 'Apoe', 'Scd2', 'Plekhb1', 'Cnp', 'Cryab', 'Car2', 'Aplp1', 'Qdpr', 'Tubb4a', 'Clu', 'Kif5a', 'Qk', 'Gatm', 'Gfap', 'Hsp90aa1', 'Ermn', 'Mt2', 'Bcas1', 'Csrp1', 'Dbi', 'Tspan2', 'Selenop', 'Sept4', 'S100b', 'Olig1', 'Cd81', 'Prdx6', 'Fth-ps3', 'Ndrg1', 'Aspa', 'Slc12a2', 'Zbtb20', 'Gstm1', 'C4b', 'Il33', 'Neat1', 'Mag', 'Cfl1', 'Sez6l2', 'Eef1a1', 'Myrf', 'Sirt2', 'Fnbp1', 'Lamp1', 'Pkp4', 'Chchd2', 'Slc48a1', 'Sncg', 'Mog', 'Pip4k2a', 'Cpox', 'Rnf13', 'Ugt8a', 'Slc44a1', 'Pla2g16', 'Mapt', 'Tmem88b', 'Slain1', 'mt-Th', 'Cntn2', 'Pacs2', 'RP23-269H21.1', 'Stmn4', 'Litaf', 'Tppp3', 'Desi1', 'Ppp1r14a', 'Plekhh1', 'Clic4', 'Gpr37', 'Gnai2', 'Pea15a', 'Foxn3', 'Fa2h', 'Oaz1', 'Gprc5b', 'Tppp', 'Rpl18-ps1', 'Rassf2', 'Josd2', 'Gm14303', 'Wscd1', 'Dync1li2', 'Lpar1', 'Prox1', 'Rhob', 'Npc1', 'Abca2', 'Gm6272', 'Opalin', 'Ccp110', 'Kif1b', 'Mif', 'Gjc2', 'Gsn', 'Gm15427', 'Prdx1', 'S100a16', 'Trim2', 'Frmd8', 'Gm9780', 'Ptma', 'Hist1h2bc', 'Tmbim1', 'Tubb2a', 'Hepacam', 'B2m', 'Jam3', 'Syp', 'Efnb3', 'Rnf7', 'C4a', 'Tubb4b', 'Fth-ps2', 'Arhgef10', 'Ctss', 'Dnajb2', 'Rhog', 'Sox2ot', 'Sec62', 'Gna12', 'Cd63', 'Dbndd2', 'Serpinb1a', 'Ttyh2', 'Gm16379', 'Pllp', 'Sox10', 'Psat1', 'Ankrd13a', 'Dip2a', 'Gm6977', 'Anxa5', 'Gjb1', 'Gab1', 'Ppp2r3a', 'Hspe1', 'Pex5l', 'Tmcc3', 'Tsc22d3', 'Elovl5', 'Mid1ip1', 'Rpl28', 'Rps12', 'Jund', 'Tmem151a', 'Rack1', 'Rap1a', 'Rpl18a-ps1', 'Reep3', 'Rab31', 'Cox6b1', 'Sod1', 'H3f3b', 'Gng5', 'Arhgap23', 'Adamts4', 'Lbh', 'Aldh6a1', 'Gltp', 'Ntsr2', 'Metrn', 'Nrbp2', 'Fopnl', 'Tjp2', 'Rpl18a', 'Pm20d1', 'Gm13226', 'Hapln2', 'Nkx6-2', 'Rcbtb1', 'Otud7b', 'Reep5', 'Rps3a3', 'Phlpp1', 'Cdc37l1', 'S100a1', 'Sdc4', 'Anln', 'Klk6', 'Chn2', 'Evi2a', 'Cd82', 'Psmb3', 'Laptm4b', 'Cfl2', 'Csdc2', 'Psmc3', '2010107E04Rik', 'Gm15590', 'Map1lc3b', 'Mtus1', 'Adi1', 'Erbin', '2810433D01Rik', 'Zbtb7a', 'Gjc3', '5031439G07Rik', 'Vamp3', 'Gabarap', 'Cd164', 'Sec11c', 'Wipi1', 'Wnk1', 'Fbxo32', 'Tsc22d4', 'Agap1', 'Pde8a', 'Tmem47', 'Tmem63a', 'Serinc5', 'Fgf1', 'Dnajc15', 'Epb41l2', 'Taldo1', 'Sdf2l1', 'Gm10126', 'Gm7901', 'Ednrb', 'Sel1l', 'Agpat3', 'Prr18', 'Zfand5', 'Usp31', 'Degs1', 'Cers2', 'Adipor2', 'Cars', 'Efhd1', 'Chmp5', 'Padi2', 'Rps24-ps2', 'Med21', 'Daam2', 'Creb5', 'Afap1', 'Olig2', 'Phldb1', 'Id3', 'Cdc42ep1', 'Slc3a2', 'Carhsp1', 'Slc37a3', 'Rpl28-ps3', 'Vmp1']"
3,66,"['mt-Rnr1', 'mt-Rnr2', 'Gm20594', 'Gm42418', 'Gm26917', 'Ift46', 'Rn18s-rs5', 'Lars2', 'Malat1', 'Mir6236', 'Mir6240', 'Slc46a3', 'Slc1a2', 'Gm15564', 'Gm24245', 'Map2', 'Apc', 'Fbn1', 'Kazald1', 'Fam212a', 'Rcan3', 'Gm24270', 'Lbx1', 'Sept5', 'Gda', 'Mios', 'Gm12896', 'Tnrc6b', 'AA474408', 'Gm23935', 'Phox2a', 'BC001981', 'Purb', 'n-R5-8s1', 'Gm12061', 'Atp2b4', 'Dlg2', 'Gm9517', 'Gm25911', 'Gm7292', 'Gm1045', 'Vps13a', 'Gm37194', 'Lrrc63', 'Dgkb', 'Crlf1', 'Pom121l2', 'Ankrd12', 'mt-Nd4l', 'Cachd1', 'Clasp1', '5730522E02Rik', 'Gas2l3', 'Strn3', 'Gm43352', 'Gpatch1', 'Gm26871', 'Cybb', 'Pten', 'Ncam2', 'Prex2', 'Cd300a', 'Rnf217', 'Dmd', 'Sigirr', 'Fam3b']"
4,54,"['Gm29216', 'Supt7l', 'Gm10925', 'Sez6', 'mt-Cytb', 'mt-Co1', 'Gm13340', 'mt-Nd4', 'Aldoc', 'Lrrc17', 'mt-Tm', 'Mt3', 'Cst3', 'Cpe', 'Ndrg2', 'Mt1', 'Pcsk1n', 'Atp1a2', 'mt-Tf', 'mt-Tv', 'mt-Atp6', 'Sparcl1', 'mt-Co3', 'Glul', 'Gnas', 'mt-Tl2', 'Ubb', 'Tmsb10', 'Ncdn', 'Gm13339', 'mt-Ti', 'mt-Ta', 'Pip5k1a', 'mt-Tp', 'mt-Tl1', 'Chchd10', 'mt-Tn', 'mt-Tw', 'Ttll7', 'Epb41l3', 'Ubc', 'Gm11410', 'Tenm1', 'Nacc2', 'Spock2', 'Lynx1', 'Acsbg1', 'Eef2', 'Gpr37l1', 'mt-Tc', 'mt-Te', 'Ndufa3', 'Olfr685', 'Pla2g7']"
5,82,"['Enpp2', 'Ttr', 'Clic6', 'Sowahc', 'Msx1', 'Otx2', 'Cul4b', 'Trpm3', 'Igf2', 'Kl', 'Cab39l', 'Prlr', 'Stk39', '1500015O10Rik', 'Rbm47', 'Lbp', 'Kcnj13', 'Foxj1', 'F5', 'Col9a3', 'Cdkn1c', 'Calml4', 'Cox8b', 'Col8a1', 'Tead1', 'Ace', 'Vat1l', 'Sostdc1', 'Mlf1', 'Ifi27', 'Aldh2', 'Igfbp2', 'Ap1s2', 'Rsph1', 'Spint2', 'Krt18', 'Col8a2', 'Spef2', 'Kcne2', 'Prr32', 'Tmem72', 'Fxyd1', 'Strip2', 'Dnah6', 'Eif4g2', 'Abhd2', 'Sgms2', 'Sept10', 'Tbc1d9', 'Tekt1', 'Baiap2l1', 'Prps2', 'Mospd1', 'Aqp1', 'Ahcyl2', 'Snora73b', 'Pcolce', 'Prelp', 'Defb11', 'Spa17', 'Mdfic', 'Gm6170', 'Ucp2', 'Perp', 'Folr1', 'Gpx8', 'Cfap65', 'Prdm16', 'Gm6767', 'Cdr2', 'Mtfr1', 'Slc31a1', 'Slco1c1', 'Rbp1', 'Rsph4a', 'Fam84b', 'Sulf1', '1700088E04Rik', 'Gas6', 'Wdr86', 'Slc2a12', 'Gm45396']"
6,144,"['Camk2n1', 'Nrgn', 'Olfm1', 'Egr1', 'Mef2c', 'Homer1', 'Atp1a1', 'Gpm6a', 'Stac2', 'Prkcb', 'Enc1', '1110008P14Rik', 'Dkk3', 'Tspan7', 'Zfp365', 'Ier5', 'Lamp5', '3110035E14Rik', 'Chn1', 'Sv2b', 'Kalrn', 'Serpini1', 'Cyfip2', 'Satb2', 'Ppp3r1', 'Lingo1', 'Dclk1', 'Foxg1', 'Gria2', 'Basp1', 'Baiap2', 'Ipcef1', 'Phf24', 'Mpped1', 'R3hdm1', 'Chst1', 'Arpp19', 'Tbr1', 'Gucy1b3', 'Nlk', 'Arc', 'Ngef', 'Gnao1', 'Pip5k1c', 'Nr4a1', 'Lmo4', 'Lrrc4c', 'Ephx4', 'Strbp', 'Gabrb3', 'Ttc9b', 'Ubald1', 'Stx1a', 'Kcnh7', 'Mmp17', 'Ccl27a', 'Id2', 'Cops3', 'Dusp14', 'Pgm2l1', 'Snca', 'Pld3', 'Map1lc3a', 'Cdk5r2', 'Sirpa', 'Atp6v1g2', 'Kcnf1', 'Fam212b', 'Junb', 'Btbd10', 'Paqr9', 'Phactr1', 'Cacna1a', 'Ube2ql1', 'Mal2', 'Ccl27b', 'Golga7b', 'Plcb1', 'Mical2', 'Nptx2', 'Cabp1', 'Epop', 'Bcl11a', 'Rapgef4', 'Foxp1', 'Arl4d', 'Fezf2', 'Kifap3', 'Satb1', 'Rock2', 'Epb41l1', 'Cplx3', 'Gm11549', 'Me3', 'A830018L16Rik', 'Tmem178', 'Gria3', 'Fam19a1', '1110032F04Rik', 'Pak7', 'Robo2', 'Zfr', 'Lrrc8b', 'Cobl', 'Zmiz2', 'Hcn1', 'Hivep1', 'Ano3', 'Pak6', 'Slc30a4', 'Hmgcr', 'Scn2a', 'Gpr22', 'Rbfox3', 'Dnajc21', 'Atl1', 'Spred1', 'Ythdf1', 'Etl4', 'Osbpl8', 'Garnl3', 'Sorl1', 'Gls', 'Kcnn2', 'Tyro3', 'Rab3b', 'Phyhip', 'Tmem132a', 'Cecr6', 'Cnr1', 'Cacng3', 'Cckbr', 'Herc3', 'Ensa', 'Klf10', 'Egr4', 'Trhde', 'Osgep', '9330121K16Rik', 'Ppp3cb', 'Arhgef3', 'Pianp', 'Cspg5', 'Slitrk1']"
7,58,"['Gm28661', 'mt-Nd1', 'Gm13341', 'Gm28437', 'mt-Nd3', 'mt-Co2', 'mt-Atp8', 'Ndrg4', 'Gm28438', 'Atp1b1', 'mt-Nd2', 'Ppp3ca', 'Atp2b1', 'App', 'Ckb', 'Ywhah', 'Tuba1a', 'Mpc2', 'Rtn4', 'Ndrg3', 'Scn1a', 'Nsg2', 'Atp5e', 'Syt11', 'Chd3os', 'Gm26723', 'Rpl11', 'Ctsb', 'Nrn1', 'Sept8', 'Aco2', 'Tmem30a', 'Ndufa6', 'Uqcrq', 'Ndfip2', 'Slc6a1', 'Psma7', 'Pcbp2', 'Sort1', 'Hnrnpa0', 'Gm12155', 'Mrfap1', 'Nme7', 'Maged1', 'Atp5j', 'Slc22a17', 'Tspan13', 'Rpl34', 'Eif4a2', 'Mdh2', 'Rpl7a-ps10', 'Actg1', 'Npdc1', 'Gm20721', 'BC002163', 'Rpl6l', 'Gm7504', 'Hnrnpa3']"
8,39,"['Snap25', 'Scn1b', 'Vsnl1', 'Efhd2', 'Calm2', 'Cck', 'Calm1', 'Adcy1', 'Gabra1', 'Nptn', 'Syt1', 'Dnm1', 'Ndufa4', 'Atp2b2', 'Rtn3', 'Cacnb4', 'Osbpl1a', 'Ywhag', 'Itpr1', 'Scg5', 'Ywhab', 'Pkm', 'Syt13', 'Nefl', 'Nat8l', 'Serinc1', 'Vamp2', 'Khdrbs3', 'Sema7a', 'Glrb', 'Atp6v1e1', 'Cx3cl1', 'Tuba4a', 'Gnb2', 'Gm11966', 'Pcsk2', 'Gm5601', 'Klc1', 'Galnt9']"
9,44,"['Gm24447', 'Gm26035', 'Rn7s1', 'Gm25106', 'Gm26461', 'Rnu2-10', 'Gm22614', 'Gm23624', 'Gm23971', 'Rnu5g', 'Rn7s2', 'Gm23287', 'Gm22513', 'Gm26444', 'Gm25890', 'Gm24265', 'Gm25679', 'Gm25682', 'Gm25581', 'Gm24407', 'Rn7sk', 'Gm24146', 'Gm26316', 'Gm25937', 'Gm24459', 'Gm24497', 'Gm22739', 'Gm23973', 'Gm24305', 'Gm26505', 'Gm24105', 'Gm23238', 'Gm23445', 'Gm22122', 'Gm22249', 'Cacna2d1', 'Rny3', 'Cpne4', 'RP23-231J3.5', 'Clvs2', 'Gm25179', 'Gm12901', 'Gm22451', 'Gm7857']"
10,15,"['Rims3', 'AI593442', 'Kcnip4', 'Atp6ap2', 'Hlf', 'Ogfrl1', 'Prnp', 'Gabbr1', 'Trnp1', 'Gabrd', 'Atp5f1', 'Megf9', 'Thy1', 'Hspa12a', 'Napa']"
