,#genes,genes
1,39,"['Supt7l', 'Slc6a11', 'Sez6', 'Aldoc', 'Sparc', 'Ndrg2', 'Tcf7l2', 'mt-Tm', 'Cpe', 'Atp1a2', 'Prkcd', 'Lrrc17', 'Zic1', 'Atp1b2', 'Apoe', 'Plp1', 'Kcnj10', 'Sparcl1', 'Scd2', 'Qk', 'Pcp4', 'Aplp1', 'Adarb1', 'mt-Tv', 'Clmn', 'Mt2', 'Rora', 'Tubb4a', 'Amotl1', 'Ccdc136', 'Mobp', 'Selenop', 'Mbp', 'Gm13339', 'Plekhg1', 'Nefh', 'S100b', 'Plekhb1', 'Rgs16']"
2,85,"['Gm42418', 'Gm26917', 'mt-Rnr2', 'mt-Rnr1', 'Gm20594', 'Lars2', 'Rn18s-rs5', 'Ift46', 'Mir6236', 'Malat1', 'Mir6240', 'Gm15564', 'Kazald1', 'Gm24245', 'Slc46a3', 'Gm24270', 'Lbx1', 'Rn7s1', 'Fam212a', 'Fbn1', 'Nov', 'Rcan3', 'Gm26461', 'Mios', 'Phox2a', 'Lypd1', 'Gm12896', 'Rn7s2', 'AA474408', 'Apc', 'Sept5', 'Gm23935', 'Tnrc6b', 'Map2', 'Strn3', 'Gm7292', 'Gm9517', 'Gm12061', 'Gm1045', 'Clasp1', 'Gm25911', 'BC001981', 'Crlf1', 'Gas2l3', 'Pom121l2', 'Cachd1', 'Ncam2', 'Gm37194', 'Dgkb', 'Pten', '5730522E02Rik', 'Cybb', 'Gm14767', 'Pifo', 'Cpeb3', 'Cul4b', 'Lrrc63', 'Purb', 'Marcks', 'Dek', 'B3gnt6', 'Vps13a', 'Gpr101', 'Unc5d', 'Atp2b4', 'Acvr2a', 'Dlg2', 'Gm43352', 'Emilin2', 'Sigirr', 'Otof', 'Sesn3', 'Negr1', 'Gm26871', 'Brd7', 'Gm4202', 'Adamtsl5', 'Epb41l4b', 'Ctbp2', 'Rfx3', 'Fam3b', 'Gad2', 'Cd300a', 'Phip', 'Cartpt']"
3,51,"['Gm29216', 'Gm10925', 'mt-Co1', 'Gm13340', 'mt-Cytb', 'Mt3', 'mt-Nd4', 'Pcsk1n', 'mt-Atp6', 'Mt1', 'Glul', 'Eef1a2', 'mt-Tf', 'mt-Nd2', 'Nsmf', 'Atp2a2', 'Ncdn', 'Snrpn', 'Hspa8', 'Pip5k1a', 'Ubb', 'mt-Co3', 'Prdx6', 'Gabbr1', 'Fth1', 'Scrt1', 'Aldoa', 'Cplx1', 'Calm3', 'Cnih2', 'Eno2', 'Acsbg1', 'Ywhaz', 'Ociad1', 'Cox6a1', 'mt-Tn', 'mt-Tp', 'Kcnd2', 'Prnp', 'Lynx1', 'Snph', 'Cox6c', 'Pink1', 'Cycs', 'Ghitm', 'Atp5b', 'Itm2b', 'Gm43743', 'Trnp1', 'Rap1gds1', 'Atp5a1']"
4,15,"['Gm28661', 'Gm13341', 'mt-Nd1', 'Atp1b1', 'Vsnl1', 'Snap25', 'Scn1b', 'mt-Co2', 'Gm28437', 'Cck', 'Psd', 'Adcy1', 'Nptn', 'Atp2b1', 'Ndufa4']"
5,15,"['Camk2n1', 'Efhd2', 'Atp1a1', 'Calm2', 'Egr1', 'mt-Atp8', 'Olfm1', 'Ppp3ca', 'Enc1', 'Nrgn', 'Gpm6a', 'Tmsb4x', '1110008P14Rik', 'Ier5', 'Syt1']"
6,16,"['Ntng1', 'Synpo2', 'Shox2', 'Tenm1', 'Qdpr', 'Sptbn1', 'mt-Tl2', 'Vav3', 'Rcan2', 'Ramp3', 'Serpine2', 'Grm1', 'Spock3', 'Vamp1', 'mt-Ti', 'mt-Ta']"
7,15,"['Gatm', 'Csrp1', 'Nacc2', 'Plcb4', 'Kndc1', 'Cnp', 'Car2', 'Il33', 'Fnbp1', 'Tmsb10', 'Zfhx3', 'Bcas1', 'Kitl', 'Gnal', 'Cit']"
8,116,"['Homer1', 'Mef2c', 'Sv2b', 'Ppp3r1', 'Lamp5', 'Lingo1', 'Serpini1', 'Tmem30a', 'Arc', 'Mpped1', '3110035E14Rik', 'Arpp19', 'Foxg1', 'Gucy1b3', 'Sirpa', 'Phf24', 'Gm10076', 'Tbr1', 'Gm26723', 'Basp1', 'Chst1', 'Tspan13', 'Gria2', 'Ptk2b', 'R3hdm1', 'Ncald', 'Baiap2', 'Ephx4', 'Ngef', 'mt-Nd6', 'Nlk', 'Pld3', 'Gabrb3', 'Rtn1', 'Dusp14', 'Id2', 'Mmp17', 'Phactr1', '2010300C02Rik', 'Plcb1', 'Dnajb5', 'Gpr22', 'Junb', 'Lrrc4c', 'Mal2', 'Stx1a', 'Ccl27a', 'Stim2', 'Ttc9b', 'Plk2', 'Tmem178', 'Fbxl16', 'Fam212b', 'Epop', 'Mical2', 'Lmo4', 'Mkl2', 'Klf10', 'Kcnh7', 'Dclk1', 'Ube2ql1', 'Golga7b', 'Kcnh1', 'Sorl1', 'Cacna1a', 'Gm43857', 'Satb1', 'Sptbn4', 'Itpka', 'Slc39a10', 'Gm19410', 'Gabra5', 'Ensa', 'Gm11549', 'Fhl2', 'Actr3', 'Snca', 'Btbd10', 'Ppp3cb', 'Vgf', '1110032F04Rik', 'Scn2a', 'Kcnq5', 'Spcs3', 'Pak6', 'Fbxw7', 'Tle4', 'Ano3', '9330121K16Rik', 'Me3', 'Ipcef1', 'Npy', 'Per2', 'Prkca', 'Dnajc21', 'Gm6788', 'Cnr1', 'Ccl27b', 'Hcn1', 'St8sia3', 'Ankrd33b', 'Robo2', 'Kctd1', 'Lemd3', 'Kifap3', 'March5', 'Slitrk1', 'Gria3', 'Kcnf1', 'Phyhip', 'Mtcl1', 'Nptx2', 'Egr4', 'Selenok', 'Arpc5', 'Elk1']"
9,43,"['mt-Nd3', 'Ndrg4', 'Ywhah', 'Gm28438', 'Atp5g3', 'Rps21', 'Ywhag', 'Vamp2', 'Rtn3', 'Cox8a', 'Gabrg2', 'Ywhab', 'Rtn4', 'Scn1a', 'Ctsb', 'Pkm', 'Hnrnpk', 'Kcnip4', 'Chd3os', 'Maged1', 'Sema7a', 'Nme7', 'Syt13', 'Slc6a1', 'Psma7', 'AI593442', 'Eif4a2', 'Atp6v1e1', 'Napa', 'Glrb', 'Npdc1', 'Pou3f1', 'Nrsn1', 'Dpysl2', 'Pou6f1', 'Hlf', 'Aco2', 'Gm5601', 'Nat8l', 'Cds1', 'Nefl', 'Mrfap1', 'Sept8']"
10,17,"['Gm11512', 'Hcn2', 'Spock2', 'mt-Tw', 'Tcf25', 'Abat', 'Slc25a5', 'mt-Tl1', 'Gpr153', 'Syt7', 'Spock1', 'Ctnnb1', 'Eef2', 'Clic4', 'Ptpn3', 'Pla2g7', 'Zmat4']"
