,#genes,genes
1,230,"['Gene3786', 'Gene1310', 'Gene4907', 'Gene3650', 'Gene6855', 'Gene1678', 'Gene816', 'Gene84', 'Gene7085', 'Gene7481', 'Gene6027', 'Gene1025', 'Gene4510', 'Gene9282', 'Gene6532', 'Gene6539', 'Gene4138', 'Gene1972', 'Gene1679', 'Gene8058', 'Gene6566', 'Gene4709', 'Gene3273', 'Gene4529', 'Gene6439', 'Gene9692', 'Gene2583', 'Gene6435', 'Gene2359', 'Gene2432', 'Gene7104', 'Gene9025', 'Gene7312', 'Gene2581', 'Gene2591', 'Gene2247', 'Gene7683', 'Gene3511', 'Gene8456', 'Gene7957', 'Gene7231', 'Gene4712', 'Gene6857', 'Gene4246', 'Gene5306', 'Gene732', 'Gene9934', 'Gene9020', 'Gene2006', 'Gene2251', 'Gene3113', 'Gene6355', 'Gene3784', 'Gene2689', 'Gene6273', 'Gene7947', 'Gene7805', 'Gene8111', 'Gene24', 'Gene4473', 'Gene518', 'Gene3899', 'Gene1784', 'Gene2355', 'Gene4171', 'Gene3696', 'Gene793', 'Gene7051', 'Gene4267', 'Gene2300', 'Gene9785', 'Gene1012', 'Gene5825', 'Gene6360', 'Gene3147', 'Gene5980', 'Gene1148', 'Gene1997', 'Gene285', 'Gene7716', 'Gene6796', 'Gene5733', 'Gene1567', 'Gene4840', 'Gene4055', 'Gene2447', 'Gene5089', 'Gene6157', 'Gene8813', 'Gene4383', 'Gene7073', 'Gene8862', 'Gene4264', 'Gene6921', 'Gene273', 'Gene2783', 'Gene8936', 'Gene7428', 'Gene7169', 'Gene8668', 'Gene1160', 'Gene3455', 'Gene2174', 'Gene1195', 'Gene2106', 'Gene6102', 'Gene492', 'Gene301', 'Gene2470', 'Gene7445', 'Gene4815', 'Gene922', 'Gene4431', 'Gene5454', 'Gene1894', 'Gene5694', 'Gene7665', 'Gene9134', 'Gene690', 'Gene7250', 'Gene4047', 'Gene268', 'Gene7724', 'Gene3415', 'Gene6504', 'Gene8809', 'Gene5532', 'Gene6367', 'Gene9027', 'Gene4869', 'Gene7461', 'Gene777', 'Gene486', 'Gene3584', 'Gene7011', 'Gene1991', 'Gene9607', 'Gene5451', 'Gene1957', 'Gene4298', 'Gene7031', 'Gene5570', 'Gene8531', 'Gene534', 'Gene556', 'Gene8390', 'Gene6094', 'Gene7610', 'Gene6992', 'Gene7331', 'Gene5272', 'Gene1372', 'Gene2248', 'Gene2166', 'Gene9276', 'Gene885', 'Gene1225', 'Gene2965', 'Gene8391', 'Gene6493', 'Gene258', 'Gene3305', 'Gene3467', 'Gene1519', 'Gene257', 'Gene9042', 'Gene1872', 'Gene480', 'Gene5692', 'Gene4385', 'Gene8764', 'Gene590', 'Gene5', 'Gene8488', 'Gene1171', 'Gene7316', 'Gene8191', 'Gene1098', 'Gene321', 'Gene6614', 'Gene3652', 'Gene5213', 'Gene4763', 'Gene5101', 'Gene6852', 'Gene2455', 'Gene5092', 'Gene4694', 'Gene2512', 'Gene3026', 'Gene4167', 'Gene7355', 'Gene6403', 'Gene4891', 'Gene1765', 'Gene2613', 'Gene3440', 'Gene1686', 'Gene3073', 'Gene3262', 'Gene3855', 'Gene9386', 'Gene5390', 'Gene692', 'Gene5204', 'Gene1044', 'Gene9326', 'Gene3932', 'Gene6783', 'Gene3747', 'Gene6610', 'Gene9839', 'Gene7763', 'Gene1462', 'Gene6615', 'Gene9457', 'Gene9958', 'Gene8681', 'Gene7410', 'Gene3707', 'Gene5261', 'Gene715', 'Gene7818', 'Gene8781', 'Gene9561', 'Gene8686', 'Gene9426', 'Gene6659', 'Gene8345', 'Gene8350']"
2,78,"['Gene459', 'Gene4720', 'Gene650', 'Gene7058', 'Gene1647', 'Gene3933', 'Gene5695', 'Gene6460', 'Gene5562', 'Gene4475', 'Gene9396', 'Gene2280', 'Gene3663', 'Gene9283', 'Gene6320', 'Gene2536', 'Gene9312', 'Gene9668', 'Gene2156', 'Gene4318', 'Gene4672', 'Gene3882', 'Gene5159', 'Gene4595', 'Gene9322', 'Gene6747', 'Gene8545', 'Gene3507', 'Gene7917', 'Gene7260', 'Gene6446', 'Gene415', 'Gene4692', 'Gene8832', 'Gene8906', 'Gene6672', 'Gene3925', 'Gene4622', 'Gene6699', 'Gene4374', 'Gene9462', 'Gene9443', 'Gene2964', 'Gene689', 'Gene973', 'Gene125', 'Gene9054', 'Gene5207', 'Gene2716', 'Gene4898', 'Gene3894', 'Gene1572', 'Gene1923', 'Gene5655', 'Gene9751', 'Gene4596', 'Gene2468', 'Gene6051', 'Gene438', 'Gene2806', 'Gene3607', 'Gene8423', 'Gene4321', 'Gene7670', 'Gene2358', 'Gene9559', 'Gene9090', 'Gene6032', 'Gene2098', 'Gene9189', 'Gene6882', 'Gene658', 'Gene9661', 'Gene814', 'Gene7681', 'Gene9214', 'Gene3681', 'Gene7433']"
3,138,"['Gene9740', 'Gene7591', 'Gene7242', 'Gene343', 'Gene1261', 'Gene1367', 'Gene9588', 'Gene3036', 'Gene7275', 'Gene1554', 'Gene1666', 'Gene2085', 'Gene6395', 'Gene3671', 'Gene5671', 'Gene6663', 'Gene5487', 'Gene3231', 'Gene670', 'Gene5582', 'Gene6824', 'Gene6941', 'Gene5405', 'Gene170', 'Gene4913', 'Gene9937', 'Gene1851', 'Gene8662', 'Gene7351', 'Gene1444', 'Gene6206', 'Gene9804', 'Gene4902', 'Gene1029', 'Gene9175', 'Gene8674', 'Gene6327', 'Gene7867', 'Gene8330', 'Gene8250', 'Gene9619', 'Gene8747', 'Gene1157', 'Gene356', 'Gene3610', 'Gene5260', 'Gene4679', 'Gene4260', 'Gene9011', 'Gene3793', 'Gene7732', 'Gene4175', 'Gene366', 'Gene7368', 'Gene3006', 'Gene3442', 'Gene98', 'Gene5947', 'Gene219', 'Gene1950', 'Gene1176', 'Gene7736', 'Gene4566', 'Gene2113', 'Gene7735', 'Gene4226', 'Gene757', 'Gene1180', 'Gene9405', 'Gene8926', 'Gene4982', 'Gene5708', 'Gene5781', 'Gene2877', 'Gene7595', 'Gene5263', 'Gene8902', 'Gene2129', 'Gene2859', 'Gene6806', 'Gene8411', 'Gene7956', 'Gene2776', 'Gene43', 'Gene4497', 'Gene9578', 'Gene253', 'Gene7162', 'Gene826', 'Gene1228', 'Gene1396', 'Gene3929', 'Gene9750', 'Gene4305', 'Gene9892', 'Gene5743', 'Gene822', 'Gene1064', 'Gene6985', 'Gene6113', 'Gene8903', 'Gene2516', 'Gene6160', 'Gene3244', 'Gene9411', 'Gene4155', 'Gene8894', 'Gene769', 'Gene6697', 'Gene640', 'Gene6894', 'Gene8978', 'Gene4953', 'Gene7195', 'Gene1517', 'Gene7745', 'Gene1350', 'Gene8694', 'Gene3764', 'Gene1811', 'Gene5021', 'Gene742', 'Gene8610', 'Gene5747', 'Gene832', 'Gene2360', 'Gene9419', 'Gene8393', 'Gene9452', 'Gene2073', 'Gene4557', 'Gene3702', 'Gene1671', 'Gene2382', 'Gene6070', 'Gene4049', 'Gene7070', 'Gene4192']"
4,61,"['Gene8658', 'Gene1897', 'Gene7940', 'Gene7593', 'Gene7110', 'Gene6091', 'Gene4402', 'Gene8918', 'Gene3178', 'Gene5002', 'Gene5542', 'Gene869', 'Gene8001', 'Gene485', 'Gene8749', 'Gene9410', 'Gene572', 'Gene1629', 'Gene1907', 'Gene3757', 'Gene6767', 'Gene2703', 'Gene3805', 'Gene3009', 'Gene8803', 'Gene9176', 'Gene5586', 'Gene3233', 'Gene5424', 'Gene9375', 'Gene8754', 'Gene9680', 'Gene2518', 'Gene5911', 'Gene2878', 'Gene3366', 'Gene3528', 'Gene8772', 'Gene3290', 'Gene8880', 'Gene4459', 'Gene15', 'Gene4153', 'Gene1801', 'Gene4576', 'Gene697', 'Gene4941', 'Gene4142', 'Gene2797', 'Gene8285', 'Gene6872', 'Gene3294', 'Gene4952', 'Gene5893', 'Gene2252', 'Gene5365', 'Gene7349', 'Gene5978', 'Gene4538', 'Gene2048', 'Gene8699']"
5,30,"['Gene7095', 'Gene5218', 'Gene607', 'Gene7197', 'Gene8347', 'Gene872', 'Gene4760', 'Gene2243', 'Gene293', 'Gene4428', 'Gene6912', 'Gene2282', 'Gene5432', 'Gene912', 'Gene1334', 'Gene1498', 'Gene7785', 'Gene9119', 'Gene5379', 'Gene4999', 'Gene7478', 'Gene1101', 'Gene6726', 'Gene6246', 'Gene6341', 'Gene3886', 'Gene9112', 'Gene4126', 'Gene7150', 'Gene5515']"
6,15,"['Gene5718', 'Gene323', 'Gene6005', 'Gene6887', 'Gene1696', 'Gene3594', 'Gene4689', 'Gene5934', 'Gene9397', 'Gene3332', 'Gene5323', 'Gene3167', 'Gene4060', 'Gene9166', 'Gene2240']"
7,19,"['Gene2184', 'Gene5793', 'Gene9598', 'Gene9063', 'Gene3900', 'Gene7538', 'Gene6970', 'Gene5155', 'Gene3067', 'Gene1526', 'Gene2894', 'Gene6374', 'Gene8259', 'Gene6704', 'Gene840', 'Gene3744', 'Gene2710', 'Gene8695', 'Gene2371']"
8,151,"['Gene6670', 'Gene8721', 'Gene7489', 'Gene4324', 'Gene8949', 'Gene8354', 'Gene3678', 'Gene2626', 'Gene9662', 'Gene5642', 'Gene7271', 'Gene838', 'Gene4388', 'Gene8618', 'Gene8030', 'Gene3266', 'Gene3374', 'Gene1004', 'Gene1657', 'Gene8515', 'Gene8197', 'Gene569', 'Gene7386', 'Gene4594', 'Gene4369', 'Gene4966', 'Gene3714', 'Gene6224', 'Gene8953', 'Gene7802', 'Gene2946', 'Gene4625', 'Gene3256', 'Gene5628', 'Gene4341', 'Gene249', 'Gene7638', 'Gene4888', 'Gene7186', 'Gene1426', 'Gene5895', 'Gene2624', 'Gene2557', 'Gene3232', 'Gene923', 'Gene5868', 'Gene7939', 'Gene5549', 'Gene4923', 'Gene7180', 'Gene8945', 'Gene1336', 'Gene8768', 'Gene5109', 'Gene8827', 'Gene8477', 'Gene3891', 'Gene6822', 'Gene6759', 'Gene408', 'Gene7421', 'Gene3522', 'Gene3068', 'Gene3965', 'Gene3809', 'Gene4392', 'Gene3001', 'Gene16', 'Gene3559', 'Gene30', 'Gene7335', 'Gene4911', 'Gene2336', 'Gene552', 'Gene3434', 'Gene3890', 'Gene7775', 'Gene1308', 'Gene783', 'Gene3918', 'Gene7039', 'Gene4128', 'Gene7334', 'Gene348', 'Gene5731', 'Gene251', 'Gene7207', 'Gene1198', 'Gene4099', 'Gene5514', 'Gene4009', 'Gene9752', 'Gene807', 'Gene6501', 'Gene1988', 'Gene1252', 'Gene7988', 'Gene7455', 'Gene4767', 'Gene6527', 'Gene4615', 'Gene2319', 'Gene880', 'Gene1152', 'Gene3658', 'Gene6121', 'Gene2522', 'Gene6426', 'Gene8408', 'Gene983', 'Gene3466', 'Gene6405', 'Gene8922', 'Gene7513', 'Gene8434', 'Gene8142', 'Gene4781', 'Gene2259', 'Gene9504', 'Gene7543', 'Gene3114', 'Gene2607', 'Gene3556', 'Gene6401', 'Gene4795', 'Gene1667', 'Gene1591', 'Gene9437', 'Gene4866', 'Gene4954', 'Gene5460', 'Gene425', 'Gene6589', 'Gene4043', 'Gene4222', 'Gene1353', 'Gene1231', 'Gene1615', 'Gene3289', 'Gene5588', 'Gene3956', 'Gene6811', 'Gene1979', 'Gene9503', 'Gene2045', 'Gene5233', 'Gene9874', 'Gene5569', 'Gene9509', 'Gene8460', 'Gene3772']"
9,39,"['Gene9564', 'Gene5342', 'Gene6099', 'Gene4555', 'Gene2631', 'Gene1583', 'Gene2778', 'Gene5734', 'Gene4943', 'Gene7198', 'Gene3776', 'Gene3892', 'Gene2592', 'Gene8099', 'Gene9724', 'Gene5983', 'Gene2417', 'Gene3255', 'Gene1237', 'Gene69', 'Gene5252', 'Gene1826', 'Gene8582', 'Gene9595', 'Gene9420', 'Gene2957', 'Gene1259', 'Gene557', 'Gene2784', 'Gene8238', 'Gene3884', 'Gene9678', 'Gene7624', 'Gene9995', 'Gene4150', 'Gene9277', 'Gene3698', 'Gene2114', 'Gene6135']"
10,23,"['Gene3425', 'Gene7002', 'Gene5865', 'Gene9064', 'Gene8954', 'Gene2159', 'Gene8821', 'Gene6517', 'Gene3151', 'Gene3662', 'Gene6268', 'Gene653', 'Gene6082', 'Gene5937', 'Gene3038', 'Gene6372', 'Gene3823', 'Gene1859', 'Gene3176', 'Gene361', 'Gene2029', 'Gene7547', 'Gene3769']"
