,#genes,genes
1,89,"['Gm42418', 'Rn7s1', 'Gm26461', 'Rn18s-rs5', 'mt-Rnr1', 'Gm26035', 'Gm23624', 'Gm24447', 'Rnu5g', 'mt-Rnr2', 'Rn7s2', 'Gm24265', 'Gm26917', 'Gm25106', 'Gm24407', 'Gm23287', 'Gm22122', 'Gm23345', 'Gm22513', 'Gm24105', 'Rnu2-10', 'Gm24146', 'Gm20594', 'Gm23153', 'Gm26316', 'Rn7sk', 'Gm22958', 'Gm24514', 'Gm24497', 'Gm25890', 'Gm23445', 'Gm25679', 'Rny3', 'Gm25179', 'Gm25937', 'Gm25939', 'Gm23238', 'Gm24705', 'Gm26444', 'Cdr1', 'Rasgrf2', 'Gm23971', 'Gm22249', 'Gm22614', 'Gm24305', 'Gm23973', 'Gm26505', 'Gm26331', 'Gm23138', 'Rn7s6', 'Lars2', 'Gm22739', 'Gm24459', 'Gm23846', 'Gm25682', 'Gm15564', 'Fbn1', 'Snora73b', 'Gm22628', 'Gm24202', 'Gm22058', 'Gm25099', 'Phf24', 'Rnu11', 'Lbx1', 'Ift46', 'Gm23095', 'Gm23240', 'Cux2', 'Grin2b', 'Ptn', 'Fam212a', 'Zbtb7a', 'BC001981', 'Phox2a', '2900060B14Rik', 'Gm25587', 'Gm24695', 'Gm7292', 'Rragd', 'Snora28', 'Gm22009', 'Stxbp5', 'Gm24812', 'Pgbd5', 'Gm26023', 'Erf', 'Gm12371', 'Fbxo34']"
2,78,"['Nrgn', 'Camk2n1', 'Ppp3ca', 'mt-Atp8', 'Olfm1', 'Mef2c', 'Camk2a', 'Lamp5', 'Ppp3r1', 'Lmo4', 'Chn1', 'Atp1a1', 'Homer1', 'Egr1', 'Calm1', 'Osbpl1a', 'Kcnh7', 'Camk4', '1700020I14Rik', 'Nrn1', 'Dlgap1', 'Rbfox3', 'Arpp21', 'Lingo1', 'Cacnb4', 'Calm2', 'Cabp1', 'Syt1', 'Rbfox1', 'Mal2', 'Ccni', 'Kcnb1', 'Arpp19', 'Ntm', 'Kcnv1', 'Brinp1', 'Gabra1', 'Syne1', 'Hivep2', 'R3hdm1', 'Fbxw7', 'Abhd12', 'Ngef', 'AI593442', 'Camkk2', 'Zfp365', 'Purb', 'Adgrl1', 'Basp1', 'Nrxn1', 'Plcb1', 'Ndfip1', 'Ywhab', 'Baiap2', 'Klf9', 'Nlk', 'Fam81a', 'Igfbp6', 'Sipa1l1', 'Kctd1', 'Rock2', 'mt-Nd6', 'Tspan13', 'Lrrc4c', 'Gria2', 'Arhgap32', 'Rab6a', 'Rgs4', 'Stx1a', 'Prkca', 'Epop', 'Cap1', 'Ddx6', 'Eid1', 'Gm6352', 'Arhgef9', 'Ndrg3', 'Ppme1']"
3,40,"['Cpe', 'Scd2', 'Slc6a11', 'mt-Tm', 'Apoe', 'Aplp1', 'Aldoc', 'Gm13339', 'Gm6272', 'Mt1', 'Sparc', 'Tcf7l2', 'Mt3', 'Mbp', 'Cldn11', 'Apod', 'Rpl38', 'Mobp', 'Qdpr', 'Rplp1', 'Rps15', 'Sparcl1', 'Ndrg2', 'Uba52', 'Usmg5', 'Plp1', 'Gm10736', 'Fth1', 'Mt2', 'Trf', 'Atp1a2', 'Cnp', 'Plekhb1', 'Cd81', 'Rpl37a', 'Cryab', 'mt-Atp6', 'Clu', 'Sptbn1', 'Atxn10']"
4,20,"['Bcas1', 'Aldh1a1', 'Gm29216', 'Il33', 'Mal', 'Prkcd', 'Mag', 'Car2', 'Scd1', 'Gatm', 'Amotl1', 'Sept4', 'Ramp3', 'Serpine2', 'Qk', 'Nefh', 'Gprc5b', 'Mog', 'Plekhg1', 'Pcp4']"
5,18,"['Lef1', 'Atp1b2', 'Kcnj10', 'Csrp1', 'Ndrg1', 'Rpl28', 'Myrf', 'Synpo2', 'Pla2g7', 'Adarb1', 'Cox6c', 'Shox2', 'Anln', 'Hepacam', 'Tspan2', 'Ermn', 'Tnnt1', 'Zic1']"
6,22,"['Scn1b', 'Kalrn', 'Atp2b1', 'Dkk3', 'Prkcb', 'Atp2b2', 'Satb2', 'Tcf4', 'Cx3cl1', 'Itpr1', 'Mical2', '3110035E14Rik', 'Sorl1', 'Tspan5', 'Cadm2', 'Snap25', '1110008P14Rik', 'Clstn1', 'Dgkz', 'Khdrbs3', 'Fam131a', 'Zbtb18']"
7,15,"['Ctnnb1', 'Rpl41', 'mt-Cytb', 'Rps21', 'Resp18', 'mt-Co3', 'Gm28438', 'Rpl39-ps', 'Abat', 'Rpl26', 'Rps15a', 'Bex2', 'Usp22', 'Rpl31', 'Rpl10']"
8,71,"['Nnat', 'Hpcal1', 'Nr2f2', 'Hap1', 'Lypd1', 'Gap43', 'Ndn', 'Camk2d', 'Wdr6', 'Ahi1', 'Dner', 'Zcchc12', 'Penk', 'Tmem255a', 'Htr2c', 'Gm14303', 'Vat1l', 'Tuba1a', 'Baiap3', 'Gprasp2', 'Tac1', 'mt-Ta', 'Scg2', 'AW551984', 'Gja1', 'Rnd2', 'Timp2', 'Gm10180', 'Marcksl1', 'Sdc3', 'Necab2', 'Gins1', '2900052N01Rik', 'RP23-70B19.5', 'mt-Co2', 'Gpr101', 'Tubb2b', 'Gm10073', 'Igsf1', 'Zwint', 'Trh', 'Ecel1', 'Dmwd', 'Tubb2a', 'Gm8292', 'Gm11942', 'Pnck', 'Rps24-ps3', 'RP23-58B7.2', 'Ptpro', 'Tmem130', 'B630019K06Rik', 'Pea15a', 'Otof', 'Arhgap6', 'Mapk3', 'Fabp7', 'Nts', 'Rpl22l1', 'Hsbp1', 'Cartpt', 'Rps15a-ps5', 'Pde1b', 'Gm2000', 'Trhr', 'Lmo3', 'Cdh13', 'Fhl1', 'Pbx3', 'Tenm1', 'Kcna5']"
9,20,"['Gpm6a', 'Enc1', 'Ncald', 'Slc17a7', 'Phactr1', 'Sorbs2', 'Dclk1', 'Ipcef1', 'Tbr1', 'Gabrb3', 'Sv2b', 'Rab15', 'Cacna2d1', 'Tmem30a', 'Scn2a', 'Cnksr2', 'Kcnh3', 'Mtpn', 'Fbxl16', 'Slc39a10']"
10,36,"['Slc17a6', 'Nap1l5', 'Rora', 'Calb2', 'Ache', 'Acsbg1', 'Vav3', 'Patj', 'Itih3', 'Rgs16', 'Rbms3', 'Hspe1', 'Ppp1r14a', 'Nacc2', 'Efnb3', 'Neat1', 'Slc4a4', 'Clic4', 'Rpl18a-ps1', 'Slc44a1', 'Tmcc2', 'Unc13c', 'Lpar1', 'Gltp', 'Gjc2', 'Nell1', 'Nrip3', 'Plekhh1', 'Dock10', 'St3gal4', 'Enah', 'Gna12', 'Gjb1', 'Ptpn4', 'Wscd1', 'Ugt8a']"
11,86,"['Slc24a2', 'Diras2', 'Adcy1', 'Psd', 'Igfbp4', 'Ttc9b', 'Ier5', 'Cck', 'Hpca', 'Grin2a', 'Neurod6', 'Sptbn2', 'Atp1b1', 'Pak1', 'Frrs1l', 'Pou3f1', 'Nptx1', 'Stac2', 'Ccl27a', 'Mpped1', 'Opcml', 'Neurod2', 'Npnt', 'Napa', 'Ptk2b', 'Epha4', 'Lpgat1', 'Dnm1', 'Camk2b', 'Kcnab2', 'Kcnk1', 'Arc', 'Epn1', 'Camta2', 'Pou6f1', 'Cds1', 'Slc30a4', 'Snph', 'Ighm', 'Pantr1', 'Ube2ql1', 'Eef1a2', 'Rasgrp1', 'Adap1', 'Rprml', 'Fhl2', 'Rph3a', 'Trbc2', 'Ccl27b', 'Nuak1', 'Tnik', 'Csnk1a1', 'Gpd1', 'Api5', 'Ly6e', 'Ppm1e', 'BC005537', '9430020K01Rik', 'Aak1', 'Paqr9', 'Chgb', 'Fgfr1op2', 'Scn8a', 'Sept3', 'Bag1', 'Fezf2', 'Galnt9', 'Nr3c1', 'Ctcf', 'Herc3', 'Npy', 'Zscan26', 'Iqgap2', 'Cdh11', 'Adgrb2', 'Cebpd', 'Arhgef2', 'Ociad2', 'Camsap2', 'Rgs5', 'Uap1', 'Prkcz', 'Ccl21c.1', 'Capza2', 'Ptk2', 'Fam155a']"
12,19,"['Gaa', '2310022B05Rik', 'mt-Th', 'Rpl27a', 'Gas5', 'Nisch', 'Rpl36a-ps2', 'Rpl35', 'Morf4l2', 'Rps24', 'Rpl32', 'Ndufv3', 'Tprgl', 'Plekhb2', 'Mmd2', 'Dip2a', 'Rpl36', 'Sox10', 'Syt9']"
13,37,"['Rit2', 'Fnbp1', 'Evi2a', 'Prox1', 'mt-Tw', 'Desi1', 'Rab37', 'Tmbim1', 'Phldb1', 'Rnf13', 'Pitpnc1', 'Ccdc136', 'Zfp804a', 'Ccp110', 'Cit', 'Carhsp1', 'Prr18', 'Gm43398', 'Glul', 'Tunar', 'Tpd52l1', 'Arhgap23', 'Sash1', 'Samd5', 'Dennd5a', 'Psat1', 'Cers2', 'Abca8a', 'Npc1', 'Ddit4', 'Ptpn3', 'Opalin', 'Rasgrf1', 'Nkx6-2', 'Arsg', 'Inpp5a', 'Ncdn']"
14,17,"['Rpl19', 'App', 'Kcnj9', 'mt-Nd5', 'St3gal5', 'Gm6969', 'Napb', 'Matr3', 'Pitpnm2', 'Pcmtd1', 'Cmip', 'Rangap1', 'Arpc2', 'Pdzrn3', 'Eif4g3', 'Gm26723', 'Dpp10']"
