,#genes,genes
1,103,"['mt-Rnr1', 'mt-Rnr2', 'Rn7s1', 'Gm26461', 'Gm26035', 'Gm24447', 'Gm23624', 'Gm42418', 'Rnu5g', 'Rn18s-rs5', 'Gm24265', 'Rn7s2', 'Gm25106', 'Gm24407', 'Gm23287', 'Gm22122', 'Gm23345', 'Gm26917', 'Gm22513', 'Rnu2-10', 'Gm24105', 'Gm24146', 'Gm20594', 'Rn7sk', 'Gm26316', 'Gm23445', 'Gm23153', 'Gm22958', 'Gm25890', 'Gm24497', 'Gm24514', 'Gm25937', 'Gm24705', 'Cdr1', 'Gm25679', 'Rny3', 'Rasgrf2', 'Gm25939', 'Gm25179', 'Gm23238', 'Gm26444', 'Gm23971', 'Gm22249', 'Gm26331', 'Lars2', 'Rn7s6', 'Gm23846', 'Gm24305', 'Gm23973', 'Gm22614', 'Gm24459', 'Gm23138', 'Gm26505', 'Gm22628', 'Fbn1', 'mt-Te', 'Gm25099', 'Gm22739', 'Dgkb', 'Snora73b', 'Gm24202', 'Gm25682', 'Fam19a2', 'Ift46', 'Lbx1', 'Gm23095', 'Gm22058', 'Gm15564', 'Gm24245', 'Gm23240', 'Fam212a', 'Mir6236', '2900060B14Rik', 'BC001981', 'Cacna2d1', 'Gm22009', 'Kcnf1', 'Rnu11', 'Gm24695', 'Gm24812', 'Fam19a1', 'Gm24270', 'Snora28', 'Phox2a', 'Trp53i11', 'Gm45159', 'Rpsa-ps11', 'March6', 'Plxnd1', 'Pgbd5', 'Rragd', 'Gm26023', 'Rpph1', 'Gm9517', 'Gm43352', 'Svop', 'Gm25587', 'Rgs6', 'BC018473', 'Fbxo34', 'Gm29170', 'B230216N24Rik', '2900097C17Rik']"
2,157,"['Tcf7l2', 'Prkcd', 'Slc6a11', 'Pcp4', 'Sparc', 'Zic1', 'Tnnt1', 'Adarb1', 'Ramp3', 'Slc17a6', 'Rora', 'Cplx1', 'Lef1', 'Shox2', 'Ntng1', 'Ptpn4', 'Amotl1', 'Plekhg1', 'Synpo2', 'Sparcl1', 'Ndrg2', 'Nsmf', 'Aldh1a1', 'Sptbn1', 'Pdp1', 'Vamp1', 'Atp1a2', 'Eps8l2', 'Cit', 'Nefh', 'Elmo1', 'Rgs16', 'Plcb4', 'Gm29216', 'Patj', 'Zfhx3', 'Kcnj10', 'Chchd10', 'Rab37', 'Grm1', 'Gm43398', 'Serpine2', 'Ptpn3', 'Atp5b', 'Spock2', 'Uchl1', 'Pcp4l1', '1810041L15Rik', 'Fndc5', 'Ccdc136', 'Rab3c', 'Clmn', 'Pitpnc1', 'Spock3', 'Gabra4', 'Vav3', 'Atp1b2', 'Nrip3', 'Trnp1', 'Ldhb', 'Syt9', 'Tanc1', 'Rbms3', 'Kndc1', 'Abhd12b', 'Rasd1', 'Atp6ap2', 'Cpne9', 'Nell1', 'Tmem163', 'Camk2n2', 'Fam20c', 'Slc6a9', 'Unc13c', 'Bok', 'Tpd52l1', 'Cacng5', 'Nacc2', 'Scrt1', 'St3gal4', 'Mrvi1', 'Hcn2', 'Lrrn2', 'Edil3', 'Lrtm2', 'Tunar', 'Slc9a3r1', 'Kitl', 'Rnf152', 'Gabrd', 'Sh3d19', 'Inpp5a', 'Zfp423', 'Rgs8', 'Gpr153', 'Lhfp', 'Aplp2', 'Adgrf5', 'Prkch', 'Enah', 'Gbx2', 'Hcn4', 'F2r', 'Shank3', 'Tmem25', 'Anxa5', 'Fam19a4', 'Gnal', 'Chrna4', 'Ildr2', 'Vipr2', 'Tiam1', 'Adarb2', 'Grm4', 'Etnppl', 'Nrtn', 'Samd5', 'Kcnc2', 'Gabbr2', 'Lhx9', 'Grina', 'Slitrk6', 'Adamts15', 'Fgfr3', 'Zfp804a', 'Slc29a1', 'Enho', 'Reep2', 'Cntfr', 'Sfxn5', 'Abca8a', 'Osbpl5', 'Sema5a', 'Sema4g', 'Acot7', 'Wnt3', 'Epn3', 'Rap1gap', 'Cacna1g', 'Slc24a3', '1700019D03Rik', 'Gpr4', 'Cacng4', 'Opn3', 'Peak1', 'Ret', 'Mmp15', 'Acsl3', 'Wnt9b', 'Sgpp2', 'Fryl', 'Lrrc41', 'Gjc1', 'Ly6c1', 'Xylt2', 'Nhlh2', 'Dbndd1']"
3,206,"['Mbp', 'Mobp', 'Plp1', 'Cldn11', 'Apod', 'Fth1', 'Mal', 'Cnp', 'Trf', 'Qdpr', 'Plekhb1', 'Cryab', 'Mag', 'Bcas1', 'Sept4', 'Car2', 'Il33', 'Mog', 'Qk', 'Gatm', 'Csrp1', 'Ndrg1', 'Cd81', 'S100b', 'Tubb4a', 'Ermn', 'Tspan2', 'Scd1', 'Ttyh2', 'Gpr37', 'Slc12a2', 'Anln', 'Myrf', 'Dbi', 'Fa2h', 'Sez6l2', 'Gng11', 'Tmem88b', 'Pllp', 'Abca2', 'Olig1', 'Gprc5b', 'Slain1', 'Pacs2', 'Pdlim2', 'Efnb3', 'Tppp3', 'Gpr37l1', 'Rhog', 'Ppp1r14a', 'Hepacam', 'Gfap', 'Slc44a1', 'Plekhh1', 'Erbin', 'Jam3', '5031439G07Rik', 'Cd82', 'Litaf', 'Ugt8a', 'Gjc3', 'Clic4', 'Pip4k2a', 'Opalin', 'Glul', 'Lpar1', 'Gltp', 'Map4', 'March8', 'Serpinb1a', 'Gsn', 'Fnbp1', 'Dock10', 'Lgi3', 'Sox10', 'Npc1', 'Cd9', 'Ccp110', 'Cers2', 'Evi2a', 'Desi1', 'Phldb1', 'Gna12', 'Pkp4', 'Nkx6-2', 'Gjc2', 'Psat1', 'Lamp1', 'Carhsp1', 'Ptma', 'Tmbim1', 'Myo6', 'Gjb1', 'Aspa', 'Gstp-ps', 'Pla2g16', 'Prox1', 'Rpl18a-ps1', 'Cntn2', 'Neat1', 'Plin3', 'Rnf13', 'Prr5l', 'Bsg', 'Tmcc3', 'Dip2a', 'Sox2ot', 'Prr18', 'Pde8a', 'Endod1', 'Rpl18a', 'Tprn', 'Adamts4', 'Elovl1', 'Inpp5f', 'Ntsr2', 'Otud7b', 'Gal3st1', 'Arhgef10', 'Enpp4', 'Rpl8', 'Gm15440', 'Ppp2r3a', 'Arsg', 'Shtn1', 'Wnk1', 'Rdx', 'Plcl1', 'Taldo1', 'Cdc42ep2', 'Sirt2', 'Gm4149', 'S100a16', 'Ddr1', '4930402H24Rik', 'Dbndd2', 'Map7', 'Adi1', 'Fzd5', 'Dnm2', 'Sccpdh', 'Ddc', 'Elovl7', 'B3galt5', 'Tnfaip6', 'Rps12-ps19', 'Fez1', 'Sp7', 'Kat2b', 'Sox8', 'Wscd1', 'Sod1', 'S100a13', 'Fth-ps3', 'Rftn1', 'Plod1', 'Mtus1', 'Hhip', 'Slc14a1', 'Efhd1', 'Tmem98', 'Wipi1', 'Pmp22', 'Dst', 'Fam234a', 'Agap1', 'Reep3', 'Tfeb', 'Nde1', 'Ado', 'Srgap1', 'Tmem63a', 'Fgf1', 'Zcchc24', 'Foxn3', 'Plekhg3', 'Nmral1', 'Bfsp2', 'Mcam', 'Nacad', 'Dock1', 'Smco3', 'Rpl3-ps2', 'Gm6977', 'Llgl1', 'Tkt', 'Adipor2', 'Bnip3l', 'Arhgap23', 'Erbb3', 'Arrdc3', 'Gab1', 'E130308A19Rik', 'Fam189a2', 'Dad1', 'Kcnk13', 'Micall1', 'Trim59', 'Creb5', 'Abhd4', 'Fgfr2', 'Rhou', 'Gm7901', 'Srpk3', 'Grb14', 'Enpp6']"
4,78,"['Camk2n1', 'Nrgn', 'Ppp3ca', 'Camk2a', 'Mef2c', 'Olfm1', 'Calm1', 'mt-Atp8', 'Atp1a1', 'Chn1', 'Lamp5', 'Homer1', 'Osbpl1a', 'Egr1', 'Ppp3r1', 'Lmo4', '1700020I14Rik', 'Calm2', 'Atp2b2', 'Camk4', 'Arpp21', 'Syt1', 'Rgs4', 'Camkk2', 'Arpp19', 'Scn1b', 'Dlgap1', 'Cacnb4', 'Cabp1', 'Purb', 'Rbfox3', 'Baiap2', 'Enc1', 'Syne1', 'Kcnh7', 'Nrxn1', 'Nrn1', 'Nlk', 'Kcnb1', 'Zfp365', 'Fam81a', 'R3hdm1', 'Lingo1', 'AI593442', 'Gria2', 'Kcnv1', 'Fbxw7', 'Stx1a', 'Hivep2', 'Sipa1l1', 'Cadm2', 'Ngef', 'Mal2', 'Brinp1', 'Ntm', 'Cx3cl1', 'Arhgap32', 'Slc39a10', 'Plcb1', 'Rock2', 'Cyfip2', 'Adgrl1', 'Phf24', 'Pcdh7', 'Nrxn2', 'Id2', 'Tspan5', 'Phactr1', 'Gm11549', 'Epop', 'Scn2a', 'Lrrc8b', 'Satb1', 'Lrrc4c', 'Nrsn1', 'Hecw1', 'Mtpn', 'Ppme1']"
5,53,"['Cpe', 'Scd2', 'mt-Tm', 'Aplp1', 'Apoe', 'Aldoc', 'Gm13339', 'Gm6272', 'Mt3', 'Rplp1', 'Mt1', 'Uba52', 'Gm10736', 'Rps15', 'Rpl41', 'Rpl38', 'Usmg5', 'Mt2', 'Clu', 'Zbtb20', 'mt-Atp6', 'Rpl37a', 'Rps21', 'mt-Tn', 'Gm10126', 'Gm7079', 'Rps12', 'Gm3511', 'Bex2', 'mt-Co3', 'Prdx1', 'Gm19366', 'Rpl28', 'Rpl31-ps12', 'Psap', 'Usp22', 'Morf4l2', 'Gm15427', 'Hsp90aa1', 'Rpl39-ps', 'Rpl38-ps2', 'Maged1', 'Ywhaq', 'Rps15-ps2', 'Gstm1', 'Rpl31', 'Rps15a', 'Cd63', 'Rpl10', 'Rpl3', 'Rpl27a', 'RP23-70B19.5', 'Gm4705']"
6,40,"['Snap25', 'Kalrn', '3110035E14Rik', '1110008P14Rik', 'Prkcb', 'Cck', 'Diras2', 'Slc17a7', 'Sv2b', 'Clstn1', 'Ttc9b', 'Pgm2l1', 'Efhd2', 'Mical2', 'Tbr1', 'Ncald', 'Dclk1', 'Satb2', 'Dgkz', 'Itpr1', 'Ier5', 'Igfbp4', 'Sptbn2', 'Fam131a', 'Rims1', 'Rab6a', 'Ipcef1', 'Frrs1l', 'Bsn', 'Sorl1', 'Fxyd7', 'Ccl27a', 'Khdrbs3', 'Fmnl1', 'Grin2a', 'Mpped1', 'Kif5c', 'Hcn1', 'Psd3', 'Rapgef4']"
7,58,"['Nnat', 'Lypd1', 'Hpcal1', 'Nr2f2', 'Ahi1', 'Hap1', 'Gap43', 'Tac1', 'Cartpt', 'Syn2', 'Ndn', 'Ly6h', 'Ctnnb1', 'Zcchc12', 'Camk2d', 'Tmem255a', 'Dner', 'AW551984', 'Wdr6', 'Htr2c', 'Ecel1', 'Baiap3', 'Vat1l', 'Nts', 'Gaa', '6330403K07Rik', 'Timp2', 'Zwint', 'Gpr101', 'Pcdh8', 'Otof', 'Grp', 'Tmem130', 'Pnck', 'Rpl22l1', 'Marcksl1', 'Pnmal2', 'Rpl37rt', 'Gabrg1', 'Gprasp1', 'Trhr', 'Pbx3', 'Pea15a', 'Arhgap6', 'Glra3', 'C2cd2l', 'Fabp7', 'Gm2000', 'Ptpro', 'Rps14', 'Fhl1', 'Rab9b', 'Gm15421', 'Srsf3', 'Gm14586', 'Rragb', 'Gm6682', 'Dpm3']"
8,57,"['Tmsb10', 'Sncb', 'Pcsk1n', 'Kif1a', 'Aldoa', 'Syn1', 'Meg3', 'Srrm2', 'Ywhaz', 'Stxbp1', 'Kif1b', 'Fkbp1a', 'Gng3', 'Stmn1', 'Eno1', 'Scg5', 'Snap91', 'Gm1821', 'Insig1', 'Tubb5', 'Klc1', 'Mgst3', 'Gabbr1', 'Prnp', 'Dynlrb1', 'Arl8a', 'Tubb2b', 'Gm14630', 'Cox5b', 'Clip3', 'Gm15349', 'Gm4735', 'Fasn', 'Pdhb', 'Atp6v1e1', 'Rusc1', 'Lypla2', 'Trim9', 'Rab5c', 'Gm9522', 'Chmp4b', 'Skp1a', 'Lamtor1', 'Zc3h15', 'Atp5d', 'Myl12b', 'Gm9844', 'Mlf2', 'RP23-55G19.3', 'Gm6946', 'Lrrc58', 'Ppp1cb', 'Zfp580', 'Adprh', 'Fbxo21', 'Atp6v0b', 'Cep170b']"
9,76,"['Nptxr', 'Gpm6a', 'Hpcal4', 'Gda', 'Rtn1', 'Nov', 'Snca', 'Ctxn1', 'Ids', 'Atp2b4', 'Pde1a', 'Prkacb', 'Rasgef1a', 'Celf5', 'Icam5', 'Sorbs2', 'Gas7', 'Fbxl16', 'Slc1a3', 'Calb1', 'Ptn', 'Nsg2', 'Negr1', 'Pgrmc1', 'Vstm2l', 'Alcam', 'Cnksr2', 'Sst', 'Mapk1', 'Marcks', 'Map2k1', 'Plppr4', 'Gucy1a3', 'Ldb2', 'Tusc3', 'Necab1', 'Jph4', 'Grm5', 'Syt5', 'Fnbp1l', 'Pak6', 'Arhgap33', 'Cadm1', 'Lhx2', 'Mfge8', 'Acvr2a', 'Rab40b', 'Camkv', 'Grasp', 'Hs2st1', 'Ak5', 'Robo2', 'Dbn1', 'Rfx3', 'C1ql3', 'Bhlhe22', 'Ppp1r1a', 'Akap5', 'Kcnip2', 'Erc2', 'Pabpc1', 'Neurl1a', 'Cmtm4', 'Sidt1', 'Rbbp7', 'Rgl1', 'Gprin1', 'Sept11', 'Chst1', 'Lrrtm3', 'Klhl23', 'Gnb5', 'Lix1', 'Ankrd33b', 'Dbpht2', 'Samd8']"
10,16,"['Ndufa4', 'Ubb', 'Ubc', 'Atxn10', 'Atp5a1', 'Pkm', 'Stmn3', 'Ckmt1', 'Cops9', 'Slc25a5', 'Ndufb8', 'Cxx1b', '2010107E04Rik', 'Hint1', 'Ndufv3', 'Aatk']"
