,#genes,genes
1,137,"['Gene8588', 'Gene864', 'Gene6201', 'Gene4648', 'Gene2921', 'Gene1921', 'Gene3651', 'Gene4749', 'Gene608', 'Gene3922', 'Gene4478', 'Gene6653', 'Gene1135', 'Gene7720', 'Gene1541', 'Gene6487', 'Gene7890', 'Gene7537', 'Gene1032', 'Gene4935', 'Gene6070', 'Gene2171', 'Gene5977', 'Gene2946', 'Gene8165', 'Gene3123', 'Gene4704', 'Gene126', 'Gene2582', 'Gene422', 'Gene6607', 'Gene7701', 'Gene5616', 'Gene5166', 'Gene1071', 'Gene9989', 'Gene4027', 'Gene3362', 'Gene9695', 'Gene3336', 'Gene6463', 'Gene5045', 'Gene5136', 'Gene9482', 'Gene4628', 'Gene4415', 'Gene3901', 'Gene3814', 'Gene1466', 'Gene1837', 'Gene9953', 'Gene5953', 'Gene7030', 'Gene597', 'Gene1878', 'Gene1637', 'Gene533', 'Gene9271', 'Gene5565', 'Gene9985', 'Gene8947', 'Gene8313', 'Gene9703', 'Gene3883', 'Gene7535', 'Gene6380', 'Gene9475', 'Gene7361', 'Gene1803', 'Gene9295', 'Gene6082', 'Gene3780', 'Gene344', 'Gene3312', 'Gene8882', 'Gene1592', 'Gene6230', 'Gene809', 'Gene3582', 'Gene9716', 'Gene9371', 'Gene3521', 'Gene958', 'Gene2157', 'Gene8366', 'Gene2741', 'Gene7557', 'Gene4578', 'Gene1127', 'Gene4952', 'Gene3714', 'Gene1959', 'Gene2858', 'Gene4405', 'Gene2088', 'Gene7373', 'Gene4710', 'Gene1377', 'Gene794', 'Gene7850', 'Gene2839', 'Gene9496', 'Gene909', 'Gene6195', 'Gene3794', 'Gene7809', 'Gene2773', 'Gene8944', 'Gene9128', 'Gene1373', 'Gene2878', 'Gene2001', 'Gene7984', 'Gene5692', 'Gene6705', 'Gene1124', 'Gene8497', 'Gene7978', 'Gene5840', 'Gene3028', 'Gene2328', 'Gene8358', 'Gene6239', 'Gene4746', 'Gene7757', 'Gene9114', 'Gene25', 'Gene4981', 'Gene7382', 'Gene9942', 'Gene44', 'Gene5215', 'Gene7371', 'Gene3575', 'Gene2792', 'Gene2763', 'Gene9535']"
2,124,"['Gene8954', 'Gene8468', 'Gene9683', 'Gene6675', 'Gene3642', 'Gene5233', 'Gene1835', 'Gene2534', 'Gene1450', 'Gene3729', 'Gene7093', 'Gene3495', 'Gene9543', 'Gene8266', 'Gene4856', 'Gene4883', 'Gene4271', 'Gene3063', 'Gene5211', 'Gene5448', 'Gene824', 'Gene102', 'Gene550', 'Gene8595', 'Gene8262', 'Gene5182', 'Gene5029', 'Gene1072', 'Gene8275', 'Gene5771', 'Gene574', 'Gene6797', 'Gene4125', 'Gene1190', 'Gene4122', 'Gene2714', 'Gene6337', 'Gene8776', 'Gene663', 'Gene2482', 'Gene6272', 'Gene989', 'Gene8436', 'Gene2744', 'Gene5878', 'Gene7110', 'Gene7296', 'Gene9039', 'Gene7451', 'Gene9067', 'Gene1706', 'Gene3513', 'Gene5054', 'Gene9497', 'Gene1199', 'Gene4161', 'Gene1848', 'Gene2473', 'Gene1262', 'Gene1456', 'Gene823', 'Gene843', 'Gene6970', 'Gene5217', 'Gene1206', 'Gene9234', 'Gene3079', 'Gene9770', 'Gene5275', 'Gene9063', 'Gene6157', 'Gene9410', 'Gene8433', 'Gene8936', 'Gene1025', 'Gene1472', 'Gene1619', 'Gene4365', 'Gene7198', 'Gene6144', 'Gene5848', 'Gene3485', 'Gene7645', 'Gene9073', 'Gene7472', 'Gene6059', 'Gene1067', 'Gene3825', 'Gene7725', 'Gene5949', 'Gene3537', 'Gene1270', 'Gene215', 'Gene5727', 'Gene5402', 'Gene1880', 'Gene3862', 'Gene402', 'Gene3430', 'Gene8988', 'Gene1381', 'Gene988', 'Gene3866', 'Gene776', 'Gene6218', 'Gene9050', 'Gene8202', 'Gene7021', 'Gene4173', 'Gene7941', 'Gene6037', 'Gene5470', 'Gene6849', 'Gene4218', 'Gene5369', 'Gene5295', 'Gene5826', 'Gene4462', 'Gene4230', 'Gene789', 'Gene5682', 'Gene2445', 'Gene5844', 'Gene4272']"
3,98,"['Gene628', 'Gene9590', 'Gene8927', 'Gene7372', 'Gene142', 'Gene4652', 'Gene6404', 'Gene9342', 'Gene577', 'Gene6019', 'Gene9322', 'Gene59', 'Gene2794', 'Gene2503', 'Gene2826', 'Gene2121', 'Gene8076', 'Gene5502', 'Gene3998', 'Gene2984', 'Gene6522', 'Gene5227', 'Gene8386', 'Gene6782', 'Gene3274', 'Gene4611', 'Gene2505', 'Gene829', 'Gene921', 'Gene1499', 'Gene1598', 'Gene4922', 'Gene7791', 'Gene863', 'Gene1671', 'Gene6790', 'Gene2734', 'Gene8781', 'Gene9646', 'Gene3392', 'Gene838', 'Gene5611', 'Gene8642', 'Gene3723', 'Gene188', 'Gene8016', 'Gene4572', 'Gene1345', 'Gene7014', 'Gene2024', 'Gene2237', 'Gene9413', 'Gene7333', 'Gene2338', 'Gene5472', 'Gene5120', 'Gene6011', 'Gene5551', 'Gene6431', 'Gene5027', 'Gene1561', 'Gene8478', 'Gene4761', 'Gene1536', 'Gene9215', 'Gene5219', 'Gene4980', 'Gene4632', 'Gene3876', 'Gene9349', 'Gene8458', 'Gene2570', 'Gene9546', 'Gene7182', 'Gene5846', 'Gene8161', 'Gene9115', 'Gene8277', 'Gene881', 'Gene2123', 'Gene2369', 'Gene681', 'Gene2556', 'Gene9722', 'Gene9306', 'Gene4060', 'Gene9579', 'Gene7733', 'Gene981', 'Gene963', 'Gene782', 'Gene692', 'Gene4953', 'Gene1882', 'Gene1788', 'Gene7502', 'Gene7695', 'Gene6829']"
4,46,"['Gene163', 'Gene5916', 'Gene2572', 'Gene4197', 'Gene5359', 'Gene7094', 'Gene7544', 'Gene6489', 'Gene8676', 'Gene7254', 'Gene9822', 'Gene408', 'Gene2716', 'Gene8729', 'Gene1337', 'Gene1082', 'Gene9511', 'Gene8748', 'Gene3952', 'Gene599', 'Gene415', 'Gene5194', 'Gene6867', 'Gene5347', 'Gene4166', 'Gene6874', 'Gene3432', 'Gene7396', 'Gene3902', 'Gene3358', 'Gene501', 'Gene9951', 'Gene5788', 'Gene6802', 'Gene535', 'Gene7630', 'Gene7461', 'Gene6688', 'Gene1737', 'Gene1159', 'Gene30', 'Gene2224', 'Gene6204', 'Gene6677', 'Gene2867', 'Gene4284']"
5,301,"['Gene7290', 'Gene4347', 'Gene7365', 'Gene4563', 'Gene6517', 'Gene8740', 'Gene4711', 'Gene5568', 'Gene9151', 'Gene3940', 'Gene6883', 'Gene7015', 'Gene912', 'Gene918', 'Gene3850', 'Gene6439', 'Gene4898', 'Gene9409', 'Gene1657', 'Gene9773', 'Gene3459', 'Gene4813', 'Gene3087', 'Gene7192', 'Gene7158', 'Gene8377', 'Gene9684', 'Gene2848', 'Gene8861', 'Gene2049', 'Gene1890', 'Gene9034', 'Gene9255', 'Gene1482', 'Gene6207', 'Gene3851', 'Gene1983', 'Gene7999', 'Gene9093', 'Gene9331', 'Gene6192', 'Gene7860', 'Gene545', 'Gene8474', 'Gene3108', 'Gene2265', 'Gene7416', 'Gene8072', 'Gene5396', 'Gene5637', 'Gene2935', 'Gene627', 'Gene7153', 'Gene9509', 'Gene431', 'Gene8203', 'Gene2152', 'Gene8462', 'Gene118', 'Gene4737', 'Gene276', 'Gene6343', 'Gene1152', 'Gene1652', 'Gene1729', 'Gene5744', 'Gene4120', 'Gene7771', 'Gene3649', 'Gene4666', 'Gene9169', 'Gene3788', 'Gene2311', 'Gene3403', 'Gene2268', 'Gene8700', 'Gene7529', 'Gene1718', 'Gene8074', 'Gene588', 'Gene9122', 'Gene5104', 'Gene5684', 'Gene8632', 'Gene9266', 'Gene4566', 'Gene8419', 'Gene7071', 'Gene34', 'Gene8341', 'Gene3171', 'Gene6433', 'Gene4603', 'Gene1621', 'Gene9618', 'Gene1933', 'Gene5142', 'Gene7234', 'Gene4296', 'Gene8412', 'Gene7360', 'Gene8528', 'Gene507', 'Gene6713', 'Gene9033', 'Gene8214', 'Gene1855', 'Gene8688', 'Gene3496', 'Gene3004', 'Gene2313', 'Gene1497', 'Gene1587', 'Gene4780', 'Gene9333', 'Gene3562', 'Gene465', 'Gene7170', 'Gene5626', 'Gene5951', 'Gene4148', 'Gene136', 'Gene225', 'Gene2221', 'Gene4442', 'Gene525', 'Gene360', 'Gene4661', 'Gene7542', 'Gene5969', 'Gene3727', 'Gene7116', 'Gene6052', 'Gene4589', 'Gene2746', 'Gene8139', 'Gene1526', 'Gene157', 'Gene300', 'Gene9782', 'Gene7977', 'Gene1746', 'Gene5049', 'Gene6494', 'Gene22', 'Gene9197', 'Gene5032', 'Gene8241', 'Gene9598', 'Gene9934', 'Gene9337', 'Gene6258', 'Gene8865', 'Gene9', 'Gene6310', 'Gene2479', 'Gene5278', 'Gene6033', 'Gene6932', 'Gene9833', 'Gene9779', 'Gene1121', 'Gene3482', 'Gene1128', 'Gene9756', 'Gene902', 'Gene168', 'Gene8715', 'Gene9969', 'Gene961', 'Gene1357', 'Gene9068', 'Gene1272', 'Gene2447', 'Gene6461', 'Gene2707', 'Gene3898', 'Gene5596', 'Gene245', 'Gene1617', 'Gene4880', 'Gene4524', 'Gene3124', 'Gene2996', 'Gene4714', 'Gene7448', 'Gene6913', 'Gene8963', 'Gene5927', 'Gene1852', 'Gene1727', 'Gene5730', 'Gene388', 'Gene2105', 'Gene8937', 'Gene2365', 'Gene2466', 'Gene6105', 'Gene4353', 'Gene1310', 'Gene7673', 'Gene5320', 'Gene7835', 'Gene2231', 'Gene5240', 'Gene2083', 'Gene1149', 'Gene8965', 'Gene7073', 'Gene4927', 'Gene1236', 'Gene1413', 'Gene9510', 'Gene2636', 'Gene1503', 'Gene5694', 'Gene6119', 'Gene8519', 'Gene5491', 'Gene8883', 'Gene9278', 'Gene9664', 'Gene9287', 'Gene5293', 'Gene4295', 'Gene6403', 'Gene7564', 'Gene4416', 'Gene7847', 'Gene1013', 'Gene7917', 'Gene8066', 'Gene3977', 'Gene892', 'Gene2192', 'Gene4142', 'Gene4074', 'Gene5965', 'Gene5560', 'Gene1739', 'Gene8587', 'Gene6597', 'Gene7626', 'Gene116', 'Gene1162', 'Gene308', 'Gene6962', 'Gene3167', 'Gene8230', 'Gene4032', 'Gene1361', 'Gene928', 'Gene7796', 'Gene5144', 'Gene2071', 'Gene2802', 'Gene3674', 'Gene2452', 'Gene7880', 'Gene2104', 'Gene1101', 'Gene5086', 'Gene7882', 'Gene2757', 'Gene9369', 'Gene1077', 'Gene581', 'Gene8350', 'Gene1301', 'Gene1181', 'Gene8378', 'Gene8912', 'Gene1258', 'Gene3309', 'Gene2504', 'Gene762', 'Gene2692', 'Gene8142', 'Gene2212', 'Gene8119', 'Gene6994', 'Gene4712', 'Gene8470', 'Gene7403', 'Gene969', 'Gene96', 'Gene5474', 'Gene3882', 'Gene3889', 'Gene7323', 'Gene5716', 'Gene1741', 'Gene6702', 'Gene7214', 'Gene3042', 'Gene7515', 'Gene7207', 'Gene6386', 'Gene5514', 'Gene5919', 'Gene1628']"
6,44,"['Gene595', 'Gene3157', 'Gene2347', 'Gene9444', 'Gene9396', 'Gene5834', 'Gene1079', 'Gene7656', 'Gene3251', 'Gene4796', 'Gene592', 'Gene4807', 'Gene4716', 'Gene5013', 'Gene9660', 'Gene2031', 'Gene4776', 'Gene7940', 'Gene3990', 'Gene8810', 'Gene9023', 'Gene91', 'Gene7873', 'Gene3917', 'Gene4475', 'Gene8638', 'Gene6560', 'Gene1826', 'Gene3033', 'Gene1446', 'Gene9130', 'Gene3696', 'Gene194', 'Gene4469', 'Gene1817', 'Gene2449', 'Gene1931', 'Gene5195', 'Gene310', 'Gene750', 'Gene2635', 'Gene2979', 'Gene2047', 'Gene9747']"
7,20,"['Gene7888', 'Gene3893', 'Gene3629', 'Gene3639', 'Gene4471', 'Gene3887', 'Gene874', 'Gene9005', 'Gene9469', 'Gene4527', 'Gene7922', 'Gene6870', 'Gene9886', 'Gene1907', 'Gene1023', 'Gene2943', 'Gene9016', 'Gene1601', 'Gene8726', 'Gene3935']"
8,23,"['Gene3948', 'Gene5765', 'Gene8068', 'Gene7011', 'Gene5620', 'Gene7270', 'Gene5177', 'Gene8640', 'Gene654', 'Gene7326', 'Gene2850', 'Gene4246', 'Gene8182', 'Gene8227', 'Gene7399', 'Gene8140', 'Gene9569', 'Gene8178', 'Gene682', 'Gene5080', 'Gene4719', 'Gene6064', 'Gene3252']"
9,15,"['Gene6809', 'Gene2642', 'Gene9009', 'Gene4402', 'Gene7026', 'Gene63', 'Gene7117', 'Gene9421', 'Gene2690', 'Gene8664', 'Gene4808', 'Gene9804', 'Gene6926', 'Gene8065', 'Gene7232']"
10,194,"['Gene3304', 'Gene9451', 'Gene3168', 'Gene2818', 'Gene4087', 'Gene5668', 'Gene9945', 'Gene1942', 'Gene1054', 'Gene6291', 'Gene1284', 'Gene3811', 'Gene2218', 'Gene8836', 'Gene2882', 'Gene9296', 'Gene2876', 'Gene4585', 'Gene9365', 'Gene620', 'Gene9428', 'Gene9233', 'Gene6160', 'Gene9678', 'Gene673', 'Gene3078', 'Gene2701', 'Gene4183', 'Gene1216', 'Gene5046', 'Gene1935', 'Gene9668', 'Gene614', 'Gene3993', 'Gene2640', 'Gene2568', 'Gene2462', 'Gene7750', 'Gene1444', 'Gene7320', 'Gene949', 'Gene6101', 'Gene6596', 'Gene2536', 'Gene8814', 'Gene3869', 'Gene2760', 'Gene270', 'Gene4043', 'Gene1785', 'Gene1249', 'Gene8892', 'Gene4907', 'Gene6255', 'Gene1659', 'Gene9500', 'Gene9887', 'Gene1017', 'Gene548', 'Gene4013', 'Gene2011', 'Gene4583', 'Gene5431', 'Gene5764', 'Gene8774', 'Gene954', 'Gene5664', 'Gene3324', 'Gene358', 'Gene8000', 'Gene9481', 'Gene1576', 'Gene5687', 'Gene1417', 'Gene2434', 'Gene3289', 'Gene2213', 'Gene6301', 'Gene3501', 'Gene4443', 'Gene5412', 'Gene329', 'Gene2339', 'Gene2469', 'Gene312', 'Gene7260', 'Gene621', 'Gene2942', 'Gene8515', 'Gene4885', 'Gene4327', 'Gene5704', 'Gene8858', 'Gene4887', 'Gene2514', 'Gene3875', 'Gene2944', 'Gene908', 'Gene5374', 'Gene6690', 'Gene1491', 'Gene9702', 'Gene6043', 'Gene1866', 'Gene2405', 'Gene9026', 'Gene2407', 'Gene248', 'Gene1129', 'Gene9816', 'Gene2843', 'Gene7786', 'Gene9061', 'Gene4260', 'Gene3069', 'Gene5183', 'Gene9111', 'Gene3049', 'Gene725', 'Gene1929', 'Gene727', 'Gene5584', 'Gene6631', 'Gene6717', 'Gene738', 'Gene1650', 'Gene690', 'Gene6611', 'Gene6460', 'Gene1892', 'Gene8290', 'Gene8990', 'Gene9629', 'Gene3493', 'Gene4702', 'Gene9971', 'Gene8162', 'Gene7328', 'Gene1740', 'Gene4515', 'Gene3215', 'Gene1460', 'Gene1646', 'Gene7122', 'Gene2431', 'Gene7356', 'Gene9127', 'Gene4438', 'Gene6491', 'Gene3972', 'Gene3138', 'Gene4934', 'Gene4035', 'Gene9612', 'Gene1956', 'Gene9734', 'Gene4028', 'Gene6035', 'Gene4997', 'Gene3165', 'Gene4888', 'Gene6595', 'Gene1426', 'Gene1685', 'Gene484', 'Gene9219', 'Gene1791', 'Gene7583', 'Gene509', 'Gene3161', 'Gene2334', 'Gene9249', 'Gene8985', 'Gene3632', 'Gene2238', 'Gene5550', 'Gene6769', 'Gene678', 'Gene4505', 'Gene2474', 'Gene571', 'Gene6443', 'Gene5644', 'Gene2660', 'Gene6434', 'Gene2813', 'Gene6087', 'Gene9303', 'Gene1370', 'Gene1016', 'Gene8194', 'Gene7851', 'Gene2745', 'Gene6149']"
11,17,"['Gene4203', 'Gene2450', 'Gene1877', 'Gene685', 'Gene540', 'Gene7055', 'Gene8050', 'Gene5071', 'Gene821', 'Gene9853', 'Gene8952', 'Gene5088', 'Gene3433', 'Gene6907', 'Gene1296', 'Gene1927', 'Gene5255']"
12,15,"['Gene4734', 'Gene2739', 'Gene3115', 'Gene5413', 'Gene9835', 'Gene3268', 'Gene2358', 'Gene7048', 'Gene3861', 'Gene1480', 'Gene8103', 'Gene9183', 'Gene6253', 'Gene6228', 'Gene5968']"
13,26,"['Gene6780', 'Gene4255', 'Gene4343', 'Gene9000', 'Gene1897', 'Gene2203', 'Gene9109', 'Gene482', 'Gene1976', 'Gene8921', 'Gene439', 'Gene8424', 'Gene532', 'Gene4479', 'Gene481', 'Gene3364', 'Gene8465', 'Gene9256', 'Gene7530', 'Gene9008', 'Gene6813', 'Gene5401', 'Gene5582', 'Gene4257', 'Gene8527', 'Gene745']"
14,17,"['Gene3758', 'Gene162', 'Gene3350', 'Gene5753', 'Gene9224', 'Gene2634', 'Gene4762', 'Gene5579', 'Gene3328', 'Gene2682', 'Gene7647', 'Gene7415', 'Gene4905', 'Gene8370', 'Gene5583', 'Gene8070', 'Gene133']"
15,50,"['Gene1050', 'Gene5017', 'Gene3937', 'Gene8532', 'Gene352', 'Gene2346', 'Gene1207', 'Gene9429', 'Gene9028', 'Gene729', 'Gene8104', 'Gene8873', 'Gene2980', 'Gene7699', 'Gene1069', 'Gene9994', 'Gene4000', 'Gene3959', 'Gene629', 'Gene743', 'Gene8721', 'Gene1332', 'Gene7906', 'Gene9343', 'Gene699', 'Gene7489', 'Gene2605', 'Gene7405', 'Gene4276', 'Gene1238', 'Gene5204', 'Gene6048', 'Gene7556', 'Gene8494', 'Gene8736', 'Gene4123', 'Gene5139', 'Gene1400', 'Gene992', 'Gene9113', 'Gene1336', 'Gene4412', 'Gene4911', 'Gene4926', 'Gene7843', 'Gene2647', 'Gene8375', 'Gene7703', 'Gene8668', 'Gene6722']"
16,18,"['Gene5828', 'Gene1015', 'Gene9843', 'Gene9381', 'Gene3428', 'Gene7505', 'Gene1219', 'Gene5001', 'Gene8569', 'Gene8644', 'Gene8415', 'Gene1923', 'Gene4447', 'Gene6730', 'Gene5851', 'Gene6168', 'Gene1447', 'Gene8940']"
17,17,"['Gene6828', 'Gene5170', 'Gene1883', 'Gene24', 'Gene2791', 'Gene4742', 'Gene4030', 'Gene9074', 'Gene7037', 'Gene1360', 'Gene1895', 'Gene2248', 'Gene3852', 'Gene8498', 'Gene4144', 'Gene3022', 'Gene7398']"
18,37,"['Gene4729', 'Gene511', 'Gene4482', 'Gene6391', 'Gene5553', 'Gene6836', 'Gene9274', 'Gene6055', 'Gene6185', 'Gene7424', 'Gene3465', 'Gene8126', 'Gene5512', 'Gene5580', 'Gene5888', 'Gene462', 'Gene8495', 'Gene5770', 'Gene6628', 'Gene5084', 'Gene2776', 'Gene7490', 'Gene4838', 'Gene8332', 'Gene5140', 'Gene1437', 'Gene4916', 'Gene3721', 'Gene1800', 'Gene6893', 'Gene3759', 'Gene9324', 'Gene1095', 'Gene1475', 'Gene9523', 'Gene9653', 'Gene4213']"
19,17,"['Gene4929', 'Gene8206', 'Gene6484', 'Gene9310', 'Gene432', 'Gene5641', 'Gene5837', 'Gene6322', 'Gene5519', 'Gene6880', 'Gene5260', 'Gene284', 'Gene3279', 'Gene959', 'Gene4584', 'Gene7712', 'Gene4773']"
20,28,"['Gene6282', 'Gene4826', 'Gene8934', 'Gene2009', 'Gene7488', 'Gene5966', 'Gene2012', 'Gene2606', 'Gene5703', 'Gene8541', 'Gene1085', 'Gene6221', 'Gene190', 'Gene3611', 'Gene7163', 'Gene1946', 'Gene8997', 'Gene3005', 'Gene1294', 'Gene7200', 'Gene480', 'Gene6894', 'Gene145', 'Gene6363', 'Gene7378', 'Gene861', 'Gene1103', 'Gene4020']"
21,26,"['Gene2125', 'Gene8011', 'Gene7218', 'Gene4842', 'Gene3500', 'Gene9459', 'Gene7650', 'Gene7522', 'Gene7369', 'Gene3574', 'Gene1809', 'Gene8749', 'Gene5705', 'Gene5006', 'Gene2335', 'Gene459', 'Gene3041', 'Gene6626', 'Gene364', 'Gene2620', 'Gene6202', 'Gene3547', 'Gene8385', 'Gene7784', 'Gene3056', 'Gene8772']"
22,16,"['Gene2987', 'Gene3527', 'Gene4361', 'Gene7134', 'Gene4821', 'Gene8704', 'Gene6330', 'Gene875', 'Gene7878', 'Gene8802', 'Gene977', 'Gene8919', 'Gene5531', 'Gene4468', 'Gene5197', 'Gene2954']"
23,15,"['Gene9350', 'Gene3480', 'Gene9205', 'Gene3703', 'Gene348', 'Gene9149', 'Gene1519', 'Gene6018', 'Gene7035', 'Gene1731', 'Gene4391', 'Gene5266', 'Gene3159', 'Gene7885', 'Gene8490']"
24,18,"['Gene1090', 'Gene3093', 'Gene3375', 'Gene4309', 'Gene7686', 'Gene1745', 'Gene3176', 'Gene4332', 'Gene9508', 'Gene5960', 'Gene3569', 'Gene7902', 'Gene55', 'Gene8553', 'Gene5538', 'Gene9431', 'Gene3345', 'Gene3548']"
25,18,"['Gene8652', 'Gene9168', 'Gene6401', 'Gene1720', 'Gene2553', 'Gene4912', 'Gene1205', 'Gene6215', 'Gene8835', 'Gene4635', 'Gene4854', 'Gene1403', 'Gene3323', 'Gene4956', 'Gene8904', 'Gene9719', 'Gene7402', 'Gene9584']"
