"cluster","#genes","genes"
"5","64","Gene4197, Gene6489, Gene3461, Gene5206, Gene5745, Gene595, Gene8767, Gene3338, Gene3271, Gene4857, Gene298, Gene4144, Gene3754, Gene7642, Gene9927, Gene9247, Gene7678, Gene5338, Gene290, Gene5063, Gene3736, Gene4014, Gene6146, Gene2037, Gene771, Gene4764, Gene6801, Gene8956, Gene5231, Gene3216, Gene7445, Gene8222, Gene604, Gene1416, Gene6874, Gene1819, Gene2786, Gene2138, Gene8816, Gene7066, Gene5921, Gene7738, Gene2502, Gene667, Gene7398, Gene197, Gene8764, Gene1107, Gene956, Gene2634, Gene9004, Gene2912, Gene341, Gene4608, Gene7018, Gene3411, Gene8387, Gene3129, Gene8067, Gene812, Gene4091, Gene3067, Gene9707, Gene7043"
"11","29","Gene4586, Gene784, Gene6155, Gene872, Gene6182, Gene6727, Gene8925, Gene980, Gene3059, Gene5572, Gene4371, Gene5612, Gene8302, Gene156, Gene936, Gene666, Gene1221, Gene1958, Gene6372, Gene8091, Gene1167, Gene1335, Gene1313, Gene7462, Gene9198, Gene5979, Gene425, Gene5440, Gene4605"
"20","21","Gene123, Gene8216, Gene890, Gene2236, Gene3840, Gene383, Gene4638, Gene4544, Gene1674, Gene3890, Gene2195, Gene633, Gene5774, Gene9554, Gene3953, Gene6305, Gene1697, Gene6652, Gene6077, Gene3810, Gene8705"
"23","24","Gene7599, Gene1214, Gene3035, Gene9900, Gene2937, Gene6482, Gene9347, Gene6851, Gene4758, Gene9667, Gene471, Gene9503, Gene2520, Gene1873, Gene6093, Gene2595, Gene3126, Gene6024, Gene5175, Gene8744, Gene7926, Gene2075, Gene3789, Gene2983"
"3","103","Gene163, Gene1190, Gene2572, Gene7254, Gene7094, Gene9009, Gene3086, Gene5916, Gene4644, Gene6209, Gene8445, Gene5946, Gene7666, Gene4816, Gene408, Gene9393, Gene6867, Gene5628, Gene2864, Gene4159, Gene7544, Gene5605, Gene1083, Gene208, Gene3880, Gene415, Gene4408, Gene409, Gene8911, Gene6772, Gene3010, Gene5569, Gene9951, Gene1841, Gene7595, Gene6420, Gene1253, Gene70, Gene1737, Gene41, Gene5270, Gene4269, Gene4820, Gene9367, Gene8384, Gene9300, Gene927, Gene9056, Gene2677, Gene6379, Gene7186, Gene6202, Gene9384, Gene1577, Gene6151, Gene5839, Gene8580, Gene1229, Gene6573, Gene4170, Gene4042, Gene4288, Gene6986, Gene2867, Gene5289, Gene7035, Gene1337, Gene4842, Gene8838, Gene3622, Gene7608, Gene7668, Gene7682, Gene3818, Gene8018, Gene7998, Gene4507, Gene2501, Gene6562, Gene5567, Gene4324, Gene8521, Gene6109, Gene1781, Gene9063, Gene524, Gene3902, Gene946, Gene2414, Gene9815, Gene6204, Gene2007, Gene1731, Gene515, Gene9149, Gene2523, Gene8436, Gene1322, Gene1792, Gene7609, Gene1108, Gene4909, Gene7367"
"8","48","Gene59, Gene577, Gene4181, Gene6755, Gene3723, Gene974, Gene3099, Gene2762, Gene1594, Gene8118, Gene6956, Gene8621, Gene2776, Gene3459, Gene9153, Gene5611, Gene427, Gene6055, Gene249, Gene6836, Gene4480, Gene6259, Gene618, Gene2505, Gene2556, Gene345, Gene7344, Gene2179, Gene7308, Gene6628, Gene1922, Gene8411, Gene1657, Gene5042, Gene5027, Gene7483, Gene9797, Gene9684, Gene6494, Gene9577, Gene6473, Gene2000, Gene7194, Gene8861, Gene562, Gene6185, Gene9593, Gene8830"
"17","25","Gene3251, Gene8094, Gene6673, Gene2979, Gene750, Gene8205, Gene7481, Gene2635, Gene9285, Gene3852, Gene4189, Gene5422, Gene5536, Gene9216, Gene3654, Gene5624, Gene2550, Gene91, Gene5133, Gene4076, Gene8821, Gene2449, Gene4475, Gene2700, Gene2184"
"9","33","Gene3076, Gene4240, Gene2989, Gene4619, Gene7597, Gene7130, Gene2745, Gene8564, Gene7514, Gene6291, Gene9249, Gene8024, Gene5704, Gene3161, Gene248, Gene4997, Gene7986, Gene9061, Gene1935, Gene1022, Gene2535, Gene8389, Gene4888, Gene9816, Gene8055, Gene270, Gene7983, Gene9678, Gene4183, Gene6698, Gene3342, Gene5550, Gene3493"
"15","26","Gene7477, Gene9334, Gene7332, Gene3393, Gene5269, Gene1952, Gene3960, Gene7553, Gene7563, Gene1393, Gene355, Gene6920, Gene1073, Gene4655, Gene1489, Gene1963, Gene4552, Gene653, Gene8573, Gene9212, Gene6998, Gene9974, Gene5943, Gene8201, Gene9724, Gene2709"
"7","57","Gene116, Gene6517, Gene5905, Gene8341, Gene5753, Gene4111, Gene3940, Gene8386, Gene361, Gene5963, Gene7917, Gene4898, Gene9337, Gene9122, Gene8640, Gene8377, Gene7290, Gene912, Gene3299, Gene34, Gene9362, Gene828, Gene8119, Gene1526, Gene1152, Gene2466, Gene262, Gene869, Gene4563, Gene1782, Gene6158, Gene5494, Gene798, Gene8865, Gene9969, Gene3185, Gene9093, Gene8344, Gene3004, Gene1110, Gene400, Gene4488, Gene1621, Gene9197, Gene7153, Gene8378, Gene8715, Gene7623, Gene6456, Gene6343, Gene7891, Gene3649, Gene225, Gene6356, Gene2412, Gene1013, Gene5951"
"21","20","Gene3157, Gene4030, Gene229, Gene6647, Gene4185, Gene6828, Gene5170, Gene3022, Gene4553, Gene6004, Gene5708, Gene88, Gene5816, Gene5013, Gene3118, Gene9733, Gene2120, Gene1931, Gene7646, Gene5337"
"18","24","Gene1938, Gene9484, Gene4098, Gene3828, Gene6241, Gene1116, Gene2696, Gene508, Gene4259, Gene421, Gene1723, Gene1374, Gene1329, Gene7961, Gene8656, Gene6021, Gene3429, Gene2938, Gene967, Gene2624, Gene2923, Gene327, Gene2300, Gene5925"
