,#genes,genes
1,191,"['Gene4584', 'Gene8650', 'Gene9893', 'Gene8764', 'Gene9857', 'Gene9359', 'Gene8841', 'Gene4646', 'Gene172', 'Gene396', 'Gene3791', 'Gene3494', 'Gene2578', 'Gene6826', 'Gene2358', 'Gene5552', 'Gene8293', 'Gene7252', 'Gene67', 'Gene8147', 'Gene7435', 'Gene641', 'Gene5092', 'Gene5342', 'Gene5001', 'Gene7916', 'Gene3729', 'Gene5996', 'Gene1307', 'Gene4204', 'Gene8186', 'Gene9628', 'Gene3185', 'Gene7692', 'Gene3018', 'Gene1928', 'Gene1425', 'Gene9602', 'Gene7783', 'Gene397', 'Gene8304', 'Gene5975', 'Gene7589', 'Gene6216', 'Gene9177', 'Gene2050', 'Gene7693', 'Gene660', 'Gene153', 'Gene4748', 'Gene2196', 'Gene5651', 'Gene1396', 'Gene30', 'Gene5614', 'Gene6229', 'Gene7357', 'Gene771', 'Gene6202', 'Gene3320', 'Gene9723', 'Gene9249', 'Gene7690', 'Gene9821', 'Gene2238', 'Gene3853', 'Gene6381', 'Gene4649', 'Gene5080', 'Gene4214', 'Gene6031', 'Gene1910', 'Gene508', 'Gene626', 'Gene7315', 'Gene1097', 'Gene604', 'Gene184', 'Gene2666', 'Gene457', 'Gene5551', 'Gene7201', 'Gene2580', 'Gene1256', 'Gene5893', 'Gene1537', 'Gene2798', 'Gene7385', 'Gene4591', 'Gene7113', 'Gene470', 'Gene1664', 'Gene6294', 'Gene6131', 'Gene9435', 'Gene7737', 'Gene126', 'Gene7220', 'Gene9752', 'Gene1789', 'Gene6774', 'Gene4380', 'Gene494', 'Gene6534', 'Gene3114', 'Gene8145', 'Gene6760', 'Gene689', 'Gene3688', 'Gene4383', 'Gene4956', 'Gene595', 'Gene1574', 'Gene3225', 'Gene3226', 'Gene329', 'Gene3306', 'Gene3300', 'Gene3366', 'Gene2147', 'Gene2634', 'Gene2206', 'Gene1253', 'Gene2383', 'Gene3157', 'Gene9295', 'Gene8813', 'Gene5266', 'Gene3542', 'Gene987', 'Gene4777', 'Gene899', 'Gene2007', 'Gene7730', 'Gene3426', 'Gene534', 'Gene577', 'Gene655', 'Gene5025', 'Gene152', 'Gene9050', 'Gene7612', 'Gene6336', 'Gene9118', 'Gene9736', 'Gene9832', 'Gene302', 'Gene6833', 'Gene3656', 'Gene9830', 'Gene4978', 'Gene9510', 'Gene77', 'Gene1400', 'Gene8923', 'Gene6112', 'Gene8831', 'Gene6519', 'Gene5144', 'Gene1292', 'Gene4708', 'Gene3481', 'Gene6543', 'Gene4709', 'Gene7475', 'Gene2497', 'Gene4943', 'Gene9310', 'Gene5459', 'Gene2077', 'Gene2881', 'Gene9529', 'Gene3614', 'Gene8648', 'Gene8535', 'Gene4438', 'Gene9057', 'Gene9930', 'Gene8000', 'Gene2207', 'Gene3686', 'Gene7007', 'Gene7747', 'Gene1680', 'Gene6770', 'Gene9236', 'Gene3489', 'Gene5160', 'Gene355', 'Gene61', 'Gene3346']"
2,113,"['Gene1814', 'Gene6643', 'Gene7401', 'Gene6856', 'Gene3341', 'Gene1155', 'Gene5839', 'Gene8682', 'Gene3037', 'Gene4827', 'Gene7795', 'Gene2093', 'Gene5961', 'Gene491', 'Gene4100', 'Gene6968', 'Gene170', 'Gene3795', 'Gene1654', 'Gene2285', 'Gene1100', 'Gene1342', 'Gene4169', 'Gene795', 'Gene6340', 'Gene5589', 'Gene4675', 'Gene2743', 'Gene1732', 'Gene9437', 'Gene6853', 'Gene4890', 'Gene6190', 'Gene8625', 'Gene5131', 'Gene5328', 'Gene2733', 'Gene4764', 'Gene832', 'Gene1113', 'Gene4880', 'Gene9191', 'Gene7969', 'Gene2615', 'Gene1067', 'Gene7972', 'Gene2112', 'Gene7855', 'Gene4936', 'Gene4965', 'Gene9895', 'Gene5375', 'Gene5718', 'Gene5309', 'Gene6759', 'Gene9996', 'Gene3792', 'Gene7559', 'Gene1223', 'Gene688', 'Gene696', 'Gene96', 'Gene4841', 'Gene8691', 'Gene6843', 'Gene3383', 'Gene1460', 'Gene4650', 'Gene5454', 'Gene4661', 'Gene648', 'Gene5673', 'Gene6713', 'Gene1011', 'Gene5804', 'Gene8980', 'Gene3860', 'Gene2556', 'Gene4660', 'Gene7300', 'Gene9735', 'Gene7606', 'Gene2635', 'Gene9754', 'Gene7152', 'Gene7971', 'Gene7426', 'Gene3845', 'Gene4015', 'Gene7416', 'Gene297', 'Gene7234', 'Gene3812', 'Gene8126', 'Gene5798', 'Gene7761', 'Gene1402', 'Gene6560', 'Gene3101', 'Gene9130', 'Gene9334', 'Gene8167', 'Gene3821', 'Gene9713', 'Gene1803', 'Gene7823', 'Gene5281', 'Gene9406', 'Gene8295', 'Gene9500', 'Gene3027', 'Gene1379', 'Gene7732']"
3,94,"['Gene1284', 'Gene3028', 'Gene7831', 'Gene2513', 'Gene5636', 'Gene8719', 'Gene7582', 'Gene5854', 'Gene3628', 'Gene1094', 'Gene2994', 'Gene1220', 'Gene5068', 'Gene7319', 'Gene7207', 'Gene4752', 'Gene330', 'Gene9900', 'Gene3778', 'Gene6435', 'Gene7496', 'Gene5263', 'Gene8256', 'Gene6196', 'Gene417', 'Gene4737', 'Gene9021', 'Gene1099', 'Gene7524', 'Gene7804', 'Gene2204', 'Gene8129', 'Gene9953', 'Gene1075', 'Gene7471', 'Gene3653', 'Gene7213', 'Gene6640', 'Gene684', 'Gene9544', 'Gene3684', 'Gene2486', 'Gene7026', 'Gene113', 'Gene7756', 'Gene4210', 'Gene4528', 'Gene2751', 'Gene359', 'Gene5850', 'Gene4154', 'Gene2431', 'Gene2853', 'Gene2219', 'Gene8383', 'Gene7874', 'Gene8319', 'Gene6470', 'Gene1375', 'Gene3456', 'Gene3324', 'Gene5090', 'Gene6885', 'Gene7583', 'Gene2817', 'Gene9175', 'Gene9248', 'Gene2542', 'Gene8219', 'Gene8389', 'Gene9315', 'Gene4198', 'Gene3287', 'Gene485', 'Gene952', 'Gene2382', 'Gene8874', 'Gene8442', 'Gene6393', 'Gene8236', 'Gene8864', 'Gene4290', 'Gene2464', 'Gene6660', 'Gene5875', 'Gene7685', 'Gene5530', 'Gene9738', 'Gene4374', 'Gene3728', 'Gene9756', 'Gene3115', 'Gene6548', 'Gene9051']"
4,90,"['Gene3839', 'Gene6887', 'Gene860', 'Gene9516', 'Gene7604', 'Gene2070', 'Gene9844', 'Gene4164', 'Gene7114', 'Gene7104', 'Gene8539', 'Gene3054', 'Gene6194', 'Gene5666', 'Gene4773', 'Gene2356', 'Gene4427', 'Gene7705', 'Gene6537', 'Gene5617', 'Gene6917', 'Gene707', 'Gene1556', 'Gene9831', 'Gene2833', 'Gene7121', 'Gene3799', 'Gene8903', 'Gene8009', 'Gene1442', 'Gene2541', 'Gene1597', 'Gene6592', 'Gene864', 'Gene371', 'Gene3457', 'Gene9045', 'Gene1890', 'Gene2392', 'Gene9557', 'Gene6360', 'Gene8037', 'Gene399', 'Gene2080', 'Gene4074', 'Gene857', 'Gene5625', 'Gene1258', 'Gene7068', 'Gene7565', 'Gene6199', 'Gene992', 'Gene3731', 'Gene9467', 'Gene7065', 'Gene8822', 'Gene5408', 'Gene1999', 'Gene4410', 'Gene3153', 'Gene7509', 'Gene3464', 'Gene5116', 'Gene3290', 'Gene1988', 'Gene8832', 'Gene9064', 'Gene9245', 'Gene9674', 'Gene7037', 'Gene8671', 'Gene3214', 'Gene306', 'Gene1746', 'Gene9707', 'Gene6810', 'Gene3605', 'Gene3558', 'Gene6280', 'Gene4475', 'Gene3636', 'Gene3643', 'Gene3246', 'Gene5650', 'Gene2516', 'Gene8582', 'Gene1413', 'Gene221', 'Gene4517', 'Gene7631']"
5,37,"['Gene1669', 'Gene1531', 'Gene7411', 'Gene8008', 'Gene4553', 'Gene4776', 'Gene8487', 'Gene1854', 'Gene4485', 'Gene2871', 'Gene401', 'Gene7999', 'Gene724', 'Gene9465', 'Gene9096', 'Gene2362', 'Gene2310', 'Gene5246', 'Gene2053', 'Gene4637', 'Gene2652', 'Gene929', 'Gene3376', 'Gene9968', 'Gene7618', 'Gene3436', 'Gene2034', 'Gene6127', 'Gene5955', 'Gene9313', 'Gene4771', 'Gene4541', 'Gene9513', 'Gene9187', 'Gene8595', 'Gene7108', 'Gene5033']"
6,23,"['Gene611', 'Gene9802', 'Gene2692', 'Gene9204', 'Gene4722', 'Gene3025', 'Gene131', 'Gene2141', 'Gene4734', 'Gene5400', 'Gene5829', 'Gene8876', 'Gene7773', 'Gene2301', 'Gene9926', 'Gene2121', 'Gene2461', 'Gene2282', 'Gene8469', 'Gene9597', 'Gene8427', 'Gene427', 'Gene7984']"
7,18,"['Gene8312', 'Gene9026', 'Gene3666', 'Gene7117', 'Gene4793', 'Gene5085', 'Gene5329', 'Gene2781', 'Gene6521', 'Gene1497', 'Gene7337', 'Gene6902', 'Gene2923', 'Gene1622', 'Gene2569', 'Gene8155', 'Gene5078', 'Gene2511']"
8,15,"['Gene9493', 'Gene2586', 'Gene502', 'Gene9598', 'Gene6087', 'Gene2308', 'Gene4369', 'Gene3576', 'Gene3009', 'Gene4648', 'Gene6684', 'Gene348', 'Gene7472', 'Gene383', 'Gene5570']"
9,24,"['Gene1203', 'Gene9697', 'Gene6137', 'Gene5808', 'Gene214', 'Gene8511', 'Gene7576', 'Gene1136', 'Gene272', 'Gene4952', 'Gene5200', 'Gene7871', 'Gene7195', 'Gene8364', 'Gene7551', 'Gene4723', 'Gene5881', 'Gene4632', 'Gene513', 'Gene2117', 'Gene938', 'Gene9490', 'Gene5781', 'Gene4269']"
10,15,"['Gene5376', 'Gene6709', 'Gene5297', 'Gene3866', 'Gene8945', 'Gene8931', 'Gene7745', 'Gene9416', 'Gene2953', 'Gene6875', 'Gene5158', 'Gene8375', 'Gene4049', 'Gene8644', 'Gene5953']"
