"cluster","#genes","genes"
"12","29","Gene7704, Gene1395, Gene4041, Gene1569, Gene9666, Gene7514, Gene7930, Gene9015, Gene4924, Gene7928, Gene6021, Gene5198, Gene1464, Gene3529, Gene4025, Gene2420, Gene3197, Gene8275, Gene9791, Gene3518, Gene5453, Gene5031, Gene369, Gene330, Gene6739, Gene5065, Gene4790, Gene8295, Gene2084"
"9","48","Gene5885, Gene1325, Gene3477, Gene3486, Gene1245, Gene3370, Gene1623, Gene9681, Gene7627, Gene1642, Gene3859, Gene1910, Gene1322, Gene1333, Gene4843, Gene9935, Gene7692, Gene2326, Gene1566, Gene9850, Gene2093, Gene3164, Gene8496, Gene7040, Gene6015, Gene7676, Gene2808, Gene5238, Gene7277, Gene1297, Gene8442, Gene9450, Gene898, Gene3027, Gene753, Gene7442, Gene9820, Gene5110, Gene7687, Gene6803, Gene4910, Gene8324, Gene2064, Gene648, Gene9679, Gene9909, Gene2786, Gene9483"
"8","63","Gene5425, Gene6868, Gene4818, Gene2977, Gene6925, Gene7864, Gene7115, Gene1749, Gene2011, Gene4625, Gene2855, Gene1426, Gene1747, Gene4654, Gene5958, Gene55, Gene2822, Gene31, Gene7267, Gene2946, Gene5821, Gene3506, Gene1279, Gene4197, Gene2146, Gene2, Gene3271, Gene1078, Gene5032, Gene7685, Gene547, Gene2732, Gene9301, Gene9765, Gene1240, Gene801, Gene3960, Gene2123, Gene7307, Gene9154, Gene209, Gene4872, Gene4944, Gene4052, Gene9217, Gene1520, Gene453, Gene3268, Gene4789, Gene4781, Gene6061, Gene3272, Gene3766, Gene7479, Gene5868, Gene1413, Gene4836, Gene1272, Gene309, Gene4347, Gene7802, Gene1763, Gene416"
"13","27","Gene7911, Gene3527, Gene5080, Gene7519, Gene7506, Gene8626, Gene8189, Gene8669, Gene4042, Gene3989, Gene4710, Gene2951, Gene4841, Gene9727, Gene9097, Gene8740, Gene13, Gene9596, Gene6829, Gene3163, Gene7028, Gene5897, Gene6108, Gene7517, Gene5275, Gene3410, Gene4236"
"10","45","Gene5152, Gene3118, Gene6224, Gene2261, Gene4805, Gene5697, Gene8758, Gene408, Gene9569, Gene3530, Gene9700, Gene3763, Gene6426, Gene1231, Gene2104, Gene7489, Gene1353, Gene3978, Gene9674, Gene9509, Gene3427, Gene2828, Gene8656, Gene4900, Gene8949, Gene251, Gene1667, Gene2695, Gene3890, Gene4149, Gene1789, Gene4650, Gene8460, Gene8827, Gene3348, Gene4043, Gene3074, Gene7703, Gene6589, Gene4252, Gene5994, Gene9003, Gene604, Gene1940, Gene5580"
"17","25","Gene1225, Gene6566, Gene5530, Gene7104, Gene4396, Gene4686, Gene9007, Gene4267, Gene1846, Gene6101, Gene3421, Gene9334, Gene7639, Gene1438, Gene78, Gene1767, Gene1518, Gene4470, Gene8110, Gene550, Gene2774, Gene8155, Gene4379, Gene2798, Gene8642"
"16","26","Gene6717, Gene6320, Gene415, Gene7646, Gene1879, Gene5377, Gene2000, Gene2374, Gene9162, Gene792, Gene8341, Gene9375, Gene524, Gene9694, Gene3453, Gene1745, Gene1323, Gene3802, Gene6069, Gene9603, Gene7926, Gene9035, Gene8214, Gene8628, Gene8285, Gene4422"
"5","71","Gene6824, Gene3729, Gene6941, Gene1579, Gene53, Gene4758, Gene1444, Gene6845, Gene7530, Gene5846, Gene3487, Gene9489, Gene3793, Gene6489, Gene3500, Gene9749, Gene2360, Gene7836, Gene8625, Gene6601, Gene6591, Gene4313, Gene4690, Gene2073, Gene830, Gene6675, Gene326, Gene7407, Gene535, Gene5444, Gene3375, Gene3957, Gene6425, Gene8838, Gene7854, Gene6765, Gene4513, Gene517, Gene3661, Gene1631, Gene3032, Gene4518, Gene5033, Gene2851, Gene6223, Gene7246, Gene5144, Gene9306, Gene3972, Gene5134, Gene8581, Gene4568, Gene3234, Gene7076, Gene1471, Gene7642, Gene3217, Gene8593, Gene4176, Gene874, Gene5646, Gene8123, Gene2314, Gene1551, Gene3883, Gene4360, Gene9315, Gene3914, Gene4378, Gene7821, Gene3547"
"18","20","Gene7005, Gene989, Gene2393, Gene667, Gene2922, Gene8836, Gene3116, Gene2403, Gene531, Gene456, Gene9293, Gene7967, Gene2926, Gene1242, Gene9783, Gene29, Gene8627, Gene1416, Gene7191, Gene5794"
"15","26","Gene286, Gene3452, Gene9228, Gene9349, Gene1927, Gene904, Gene2422, Gene3841, Gene8690, Gene5693, Gene5349, Gene7252, Gene1061, Gene5589, Gene496, Gene6318, Gene9609, Gene1115, Gene4343, Gene2848, Gene3827, Gene7359, Gene4528, Gene9404, Gene6347, Gene6544"
"20","20","Gene6552, Gene513, Gene179, Gene5424, Gene9106, Gene882, Gene9629, Gene8165, Gene4201, Gene4941, Gene1773, Gene9205, Gene457, Gene7632, Gene9680, Gene3304, Gene4170, Gene2078, Gene6039, Gene7456"
