"cluster","#genes","genes"
"9","38","Gene7704, Gene1395, Gene4041, Gene7911, Gene1569, Gene3002, Gene9501, Gene7514, Gene7930, Gene9015, Gene8669, Gene6021, Gene4710, Gene5519, Gene1464, Gene3529, Gene4025, Gene2420, Gene9548, Gene3197, Gene4125, Gene8275, Gene9791, Gene3518, Gene5453, Gene5031, Gene369, Gene3163, Gene7028, Gene330, Gene6739, Gene5065, Gene5897, Gene4790, Gene8295, Gene5275, Gene4236, Gene2084"
"10","37","Gene5885, Gene8399, Gene3477, Gene2308, Gene1245, Gene3370, Gene9681, Gene7627, Gene3859, Gene1910, Gene4843, Gene9935, Gene7692, Gene9850, Gene2093, Gene3164, Gene8496, Gene7040, Gene7676, Gene2808, Gene5238, Gene9450, Gene898, Gene3027, Gene753, Gene7442, Gene9353, Gene9820, Gene5110, Gene7687, Gene6803, Gene3441, Gene2064, Gene648, Gene9679, Gene9909, Gene9483"
"16","26","Gene5934, Gene6912, Gene2826, Gene7547, Gene9091, Gene5770, Gene7500, Gene8233, Gene293, Gene4937, Gene5474, Gene8599, Gene1468, Gene4133, Gene3183, Gene8641, Gene1326, Gene2291, Gene5726, Gene8372, Gene6561, Gene7002, Gene4159, Gene946, Gene7101, Gene7518"
"20","20","Gene8093, Gene9894, Gene54, Gene1099, Gene9228, Gene1927, Gene9337, Gene5111, Gene5349, Gene4633, Gene4456, Gene5589, Gene7664, Gene6318, Gene4343, Gene1121, Gene3827, Gene7359, Gene6061, Gene4528"
"8","40","Gene5152, Gene6224, Gene2261, Gene6925, Gene3530, Gene6426, Gene4625, Gene1426, Gene1353, Gene3978, Gene7267, Gene2946, Gene3506, Gene2146, Gene8656, Gene1078, Gene5032, Gene1667, Gene547, Gene2695, Gene801, Gene7307, Gene8568, Gene4650, Gene8827, Gene209, Gene4872, Gene4043, Gene3074, Gene1520, Gene4789, Gene4781, Gene5994, Gene9003, Gene1940, Gene5868, Gene4836, Gene309, Gene7802, Gene5580"
"19","22","Gene3118, Gene4805, Gene5643, Gene5697, Gene408, Gene9700, Gene1231, Gene2104, Gene7489, Gene9674, Gene9509, Gene3427, Gene4900, Gene8949, Gene251, Gene3890, Gene4149, Gene1789, Gene8460, Gene6589, Gene4252, Gene604"
"18","23","Gene8151, Gene7005, Gene3485, Gene989, Gene350, Gene2393, Gene667, Gene2922, Gene8836, Gene3116, Gene2403, Gene531, Gene456, Gene9293, Gene7967, Gene2926, Gene2820, Gene9783, Gene29, Gene8627, Gene1416, Gene7191, Gene5794"
"15","26","Gene762, Gene6830, Gene7897, Gene3037, Gene8181, Gene2563, Gene4678, Gene8858, Gene2402, Gene6203, Gene5206, Gene8230, Gene6433, Gene3704, Gene6470, Gene8815, Gene3188, Gene8500, Gene6307, Gene165, Gene8890, Gene1156, Gene4077, Gene4784, Gene2009, Gene2961"
"17","24","Gene8347, Gene669, Gene5361, Gene6341, Gene2386, Gene4359, Gene5648, Gene2243, Gene2558, Gene5882, Gene3425, Gene9755, Gene7053, Gene1755, Gene9291, Gene6695, Gene2869, Gene704, Gene2899, Gene9115, Gene443, Gene7133, Gene4243, Gene8236"
"13","29","Gene6320, Gene415, Gene7646, Gene1879, Gene3345, Gene2000, Gene1650, Gene2374, Gene9162, Gene792, Gene6881, Gene2671, Gene8341, Gene9375, Gene2431, Gene8998, Gene1869, Gene524, Gene9694, Gene6085, Gene1745, Gene1323, Gene3802, Gene6069, Gene9603, Gene9035, Gene8628, Gene5058, Gene4422"
"7","56","Gene3729, Gene1579, Gene4758, Gene1444, Gene6845, Gene7530, Gene5846, Gene3487, Gene9489, Gene3793, Gene6489, Gene3500, Gene9749, Gene7836, Gene8625, Gene4313, Gene4690, Gene830, Gene6675, Gene7407, Gene535, Gene3375, Gene418, Gene6425, Gene8838, Gene7854, Gene6765, Gene4513, Gene517, Gene3661, Gene1631, Gene3032, Gene4518, Gene5033, Gene6223, Gene7246, Gene5144, Gene9306, Gene3972, Gene5134, Gene4568, Gene7076, Gene7642, Gene3217, Gene8593, Gene4176, Gene874, Gene8123, Gene2314, Gene1551, Gene3883, Gene4360, Gene9315, Gene3914, Gene7821, Gene3547"
"41","20","Gene6290, Gene1701, Gene1954, Gene2233, Gene6805, Gene6270, Gene1356, Gene1299, Gene3936, Gene8109, Gene2167, Gene881, Gene6860, Gene1504, Gene5385, Gene8286, Gene8288, Gene9047, Gene1400, Gene9917"
