genes_number,genes_names
339,mt-Tm mt-Tl1 mt-Tf mt-Tv mt-Tn Slc1a2 mt-Tl2 Apoe Cpe Pcp4 Slc6a11 mt-Tc Aplp1 mt-Ta Malat1 Mt1 Gm13339 Aldoc mt-Tw Atp1a2 Mbp Cldn11 Apod Clu mt-Tq Plp1 mt-Ti Mobp Gm6272 Snap25 mt-Nd3 Sez6 Sparcl1 mt-Th Scd2 Gpm6b Ndrg2 Cplx1 Qk Rpl38 mt-Tp mt-Te Gm28438 Actb mt-Nd4 Sptbn2 Trf Fth1 Spock1 Gm29216 Rps15 Supt7l Gm10736 Tubb4a Rpl37a Arf3 Sptbn1 Syn1 Mt3 Gm14303 mt-Tr Kif1a Gm28437 Plekhb1 mt-Cytb Meg3 Glul Mt2 Gm10126 mt-Tt Cox8a Rpl38-ps2 Map1a Ywhaz Tmsb10 Atp1b2 Dbi Rpl31 Fkbp1a Sncb Gm15427 Gstm1 Cryab Ppp1r9b Dnm1 Pcsk1n Camta2 Gm3511 Qdpr Uba52 Stmn1 Cox6c Ncdn Aldoa Diras2 2010107E04Rik Cnp mt-Co3 Psap Camk2n2 Zbtb20 Stxbp1 Calm3 Usmg5 Kif1b Atp5a1 Trim2 Mal Oaz1 Map2 Rpl39-ps Pea15a Hsp90aa1 Chchd2 Ptgds Klc1 Tuba1a Nckap1 Acsbg1 Ndufa3 Bcas1 Gng3 Eef1a2 Cyp46a1 Car2 Ndufv3 Spock2 Ezr Gabbr1 Rab6b Cxx1a Epn1 Bsg Atp5k Gfap Shank1 Ttc3 Sept4 Mgst3 Araf Slc9a3r1 Slc25a3 Snap91 Gprc5b Kcnj10 Lars2 Gm19366 Lrrc17 Clip3 Dner Rpl28 Ctnnb1 Serinc1 Sptan1 Selenop Scg3 Rnf187 Gm4149 Cox6a1 Snhg11 Gm14539 Pip5k1c Bex2 Cfl1 Kif5a Ubb Slc4a4 Mir6236 Skp1a Chchd10 Atp5d Syp Tubb2a Bex1 Sez6l2 Scn2b Tcf25 Prdx6 Srrm2 Sod1 Prdx1 Zwint Mlf2 Uqcr10 Cox7b Syngr1 Itm2b Gm8451 Gm11808 Ywhae Ndufa2 Atp6v1g2 Ntrk2 C1qtnf4 Grina Dynlrb1 Cox4i1 Stmn3 Atp5g3 Ociad1 Atp6v1e1 Slc25a5 Aldh1a1 S100b Ldhb Cox7a2 Stx1b Tspyl4 Rab2a R3hdm4 Cox7c Vamp2 Mink1 Ptprz1 Synj1 Mlc1 Tuba1b Pgk1 Laptm4a Dad1 Selenow Eno2 Pja2 Rps13 Gatm Ywhah Ptms Ank2 Pkm Ywhaq Macf1 Eps15 Cbx6 Ubc Scd1 Gnb1 Cops9 Cox6b1 Eef2 Amph Hspa8 Tecr Necab2 Swi5 mt-Ts2 Rnd2 Cd81 Gm10180 Evl Rps15a Luzp2 Pdhb Ubl5 Ckmt1 Snrpn Jph3 Uhmk1 Mapk10 Cox5b Cxx1b Prnp Dstn Sh3d19 Rab3c Clmn Gm11410 Apc Srgap3 Cnn3 Slc12a5 Csrp1 Gm14173 Gm11512 Cntnap1 Gpr37l1 Olig1 Ank3 Serpine2 Otub1 Mmd2 Anxa5 Gm7079 Bex3 Atxn10 Cd63 Cd9 Smdt1 Ttyh1 Tubb4b 2900052N01Rik Pclo Arap2 B2m Gpd2 Fkbp8 Rpl36 Sox9 Rpl39 Ndrg1 Slc12a2 Nr2f1 Rac1 Gm10059 Msi2 Degs1 Mdh1 Gja1 Fam107a Eif5a Lamp1 Fgf13 Arxes2 Rps15-ps2 Son Fez1 Tspan3 S100a1 Cdk14 Rpl31-ps12 Capns1 Dact3 Atp1a3 Abhd2 Trim9 9330162G02Rik Gm10221 Rasgrf1 Snap47 Cbarp Chl1 Eno1 Cep170b Plpp3 Pkp4 Minos1 Gm15800 Plekhb2 Zfp706 Ptprd
204,Nap1l5 mt-Atp8 Sparc Nnat Ahi1 Peg3 Rn7s1 Gm24447 Gm42418 6330403K07Rik Gm26461 Gap43 Gm26035 Gm23624 Hlf Zcchc12 Dlk1 Pgrmc1 Rnu5g Resp18 Hap1 Scg2 Gm26917 Ndn Rn18s-rs5 Agt Gprasp2 Eef1a1 1700020I14Rik Nr2f2 Hpcal1 Rps8 Peg10 Lypd1 Cbln4 Celf4 Gaa Cbln2 Gm11353 Impact Prkacb Ndfip1 Gpx3 Foxp2 Gm23287 Baiap3 Foxp1 Tmem130 Gprasp1 Calb2 Gad2 Eid1 Cacnb4 Rpl11 Nrsn2 Vat1l Itih3 Gm22122 Asb4 Gm22513 Pnck Tmem30a Camk2d Gm25106 Gpr101 Ddah1 Wdr6 Rpl19 Irs4 Zfhx3 Zdbf2 Oxr1 Cbln1 AW551984 Rgs17 Gm24265 Timp3 Tmem47 Arl6ip1 Rpsa Necab1 Tmem255a Dzank1 Dgkk Usp29 Abat Gm25937 Rpl6 Pcdh17 Ywhag Fxyd6 Ccni Gm24407 Pkia Unc5d Stmn2 Elavl2 Rn7s2 Gm7027 Ctxn3 Marcksl1 Nxph1 Map1b B630019K06Rik Sesn3 Rps2 Gm24146 Lypd6 Gm37108 Nedd4 Rpl13 Tceal9 Cd200 Igfbp2 A730017C20Rik Scn1a Plcxd2 Igsf1 Glra3 Calb1 Ywhab Enpp2 Gm20721 Prkar1a Six3 Ap1s2 Gnao1 Uchl1 Stxbp6 Slc18a2 Lhfpl3 Tubb5 Gm6352 Dnm3 Snora35 Strbp Rpl17 Tagln3 Gm5687 Zyg11b Fxyd7 Camta1 Rian Sgip1 Sulf1 Lsamp Col9a3 Rps8-ps1 Timp2 Pcbd1 Celf6 Wnt4 Maged1 Gm29538 Rpsa-ps2 Syt4 Atp6v1a Cab39l Ngb Matr3 Spint2 Gm6969 Tspyl2 Gm23345 Tac1 Rab14 Napb Klf9 Elavl4 Gabrg1 Hnrnpa0 Gm5525 Tmod2 Rpl19-ps11 Gm6548 Rtn3 Trpm3 Hs3st4 Clic6 Vat1 Igf2 Dpysl2 Cacybp Gabrq App Vim Gdi1 AI504432 Msx1 Prelp Rpl6l Rufy3 Sv2a Mgp Sostdc1 Slc4a5 Nrsn1 Esyt3 Lpgat1 Gm23445 Rit2 Gm6170 Rnf11 Ecel1
213,Camk2a Camk2n1 Ddn Nrgn Mef2c Cck Enc1 Olfm1 Kalrn Homer1 Psd Gda Nptxr Hpcal4 Prkcb Dkk3 Adcy1 Egr1 Slc17a7 Ptk2b Chn1 Calm1 1110008P14Rik Itpr1 Arpp21 Tmsb4x Nov Zfp365 Sv2b Syt1 Dgkz Tspan7 3110035E14Rik Wasf1 Tcf4 Nrn1 Ppp3ca Gpm6a Icam5 Baiap2 Lamp5 Ctxn1 Fam81a Pde1a Atp1a1 Calm2 Cplx2 Psd3 Scn1b Cnih2 Ptn Fbxl16 Lingo1 Fam131a Arpp19 Cyfip2 Snca Kcnv1 Zbtb18 Clstn1 Atp2b4 Rasgrp1 Syn2 Crym Pgm2l1 Nptx1 Gria2 Stac2 Lmo3 Dlgap1 Ncald Cabp7 Sowaha Neurod6 Prkca Ier5 Nptn 2010300C02Rik Ttc9b Foxg1 Kcnf1 Gria3 Dclk1 Slc30a3 Mmp17 Satb2 Syne1 Bcl11b Neurod2 Purb Mkl2 Ppp3r1 Cnksr2 Mmd Zeb2 Cx3cl1 Efhd2 Camk2g Plcb1 Mapk1 Hpca Grin2a Snph Rasgef1a Hcn1 Rock2 Ntm Mast3 Camkk2 Ano3 Car10 Fam163b Tbr1 Grin2b Gad1 Cadm2 Gabra1 Osbpl1a Chgb Vsnl1 Git1 Klhl2 Agap2 Fam212b Sipa1l1 Dlg2 R3hdm1 Lmo4 Tmem178 Mpped1 Phyhip Ntrk3 Serpini1 Celf2 Celf5 Cpne6 9430020K01Rik Sort1 Itpka Rapgef4 Sorl1 Bsn Khdrbs3 Mal2 Kcnip2 Adgrb2 Hivep2 R3hdm2 Camk4 Sh3gl2 Gabrb3 Fbxw7 Prkce Ppp3cb Ppp2r2c Tspan13 Stx1a Actr3 Ephx4 Dusp3 Scn8a Rbfox3 Rab6a Gm11549 Sorbs2 Kif5c Ipcef1 Mical2 mt-Nd6 Pcsk2 Tiam2 Rab40b Fmnl1 Plk2 Nsg2 Pantr1 Phf24 Erc2 Slc8a2 Atp6v1c1 Arhgef25 Dynll1 Gpr22 9130024F11Rik Gria1 Satb1 Nsf Chst1 St6galnac5 Tuba4a Slc39a10 Cdk17 Capza2 Cap1 Sept7 Fam49a Cacnb3 Ube2ql1 Nfib Stim2 Cadps2 Kcnj4 Cnr1 Plppr4 Arpc5 Ndrg3 Pitpnm2 Iqsec2 Dlg4 Gng13 Ptprs Rbfox1 Fam19a1
88,Tcf7l2 Prkcd Adarb1 Slc17a6 Rora Pdp1 Nsmf Ramp3 Ptpn4 Zic1 Ptpn3 Slc24a2 Cit Atp2a2 Shox2 Nefh Ntng1 Plcb4 Gabra4 Plekhg1 Amotl1 Tnnt1 Atp2b2 Pcp4l1 Cdk5r1 Ndrg4 Synpo2 Rgs4 Atp2b1 Elmo1 Dlgap3 Vamp1 Rgs16 Rgs7bp Rims3 Nrxn1 Nefl Ccdc136 Stum Kcnc2 Hspa12a Slc6a17 Cdkl5 Aplp2 Kcnab2 Kitl Rap1gds1 Gabrd Nrxn3 Nrip3 Pitpnc1 Edil3 Kcnc1 Patj Epha4 Trnp1 Ina Lef1 Sema7a Vav3 Fndc5 Anks1b Hcn2 Pla2g7 Reps2 AI593442 Cpne9 Tmem56 Kcnq3 Hapln4 Grm1 Btbd3 Syt7 Ildr2 Rgs8 Arhgap32 Scrt1 Nacc2 Thy1 Bok Ttll7 Rab37 Slc24a3 Rhob Eps8l2 Cdc42bpa Gabbr2 Ckb
156,mt-Rnr2 Rplp1 mt-Rnr1 Rpl41 Rps28 Rps21 Rps12 Ly6h Cst3 Gm28661 Rps29 Rpl22l1 mt-Nd5 Gm10925 Rps27 Rpl37 mt-Co1 Gm11942 Gm10076 mt-Nd1 Rtn1 mt-Nd4l Rps23 Slc1a3 Rpl27a Rps14 Gm13341 Rps19 Rps11 Gm10073 Rpl26 mt-Nd2 Thra Marcks Rps24 Gm13340 Rps17 Ids Bhlhe22 Rpl32 Pld3 Rpl10 Rplp2 Gm9843 Gm20594 Rps16 mt-Atp6 Rps16-ps2 Rpl38-ps1 Fau Rpl35 mt-Co2 Negr1 Rpl12 Tpt1 Ubqln2 Alcam Cadm1 Pfn2 Ndufa4 Gnas Rpl9 Map2k1 Gm15421 Synpr Rpl37rt Wdr89 Gm11407 Astn1 Atp5e Gm11478 Atp1b1 Basp1 Itm2c Rpl8 Tmx4 Rps27a Rasgrf2 Gm5453 Hspa5 Rpl35a Rps20 Gas5 RP23-149L23.1 Rpl14 Rps24-ps3 Gm2000 Rps18 Rpl14-ps1 Pcdh8 Atp5b Rps7 Hsbp1 Rps9 Id2 Rpl23a Wsb2 Pnmal2 Prdm8 Jph4 Rps25 Rps23-ps2 Ppp1r9a Sh3bgrl Nisch Rpl3 Slc22a17 Rpl36a Rps19-ps2 Ift46 Saraf Gm10443 Hopx Rps19-ps6 Rfx3 Gm10136 Rpl4 Ptprn Zfr Rps10 Tomm20 Tbc1d9 Mfge8 Eif4g2 Rps5 Stk39 Eef1g Crip2 Kctd12 RP23-13B8.12 Tsc22d1 Gm7206 Tusc3 Efnb3 Ly6e Mgea5 Rpl23 Hnrnph1 Phyhipl Rps26 Tmem59 Kcnc4 Mas1 Plppr2 Srp14 Mtpn Mapk3 Hmgcs1 Gm17511 Gprin1 Neurl1a Gm10419 Rpl30 Ppp1cb Ubr3 Gm14586
