,#genes,genes
1,140,"['MYL9', 'MYLK', 'ACTG2', 'TAGLN', 'SYNM', 'FLNA', 'SYNPO2', 'TPM1', 'CNN1', 'CALD1', 'TPM2', 'DES', 'ACTA2', 'ACTB', 'PCP4', 'SORBS1', 'SMTN', 'RGS2', 'TNS1', 'PPP1R12B', 'C12orf75', 'RAP1A', 'SVIL', 'LMOD1', 'KLHL5', 'PDLIM7', 'PGM5', 'HSPB1', 'CAVIN1', 'PRUNE2', 'DSTN', 'ACTN1', 'FLNC', 'HSPB8', 'ZNF185', 'VWA1', 'DPYSL3', 'CYP1B1', 'LIMS2', 'KCNMB1', 'EYA1', 'ITGA5', 'CLIC4', 'TMEM158', 'CHRDL1', 'VCL', 'MXI1', 'CCN5', 'SLMAP', 'ILK', 'TGFB1I1', 'ITPR1', 'PYGB', 'TLN1', 'MAPT', 'HSPG2', 'RRAS', 'PARM1', 'COL4A2', 'PFN1', 'CCDC69', 'JPH2', 'PGRMC1', 'CFL2', 'NCS1', 'ADGRA2', 'MAP3K20', 'KANK2', 'COL4A1', 'DMD', 'SLC2A4', 'WDR1', 'PLN', 'CALM3', 'FNBP1', 'PARVA', 'FHOD3', 'LMO4', 'PPP1R12A', 'PLEKHO1', 'MSRB3', 'NIBAN1', 'EMILIN1', 'CTXN1', 'FERMT2', 'RSPO3', 'CHRDL2', 'DTNA', 'RAB23', 'SMOC1', 'LAMA4', 'PNCK', 'LPP', 'C3orf70', 'CORO1C', 'ATP1A2', 'ALDH1B1', 'ATP2B4', 'SLC25A23', 'TPD52L1', 'AHNAK2', 'COX6C', 'SRF', 'CAV1', 'CD99', 'SPEG', 'ZYX', 'RBFOX3', 'ATP5PF', 'ADH5', 'SLC25A4', 'CDC42BPA', 'ARHGEF25', 'POPDC2', 'CAMK2G', 'RASSF3', 'SH3BGRL', 'GPLD1', 'CACNA1H', 'EYA4', 'PPP1R3C', 'SLC8A1', 'SPOP', 'DUSP3', 'UQCRB', 'MYOCD', 'IP6K3', 'NACC2', 'RBPMS2', 'SCRG1', 'VEGFB', 'SEC23A', 'GNA11', 'GNAL', 'EPPK1', 'BAG2', 'DAB1', 'IGSF9B', 'CA14', 'ST5']"
2,42,"['KLK3', 'KLK2', 'MSMB', 'NPY', 'ACPP', 'VEGFA', 'AZGP1', 'RDH11', 'NCAPD3', 'SLC45A3', 'FASN', 'NKX3-1', 'CPE', 'STEAP2', 'KLK4', 'NEFH', 'GREB1', 'SEC11C', 'MT1G', 'DBI', 'CENPN', 'PLPP1', 'LMAN1L', 'MME', 'ANO7', 'PAK1IP1', 'TPD52', 'HOXB13', 'CPLX3', 'AMD1', 'FKBP5', 'ODC1', 'DHRS7', 'STEAP1', 'ARG2', 'HIST1H2AC', 'GCNT2', 'RCAN3', 'SYT7', 'GRHL2', 'GP2', 'HGD']"
3,53,"['TTN', 'TNNT3', 'KLHL41', 'MYL1', 'NEB', 'TNNT1', 'MYLPF', 'MB', 'CA3', 'TNNC1', 'ACTN2', 'STRIT1', 'CKM', 'EEF1A2', 'ACTC1', 'MYL2', 'STAC3', 'TNNI1', 'TRDN', 'LMOD2', 'DCLK1', 'MYBPC1', 'COX6A2', 'MYH3', 'MYH7B', 'TNNC2', 'MYH7', 'MYOZ2', 'MYOG', 'SPTB', 'CSRP3', 'NRAP', 'CHRNG', 'CHRNA1', 'P4HA3', 'ENO3', 'SLN', 'SMPX', 'ANK1', 'MYLK3', 'TCAP', 'SMYD1', 'S100A1', 'MYOZ1', 'MYOT', 'MYL6B', 'DUSP27', 'MYOM1', 'RYR1', 'MYH2', 'PDE4DIP', 'MYOM3', 'IGFN1']"
4,61,"['FOS', 'JUNB', 'BTG2', 'C11orf96', 'EGR1', 'ADAMTS1', 'ZFP36', 'FOSB', 'NR4A1', 'UBC', 'FN1', 'MT2A', 'RASD1', 'SOCS3', 'GADD45B', 'MYC', 'CCN1', 'NR4A3', 'VIM', 'JUN', 'THBS1', 'EMP1', 'ADAMTS4', 'DEPP1', 'MUSTN1', 'LMNA', 'SERPINE1', 'CDKN1A', 'SFRP4', 'ATF3', 'NR4A2', 'MCL1', 'CXCL2', 'MMRN1', 'ZFAND5', 'KLF4', 'FABP4', 'LYVE1', 'ACKR1', 'CRIP1', 'RERGL', 'HEYL', 'MT1A', 'NFKBIZ', 'IL6', 'SLC2A3', 'CSRNP1', 'CRISPLD2', 'PPP1R15A', 'THBD', 'IER2', 'KLF10', 'MAT2A', 'TFPI', 'PHLDA1', 'ADAMTS9', 'TNFAIP3', 'THBS4', 'DDX3X', 'TPPP3', 'DLC1']"
5,20,"['XBP1', 'SGK1', 'MLPH', 'SPINT2', 'FOXA1', 'DDIT4', 'GMNN', 'FXYD3', 'SPDEF', 'HERPUD1', 'KLK11', 'TBC1D8', 'TSC22D3', 'TMPRSS2', 'KIAA1324', 'NEDD4L', 'TSPAN1', 'PRAC1', 'CD9', 'HOMER2']"
6,118,"['A2M', 'ID1', 'LUM', 'IGFBP7', 'CFD', 'CCN2', 'FRZB', 'ID3', 'MASP1', 'FILIP1L', 'SPARC', 'ELN', 'BMP5', 'SOD3', 'LTBP4', 'LBH', 'TIMP3', 'FAM83D', 'FBLN5', 'ITGA8', 'CRIM1', 'SBSPON', 'CCN3', 'HMCN1', 'FSTL1', 'ID4', 'PDE3A', 'RGS5', 'DKK3', 'SULF1', 'LTBP1', 'EPHA3', 'LMO7', 'S100A4', 'LGR6', 'ATRNL1', 'FOXF2', 'COCH', 'FBLN2', 'SH3BGRL2', 'CDH2', 'MYH9', 'MATN2', 'LTBP2', 'C1QTNF1', 'TCF21', 'CNTN1', 'IGFBP2', 'CLEC3B', 'LDLRAD4', 'NTRK2', 'KCNAB1', 'EFEMP1', 'RCAN2', 'PGF', 'CPXM2', 'ACTN4', 'PCDH10', 'NELL1', 'KIAA0408', 'ARID5A', 'TBX4', 'NRXN3', 'PKD2', 'RTN4', 'PSTPIP1', 'SPSB1', 'NPTN', 'PRKG1', 'SOGA3', 'SYNC', 'WEE1', 'CAMK2N1', 'WNT2B', 'CCND2', 'SMAD7', 'SYNPO', 'C1QTNF7', 'NXPH3', 'SMAD9', 'SMOC2', 'AMOTL2', 'ANGPTL2', 'NDNF', 'SMAD6', 'LTBP3', 'HSPB7', 'MYOC', 'SSC5D', 'WIPF3', 'B4GALT6', 'TNFRSF12A', 'CDH11', 'ADGRD1', 'QSOX1', 'LAMA2', 'TPST1', 'ADAMTSL3', 'CAVIN3', 'GPR137B', 'KCNK3', 'WNT5A', 'ADAMTSL2', 'PEA15', 'ITGBL1', 'NT5DC2', 'CSGALNACT2', 'STEAP3', 'TBX5', 'CPA3', 'WNT2', 'ISCU', 'SEPTIN11', 'FOXP4', 'NRTN', 'ANO5', 'MYLIP', 'CLMP']"
7,59,"['KRT15', 'TFCP2L1', 'KRT5', 'TXNIP', 'TGM4', 'EHF', 'KRT13', 'RHCG', 'SCUBE2', 'TACSTD2', 'OLFM4', 'GLUL', 'KRT8', 'DEFB1', 'KRT18', 'TRIM29', 'TNFSF10', 'SCNN1G', 'AQP3', 'TNS4', 'CLDN3', 'DSP', 'RUNX1', 'PABPC1', 'KLF5', 'S100A14', 'DLG5', 'SH3BP4', 'MUC4', 'EEF1G', 'KIAA1522', 'IRX3', 'CD44', 'SDC1', 'SLC44A4', 'THSD4', 'CLDN7', 'DDR1', 'S100A2', 'PPP1R1B', 'ASS1', 'SYNE2', 'ATP1A1', 'LAMB3', 'SCNN1A', 'SRGAP3', 'CLDN1', 'ETS2', 'S100A11', 'ANPEP', 'ADGRF1', 'TENT5C', 'PPL', 'NOP53', 'PITX1', 'CTSH', 'DSC3', 'KCTD1', 'GSTP1']"
8,29,"['IGFBP5', 'CLU', 'RHOB', 'PI16', 'GSN', 'SPARCL1', 'COL6A3', 'TNXB', 'FBLN1', 'OGN', 'PCOLCE2', 'COL6A1', 'GREM1', 'CCDC80', 'DPT', 'SERPINF1', 'COL6A2', 'CRYAB', 'MMP2', 'NPNT', 'GPX3', 'HSPB6', 'IGFBP4', 'PLPP3', 'CXCL12', 'PMP22', 'PDGFRL', 'G0S2', 'TACC1']"
9,25,"['MGP', 'IGFBP6', 'C1R', 'DCN', 'COL1A2', 'S100A6', 'TMSB4X', 'AEBP1', 'TIMP2', 'SERPING1', 'C1S', 'IFITM3', 'MFAP4', 'PODN', 'MFGE8', 'COL1A1', 'CGNL1', 'IFITM2', 'THBS2', 'COL14A1', 'CYBRD1', 'CYB5R3', 'PSAP', 'HTRA1', 'PDGFRA']"
10,59,"['KRT7', 'ELF3', 'PSCA', 'PIGR', 'RARRES1', 'CP', 'CLDN4', 'S100P', 'LCN2', 'F3', 'EDN2', 'CRABP2', 'RHOV', 'SLPI', 'IGFBP3', 'CFH', 'SOX9', 'KRT23', 'ATOH8', 'GABRP', 'KRT4', 'DUSP4', 'ZFP36L2', 'CYP4B1', 'TNFRSF21', 'AGR2', 'CRACR2B', 'BCL3', 'CXCL17', 'VSIG2', 'C19orf33', 'DHRS3', 'ITGA2', 'SDC4', 'NKD2', 'IGHD', 'TSPAN14', 'IER3', 'CFTR', 'DUSP23', 'CTSD', 'TSC22D1', 'NTN4', 'SLCO3A1', 'PNPLA2', 'YPEL3', 'ARRDC2', 'MACC1', 'SLC5A1', 'SAV1', 'TRAF4', 'SBNO2', 'CTNNB1', 'EFNA5', 'OCLN', 'WNT7B', 'SLC11A2', 'PROM1', 'PAPSS1']"
