,#genes,genes
1,80,"['Olfm1', 'Nrgn', 'Ppp3ca', 'Camk2n1', 'Mef2c', 'Calm1', 'Camk2a', 'Atp1a1', 'Cck', 'Enc1', 'Prkcb', 'Psd', 'Scn1b', 'Adcy1', 'Itpr1', 'Egr1', 'Lamp5', 'Chn1', 'Actb', 'Baiap2', 'Slc17a7', 'Sv2b', 'Syt1', 'Ptk2b', 'Homer1', 'Dkk3', 'Atp2b2', 'Atp2b1', 'Kalrn', 'Lingo1', 'Ppp3r1', 'Sptbn2', 'Dlgap1', 'Clstn1', 'Nptx1', 'Dgkz', 'Calm2', 'Zbtb18', 'Zfp365', 'Celf5', '3110035E14Rik', 'Stx1a', 'Phf24', 'Ttc9b', 'Nrn1', 'Mical2', 'Paqr9', 'Mpped1', 'Rasgrp1', 'Vamp2', 'Ncald', 'Rnf112', 'Satb2', 'Dclk1', 'Grin2a', 'Plk2', '1110008P14Rik', 'Pgbd5', 'Fam131a', 'Arpp19', 'Fbxl16', 'Fam81a', 'Tbr1', 'Cyfip2', 'Nlk', 'Efhd2', 'Cplx2', 'Wasf1', 'Fam49a', 'Neurod2', 'Ephx4', 'Khdrbs3', 'Unc13a', 'Cx3cl1', 'Ngef', 'Kcnj4', 'Arhgap32', 'Celf2', 'Ipcef1', 'Epop']"
2,64,"['Mbp', 'Tcf7l2', 'mt-Tl1', 'Plp1', 'Mobp', 'mt-Tm', 'Ndrg2', 'Scd2', 'Plekhb1', 'mt-Tv', 'Atp1a2', 'Qk', 'Gm29216', 'mt-Tf', 'Nefh', 'Vamp1', 'Apod', 'Gatm', 'Qdpr', 'Atp1b2', 'Cnp', 'Gm13339', 'Cryab', 'Bcas1', 'Aldoc', 'Nacc2', 'mt-Tw', 'Sez6', 'Kcnj10', 'Rbms3', 'S100b', 'mt-Th', 'Dzank1', 'mt-Tp', 'Tspyl4', 'Hcn2', 'Klhl13', 'Unc13c', 'Serpine2', 'Tmem229a', 'Camk2n2', 'Gng11', 'Car2', 'Tspan2', 'Olig1', 'Ndrg1', 'Etnppl', 'mt-Ta', 'Slc4a4', 'Irx2', 'mt-Tr', 'Slc6a9', 'Ermn', 'Cygb', 'mt-Tt', 'Usp29', 'Anln', 'Gprc5b', 'mt-Cytb', 'Bend6', 'Cxx1a', 'Fa2h', 'Cit', 'Map7d2']"
3,63,"['Gm24447', 'Gm26035', 'Gm23624', 'mt-Rnr2', 'mt-Rnr1', 'Rn7s1', 'Gm26461', 'Gm25106', 'Gm23973', 'Rnu2-10', 'Gm24146', 'Rnu5g', 'Rn7sk', 'Gm23971', 'Rny3', 'Gm20594', 'Gm25937', 'Gm23287', 'Gm23445', 'Rn7s2', 'Gm24105', 'Gm26316', 'Ift46', 'Gm22513', 'Cbln1', 'Gm23345', 'Snora73b', 'Nova1', 'Rian', 'mt-Tc', 'mt-Tq', 'Gm23153', 'Gm24514', 'Gm22739', 'Gm24497', 'Gm38393', 'Chd3os', 'Mpp5', 'Msi2', 'Tmem91', 'Elavl2', 'Gm26232', 'Gm26244', 'Pnmal2', 'Ppil1', 'Selenok', 'Mab21l1', 'Gm15501', 'Ntn1', 'Gm4835', 'Grm8', 'Gatsl2', 'Pfdn2', 'Snora28', 'Gm4342', 'Ogfod1', 'Gm7434', 'Gm45884', 'Fis1', 'Dmrta2', 'Gm24047', 'Rpl35a-ps7', 'Pafah1b3']"
4,42,"['Slc6a11', 'Sparc', 'Nap1l5', 'Slc17a6', 'Scg2', 'Zcchc12', 'Gm28438', 'mt-Nd3', 'Gprasp2', 'mt-Ti', 'Resp18', 'Selenop', 'mt-Te', 'Ahi1', 'Agt', 'mt-Tl2', 'Pitx2', 'Calb2', 'Supt7l', 'Peg3', 'Scd1', 'Tmem255a', 'Sparcl1', 'Abat', 'Rit2', 'Dlk1', 'Ndn', 'Aldh1a1', 'Gprasp1', 'Impact', 'Zfhx3', 'Itih3', 'Nrsn2', 'Tmem130', 'Zwint', 'B630019K06Rik', 'AW551984', 'Vat1l', 'Rmst', 'Zfhx4', 'Rps11', 'Sncg']"
5,18,"['Hpca', 'Diras2', 'Galnt9', 'Dnm1', 'Snap25', 'Osbpl1a', '1700020I14Rik', 'AI593442', 'Ywhah', 'Neurod6', 'Cabp1', 'Ier5', 'Tcf4', 'Igfbp4', 'Arc', 'Hlf', 'Cdk5r2', 'Pdp1']"
6,60,"['Tmsb4x', 'Gpm6a', 'Ddn', 'Arpp21', 'Icam5', 'Arf3', 'Syn2', 'Pld3', 'Mapk1', 'Rasgef1a', 'Mmd', 'Fkbp1a', 'Chst1', 'Psap', 'Sorbs2', 'Kcnf1', '2010300C02Rik', 'Bhlhe22', 'Ctxn1', 'Stum', 'Gria3', 'Gas7', 'Pde1a', 'Slc30a3', 'Wfs1', 'Mink1', 'Ldha', 'Plppr2', 'Sst', 'Sowaha', 'Uqcr11', 'Pgm2l1', 'Prkag2', 'Tesc', 'Actg1', 'Hrk', 'Psd3', 'Fam19a1', 'Ak5', 'Selenow', 'Kcnv1', 'Hspa2', 'Sub1', 'Brk1', 'Slc1a3', 'Kcnip2', 'Vim', 'Plppr4', 'Cpne6', 'Shank2', 'Dynll1', 'Klhl2', 'S100a10', 'Dbpht2', 'Ppp1r1a', 'Ccnd2', 'Eif4a1', 'Klhl23', 'Cecr6', 'C2cd2l']"
7,79,"['Cldn11', 'Hsp90aa1', 'Tubb4a', 'Csrp1', 'Trf', 'Mal', 'Fth1', 'Plcb4', 'Mag', 'Limk1', 'Il33', 'Spock3', 'Patj', 'Litaf', 'Adarb1', 'Tmem88b', 'Prkcd', 'Shox2', 'Kcnc1', 'Ntng1', 'Pcp4', 'Sept4', 'Eef2', 'Lgi3', 'Fndc5', 'Ppp1r14a', 'Slc12a2', 'Amotl1', 'Zic1', 'Nefl', 'Sirt2', 'Mapt', 'Pacs2', 'Slc25a5', 'Laptm4b', 'Aplp2', 'Ramp3', 'Ttll7', '5031439G07Rik', 'Ttyh2', 'Zbtb20', 'Kctd9', 'Myrf', 'Plekhg1', 'Edil3', 'Cd83', 'Plekhh1', 'Desi1', 'Rab37', 'Mog', 'Carhsp1', 'Gpr37l1', 'Arl2', 'Pcp4l1', 'Gjc3', 'Mtus1', 'Grm4', 'Pls1', 'Sec62', 'Syt2', 'Chchd10', 'Cxx1b', 'Slc44a1', 'Dennd5a', 'Sox10', 'Pllp', 'Gm11512', 'Dnajb2', 'Tsc22d3', 'Kndc1', 'Pmp22', 'Gjc2', 'Kctd17', 'Pip4k2a', 'Cntfr', 'Padi2', 'Foxn3', 'Paip2', 'Rnf152']"
8,68,"['Nnat', 'Nptxr', 'Gda', 'Nov', 'Gm10076', 'Hpcal4', 'Nr2f2', 'Rpl41', 'Hpcal1', 'Timp2', 'Rtn1', 'Spint2', 'Atp2b4', 'Ids', 'Pgrmc1', 'Dcn', 'Lypd1', 'Ttr', 'Crym', 'Rplp1', 'Tuba1a', 'Snca', 'Ly6h', 'Car12', 'Camk2d', 'Acvr2a', 'Cadm1', 'Marcks', 'Marcksl1', 'Kctd4', 'Negr1', 'Clic6', 'Trhr', 'Ccdc153', 'Pcdh8', 'Enpp2', 'Calb1', 'Hsbp1', 'Syt17', 'Adra2a', 'Necab2', 'F5', 'Cox8b', 'Cd24a', 'Usmg5', 'Bex2', 'Kcne2', 'Gpr101', 'Kl', 'Kcnj13', 'Nbl1', 'Ecel1', 'Cpne7', 'Tmem132e', 'Atp6v1a', 'Caly', 'Igfbp2', 'Amph', 'Uchl1', 'Morf4l2', '1500015O10Rik', 'Rdh5', 'Galnt16', 'Thra', 'Tmem19', 'Rps27rt', 'Esr1', 'Igf2']"
9,22,"['Dlgap3', 'Gfap', 'C4b', 'Atp1b1', 'Syn1', 'Atp2a2', 'Ncdn', 'Eef1a2', 'C4a', 'Slc6a17', 'Ctsb', 'Rnf187', 'Mgll', 'Rbfox3', 'Ndrg4', 'Chst2', 'Nsmf', 'Rgs4', 'Camta2', 'Calm3', 'Pak1', 'Cd34']"
10,19,"['Ntm', 'Mal2', 'Brinp1', 'Tspan5', 'Opcml', 'Osbp2', 'Strbp', 'Dnajb5', 'Kcnh7', 'Tmem178', 'Sort1', 'Camk2b', 'Gfod1', 'Ccl27a', 'Chrm3', 'Mast3', 'Syt13', 'Actr3b', 'Lpcat4']"
