,#genes,genes
1,78,"['Slc6a11', 'Sparc', 'Scd2', 'Slc17a6', 'Tcf7l2', 'Agt', 'Cpe', 'Apoe', 'Aldoc', 'Ndrg2', 'Selenop', 'Kcnj10', 'Zcchc12', 'Serpine2', 'Abat', 'mt-Tm', 'Atp1a2', 'Sparcl1', 'Nrsn2', 'Mt1', 'Aldh1a1', 'Cd81', 'Scd1', 'Prkcd', 'Qk', 'Amotl1', 'Sptbn1', 'Zic1', 'Shox2', 'Apod', 'Ntng1', 'Unc13c', 'Atp1b2', 'Rpl38', 'Grm1', 'Fam213a', 'Qdpr', 'Mbp', 'Nefh', 'Adarb1', 'Plekhb1', 'Ctnnb1', 'Dbi', 'Pcp4', 'Ramp3', 'Gprc5b', 'Plekhg1', 'Tnnt1', 'Zfp423', 'Bcas1', 'Pla2g7', 'mt-Nd3', 'Cldn11', 'Nacc2', 'Mobp', 'Rora', 'Olig1', 'Car2', 'Tmem229a', 'Ubb', 'mt-Tl2', 'Sash1', 'Ubc', 'Trf', 'Gng11', 'Edil3', 'Rgs16', 'Rps15', 'Gm6272', 'Ywhaq', 'Patj', 'Fth1', 'Plcb4', 'Hcn4', 'Synpo2', 'Acsbg1', 'Il33', 'Mog']"
2,63,"['Nrgn', 'Camk2n1', 'Ppp3ca', 'Olfm1', 'Mef2c', 'Atp1a1', 'Lamp5', 'Camk2a', 'Chn1', 'Calm1', 'Homer1', 'Dlgap1', 'Egr1', 'Dkk3', 'Slc17a7', 'Lingo1', 'Prkcb', 'Lmo4', 'Baiap2', 'Fbxw7', 'Tcf4', 'Ppp3r1', 'Ngef', 'Arpp19', '3110035E14Rik', 'Stx1a', 'Sv2b', 'Kalrn', 'Satb2', 'Zfp365', 'Arpp21', '1110008P14Rik', 'Enc1', 'Cabp1', 'R3hdm1', 'Neurod6', 'Camk4', 'Kcnv1', 'Ipcef1', 'Gria2', 'Prkca', 'Syt1', 'Dgkz', 'Camkk2', 'Fam81a', 'Ephx4', 'Hivep2', 'Tbr1', 'Lrrc4c', 'Rbfox3', 'Kcnb1', 'Sipa1l1', 'Epop', 'Plcb1', 'Nlk', 'Fam212b', 'Adgrl1', 'Igfbp6', 'Rbfox1', 'Ncald', 'Clstn1', 'Ptk2b', 'Mpped1']"
3,16,"['mt-Atp8', 'Nrn1', '1700020I14Rik', 'Ntm', 'Cx3cl1', 'Mal2', 'Hpca', 'Scn1b', 'Brinp1', 'Kctd1', 'Ccni', 'Fam131a', 'Ndrg3', 'Sorl1', 'Cadm2', 'Cap1']"
4,16,"['Sept4', '1810041L15Rik', 'Zfhx3', 'St3gal4', 'Gatm', 'Clmn', 'Kndc1', 'Fam20c', 'Cryab', 'Ppp1r14a', 'Ccdc136', 'Tspan2', 'Ptpn4', 'Cnp', 'Lef1', 'Mal']"
5,27,"['Nap1l5', 'Resp18', 'Scg2', 'Ahi1', 'Wdr6', 'Itih3', 'Htr2c', 'Rit2', 'Peg3', 'Gprasp2', 'AW551984', 'Baiap3', 'Igsf1', 'Tmem255a', 'Usp29', 'Calb2', 'Nts', 'Arxes2', 'Etnppl', 'Slc4a4', 'Klhl13', 'Pitx2', 'Nrip2', 'Rpl26', '2310022B05Rik', 'Gprasp1', 'Tmsb10']"
6,17,"['mt-Rnr1', 'Gm23624', 'Gm24447', 'Gm26035', 'Rn7s1', 'Gm26461', 'Rnu5g', 'mt-Rnr2', 'Kcnh7', 'Gm25106', 'Gm23287', 'Rnu2-10', 'Cacnb4', 'Rn7s2', 'Rny3', 'Gm23345', 'Gm26316']"
7,22,"['Aplp1', 'S100b', 'Gm13339', 'Hsp90aa1', 'Gstm1', 'mt-Tv', 'mt-Ta', 'Clu', 'Mt2', 'Kif1a', '2010107E04Rik', 'Atp5a1', 'Atxn10', 'mt-Ti', 'mt-Tn', 'Anln', 'Necab2', 'Plp1', 'mt-Cytb', 'Sccpdh', 'Rab3c', 'Gnai2']"
8,80,"['Nnat', 'Hap1', 'Hpcal1', 'Ndn', 'Nr2f2', 'Gap43', 'Pea15a', 'Tuba1a', 'Tubb2a', 'Zwint', 'Dner', 'Gaa', 'Pnck', 'Camk2d', 'Timp2', 'Srp14', 'Irs4', 'Fhl1', 'Gm14303', 'Dzank1', 'Tac1', '2900052N01Rik', 'Chchd2', 'Arxes1', 'Tmem130', 'Plekhb2', 'Uchl1', 'Tubb2b', 'Plpp3', 'Efnb3', 'Mtss1', 'Tppp3', 'Gnas', 'Cdk18', 'Tspyl4', '2210013O21Rik', 'Hdac11', 'Vat1l', 'Fabp7', 'Ecel1', 'Arhgap6', 'Uhmk1', 'Marcksl1', 'Pgm2', 'Gm14539', 'Adra2a', 'Rps13', 'Peg10', 'Gad2', 'Rpl41', 'Gm28437', 'Syngr3', 'Gpr101', 'Meg3', 'Rgs17', 'Lonrf2', '1500011B03Rik', 'Psme1', 'Zcchc18', 'Cacng4', 'Jam2', 'Bex2', 'Grin3a', 'Tmeff2', 'Mdk', 'Col25a1', 'Samd14', 'Kcnj16', 'Gm10073', 'Acot7', 'Rps10', 'Grb10', 'Rpl37', 'Klhdc8a', 'Doc2b', 'Prmt2', 'Rragb', 'Atp5k', 'Cox7b', 'Sod1']"
9,35,"['Ttc9b', 'Gnao1', 'Gpm6a', 'Basp1', 'Gas7', 'Phactr1', 'Dclk1', 'Celf5', 'Phf24', 'Fbxl16', 'Tmem30a', 'Phyhip', 'Cnksr2', 'Ldha', 'Icam5', 'Pld3', 'Vamp2', 'Slc8a2', 'Scn2a', 'Ap1s1', 'Arhgef9', 'Robo2', 'Ppp1r1a', 'Btbd10', 'Arhgap32', 'Tmem132a', 'Sept8', 'Rab15', 'Ensa', 'Kcnj4', 'Cacng3', 'Prkce', 'Npy', 'Fam19a1', 'Car10']"
10,15,"['Celf2', 'Mast3', 'Cplx2', 'Unc13a', 'Sort1', 'Itpka', 'Khdrbs3', 'Mmp17', 'Ano3', 'Ccl27a', 'Bcl11a', 'Pak7', 'Satb1', 'Cyfip2', 'Fhl2']"
