,#genes,genes
1,190,"['Prkcd', 'Pcp4', 'Zic1', 'Rora', 'Ramp3', 'Adarb1', 'Ptpn4', 'Tnnt1', 'Ntng1', 'Amotl1', 'Shox2', 'Plcb4', 'Ccdc136', 'Ptpn3', 'Nefh', 'Cplx1', 'Pdp1', 'Patj', 'Synpo2', 'Nsmf', 'Plekhg1', 'Sptbn1', 'Grm1', 'Rgs16', 'Rab37', 'Lef1', 'Gabra4', 'Fam20c', 'Atp2a2', 'Nrip3', 'Pcp4l1', 'Eps8l2', 'Hcn4', 'Slc24a2', 'Elmo1', 'Edil3', 'Abhd12b', 'Spock1', '1810041L15Rik', 'Bok', 'Tanc1', 'Pitpnc1', 'Rab3c', 'Atp6ap2', 'Spock3', 'Vav3', 'Cpne9', 'Clmn', 'Cit', 'Prkch', 'St3gal4', 'Gm43398', 'Ldhb', 'Gpr153', 'Kndc1', 'Kcnc1', 'Tpd52l1', 'Uchl1', 'Xylt2', 'Scrt1', 'Spock2', 'Rims3', 'Syt9', 'Trnp1', 'F2r', 'Lrtm2', 'Rasd1', 'Zfhx3', 'Ndrg4', 'Zmat4', 'Kcnc2', 'Aplp2', 'Rap1gds1', 'Dbndd1', 'Tmem163', 'Kitl', 'Rgs8', 'Fam19a4', 'Gabrd', 'Slitrk6', 'Ttll7', 'Vipr2', 'Grm4', 'Cacng5', 'Lhfp', 'Ildr2', 'Nefm', 'Adgrf5', 'Adarb2', 'Rcan2', 'Rnf152', 'Chrna4', 'Lhx9', 'Slc25a5', 'Gbx2', 'Lrrtm1', 'D130058E05Rik', 'Mb21d2', 'Fndc5', 'Rasl11a', 'Slc9a3r1', 'Epb41l3', 'Adra1b', 'Hspa12a', 'Tunar', 'Gabbr2', 'Slc24a3', 'Sgpp2', 'Anxa5', 'Slc29a1', 'Mrvi1', 'Lrrn2', 'Atp5b', 'Shank3', 'Nell1', 'Sh3d19', 'Fhdc1', 'Enho', 'Hcn2', 'Epn3', 'Thsd7a', 'Adgra1', 'Tsc22d3', 'Ina', 'Tiam1', 'Wnt9b', 'Smpx', 'Inpp5a', 'Opn3', 'Nexn', 'Rap1gap', 'Sema4g', 'Gnal', 'Zic3', 'Plekhd1', 'Vwc2', 'Tmem25', 'Gabbr1', 'Fam222a', 'Samd5', 'Reep1', 'Osbpl5', 'Fign', 'Zic4', 'Slc25a37', 'Cacna1g', 'B230334C09Rik', 'Pcdh9', 'Tmem41a', 'Chst8', 'Adamts15', 'Tnc', 'Nt5dc3', 'Megf9', 'Tespa1', 'Ret', 'Cthrc1', '1700019D03Rik', 'Gpr12', 'Cpne7', 'Arhgap44', 'Socs6', 'Fndc4', 'Fem1c', 'Ank1', 'Zfp804a', 'Rsrc1', 'Hspa4l', 'Mcf2', 'Olfm3', 'Peak1', 'Grin2c', 'Sox13', 'Mmp15', 'Map7d2', 'Inpp4b', 'Btbd17', 'Creg1', 'Nhsl2', 'Gjc1', 'Kcnd2', 'Heg1', 'Tmem131', 'Eps8', 'Sacm1l', 'Nrbp2', 'Rell2', 'Gdf11', 'Fam189a2', 'Eml1']"
2,360,"['Mbp', 'Mobp', 'Cldn11', 'Plekhb1', 'Fth1', 'Apod', 'Plp1', 'Qdpr', 'Trf', 'Mal', 'Cryab', 'Cnp', 'Mog', 'Bcas1', 'Sept4', 'Olig1', 'Mag', 'Car2', 'Ndrg1', 'Ermn', 'Gatm', 'Ppp1r14a', 'Il33', 'Csrp1', 'Tspan2', 'Myrf', 'Pacs2', 'Tmem88b', 'Pllp', 'Slc12a2', 'Zbtb20', 'Psat1', 'Gpr37', 'Sirt2', 'Fa2h', 'Sox10', 'Opalin', 'Evi2a', 'Ugt8a', 'Kif5a', 'Anln', 'Gfap', 'Gpm6b', 'Gjc3', 'Ttyh2', 'Efnb3', 'Lgi3', 'Slain1', 'Litaf', 'Tppp3', 'Gltp', 'Hepacam', 'Six3', 'Sox2ot', 'Clic4', 'Wscd1', 'Rnf13', 'Prr18', 'Plekhh1', 'Serpinb1a', 'Phldb1', 'Endod1', 'Zeb2', 'Sez6l2', 'Gab1', 'Gna12', 'Tmcc2', 'Rhog', 'Slc6a9', 'Pip4k2a', 'Pvalb', 'Myo6', 'Erbin', 'Tmcc3', 'Cers2', 'Fgf1', 'Gjb1', 'Lamp1', 'Gsn', 'Gjc2', 'Desi1', 'Slc44a1', 'Lpar1', 'Degs1', 'Gad1', 'Ddr1', 'Sccpdh', 'Kif5b', 'Carhsp1', 'Rdx', 'Bin1', 'Itgb4', 'Jam3', 'Npc1', 'Abca2', 'Srgap1', 'Tmbim1', 'Ednrb', 'Son', 'Pla2g16', 'Dennd5a', 'Pkp4', 'Otud7b', 'Rps24', 'Klk6', 'Tprn', 'Rhou', 'Aatk', 'Foxn3', 'Rpl28', 'Wnk1', 'Tsc22d4', 'Hapln2', 'Hipk2', 'Grb14', 'Aspa', 'Fnbp1', 'Cd63', 'Nkx6-2', 'Fgfr2', 'Tmem98', 'Dbndd2', '5031439G07Rik', 'Cnn3', 'Prdx6', 'S1pr5', 'Ptprd', 'Eef2', 'Car14', 'Elovl1', 'Six3os1', 'Nfasc', 'Cpox', 'Neat1', 'C4b', 'Dock10', 'Adipor2', 'Cntn2', 'Plcl1', 'Adi1', 'Rcbtb1', 'Trh', 'Pde8a', '1700047M11Rik', 'Tmem63a', 'Cd9', 'S100a16', 'Thbs4', 'Map7', 'Oxsr1', 'Fth-ps3', 'Usp54', 'Frmd8', 'Mapt', 'Ptma', 'Gm15440', 'Eps15', 'Cdc42ep2', 'Dnajb2', 'Phlpp1', 'Ankrd13a', 'Josd2', 'Taldo1', 'Ddc', 'Olig2', 'Nmral1', 'Arhgef10', 'Cd82', 'Metrn', 'Cpq', 'Slc7a10', 'Isl1', 'Dync1li2', 'Dock1', 'Spg20', 'Adamts4', 'Zcchc24', 'Rps27l', 'Ppp2r3a', 'Tnfaip6', 'Trim59', 'Kcnk13', 'S100a1', 'Gstp-ps', 'Prrg1', 'Dip2a', 'Tmem125', 'Ly6g6f', 'Lbh', 'Ado', 'Gal3st1', 'March8', 'Slc48a1', 'Sec62', 'Shtn1', 'Sema6a', 'Efcab14', 'Vamp3', 'Dusp26', 'Chn2', 'Atp1b3', 'Larp6', 'Cpm', 'Frmd4b', 'Pnkd', 'Atp11a', 'Rab31', 'Kat2b', 'Cyp20a1', 'Cmtm5', 'Plod1', 'Slc32a1', 'Elovl5', 'Smco3', 'Gstm7', 'Arrdc3', 'Pmp22', 'Rtkn', 'Daam2', 'Cadm4', 'Frmd5', 'Cdc37l1', 'Tgfa', 'Itih5', 'Fth-ps2', 'Rassf2', 'Abhd4', 'Daam1', 'Gatad2a', 'Sypl', 'Mad1l1', 'Micall1', 'Slc14a1', 'Rdh5', 'Gm4943', 'Cd38', 'Serinc5', 'Mtus1', 'Efhd1', 'Cep97', 'Limd1', 'Rpl28-ps3', 'Ermp1', 'Zfp41', 'Npc2', 'Enpp6', '2810468N07Rik', '4930402H24Rik', 'Ccp110', 'Arsg', 'S100a13', 'Fam134b', 'Fam234a', 'Csf1', 'Nde1', 'Bpgm', 'Rap1a', 'Plxdc2', 'Hadha', 'Reep3', 'Ubash3b', 'Creb5', 'Mast4', 'Kif1c', 'Bnip3l', 'Gm8172', 'Cat', 'Ssfa2', 'D7Ertd443e', 'Syngr2', '1700047I17Rik2', 'Il6st', 'Dixdc1', 'Plekhg3', 'Agpat4', 'Agap1', 'Magt1', 'Fbxo7', 'Elovl7', 'Nab1', 'Gpt', 'Msrb1', 'Samd4', 'Rps12-ps10', 'Bsg', 'Pik3c2b', 'Tspan15', 'Tmem100', 'Echs1', 'Nkx2-2', 'Ldlrad3', 'Gpr62', 'Plxnb3', 'Rhoc', 'Gm37111', 'Fam57a', 'Rftn1', 'Tm7sf3', 'Vcam1', 'Cdc42ep1', 'Mrps36', 'Pls1', 'Nipa1', 'Rffl', 'Tpt1-ps5', 'Pcbp4', 'Elovl6', 'Gm7901', 'Picalm', 'Sbf1', 'G6pc3', 'Ctnna1', 'Gkap1', 'Cdr2l', 'Elp6', 'Gm13226', 'Enpp4', 'Scnn1a', 'Galnt6', 'Dock5', 'Tnni1', 'Rasgrp3', 'Rgma', 'Card19', 'Tmem123', 'Rnpepl1', 'Cyp2j12', 'Zfp488', 'Pygb', 'Sox8', 'Padi2', 'Srd5a1', 'Nudt13', 'Adssl1', 'Hdac1', 'Hmgcl', 'Trp53bp2', 'Nkd1', 'Sptssa', 'Lims2', 'Tjp2', 'A230001M10Rik', 'Smim3', 'Map4k4', 'Sh3tc2', 'Tbc1d31', 'Prorsd1', 'Lrrc1', 'Ak3', 'Adamtsl4', 'Prkd3', 'Eno4', 'Arpc1b', 'Gm3321', 'Slc2a1', 'Dusp16', 'Tns3', 'Rps4x', 'Kcng4', 'Zfp595']"
3,84,"['Camk2n1', 'Nrgn', 'Ppp3ca', 'Olfm1', 'Camk2a', 'Mef2c', 'Calm1', 'Atp1a1', 'Chn1', 'Lamp5', 'Prkcb', 'Dlgap1', 'Psd', 'Slc17a7', '3110035E14Rik', 'Kalrn', '1110008P14Rik', 'Homer1', 'Enc1', 'Sv2b', 'Egr1', 'Stx1a', 'Tcf4', 'Arpp19', 'Arpp21', 'Sptbn2', 'Lmo4', 'Baiap2', 'Dclk1', 'Gria2', 'Itpr1', 'Camkk2', 'Calm2', 'Satb2', 'Zfp365', 'Ppp3r1', 'Gnao1', 'Ttc9b', 'Dgkz', 'Clstn1', 'Mical2', 'Celf2', 'Fam81a', 'Cabp1', 'Fam131a', 'Mpped1', 'R3hdm1', 'Ctxn1', 'Tbr1', 'Camk4', 'Sipa1l1', 'Ngef', 'Sorbs2', 'Gm11549', 'Gas7', 'Ncald', 'Ipcef1', 'Fbxl16', 'Mast3', 'Rbfox3', 'Plcb1', 'Nlk', 'Kcnv1', 'Fam212b', 'Epop', 'Itpka', 'Slc39a10', 'Arhgap32', 'Tspan7', 'Vamp2', 'Lrrc4c', 'Phyhip', 'Cplx2', 'Foxg1', 'Adgrl1', 'Hivep2', 'Phf24', 'Tmem178', 'Sirpa', 'Tuba4a', 'Phactr1', 'Cnksr2', 'Unc13a', 'Rock2']"
4,51,"['mt-Rnr1', 'Rn7s1', 'Gm26461', 'mt-Rnr2', 'Gm23624', 'Gm24447', 'Gm26035', 'Rnu5g', 'Gm25106', 'Gm23287', 'Rn7s2', 'Gm42418', 'Rnu2-10', 'Rny3', 'Gm23345', 'Gm26316', 'Gm22122', 'Gm23445', 'Gm20594', 'Gm23153', 'mt-Nd6', 'Gm25937', 'Gm24105', 'Rn18s-rs5', 'Gm24265', 'Rn7sk', 'Gm22513', 'Gm24497', 'Gm24407', 'Gm25179', 'Lars2', 'Gm24146', 'Gm25939', 'Gm26331', 'Cdr1', 'Gm26444', 'Gm23971', 'Gm22249', 'Gm25890', 'Gm22958', 'Gm11407', 'Gm23973', 'Gm24514', 'Snora28', 'Gm24459', 'Dusp7', 'Gm25679', 'Gm25099', 'Gm22739', 'Unc79', 'Gm26505']"
5,94,"['Tcf7l2', 'Slc6a11', 'Slc17a6', 'Sparc', 'Scd2', 'Agt', 'Cpe', 'mt-Tm', 'Aldoc', 'Apoe', 'Sparcl1', 'Kcnj10', 'Ndrg2', 'Selenop', 'Aldh1a1', 'Mt1', 'Atp1a2', 'Qk', 'Cd81', 'Serpine2', 'Vamp1', 'Abat', 'Nrsn2', 'Scd1', 'Unc13c', 'Camk2n2', 'Atp1b2', 'mt-Nd3', 'S100b', 'Ctnnb1', 'Tmsb10', 'Cxx1a', 'Itih3', 'Fam213a', 'Nacc2', 'Dbi', 'Gm29216', 'Gprc5b', 'Gng11', 'Ubb', 'Ubc', 'Zfp423', 'mt-Nd4', 'Pla2g7', 'mt-Cytb', 'Acsbg1', 'Ywhaq', 'Tmem229a', 'Aqp4', 'Slc4a4', 'Prdx1', 'Sash1', 'Usmg5', 'Cox7c', 'Ddah1', 'Gm28437', 'Etnppl', 'Rpl26', 'Ntsr2', 'Acsl3', 'Gm28438', 'Gjb6', 'Timp3', 'Gpr37l1', 'Dnm3', 'Rnd2', 'Gja1', 'Scoc', 'Paqr8', 'Ptprz1', 'Nrip2', 'Tuba1b', 'Gm11410', 'Glud1', 'Mid1ip1', 'Ndufb8', 'Gm1821', 'Gabarapl2', 'Cd83', 'Enah', 'Tubb3', 'Insig1', 'Fgfr3', 'Rbms3', 'Plpp3', 'Hs6st2', 'Oprl1', 'Dpp6', 'Minos1', 'Lrig1', 'Fads1', 'Maged2', 'Sall2', 'Fzd10']"
6,41,"['Nnat', 'Nap1l5', 'Resp18', 'Zcchc12', 'Hap1', 'Ndn', 'Nr2f2', 'Gap43', 'Ahi1', 'Scg2', 'Pitx2', 'Gprasp2', 'Wdr6', 'AW551984', 'Baiap3', 'Dlk1', 'Rit2', 'Peg3', 'Pnck', 'Tac1', '6330403K07Rik', 'Htr2c', 'Gprasp1', 'Igsf1', 'Dgkk', 'Timp2', 'Calb2', 'Tmem255a', 'Ache', 'Irs4', 'Bex1', 'Nts', 'Impact', 'Gaa', 'Arxes2', 'Usp29', 'Tmem130', 'B630019K06Rik', 'Sfrp5', 'Pmch', 'Ctxn2']"
7,56,"['Nptxr', 'Hpcal4', 'Gda', 'Ddn', 'Rtn1', 'Slc1a2', 'Syn2', 'Nov', 'Gpm6a', 'Pgm2l1', 'Arf3', 'Snca', 'Basp1', 'Rasgef1a', 'Atp2b4', 'Fkbp1a', 'Thra', 'Mapk1', 'Celf4', 'Pde1a', 'Wasf1', 'Camkv', 'Icam5', 'Crym', 'Ldha', 'Prkce', 'Map2', 'Cpne6', 'Plppr4', 'Synpr', 'Mmd', 'Neurl1a', 'Napb', 'Map2k1', 'Arhgap33', 'Akap5', 'Jph4', 'Syt17', 'Mtpn', 'Bsn', 'Slc30a3', 'Caln1', 'Kcnj4', 'Psd3', 'Cnr1', 'Sptan1', 'C1ql3', 'Gria3', 'Gls', 'Sept11', 'Ptprs', 'Ptprn', 'Rimbp2', 'Erc2', 'Usp46', 'Pknox2']"
8,27,"['Dkk3', '1700020I14Rik', 'Atp2b2', 'Lingo1', 'Nrn1', 'Scn1b', 'Osbpl1a', 'Fbxw7', 'Mal2', 'Syt1', 'Ntm', 'Cx3cl1', 'Ccni', 'Kcnh7', 'Cacnb4', 'Brinp1', 'Prkca', 'Ndrg3', 'Cap1', 'Ier5', 'Kcnb1', 'Ephx4', 'Cadm2', 'Kctd1', 'Sorl1', 'St3gal5', 'Syne1']"
9,35,"['Aplp1', 'mt-Ta', 'mt-Tv', 'mt-Tl1', 'Clu', 'Supt7l', 'Hsp90aa1', 'Tubb4a', 'mt-Tc', 'mt-Tl2', 'mt-Tn', 'mt-Ti', 'Gm13339', 'Sez6', 'mt-Tf', 'Kif1b', 'Gstm1', 'mt-Te', 'Oaz1', 'mt-Tw', 'Mt2', 'Mt3', 'mt-Th', 'Glul', 'mt-Tq', 'Trim2', 'mt-Tp', 'Rasgrf1', 'Tecr', 'Arl2', 'Tprgl', 'mt-Tt', 'mt-Tr', 'Lrrc17', 'Capns1']"
10,31,"['Snap25', 'Malat1', 'Stxbp1', 'Sncb', 'Calm3', 'Syn1', 'Diras2', 'Actb', 'Aldoa', 'Prkar1b', 'Pip5k1c', 'Rab6b', 'Dnm1', 'Camta2', 'Pak1', 'Cacnb3', 'Dusp3', 'Snrpn', 'Fmnl1', 'Eef1a2', 'Ppp1r9b', 'Rims1', 'Scg3', 'Klc1', 'Syp', 'Map1a', 'Mapk10', 'Rab6a', 'Kifc2', 'Cdk5r2', 'Dmtn']"
