,#genes,genes
1,102,"['Slc6a11', 'Sparc', 'Scd2', 'Agt', 'Nap1l5', 'Slc17a6', 'Tcf7l2', 'Atp1a2', 'Nrsn2', 'Resp18', 'Aldoc', 'Mbp', 'Mobp', 'Selenop', 'Sez6', 'Ndrg2', 'Qdpr', 'S100b', 'mt-Tm', 'Kcnj10', 'Apoe', 'Apod', 'Sparcl1', 'Supt7l', 'Plp1', 'Scd1', 'Amotl1', 'Pip5k1a', 'Shox2', 'Zfhx3', 'Cpe', 'Mt1', 'Plekhb1', 'Car2', 'Prkcd', 'Mal', 'Qk', 'Zic1', 'Abat', 'Zfp423', 'Vamp1', 'Cldn11', 'Serpine2', 'Plekhg1', 'Aldh1a1', 'Gatm', 'Tmsb10', 'Slc4a4', 'Pla2g7', 'Ntng1', 'Sept4', 'Nefh', 'Fth1', 'Olig1', 'Atp1b2', 'Trf', 'Dbi', 'Rora', 'Rbms3', 'Ramp3', 'Rgs16', 'Eef2', 'Gprc5b', 'Cryab', 'Bcas1', 'Lef1', 'mt-Co1', 'Ndrg1', 'Patj', 'Cnp', 'Cd81', 'Gpr37', 'Il33', 'Tmem88b', 'Sash1', 'Tox2', 'Acsbg1', 'Ppp1r14a', 'Pitpnc1', 'Synpo2', 'Slc6a9', 'Mt2', 'Tmcc2', 'Mag', 'Glud1', 'Plcb4', 'Ttyh2', 'Vav3', 'Grm4', 'Psat1', 'Hsh2d', 'Gm6272', 'Grm1', 'Hipk2', 'Ermn', 'Adarb1', '1810041L15Rik', 'Mog', 'Ubc', 'Ache', 'Serpinb1a', 'Tnnt1']"
2,119,"['Nrgn', 'Camk2n1', 'Ppp3ca', 'Egr1', 'Mef2c', 'Homer1', 'Slc17a7', 'Prkcb', 'Atp1a1', 'Kalrn', 'Lingo1', 'Ier5', 'Dkk3', 'Cck', 'Arc', 'Arpp19', 'Enc1', 'Lmo4', 'Lamp5', 'Calm2', 'Camk2a', 'Chn1', 'Psd', '1110008P14Rik', 'Itpr1', 'Ngef', '3110035E14Rik', 'Sptbn2', 'Kcnb1', 'Sv2b', 'Baiap2', 'Khdrbs3', 'Hpca', 'Mpped1', 'Efhd2', 'Dlgap1', 'Dgkz', 'Fbxw7', 'Fam131a', 'Serpini1', 'Nrn1', 'Tbr1', 'Tmsb4x', 'Syt1', 'Mal2', 'Brinp1', 'Dclk1', 'Cnksr2', 'Cabp1', 'Git1', 'Bcl11a', 'Phactr1', 'Satb2', 'Ndrg3', 'Dusp14', 'Npy', '2010300C02Rik', 'Neurod2', 'Sipa1l1', 'Tmem178', 'Nlk', 'Junb', 'Opcml', 'Foxg1', 'Itpka', 'Cx3cl1', '9130024F11Rik', 'Gm11549', 'Clstn1', 'R3hdm1', 'Dnajb5', 'Sirpa', 'Tspan5', 'Osbpl1a', 'Ttc9b', 'Mical2', 'Cd34', 'Rprml', 'Arpc2', 'Gria2', 'Epop', 'Fam212b', 'Plcb1', 'Camkk2', 'Zbtb18', 'Nr4a1', 'Coro1a', 'Ccl27a', 'Sorl1', 'Kcnh1', 'Plk2', 'Vip', 'Cacnb4', 'Tcf4', '1700020I14Rik', 'Asap1', 'Svop', 'Ipcef1', 'Nptx1', 'Kctd1', 'Satb1', 'Psd3', 'Pip5k1c', 'Dlgap3', 'Grin2a', 'Snap25', 'Cyfip2', 'Ephx4', 'Hivep2', 'Sept8', 'Rbfox3', 'Calm1', 'Napa', 'Fmnl1', 'Mmp17', 'Egr4', 'Chgb', 'Tuba4a', 'Nptn']"
3,33,"['Olfm1', 'Rn7s1', 'Gm26461', 'Gm24447', 'Gm26035', 'Gpm6a', 'Gm23624', 'Gm24265', 'Rn7s2', 'Stx1a', 'Rnu5g', 'Zfp365', 'Arpp21', 'Ppp3r1', 'Tspan7', 'Celf5', 'Pld3', 'Ctxn1', 'Fam81a', 'Gm24514', 'Fbxl16', 'Ptk2b', 'Basp1', 'Gm25106', 'Gm22513', 'Gm24105', 'Ncald', 'Gm24407', 'Kcnh3', 'Gm23153', 'mt-Rnr1', 'Gm26316', 'Gm24146']"
4,40,"['Nnat', 'Hpcal1', 'Hap1', 'Lypd1', 'Gap43', 'Zcchc12', 'Nr2f2', 'Ahi1', 'Camk2d', 'Ndn', 'Peg3', 'Wdr6', 'Timp2', 'Calb2', 'Baiap3', '6330403K07Rik', 'Zwint', 'Tmem255a', 'Dner', 'Htr2c', 'Dlk1', 'Unc13c', 'Usp11', 'Tmem130', 'Gprasp1', 'Grin3a', 'Gnas', 'Pea15a', 'Dzank1', 'Cdh4', 'Pnck', 'Vat1l', 'Ap1s2', 'B630019K06Rik', 'Gaa', 'Arhgap6', 'Glra3', 'Hs6st2', 'Dgkk', 'Lsamp']"
5,43,"['Nptxr', 'Nov', 'Hpcal4', 'Mapk1', 'Atp2b4', 'Rn18s-rs5', 'Gm42418', 'Rtn1', 'Syn2', 'Gda', 'Jph4', 'Ids', 'Marcks', 'Thra', 'Rfx3', 'Sowaha', 'Ly6h', 'Bhlhe22', 'Pkia', 'Rps29', 'Negr1', 'Cadm1', 'Rasgef1a', 'Cfl1', 'mt-Ts2', 'Arhgap33', 'Pcdh8', 'Cobl', 'Arl4a', 'Meis2', 'Wfs1', 'Fnbp1l', 'Ak5', 'Snx10', 'Map2k1', 'Actn4', 'Synpr', 'Bmp3', 'A830082K12Rik', 'Ubqln2', 'Ap2a2', 'Ptprk', 'Med16']"
6,18,"['Malat1', 'mt-Nd4', 'Gm13339', 'Gm29216', 'Lrrc17', 'mt-Nd4l', 'Clmn', 'Nacc2', '2810433D01Rik', 'Zbtb20', 'Timp4', 'Pcp4', 'Aplp1', 'Sdc4', 'Clu', 'Srrm2', 'Wnk1', 'Sptbn1']"
7,15,"['Ddn', 'Slc30a3', 'Icam5', 'Cdk17', 'Tspan13', 'Ppp1r1a', 'Vamp2', 'Mtpn', 'Cacng3', 'Phyhip', 'Ldha', 'Gabrb3', 'Abi2', 'Chrm1', 'Pde1a']"
8,38,"['Rit2', 'Itih3', 'Timp3', 'Etnppl', '2310022B05Rik', 'Spock3', 'Gprasp2', 'Impact', 'Ctxn3', 'Gjb6', 'Foxp2', 'Tmem163', 'Edil3', 'Cxx1a', 'Gbx2', 'Klhl13', 'Usp29', 'Lhfpl3', 'Fign', 'Zcchc24', 'Inpp5f', 'Cbln1', 'Elavl2', 'Camk2n2', 'Fnbp1', 'Nkain4', 'Nova1', 'Gm10126', 'Mid2', 'Sfrp5', 'Zfhx4', 'Adgrg1', 'Arl2', 'Pcdh11x', 'Pcbd1', 'A2m', 'Ttbk2', 'Zdhhc20']"
9,16,"['Scn1b', 'Atp2b2', 'Atp2b1', 'Neurod6', 'Pantr1', 'Adcy1', 'Diras2', 'AI593442', 'Kcnab2', 'Pou3f1', 'Sema7a', 'Galnt9', 'Pvalb', 'Dusp3', 'Kcnq5', 'Pcsk2']"
10,15,"['Tubb4a', 'Gpr37l1', 'Insig1', 'Chchd10', 'Plekhh1', 'Nrip3', 'Gjb1', 'Gng11', 'Pacs2', 'Gm12816', 'Cd63', 'Rab37', 'Dock10', 'Erbin', 'Cit']"
