,#genes,genes
1,54,"['Prkcd', 'Ramp3', 'Pcp4', 'Rora', 'Shox2', 'Zic1', 'Plekhg1', 'Tnnt1', 'Ntng1', 'Synpo2', 'Amotl1', 'Pdp1', 'Adarb1', 'Nefh', 'Rgs16', 'Rims3', 'Lef1', 'Plcb4', 'Cpne9', 'Grm1', 'Ptpn4', 'Cit', 'Patj', 'Rab37', 'Pcp4l1', 'Ccdc136', 'Pitpnc1', 'Grm4', '1810041L15Rik', 'Fam20c', 'Gm43398', 'Ptpn3', 'Fign', 'Bok', 'Clmn', 'Prkch', 'Nrip3', 'Syt9', 'Eps8l2', 'Lrtm2', 'Gabra4', 'Tmem163', 'Gpr4', 'Nexn', 'D130058E05Rik', 'Inpp5a', 'Rgs8', 'Shank3', 'Dbndd1', 'Adgrf5', 'Elmo1', 'F2r', 'Samd5', 'Hcn4']"
2,65,"['Rn7s1', 'Gm26461', 'Gm24447', 'Gm26035', 'mt-Rnr1', 'mt-Rnr2', 'Gm23624', 'Rn18s-rs5', 'Gm42418', 'Rnu5g', 'Rn7s2', 'Gm24265', 'Gm22513', 'Gm25106', 'Gm24514', 'Gm24146', 'Gm24407', 'Gm24105', 'Gm23153', 'Lars2', 'Rn7sk', 'Gm26917', 'Gm26316', 'Gm22122', 'Gm24305', 'Mir6236', 'Gm23345', 'Gm23287', 'Gm25679', 'Gm23973', 'Gm24497', 'Gm23238', 'Gm20594', 'Gm25179', 'Rnu2-10', 'Gm24459', 'Fbn1', 'Rny3', 'Rn7s6', 'Cdr1', 'Gm25890', 'Gm22249', 'Gm26505', 'Gm15564', 'Gm25682', 'BC001981', 'Gm26444', 'Gm23445', 'Dnase2a', 'Gm16238', 'Lbx1', 'Cachd1', 'Fam212a', 'Smim20', 'Rps26', 'Rps2', 'Snora73b', 'Slc6a1', 'Gm24812', 'Cldn2', '9530068E07Rik', 'Abhd8', 'Cp', 'Efemp1', 'Gm15730']"
3,149,"['Mbp', 'Mobp', 'Plp1', 'Plekhb1', 'Mal', 'Qdpr', 'Fth1', 'Cldn11', 'Trf', 'Cnp', 'Apod', 'Cryab', 'Bcas1', 'Car2', 'Olig1', 'Gatm', 'Tubb4a', 'Sept4', 'Qk', 'Eef2', 'Pla2g7', 'Il33', 'Ttyh2', 'Mog', 'Psat1', 'Ppp1r14a', 'Mag', 'Gpr37', 'Gprc5b', 'Tmem88b', 'Erbin', 'Csrp1', 'Ermn', 'Plekhh1', 'Eml2', 'Hipk2', 'Opalin', 'Gjc3', 'Fa2h', 'Ndrg1', 'Gm12346', 'Prr18', 'Tspan2', 'Neat1', 'Gjb1', 'Pacs2', 'Sox2ot', 'Foxn3', 'Elovl1', 'Ugt8a', 'Pllp', 'Lamp1', 'Arl2', 'Carhsp1', 'Pura', 'Slain1', 'Fnbp1', 'Myrf', 'Cacna2d2', 'Desi1', 'Wscd1', 'Abca2', 'Ifi27', 'Clic4', 'Gjc2', 'Gng11', 'Serpinb1a', 'Lpar1', 'Kif5b', 'Ntsr2', 'Fth-ps3', 'Pmp22', 'Evi2a', 'Slc44a1', 'Gsn', 'Phldb1', 'Rhog', '5031439G07Rik', 'Tmcc3', 'Rps24', 'Cntn2', 'Litaf', 'Ccp110', 'Cd9', 'Zdhhc20', 'Slc12a2', 'Tmbim1', 'Grb14', 'Plekhg3', 'Cd82', 'Dock10', 'Rpl28-ps1', 'Gm15440', 'Prr5l', 'Gna12', 'Ndufa12', 'Hepacam', 'Arhgap23', 'Aspa', 'Arhgef10', 'Efhd1', 'Kif3a', 'Tjp2', 'Pla2g16', 'Mapt', 'Elovl5', 'Dnajb2', 'Tmem63a', 'Pip4k2a', 'Creb5', 'Sirt2', 'Ado', 'Pcsk6', 'Cpox', 'Slc48a1', 'Anln', 'Itgb4', 'Tprn', 'Ddr1', 'Dbndd2', 'Plin3', 'S100a16', 'Cd63-ps', 'Gm6977', 'Olig2', 'Frmd8', 'Map4', 'Fth-ps2', 'Sgk1', 'Prps2', 'Slc38a10', 'Mob3b', 'Reep3', 'Gab1', 'Tspan12', 'Lgi3', 'Vmp1', 'Sez6l2', 'Ndufs6', 'Dnajc4', 'Sox8', 'Pcolce2', 'Car14', 'Fgfr2', 'Npc2', 'Sik3', 'March8', 'Erbb3', 'Amer2']"
4,67,"['Nrgn', 'Camk2n1', 'Mef2c', 'Prkcb', 'Egr1', 'Cck', 'Homer1', 'Snap25', 'Psd', 'Kalrn', 'Slc17a7', 'Atp1a1', '1110008P14Rik', 'Calm1', 'Chn1', 'Lingo1', 'Dkk3', '3110035E14Rik', 'Arc', 'Arpp19', 'Sv2b', 'Itpr1', 'Calm2', 'Sptbn2', 'Ier5', 'Zfp365', 'Tspan7', 'Arpp21', 'Dlgap1', 'Syt1', 'Atp2b2', 'Mpped1', 'Baiap2', 'Lamp5', 'Tbr1', 'Osbpl1a', 'Efhd2', 'Dclk1', 'Fam81a', 'Stx1a', 'Lmo4', 'Diras2', 'Ngef', 'Satb2', 'Fbxw7', 'Camkk2', 'Pip5k1c', 'Clstn1', 'R3hdm1', 'Serpini1', 'Kcnb1', 'Nlk', 'Cacnb4', 'Dusp14', 'Mical2', 'Plk2', '9130024F11Rik', 'Dusp3', 'Epop', 'Nr4a1', 'Satb1', 'Cyfip2', 'Ccl27a', 'Npy', '1700020I14Rik', 'Gm11549', 'Asap1']"
5,83,"['Sparc', 'Slc6a11', 'Nap1l5', 'Slc17a6', 'Agt', 'Ahi1', 'Resp18', 'Zcchc12', 'Gap43', 'Hap1', 'Peg3', 'Nrsn2', '6330403K07Rik', 'Ndn', 'Calb2', 'Baiap3', 'Gprasp2', 'Tmem255a', 'Zwint', 'Scg2', 'Rit2', 'Tmem130', 'AW551984', 'Itih3', 'Gaa', 'Cxx1a', 'Dlk1', 'Impact', 'Gnas', 'Wdr6', 'Gprasp1', 'Nts', 'Tac1', 'Dzank1', 'Klhl13', 'Bex2', 'Gpx3', 'Pnck', 'Vat1l', 'Pitx2', 'Irs4', 'Nxph4', 'Igsf1', 'Ap1s2', 'Glra3', 'Nkain4', 'Usp29', 'Grin3a', 'B630019K06Rik', 'Rpl22l1', 'Usp11', 'Pbx3', 'Bex1', 'Arhgap36', 'Adcyap1', 'Dgkk', 'C1d', 'Penk', 'Lsamp', 'Tspyl2', 'Cbx5', 'Peg10', 'Gabrq', 'Ctxn2', 'A730017C20Rik', 'Rab9b', 'Gm15421', 'Tprgl', 'Ngb', 'Arxes2', 'Rmst', 'Apoc1', 'Krt1', 'Mrap2', 'Pak3', 'Rif1', 'Samd14', 'Oprl1', 'Vat1', 'Klhl1', 'Gabrg1', 'Tmie', 'Cdk18']"
6,28,"['Scd2', 'Aldoc', 'Atp1a2', 'Vamp1', 'Ndrg2', 'Zfhx3', 'Kcnj10', 'S100b', 'Selenop', 'Meg3', 'Zfp423', 'Serpine2', 'Rbms3', 'Scd1', 'Atp1b2', 'Aldh1a1', 'Abat', 'Camk2n2', 'Rab3c', 'Slc4a4', 'Unc13c', 'Gpr153', 'Tox2', 'Sash1', 'Nacc2', 'Spock3', 'Slc6a9', 'Acsbg1']"
7,76,"['Nptxr', 'Nov', 'Hpcal4', 'Slc1a2', 'Gda', 'Gpm6a', 'Mapk1', 'Atp2b4', 'Bhlhe22', 'Arf3', 'Lmo3', 'Rtn1', 'Ctxn1', 'Syn2', 'Thra', 'Ids', 'Gria2', 'Mkl2', 'Map2', 'Negr1', 'Wasf1', 'Rasgef1a', 'Rfx3', 'Sowaha', 'Wfs1', 'Rab40b', 'Snca', 'Crym', 'Slc30a3', 'Icam5', 'Jph4', 'Chst1', 'Arhgap33', 'Agap2', 'Fkbp1a', 'Plppr4', 'Slc1a3', 'Mink1', 'Rprm', 'Ak5', 'Mtpn', 'Cadm1', 'Kcnh3', 'Plppr2', 'Prkce', 'Gprin1', 'Synpr', 'Neurl1a', 'Erc2', 'Pitpnm2', 'Bcl11b', 'Mmd', 'Cplx2', 'Kcnj4', 'Amph', 'Limd2', 'C2cd2l', 'Pak6', 'Syt17', 'Pgbd5', 'Abi2', 'Fam19a1', 'Rbfox1', 'Rasl10a', 'Slc25a22', 'Ppp3cb', 'Map2k1', 'Wsb2', 'Nbea', 'Ccnd2', 'Dlg4', 'Gabra2', 'Dbn1', 'Prmt8', 'Ppfia2', 'Rapgefl1']"
8,54,"['Malat1', 'Sez6', 'Supt7l', 'Cpe', 'mt-Tm', 'Apoe', 'Pip5k1a', 'Gm13339', 'Zbtb20', 'Aplp1', 'Mt1', 'Kif1b', 'Gpm6b', 'mt-Ti', 'Sptbn1', 'Lrrc17', 'Mt2', 'Spock2', '2810433D01Rik', 'Clu', 'Hsp90aa1', 'mt-Nd4l', 'Kif1a', 'Srrm2', 'Mt3', 'Hsh2d', 'Tmcc2', 'Gm15728', 'Prdx6', 'Trim2', 'Eno1', 'Wnk1', 'Son', 'Sec62', 'Timp4', 'Atxn10', 'Prrc2c', 'Sdc4', 'Eno1b', '9330162G02Rik', 'Gja1', 'Sfxn5', 'Gm3511', 'Gm12816', 'Gstm1', 'Glud1', 'Ncam1', 'Plpp3', 'Fam213a', 'Ube3a', 'Paqr8', 'Capns1', 'Fuca1', 'Gm2a']"
9,70,"['Tcf7l2', 'Ctxn3', 'Cbln1', 'Cbln4', 'Hlf', 'Lypd6', 'Vav3', 'Foxp2', 'Lypd6b', 'Gbx2', 'Edil3', 'Cbln2', 'Uchl1', 'Fzd5', 'Stxbp6', 'Axin2', 'Lhfpl3', 'Stmn2', 'Map1b', 'Timp3', 'Tagln3', 'Tuba1b', 'Kitl', 'Ctnnb1', 'Plcxd2', 'RP24-91J7.1', 'Slc24a3', 'Dnm3', 'Wnt4', 'Ache', 'Rcn2', 'Ddah1', 'Cd59a', 'Mb21d2', 'Pcbd1', 'Tubb5', 'Syndig1l', 'Reep1', 'Gm6061', 'Dpp6', 'Nxph1', 'Htr7', 'Sptssb', 'Slitrk6', 'Gm3756', 'Grb10', 'Fzd10', 'Cd83', 'Gm2694', 'Usp8', 'Tmtc4', 'Tubb2b', 'Fkbp4', 'Cbarp', 'Fam8a1', 'Cox7c', 'Pdyn', 'Megf11', 'Gm5620', 'Srgap1', 'Lhfpl2', 'Maob', 'Lbh', 'Tubb3', 'Elovl6', 'Gjd2', 'Gm14150', 'Fam196b', 'Ier3', 'Cd44']"
10,26,"['Olfm1', 'Ppp3ca', 'Camk2a', 'Ddn', 'Enc1', 'Ptk2b', '2010300C02Rik', 'Dgkz', 'Khdrbs3', 'Nptx1', 'Zbtb18', 'Foxg1', 'Psd3', 'Celf5', 'Fbxl16', 'Sipa1l1', 'Itpka', 'Pld3', 'Pde1a', 'Fam131a', 'Ttc9b', 'Plcb1', 'Cnksr2', 'Phactr1', 'Fam49a', 'Cdk17']"
