,#genes,genes
1,229,"['Prkcd', 'Pcp4', 'Ntng1', 'Rora', 'Zic1', 'Ramp3', 'Adarb1', 'Cplx1', 'Ptpn4', 'Shox2', 'Amotl1', 'Tnnt1', 'Pdp1', 'Synpo2', 'Plcb4', 'Rab37', 'Plekhg1', 'Nefh', 'Rgs16', 'Vav3', 'Nsmf', 'Cit', 'Gabra4', 'Grm1', 'Hlf', 'Patj', 'Ccdc136', 'Atp2a2', 'Scrt1', 'Elmo1', 'Sptbn1', 'Lef1', 'Edil3', 'Pitpnc1', 'Eps8l2', 'Vamp1', 'Kcnc2', 'Prkch', 'Rap1gds1', 'Zfhx3', 'Slc24a2', 'Kndc1', 'Shank3', 'Clmn', 'Aldh1a1', 'Rims3', 'Ldhb', 'Gm43398', 'Spock3', 'Pcp4l1', 'Ogfrl1', 'Hspa8', 'Kitl', 'Rgs4', 'Nrip3', 'Abhd12b', 'Scd1', 'Atp1a2', 'Ndrg2', 'Lhfp', 'Cpne9', 'Ptpn3', 'Opn3', 'Rbms3', 'Zmat4', 'Ildr2', 'Serpine2', 'Adgrf5', 'Lrrtm1', 'Atp1b2', 'Tiam1', 'Kcnj10', 'Bok', 'F2r', 'Gabbr2', 'Chchd10', 'Sh3d19', 'Abat', 'Trnp1', 'Hcn4', 'Atp6ap2', 'Stmn3', 'Tanc1', 'Nexn', 'Hcn2', 'Tmem229a', '1810041L15Rik', 'Rasd1', 'Fign', 'St3gal4', 'Pla2g7', 'Fam20c', 'Xylt2', 'Tespa1', 'Gpr153', 'Rgs8', 'Tunar', 'Shisa6', 'Nell1', 'Rnf152', 'Gnal', 'Lrrn2', 'Selenop', 'Megf9', 'Grm4', 'Slitrk6', 'Cacng5', 'Kcnh2', 'Tpd52l1', 'Eml1', 'Dbndd1', 'Sema4g', 'Sema5a', 'Mb21d2', 'Syt7', 'Sptssb', 'Slc25a5', 'Gm8825', '1700019D03Rik', 'Slc24a3', 'Zfp804a', 'Tmem56', 'Epn3', 'B4galt5', 'Inpp5a', 'Vangl1', 'Hspa4l', 'Tmem163', 'Gabrd', 'Socs6', 'Slc4a4', 'Cacna1g', 'Dnm3', 'Map4', 'Gpc1', 'Samd5', 'Cited1', 'Tsc22d3', 'Thsd7a', 'Rsrc1', 'Nipal2', 'Trpc3', 'Flt3', 'Cox7b', 'Vwc2', 'Adra1b', 'Mgst3', 'Timp3', 'Ret', 'Gjc1', 'Scn2b', 'Cttnbp2', 'Plekhd1', 'Gm8355', 'Gdf11', 'Rhob', 'Rasa4', 'Mrvi1', 'Kcnk3', 'Sgpp2', 'Gm8055', 'Myo1b', 'Rap1gap', 'Lynx1', 'Reep1', 'Tmem41a', 'Aplp2', 'Enho', 'Tmem131', 'Sfxn5', 'Sestd1', 'Gpr37l1', 'Car4', 'Arhgap24', 'Zic2', 'Chrna4', 'Napepld', 'Lrtm2', 'Chml', 'Tubb3', 'Cthrc1', 'Zic3', 'Tspan9', 'Sacs', 'Fam134b', 'Hdac9', 'Kcnd2', 'Fndc4', 'Mcf2', 'Zdhhc24', 'Slc35g2', 'Igf1', 'Slc29a1', 'Slc38a1', 'C030015E24Rik', 'Mpp6', 'Cox5b', 'Secisbp2l', 'Snx1', 'Ncs1', 'Cacng4', 'Ttn', 'Gtf2ird1', 'Cacnb2', 'Gm5514', 'Gpr4', 'Gm13092', 'Nsg1', 'Cct8', 'Adora1', 'Adarb2', 'Diras1', 'Ndufa12', 'Fam19a4', 'Gbe1', 'Rasl11a', 'Wnt3', 'Zfp706', 'Gjb6', 'Gm11512', 'Arsa', 'Il1rap', 'Sept6', 'Arhgap44', 'Adgra1', 'Mmp15', 'Rnf112', 'Grk3', 'Gm8337']"
2,100,"['Plp1', 'Mbp', 'Mobp', 'Fth1', 'Cldn11', 'Mal', 'Trf', 'Plekhb1', 'Apod', 'Qdpr', 'Scd2', 'Ermn', 'Cnp', 'Gatm', 'Cryab', 'Sept4', 'Car2', 'Slc12a2', 'Neat1', 'Il33', 'Tubb4a', 'Ndrg1', 'Hsp90aa1', 'Qk', 'Tspan2', 'Pacs2', 'Ugt8a', 'Mog', 'Bcas1', 'Ttyh2', 'Olig1', 'Fa2h', 'Gpr37', 'Lpar1', 'Myrf', 'Six3', 'Tmem88b', 'Pllp', 'Cd9', 'Csrp1', 'Fth-ps3', 'Sox2ot', 'Gab1', 'Kif5b', 'Psat1', 'Phldb1', 'Mag', 'Dock10', 'Pkp4', 'Hipk2', 'Plekhh1', 'Pla2g16', 'Fth-ps2', 'Evi2a', 'Gm12346', 'Gjc3', 'Anln', 'C4b', 'Sirt2', 'Desi1', 'Ppp1r14a', 'Prr18', 'Gng11', 'Litaf', 'Foxn3', 'Trim59', 'Lamp1', 'Erbin', 'Jam3', 'Wnk1', 'Rnf13', 'Myo6', 'Nacc2', 'Ddr1', 'Itpk1', 'Gprc5b', 'Aspa', 'Gjc2', 'Adipor2', 'Six3os1', 'Rdx', 'Gjb1', 'Lgi3', 'Pls1', 'Amotl2', 'Fnbp1', 'Spg20', 'S100a16', 'Pip4k2a', 'Ccp110', 'Serpinb1a', 'Slain1', 'Cpox', 'Sgk1', 'Frmd8', 'Fgfr2', 'Rhog', 'Npc1', 'Adamts4', 'Prr5l']"
3,73,"['Camk2n1', 'Snap25', 'Nrgn', 'Ppp3ca', 'Egr1', 'Homer1', 'Prkcb', 'Mef2c', 'Atp1a1', 'Scn1b', 'Lamp5', 'Cck', 'Arpp19', 'Gabra1', 'Osbpl1a', 'Satb2', 'Vsnl1', '3110035E14Rik', 'Adcy1', 'Atp2b2', 'Ier5', 'Lmo4', '1110008P14Rik', 'Kalrn', 'Dclk1', 'Nptn', 'Lingo1', 'Basp1', 'Itpr1', 'Cacnb4', 'Pip5k1c', 'Stac2', 'Fmnl1', 'Efhd2', 'Tbr1', 'Syt1', 'Clstn1', 'Dnm1', 'Mal2', 'Cyfip2', 'Ngef', 'Satb1', 'Mpped1', 'Diras2', 'Serpini1', 'Arc', 'Fbxw7', 'R3hdm1', 'Nlk', 'Plcb1', 'Cabp1', 'Kcnh7', 'Bhlhe40', 'Khdrbs3', 'Nudt4', 'Slc39a10', 'Tmem178', 'Gabrg2', 'Ccl27a', 'Sirpa', 'Rab6a', 'Gm11549', 'Junb', 'Ephx4', 'Cadm2', 'Mmp17', 'Gfod1', 'Ccl27b', 'Nr4a1', 'Hivep2', 'Id2', 'Npy', 'Ntm']"
4,49,"['Camk2a', 'Calm1', 'Psd', 'Enc1', 'Slc17a7', 'Tmsb4x', 'Slc1a2', 'Chn1', 'Tcf4', 'Zfp365', 'Calm2', 'Ppp3r1', 'Ctxn1', 'Nptx1', 'Dlgap1', 'Sv2b', 'Fam81a', 'Gria2', 'Tspan7', 'Arf3', 'Pgm2l1', 'Camk4', 'Stx1a', 'Phyhip', 'Ptk2b', 'Fam131a', 'Dgkz', 'Sipa1l1', 'Fbxl16', 'Agap2', 'Dlg2', 'Zbtb18', 'Rbfox3', 'Camkk2', 'Wasf1', 'Plk2', 'Phactr1', 'Ttc9b', 'Cdk17', 'Foxg1', 'Kcnip2', 'Ppp2r2c', 'Dab1', 'Kcnv1', 'Scn2a', 'Gas7', 'Arhgap32', 'Grasp', 'Kcnj4']"
5,27,"['Nptxr', 'Nov', 'Gpm6a', 'Syn2', 'Gda', 'Mapk1', 'Hpcal4', 'Rasgef1a', 'Baiap2', 'Ddn', 'Sorbs2', 'Arpp21', 'Ptn', 'Negr1', '2010300C02Rik', 'Slc1a3', 'Atp2b4', 'Ncald', 'Prkacb', 'Marcks', 'Pkia', 'Ids', 'Snca', 'Prkce', 'Pld3', 'Plppr4', 'Chst1']"
6,61,"['Malat1', 'mt-Tm', 'Supt7l', 'Gm29216', 'Sez6', 'Mt3', 'mt-Tl2', 'Aldoc', 'mt-Tv', 'Kif5a', 'Gm13340', 'Aplp1', 'mt-Tf', 'Gm13339', 'Lrrc17', 'Pip5k1a', 'mt-Tw', 'mt-Ta', 'mt-Tp', 'mt-Tn', 'mt-Ti', 'mt-Tl1', 'mt-Th', 'Uba52', 'Rps15', 'Acsbg1', '9330162G02Rik', 'mt-Co3', 'Akr7a5', 'mt-Tq', 'mt-Tc', 'Gabrb2', 'Gstm1', 'Marf1', 'Gm11628', 'Adprh', 'Tmcc2', 'Kcnq1ot1', 'Ap2m1', 'RP23-424C4.8', 'Rbfox2', 'Cntfr', 'mt-Tr', 'mt-Tt', 'Atrx', 'Arl8a', 'Zyx', 'Nrbp2', 'Ndufa3', 'Ubn2', 'Acaa1b', 'Gm15728', 'Gm13464', 'Eps15', 'Rffl', 'Myl6b', 'Sccpdh', 'Pdk2', 'Uba1', 'Zfp385a', 'Arhgap5']"
7,95,"['mt-Rnr2', 'mt-Rnr1', 'Gm26035', 'Gm24447', 'Gm23624', 'Gm22614', 'Rnu2-10', 'Gm23971', 'Gm25106', 'Gm22513', 'Gm26444', 'Gm24265', 'Gm25682', 'Gm25890', 'Gm25581', 'Rnu5g', 'Gm24407', 'Gm22122', 'Gm25679', 'Gm23287', 'Gm24146', 'Gm24459', 'Gm25179', 'Gm23238', 'Gm26461', 'Rn7s1', 'Gm23973', 'Gm22249', 'Rn7sk', 'Gm22634', 'Gm24305', 'Gm24695', 'Gm22739', 'Gm23445', 'Gm26316', 'App', 'Rn7s2', 'Gm17494', 'Gm26505', 'Gm20721', 'Ankrd13c', 'Tspan13', 'Gm25937', 'Gm23345', 'Gm24497', 'Gm22451', 'Arpc5', 'Gm25587', 'Gm24136', 'Gm25939', 'Ndufa10', 'Gm23240', 'Dgke', 'Gm26906', 'Fam221b', '4930528J11Rik', 'Ddx6', 'Olfr77', 'Fndc3a', 'Mafb', 'Adgrl1', 'Gm16272', 'Nme7', 'Stim2', 'Gm23444', 'Stx6', 'Pgbd5', 'Tmem184c', 'Rabgef1', 'Gm26631', 'Gm25099', 'Rangap1', 'Gm29236', 'Cops3', 'Gm8822', 'Tceal1', 'Cav1', 'Psma7', 'Psip1', 'Gm22958', 'Atp5e', 'Boc', 'Eif3m', 'BC005537', 'Cops6', 'Mir124a-1hg', 'Rpn1', 'Gm6352', 'Npas4', 'Rfc5', 'Pi4ka', 'Aco2', 'Gm26331', 'Ccnh', 'Nr2f6']"
8,76,"['Tcf7l2', 'Sparc', 'Slc6a11', 'Slc17a6', 'Nap1l5', 'Agt', 'Cbln4', 'Resp18', 'Ctxn3', 'Cbln1', 'Tmsb10', 'Uchl1', 'Calb2', 'Cbln2', 'Sparcl1', 'Stxbp6', 'Lhx9', 'Cpe', 'Ubb', 'Rab3c', 'Meg3', 'Camk2n2', 'Foxp2', 'Fzd5', 'Lypd6b', 'Nrsn2', 'Cxx1a', 'Rit2', 'Gm1821', 'Stmn1', 'Ubc', 'Gm6272', 'Lypd6', 'Cd59a', 'Elavl2', 'Zfp423', 'Bex2', 'Cox7c', 'Gm6061', 'Ctnnb1', 'Ache', 'Tubb5', 'Bex1', 'Cxx1b', 'Dpp6', 'Gm10126', 'Ctxn2', 'Cacna2d2', 'Rpl23a', 'Wnt4', 'Rpl38', 'Podxl2', 'Rcn2', 'Prmt2', 'Snrk', 'Gja1', 'Tuba1a', 'Armcx2', 'Fkbp4', 'Gbx2', '2310009B15Rik', '3632451O06Rik', 'Gm12338', 'Scoc', 'Anapc13', 'Lhfpl5', 'Clasp2', 'Gm2694', 'Grb10', 'Lfng', 'Epha8', 'Cda', 'Nrip2', 'Dpysl3', 'Flywch2', 'Srgap1']"
9,40,"['Zcchc12', 'Nnat', 'Ahi1', 'Gap43', 'Ndn', 'Gprasp2', 'Ly6h', 'Scg2', 'Peg3', '6330403K07Rik', 'Wdr6', 'Sncg', 'Itih3', 'Tmem255a', 'Hap1', 'Gaa', 'Cartpt', 'Ngb', 'Baiap3', 'Adcyap1', 'AW551984', 'Glra3', 'Impact', 'Dlk1', 'Rgs17', 'Fgf1', 'Rnd2', 'B630019K06Rik', 'Tuba1b', 'Pnck', 'Gpx3', 'Gprasp1', 'Pcbd1', 'Usp29', 'Rps11', 'Tmem130', 'Tmie', 'Igsf1', 'Lrig1', 'A730017C20Rik']"
10,37,"['Enpp2', 'Ttr', 'Kl', 'Sez6l2', 'Car14', 'Sulf1', 'Gsn', 'Opalin', 'Col9a3', 'Carhsp1', 'C4a', 'Slc44a1', 'Cd82', 'Chn2', '1500015O10Rik', 'Rnf130', 'Kcne2', 'Olig2', 'Folr1', 'Gna12', 'Rbm47', 'Tmcc3', 'Sostdc1', 'F5', 'Bola1', 'Clic6', 'Cox8b', 'Msx1', 'Tprn', 'RP24-370M23.1', 'Efhd1', 'Prrg1', 'Otx2', 'Calml4', 'Adamtsl4', 'Foxj1', 'Magt1']"
