,#genes,genes
1,39,"['Camk2n1', 'Egr1', 'Nrgn', 'Homer1', 'Snap25', 'Ppp3ca', 'Prkcb', 'Arpp19', 'Mef2c', 'Atp1a1', 'Ier5', 'Psd', 'Scn1b', 'Satb2', 'Osbpl1a', 'Lamp5', '3110035E14Rik', 'Itpr1', 'Tbr1', 'Dclk1', 'Efhd2', 'Arc', 'Tcf4', 'Cyfip2', 'Satb1', 'Mpped1', 'Pip5k1c', 'Plcb1', 'Syt1', 'Mgll', 'Bhlhe40', 'Fmnl1', 'Fbxw7', 'Gm11549', 'Serpini1', 'Kcnh7', 'Tmem178', 'Dgkz', 'R3hdm1']"
2,20,"['Apoe', 'Mbp', 'Prkcd', 'Zic1', 'Mobp', 'Synpo2', 'Ntng1', 'Shox2', 'Gm29216', 'Plp1', 'Scd2', 'mt-Tm', 'Ramp3', 'Amotl1', 'Rora', 'Adarb1', 'Vav3', 'Pcp4', 'Nefh', 'Gm13340']"
3,36,"['Enc1', 'Camk2a', 'Calm1', 'Baiap2', 'Chn1', 'Lmo4', 'Ppp3r1', 'Ptn', 'Zfp365', 'Slc17a7', 'Camk4', 'Gria2', 'Ncald', 'Ngef', 'Nptx1', 'Fam81a', 'Dlgap1', 'Lingo1', 'Cabp1', 'Calm2', 'Tmsb4x', 'Nlk', 'Sv2b', 'Stx1a', 'Tspan7', 'Sipa1l1', 'Plk2', 'Arf3', 'Cdk17', 'Mal2', 'Rbfox3', 'Kcnj4', 'Slc39a10', 'Fbxl16', 'Kcnv1', 'Sirpa']"
4,15,"['Plekhb1', 'Apod', 'Cldn11', 'Qdpr', 'Gatm', 'Plekhg1', 'Lef1', 'Bcas1', 'Trf', 'Pitpnc1', 'Mt1', 'Cnp', 'Tnnt1', 'mt-Tv', 'Nsmf']"
5,28,"['Olfm1', 'Nov', 'mt-Atp8', 'Gda', 'Nptxr', 'Syn2', 'Gpm6a', 'Arpp21', 'Mapk1', 'Sorbs2', 'Rasgef1a', 'Lmo3', 'mt-Nd5', 'Negr1', 'Marcks', 'Hpcal4', 'Atp2b4', 'Prkacb', 'Tox3', 'Bhlhe22', 'Celf4', 'Dgkb', 'Pkia', 'Calb1', 'Cadm1', 'Map2', 'Alcam', 'Jph4']"
6,45,"['Cck', 'Atp2b2', 'Adcy1', 'Actb', '1110008P14Rik', 'Neurod6', 'Kalrn', 'Diras2', 'Ndufa4', 'Atp2b1', 'Cacnb4', 'Hpca', 'Vsnl1', 'Stac2', 'Opcml', 'Nr4a1', 'AI593442', 'Dkk3', 'Cadm2', 'Mmp17', 'Nudt4', 'Nptn', 'Ephx4', 'Npy', 'Junb', 'Grin2a', 'Ppp1r16b', 'Sptbn2', 'Lrrc8b', 'Dnm1', 'Sema7a', 'Igfbp4', 'Epn1', 'Sytl2', 'R3hdm4', '9130024F11Rik', 'Bcl11a', 'Pou6f1', 'Dusp3', 'Sertad1', 'Asap1', 'D5Ertd579e', 'Gm4750', 'Rnf167', 'Galnt9']"
7,28,"['Pgrmc1', 'Zcchc12', 'Lypd1', 'Nr2f2', 'Gap43', 'Ahi1', 'Camk2d', 'Nnat', 'Hpcal1', 'Ly6h', 'Trhr', 'St6galnac5', 'Marcksl1', 'Sowaha', 'Hap1', 'Crym', 'Gm23134', 'Acvr2a', 'Zwint', 'Timp2', 'Gpr101', 'Itgb8', 'Cdh4', 'Hs6st2', 'Ptpro', 'Pnck', 'AW551984', 'Gabrg1']"
8,16,"['Ermn', 'Qk', 'Tubb4a', 'Sept4', 'mt-Tf', 'Gm13339', 'Hsp90aa1', 'Cryab', 'Chchd10', 'Il33', 'Kndc1', 'Mal', 'Cpe', 'Clmn', 'Tspan2', 'Elmo1']"
9,108,"['Sparc', 'Tcf7l2', 'Slc17a6', 'Slc6a11', 'Agt', 'Resp18', 'Nap1l5', 'Peg3', 'Gprasp2', 'Ndn', 'Scg2', 'Calb2', 'Tmem255a', 'Rit2', 'mt-Nd4', 'Itih3', 'Zfp423', 'Glra3', 'Ctxn3', 'Wdr6', 'Nrsn2', 'Abat', 'B630019K06Rik', 'Ngb', 'Cd81', 'Gnas', 'mt-Cytb', 'Crim1', 'Nts', 'Uchl1', 'Gaa', 'Sncg', 'Dlk1', 'Baiap3', 'Dbi', 'Cst3', 'Igsf1', 'Impact', 'Cox7c', 'Pitx2', 'Ctxn2', 'Cbln1', 'Lrig1', 'Rab3c', 'Pcbd1', 'Cachd1', 'Fgf1', 'Chchd2', 'Podxl2', 'Sash1', 'Tmie', 'Ncam1', 'Gm8648', 'Lhfpl3', 'Rcn2', 'Bex1', 'Grb10', 'Tmem130', 'Pnoc', 'Vat1l', 'Fzd5', 'Rps11', 'Cox6b1', 'Usp29', 'Tuba1a', 'Sec11c', 'Slc25a53', 'Lrrtm1', 'Irx2', 'Rps9', 'Gprasp1', 'Tuba1b', 'Cacna2d2', 'Snrk', 'Gm5611', 'Spon1', 'Gm10126', 'Gm14303', 'Necab2', 'Timp3', 'Ctnnb1', 'Gm43124', 'Camk2n2', 'Gbx2', 'Slc24a3', 'Slc35g2', 'Gm14586', 'Plpp4', 'Phf1', 'Uqcrh', 'Prmt2', 'Rps17', 'Gm16379', 'Mrpl41', 'RP24-91J7.1', '2310009B15Rik', 'Fzd1', 'Plekhb2', 'Arhgap24', '3632451O06Rik', 'Slc50a1', 'Lypd6b', 'Pygb', 'Fchsd2', 'Rab21', 'Rpl23', 'P2ry1', 'Eef1g']"
10,117,"['Gm22513', 'Basp1', 'Gm22614', 'mt-Rnr1', 'Gm25890', 'Gm26444', 'Ptk2b', 'Fam131a', 'Gm25682', 'Tusc3', 'Atl1', 'Nrn1', 'Gm25679', 'Rasgrf2', 'Cnksr2', 'Gm25581', 'Mkl2', 'Syt16', 'Id2', 'Gabrg2', 'Gria3', 'Dnajb5', 'Lrrc4c', 'Chst1', 'Pitpnm3', 'Gucy1b3', 'Nol4', 'Gm22634', 'Car10', 'Gm23287', 'Ipcef1', 'Rbfox1', 'Gm24146', 'B3gat1', 'Robo2', 'Pdzrn3', 'Ptgs2', 'Phf24', 'Gm23238', 'Frmd6', 'Sema3a', 'Dusp14', 'Abi2', 'Ntm', 'Cckbr', 'Btbd10', 'Gm24305', 'Kcnh3', 'Thrb', 'Sept8', 'Sidt1', 'Neurod2', 'Ppp1r1a', 'Klhl23', 'Cap2', 'Ppp3cb', 'Gm26505', 'Mtpn', 'Mat2b', 'Hnrnpa0', 'Egr4', 'Itpka', 'Slitrk5', 'Dpp10', 'Maf', 'Map4k3', 'Pak6', 'Pkig', 'Slc30a3', 'Synpo', 'Ywhag', 'Krt12', 'Lzts3', 'Tspan5', 'Ldha', 'Numbl', 'Atf6', 'Tiam2', 'Slc8a2', 'Dlgap4', 'Camk1d', 'Uxs1', 'Cspg5', 'Sptan1', 'Dbn1', 'Dmxl2', 'Stim2', 'Yipf4', 'Eif4g3', 'Slitrk4', 'Ryr2', 'Atp8a1', 'Cnr1', 'Bdnf', 'Nap1l1', 'Nav3', 'Tmem132a', 'St3gal5', 'Fjx1', 'Trafd1', 'Arx', 'Ddx6', 'Gm17202', 'Nus1', 'Unc5a', 'Dock3', 'Pcdh7', 'Phactr3', 'Mef2d', 'Neto1', 'Tcea1', 'A830018L16Rik', 'Mir22hg', 'Rn7s1', 'Polr1d', 'Fosb', 'Svop']"
