,#genes,genes
1,38,"['Sparc', 'Slc6a11', 'Nap1l5', 'Scd2', 'Resp18', 'Sparcl1', 'Ndrg2', 'Slc17a6', 'Zcchc12', 'mt-Tm', 'Agt', 'Aldoc', 'Calb2', 'Ndn', 'Serpine2', 'Tcf7l2', 'Ahi1', 'Selenop', 'Peg3', 'mt-Tl1', 'Rit2', 'Itih3', 'mt-Tl2', 'Kcnj10', 'Qk', 'Abat', 'Nrsn2', 'Scd1', 'mt-Tv', 'Cd81', 'mt-Ta', 'Mt1', 'Atp1a2', 'Zfp423', 'Amotl1', 'mt-Tf', 'Tspyl4', 'Atp1b2']"
2,27,"['Nrgn', 'Ppp3ca', 'Dkk3', 'Scn1b', 'mt-Atp8', 'Lamp5', 'Prkcb', 'Dgkz', 'Hpca', 'mt-Nd6', 'Kalrn', 'Homer1', '1700020I14Rik', 'Egr1', 'Ptk2b', 'Ndrg3', 'Cabp1', 'Eef1a2', 'Tcf4', 'Clstn1', 'Arc', 'AI593442', 'Cx3cl1', 'Nrn1', 'Neurod2', 'Brinp1', 'Opcml']"
3,29,"['Olfm1', 'Mef2c', 'Slc17a7', 'Camk2a', 'Atp1a1', 'Lingo1', 'Sv2b', 'Camk2n1', 'Camk4', 'Cplx2', 'Dlgap1', 'Ttc9b', 'Pld3', 'Baiap2', 'Ngef', 'Calm1', 'Fbxw7', 'Celf2', 'Fam81a', 'Phactr1', 'Nrxn2', 'Ncald', 'Nlk', '3110035E14Rik', 'Fam131a', 'Syt1', 'Arpp19', 'Mpped1', 'R3hdm1']"
4,18,"['Gprasp2', 'Scg2', '6330403K07Rik', 'Baiap3', 'AW551984', 'Impact', 'Gaa', 'Gnas', 'A730017C20Rik', 'Dzank1', 'Slc4a4', 'Igsf1', 'Gpx3', 'Gprasp1', 'Pitx2', 'B630019K06Rik', 'Grb10', 'Tmsb10']"
5,17,"['Cck', 'Sptbn2', 'Chn1', 'Psd', 'Grin2a', 'Actb', 'Ier5', 'Mmp17', 'Dlgap3', 'Epop', 'Pip5k1c', 'Ppp3r1', 'Mical2', 'Dnm1', 'Nptx1', 'Camkk2', 'Cyfip2']"
6,23,"['Enc1', 'Ctxn1', 'Stx1a', 'Zfp365', 'Ptn', 'Celf5', 'Cacng3', 'Sirpa', 'Gas7', 'Plcb1', 'Phyhip', 'Plk2', 'Mal2', 'Gria2', 'Cnksr2', 'Ipcef1', 'Lmo4', 'Calm2', 'Lrrc4c', 'Ptms', 'Agap2', 'Tmem132a', 'Cap2']"
7,43,"['Nptxr', 'Nov', 'Gda', 'Hpcal4', 'Atp2b4', 'Gpm6a', 'Arpp21', 'Lypd1', 'Icam5', 'Mapk1', 'Arhgap33', 'Negr1', 'Kcnv1', 'Snca', 'Gpr88', 'Lmo3', 'Psap', 'Rtn1', 'Sorbs2', 'Ppp1r1b', 'Rgs12', 'Bhlhe22', 'Kcnf1', 'Syn2', 'Slc30a3', 'Hrk', 'Rasgef1a', 'Erc2', 'Slc39a10', 'Nsg2', 'Crym', 'Ak5', 'Abhd2', 'Nr4a2', 'Plxnd1', 'Igfbp2', 'Ypel1', 'Dbpht2', 'Gnb4', 'Meis2', 'Slc16a2', 'Sowaha', 'Kcng1']"
8,43,"['Hpcal1', 'Nnat', 'Camk2d', 'Hap1', 'Timp2', 'Wdr6', 'Nr2f2', 'Gap43', 'Tmem255a', 'Zwint', 'Htr2c', 'Dner', 'Pgrmc1', 'Pea15a', 'Grin3a', '2900052N01Rik', 'Trhr', 'Vat1l', 'Bex2', 'Fhl1', 'Ecel1', 'Zcchc18', 'Arxes2', 'Gsta4', 'Polr2m', 'Pnck', '2210013O21Rik', 'Hs6st2', 'Efnb3', 'Tac1', 'Ap1s2', 'Plpp3', 'Srp14', 'Rpl39-ps', 'Itgb8', 'Bex3', 'Luzp2', 'Tspan3', 'Mtss1l', 'Morf4l2', 'Rhoq', 'Gm26917', 'Rpl10']"
9,45,"['Gm13339', 'mt-Atp6', 'Shox2', 'Apod', 'Plekhb1', 'mt-Tn', 'mt-Ti', 'mt-Tw', 'Cpe', 'Glul', 'Gprc5b', 'Adarb1', 'Vamp1', 'Qdpr', 'mt-Te', 'Ntng1', 'Zic1', 'Nefh', 'Spock3', 'Mbp', 'Aldh1a1', 'Ramp3', 'Prkcd', 'Plp1', 'Plcb4', 'Ccdc136', 'Bcas1', 'Cnp', 'Rbms3', 'Zfhx3', 'Srgap1', 'mt-Tq', 'Gatm', 'Rgs16', 'Patj', 'Sez6', 'Supt7l', 'Trf', 'mt-Tp', 'Pcp4', 'mt-Tt', 'Pla2g7', 'Tmcc3', 'Endod1', 'Gpr153']"
10,31,"['Arf3', 'Ddn', 'Fbxl16', 'Sipa1l1', 'Pgm2l1', 'Pde1a', 'Tspan7', 'Tbr1', 'Kcnj4', 'Wasf1', 'Prkce', 'Bsn', 'Fam19a1', 'Plppr4', 'Psd3', 'Gria3', 'Neurl1a', 'Mfge8', 'Mmd', 'Mkl2', 'Arhgap32', 'Fam49a', 'Dlg2', 'Cacnb3', 'Unc5a', 'Sst', 'Rab40b', 'Actn1', 'Slc7a4', 'Mtpn', 'Fam171b']"
11,19,"['Foxg1', 'Itpr1', 'Fam163b', 'Bcl11a', 'Igfbp4', 'Camta2', 'Slc8a2', 'Pgbd5', 'Snap25', 'Fmnl1', 'Epn1', 'Cbx6', 'Adgrb2', 'Mast3', 'Nr4a1', 'Nptn', 'Zbtb18', 'Aak1', 'Pak1']"
12,27,"['mt-Rnr1', 'mt-Co1', 'Ccni', 'Gm28661', 'Cd34', 'Ntm', 'Nat8l', 'Svop', 'Ogfrl1', 'Grin1os', 'Camk2b', 'Map1lc3a', 'Gm26723', 'Gm20659', 'Psma7', 'Brsk1', 'Spry2', 'Abhd17a', 'Nme7', 'Arpc2', 'Ppm1l', 'Atf6', 'Rundc3a', 'Adrb1', 'Arhgef2', 'Zbtb7a', 'Ndufa10']"
13,22,"['Atp2b1', 'Adcy1', 'Neurod6', 'Sema7a', 'Diras2', 'Kcnab2', 'Pantr1', 'Pou3f1', 'Snph', 'Kcnj3', 'Stac2', 'Osbpl1a', 'Ckb', 'Cacna1a', 'Epha4', 'Galnt9', 'Arhgef4', 'Grin1', 'Ywhah', 'Ncdn', 'Shank1', 'Nck2']"
14,45,"['Grin2b', 'Ensa', 'Robo2', 'Dact2', 'Itpka', 'Palm', 'Tpm1', 'Dclk1', 'Gabrb3', 'Grasp', 'Chst1', 'D430041D05Rik', 'Synpo', 'Tmem30a', 'Junb', 'Gabra2', 'Cacna1e', 'Ano3', 'Hcn1', 'Scn2a', 'Vamp2', 'Nrcam', 'Cadm3', 'Zmat2', 'R3hdm4', 'Dlgap4', 'Rnf150', 'Arhgef9', 'Ankrd33b', 'Fhl2', 'Dusp14', 'Ptprn', 'Akap5', '9330121K16Rik', 'Rock2', 'Nptx2', 'Fam171a1', 'Gtdc1', 'Cdc42se2', 'Dusp6', 'Ppp6r1', '9430020K01Rik', 'Gpr26', 'Egr4', 'Rasl10a']"
15,18,"['Klhl13', 'Slc6a9', 'Akap12', 'Vat1', 'Ctxn3', 'Cd83', 'Meg3', 'Phlda3', 'Bend6', 'Rps11', 'Klhl1', 'Ret', 'Dgkk', 'Zfhx4', 'Rgag4', 'Slc25a18', 'Foxb1', 'Elavl2']"
16,62,"['Marcks', 'Marcksl1', 'Acvr2a', 'Ttr', 'Ids', 'Thra', 'Car12', 'Folr1', 'Cadm1', 'Ly6h', 'Snx10', 'Spint2', 'Syt17', 'Mapk3', 'Cox8b', 'Kcnj13', 'Arhgap6', 'Sulf1', 'Enpp2', 'Clic6', 'Gabra3', 'Calb1', 'Sesn3', 'Cmtm4', 'Col8a1', 'Hsbp1', 'Rprm', 'Prelp', 'Pcdh8', 'Rn18s-rs5', 'Col9a3', 'Unc5d', 'Mrps6', 'Adra2a', '1500015O10Rik', 'Slc22a17', 'Col8a2', 'Lxn', 'Pltp', 'Pla2g16', 'Lbp', 'Drc7', 'Calml4', 'Sgk3', 'B930095G15Rik', 'Kl', 'Cdh13', 'Tmem72', 'Cd164', 'Krt18', 'Kcne2', 'Mcfd2', 'Kcnd3', 'Lgals3bp', 'Cdkn1c', 'Cd63', 'Apc', 'Cldn2', 'Rnaset2a', 'Igf2', 'Steap1', 'Gm45396']"
17,16,"['Clmn', 'Rora', 'Kndc1', 'Cldn11', 'Fnbp1', 'Gdf11', 'Vav3', 'Mobp', 'Ermn', 'Sept4', 'Lrrc17', 'Gpr37l1', 'Gm24601', 'Synpo2', 'Rab37', 'Mal']"
18,19,"['Apoe', 'Aplp1', 'Fam213a', 'Sptbn1', 'Dbi', 'Clu', 'Cntn1', 'Lars2', 'Cryab', 'Gm42418', 'Ndufa3', 'Gstm1', 'Mir6236', 'Gm24245', 'S100a1', 'Gng5', 'Ctnnb1', 'Skp1a', 'Gm10801']"
19,20,"['Gm15421', 'Tceal9', 'Maged1', 'Ngb', 'Rps21', 'Tmie', 'Peg10', 'Wsb1', 'Zdbf2', 'Dnajc12', 'Gabrq', 'Cdk18', 'Cldnd1', 'Slc18a2', 'Tspyl2', 'Rcan3', 'Arhgap36', 'Gabrg1', 'Sfrp5', 'Wrb']"
20,22,"['Tprgl', 'mt-Tr', 'Dennd5a', 'mt-Ts2', 'Fads1', 'Sfxn5', 'Pdgfa', 'Kif21a', 'Nacc2', 'Wnk1', 'Insig1', 'S100b', 'Rps13', 'Atp5a1', 'Fbxo3', 'Ube3a', 'Ddah1', 'Clasp2', 'Rnf13', 'Sdc4', 'Gm10800', 'Pygm']"
21,70,"['Gm26035', 'Gm24447', 'Gm23624', 'Eid1', 'Tmem63b', 'Lrp1', 'Stx6', 'Gm20721', 'Gm29236', 'Actr3', 'Gm7206', 'Vti1b', 'Comt', 'Slc15a3', 'Gm6969', 'Vcp', 'Gm42846', 'Gm6352', 'Tcte1', 'Gpr162', 'Vcp-rs', 'Pdia3', 'Cops6', 'Tomm40', 'RP23-231J3.5', '9530082P21Rik', 'Olfr77', 'Gnaz', 'Fam221b', 'Tmem234', 'Extl3', 'Gm17494', 'Rnf208', 'Nlgn2', 'Hcfc2', 'Frmd6', 'Cmip', 'Mapk11', 'Psmd7', 'Cops3', 'Itpa', 'Ankrd13c', 'Rad9a', 'Psmb4', 'Gm10080', 'Tnfrsf21', 'Tmem178b', 'Jakmip2', 'Srrm3', 'Nek6', 'Zmynd8', 'Map3k5', 'Gm22953', 'Tmem215', 'Jmjd8', 'Eif3e', 'Ogdh', 'Ulk4', 'Gm44364', 'Pdap1', 'Atp6v0b', 'Fam20b', 'Gm44709', 'Prrc2a', 'Ino80e', 'Pgap3', 'Sgip1', 'D330041H03Rik', 'Lmtk2', 'St8sia3']"
22,29,"['Tusc3', 'Ldha', 'Pak6', 'Nap1l1', 'Dynll1', 'Btbd10', 'Cdk17', 'Syt16', 'C2cd2l', 'Rab15', 'Serpini1', 'Pkig', 'Rgl1', 'Fosb', 'Syt5', 'Cspg5', 'Rab3b', 'Nol4', 'Lzts1', 'Mef2d', 'Rap2b', 'Crip2', 'Hs2st1', 'Samd8', 'Ppp2r2b', 'Tiam2', 'Dyrk2', 'Dlg1', 'Sept11']"
23,21,"['Tspan13', 'Car11', 'Cap1', 'Nab2', 'B3gat1', 'Tmem44', 'B4gat1', 'Abi2', 'Dlg4', 'Pfkl', 'Tmem181a', 'Spcs3', 'Iqsec2', 'Sptbn4', 'Kcnh3', 'Cckbr', 'Flrt2', 'Ppp1r1a', 'Sidt1', 'Tmem181b-ps', 'Plppr5']"
24,37,"['Ddx6', 'Gm26631', 'Npdc1', 'Sema3e', 'Cadm2', 'Cxxc5', 'Rnf112', 'Foxp1', 'Hras', 'Matk', 'Scn8a', 'Dab2ip', 'Gfra2', 'Bin1', 'Pou6f1', 'Syne1', 'Dusp7', 'Mir124a-1hg', 'Tmem151a', 'Cacnb4', 'Kcns1', 'Hsp90ab1', 'Camkk1', 'Kcnc3', 'Chrm3', 'Lrrc10b', 'Ubqln1', 'Gabrd', 'Kcnq3', 'Adap1', 'Rem2', 'Adgrb1', 'Cds1', 'Gm35040', 'Garnl3', 'Ndufv1', 'Grik4']"
25,21,"['Cbln2', 'Tox2', 'Cbln1', 'Gjb6', 'Foxp2', 'Disp2', 'Tnrc6a', 'Ntsr2', 'Crebl2', 'As3mt', 'Lhfpl3', 'Rmst', 'Map4', 'Magel2', 'Glra1', 'Cacna2d2', 'Nhlh2', 'Acsl3', 'Cldn10', 'Crebrf', 'Pgm2']"
26,38,"['Ywhaz', 'Slc1a2', 'Fkbp1a', 'Rapgef4', 'Stum', 'Cfl1', 'Cyp46a1', 'Mink1', 'Wfs1', 'Gprin1', 'Gpm6b', 'Nr2f1', 'Mat2b', 'Trim9', 'Sh3gl2', 'Srcin1', 'Pebp1', 'Dmtn', 'Nrxn3', 'Sptan1', 'Rims1', 'Hk1', 'Srgap3', 'Mas1', 'Nckap1', 'Cdk5r1', 'Cpne6', 'Wdr13', 'Add1', 'Trpc1', 'Gng13', 'Man1c1', 'Tssc1', 'Ctgf', 'Fnip1', 'Limd2', 'Rgs20', 'Nrxn1']"
27,19,"['Syn1', 'Camkv', 'Rasl11b', 'Nell2', 'Hs3st2', 'Kcnip2', 'Wsb2', 'Pcdh1', 'Atp6v0e2', 'Prkcg', 'Large1', 'Rimbp2', 'Sept9', 'Ppp2r2c', 'Extl1', 'Prmt8', 'Atp6v1g2', 'Zdhhc14', 'Ndrg4']"
28,23,"['Slc24a2', 'Cplx1', 'Nsmf', 'Cttnbp2', 'Rnf187', 'Atp1b1', 'Atp2a2', 'Dagla', 'Ppp1r16b', 'Syt7', 'Arhgap39', 'Cnih2', 'Prickle1', 'Gm2115', 'Ptprj', 'Cdkl5', 'Rgs7bp', 'Wbscr17', 'Lefty1', 'Gria1', 'Cd47', 'Homer3', 'Thrsp']"
29,26,"['Nxph4', 'Canx', 'Tuba1b', 'Ptch1', 'Rwdd2a', 'Pdxk', 'RP24-381P6.1', 'Psd2', 'Zim1', 'Tmem91', 'Rpl38-ps2', 'Hibadh', 'Prmt2', 'Rps12', 'Chpt1', 'Nynrin', 'Slc7a3', 'Rps5', 'Ddc', 'Kcnj16', 'Foxa1', 'Sod1', 'Maob', 'Nudt11', 'Gm6548', 'Amigo2']"
30,32,"['mt-Co3', 'Oaz1', 'Rab2a', '2010107E04Rik', 'Lamp1', 'Cnn3', 'Gm43743', 'Pcp4l1', 'Tmem88b', 'Hsp90aa1', 'Usp22', 'Pgk1', 'Sox9', 'Ttll7', 'mt-Cytb', 'Pacs2', 'Eps8l2', 'Hipk2', 'Slc25a3', 'Sema4g', 'Myo6', 'Arhgap23', 'Slc12a2', 'Zcchc24', 'Gm12346', 'Cacng4', 'Slc25a5', 'Gm15728', 'Rdx', 'Kitl', 'Slc9a3r1', 'Elmo1']"
31,28,"['Mtfp1', 'Map2k1', 'Rfx3', 'Moxd1', 'Astn1', 'Fnbp1l', 'Nectin1', 'Rasal1', 'Apaf1', 'Trp53i11', 'Prr32', 'Cdkl4', 'Tsc22d1', 'Slc4a10', 'Tbc1d9', 'Itm2c', 'Nkain2', 'Filip1', 'Kctd4', 'Ptpn14', 'Bsg', 'Cul4b', 'Cab39l', 'Sostdc1', 'Baiap2l1', 'Usp46', 'Myh7', 'Synpr']"
32,15,"['S100a10', 'Sema3a', 'Gnao1', 'Cobl', 'Actn4', 'Pak7', 'Ctsd', 'Rtn4', 'Apba2', 'Frzb', 'Scube1', 'Cux2', 'Cpne4', 'Basp1', 'Gsg1l']"
33,15,"['Map2', 'Nedd4', 'Cdh4', 'Trpc7', 'Plxnc1', 'Usp14', 'Dcn', 'Slc29a4', 'Dcaf12l1', 'Slc13a4', 'Otof', 'Kcnc4', 'Gm20501', 'Slc25a1', 'Grk3']"
34,21,"['Inpp5f', 'Arhgap24', 'Nkx2-2', 'Clic4', 'Fbxo9', 'Fam131c', 'Eml2', 'Timp4', 'Grhpr', 'Ckmt1', 'Gm12816', 'Gstm7', 'Elovl5', 'Sox2ot', 'Fgfr3', 'Nipal2', 'Ndufb8', 'Creb5', 'Acot11', 'Fa2h', 'F2r']"
35,35,"['Podxl2', 'Rpl14', 'Camta1', 'Gm9843', 'Rpl14-ps1', 'Selenom', 'Rps3a3', 'Snhg11', 'Rpl19', 'Nap1l2', 'Rpl19-ps11', 'Rpl6', 'Rps3a2', 'Rps6-ps1', 'Tmx4', 'Gm7027', 'Gm1673', 'Mrfap1', 'Gm37108', 'Fau', 'Rps19-ps3', 'Rps8-ps1', 'Tagln3', 'Rps6-ps3', 'Rps10', 'Rpsa-ps2', 'Ddx24', 'Ndufa6', 'Rpl9', 'Psmd12', 'Rps9', 'Fkbp2', 'Pfdn1', 'Rps27a', 'Gm20386']"
36,15,"['Aldoa', 'Mapk10', 'Syngr1', 'Jph3', 'Trhde', 'Chst2', 'Strn4', 'Myl4', 'Prkab2', 'Paqr9', 'Arap2', 'Rasl10b', 'Klhl2', 'Rab6b', 'Atp6v0a1']"
