,#genes,genes
1,37,"['Prkcd', 'Ramp3', 'Pcp4', 'Pdp1', 'Nefh', 'Adarb1', 'Ntng1', 'Synpo2', 'Zic1', 'Tnnt1', 'Gpr153', 'Rora', 'Plcb4', 'Plekhg1', 'Rgs16', 'Ccdc136', 'Shox2', 'Amotl1', 'Rab37', 'Rims3', 'Lef1', 'Ptpn4', 'Vav3', 'Patj', 'Nrip3', 'Cit', 'Kndc1', 'Cpne9', 'Gabrd', 'Gabra4', 'Spock3', 'Trnp1', 'Sgpp2', '1810041L15Rik', 'Grm4', 'Gm43398', 'Grm1']"
2,104,"['Mbp', 'Mobp', 'Plp1', 'Fth1', 'Trf', 'Plekhb1', 'Apod', 'Qdpr', 'Cryab', 'Cldn11', 'Cnp', 'Mal', 'Bcas1', 'Gatm', 'Qk', 'Mag', 'Csrp1', 'Mog', 'Ndrg1', 'Tmem88b', 'Olig1', 'Ttyh2', 'Sept4', 'Il33', 'Slc44a1', 'Tspan2', 'Psat1', 'Hsp90aa1', 'Tubb4a', 'Ermn', 'Kif5b', 'Ppp1r14a', 'Pllp', 'Car2', 'Aldh1a1', 'Myrf', 'Pacs2', 'Sec62', 'Rhog', 'Prr18', 'Slc12a2', 'Gna12', 'Hipk2', 'Fnbp1', 'Opalin', 'Carhsp1', 'Gjc3', 'Gpr37', 'Gjb1', 'Aspa', 'Desi1', 'Kif1a', 'Sox2ot', 'Fa2h', '5031439G07Rik', 'Eef2', 'Gng11', 'S100a16', 'Erbin', 'Rnf13', 'Sirt2', 'Tmem229a', 'Ugt8a', 'Otud7b', 'Gprc5b', 'Lgi3', 'Fth-ps2', 'Csdc2', 'Phldb1', 'Adi1', 'Litaf', 'Rpl28-ps3', 'Sox10', 'Abca2', 'Rpl28', 'Dst', 'Evi2a', 'Cers2', 'Lpar1', 'Gjc2', 'Ckmt1', 'Pdlim2', 'Tmbim1', 'Hapln2', 'Wnk1', 'Plekhh1', 'Rassf2', 'Elovl6', 'Klk6', 'Pip4k2a', 'Arhgef10', 'Cntn2', 'Tprn', 'Urah', 'Dbndd2', 'Endod1', 'Sfxn5', 'Josd2', 'Metrn', 'Tmcc3', 'Fth-ps3', 'C030029H02Rik', 'Mmp15', 'Gm14138']"
3,36,"['Camk2n1', 'Nrgn', 'Mef2c', 'Egr1', 'Homer1', 'Atp1a1', 'Snap25', 'Ier5', 'Lingo1', 'Efhd2', '1110008P14Rik', 'Lamp5', 'Syt1', 'Scn1b', 'Arpp19', 'Cx3cl1', 'Adcy1', 'Atp2b2', 'Nrn1', 'Osbpl1a', 'Clstn1', '1700020I14Rik', 'Satb2', 'Arc', 'Arhgap32', 'Fbxw7', 'Pcsk2', 'Camkk2', 'AI593442', 'Lmo4', 'Ngef', 'Kcnb1', 'Nr4a1', 'Epop', 'R3hdm2', 'R3hdm1']"
4,56,"['Gm24447', 'Gm26035', 'Gm26461', 'Rn7s1', 'Rnu5g', 'Gm25106', 'Gm23624', 'mt-Rnr1', 'Gm24265', 'mt-Rnr2', 'Gm24407', 'Gm22513', 'Gm26316', 'Gm22122', 'Rn7s2', 'Gm23287', 'Gm24514', 'Gm25937', 'Rnu2-10', 'Gm24497', 'Gm23445', 'Gm23345', 'Gm20594', 'Rn7sk', 'Gm25179', 'Gm25939', 'Gm26444', 'Gm24146', 'Gm26505', 'Gm24305', 'Gm25890', 'Gm24105', 'Gm23971', 'Rn7s6', 'Gm23238', 'Matr3', 'Gm25682', 'Scamp5', 'Gm22739', 'Fam189a1', 'Gm23153', 'Tpi1', 'Ehmt2', 'Fndc3a', 'Ddx6', 'Gm14165', 'Gm23973', 'Gm24459', 'Palm', 'Jmjd8', 'Rpsa-ps9', 'Tagln', 'Tmem147', 'Stk16', 'Mib1', 'Rps26']"
5,18,"['Cck', 'Prkcb', 'Ppp3ca', 'Slc17a7', 'Psd', 'Kalrn', '3110035E14Rik', 'Itpr1', 'Dgkz', 'Tmsb4x', 'Actb', 'Dkk3', 'Dlgap1', 'Diras2', 'Tcf4', 'Dclk1', 'Plk2', 'Mmp17']"
6,27,"['Olfm1', 'Camk2a', 'Calm1', 'Enc1', 'Chn1', 'Ptk2b', 'Zfp365', 'Sv2b', 'Arpp21', 'Calm2', 'Baiap2', 'Gria2', '2010300C02Rik', 'Pld3', 'Ttc9b', 'Fam131a', 'Stx1a', 'Sptbn2', 'Fbxl16', 'Tspan7', 'Kcnv1', 'Cacng3', 'Camk4', 'Chst1', 'Ppp3r1', 'Celf5', 'Plcb1']"
7,50,"['Nptxr', 'Hpcal4', 'Gda', 'Arf3', 'Ddn', 'Gpm6a', 'Nov', 'Slc1a2', 'Bhlhe22', 'Mapk1', 'Rtn1', 'Map2', 'Ctxn1', 'Crym', 'Psd3', 'Syn2', 'Fkbp1a', 'Snca', 'Lmo3', 'Rasgef1a', 'Icam5', 'Wasf1', 'Synpr', 'Ywhaz', 'Thra', 'Atp2b4', 'Rab40b', 'Slc1a3', 'Stum', 'Rfx3', 'Sowaha', 'Fam49a', 'Hrk', 'Prkce', 'Syt17', 'Jph4', 'Plppr4', 'Mink1', 'Fam19a1', 'Erc2', 'Pcdh8', 'Ak5', 'Amph', 'Kcng1', 'Dbpht2', 'Tsc22d1', 'Grm5', 'C1ql3', 'Cnrip1', 'Reps2']"
8,53,"['Sparc', 'Tcf7l2', 'Slc6a11', 'Slc17a6', 'Aldoc', 'Agt', 'Ndrg2', 'Scd2', 'Kcnj10', 'Edil3', 'Zfhx3', 'Serpine2', 'Atp1b2', 'Atp1a2', 'Selenop', 'Rbms3', 'Rit2', 'S100b', 'Acsbg1', 'Cd81', 'Tmem163', 'Scd1', 'Abat', 'Ache', 'Rnd2', 'Phlda3', 'Pla2g7', 'Irx2', 'Slc4a4', 'Etnppl', 'Klhl13', 'Zfp423', 'Slc6a9', 'Unc13c', 'Glud1', 'Oprl1', 'Sccpdh', 'Pbrm1', 'Gjb6', 'B630019K06Rik', 'Sash1', 'Fgfr3', 'Tuba1b', 'Tox2', 'Nrip2', 'Btbd11', 'Sema6d', 'Adgrf5', 'Tmem91', 'Mid1ip1', 'Inpp5f', 'Fam196b', 'Efhd1']"
9,148,"['Clic6', 'Gm42418', 'Rn18s-rs5', 'Kl', 'Ttr', 'Enpp2', 'Igf2', 'Gm45212', 'Otx2', 'Gm26917', 'Cox8b', 'Foxj1', 'Pcp4l1', 'Lars2', 'Cab39l', 'Mir6236', 'Msx1', 'Trpm3', 'Folr1', 'Dbi', 'Cul4b', 'Cdkn1c', 'Calml4', 'Fam212a', 'Car12', 'Rbm47', 'Hbb-bt', 'Hba-a2', 'Hbb-bs', 'Fbn1', 'Kcne2', 'Prr32', 'Stk39', 'Cd9', 'Clmn', 'Tbc1d9', 'Tmem72', 'Hba-a1', 'Mir6240', 'Igfbp2', 'Prlr', 'Col8a2', 'Sowahc', 'Gm24245', 'Ppp1r1b', 'Vat1l', 'Gm45396', 'Fam213a', 'Slc4a2', 'Tppp3', 'Ap1s2', 'Col9a3', 'Rarres2', 'Rimbp3', 'Col8a1', 'Kcnj13', 'Tc2n', 'Spint2', 'Pla2g5', 'Sh3d19', 'Fam84b', '1500015O10Rik', 'Ezr', 'BC001981', 'Baiap2l1', 'Tgfb2', 'Lbx1', 'Ifi27', 'Rbp1', 'Tmem98', 'Prps2', 'Wdr86', 'Tmem212', 'Vamp8', 'Sostdc1', 'Lamp2', 'Cachd1', 'Sh3bgrl', 'Tead1', 'Mon2', 'Ace', 'AA474408', 'Gm15564', 'Hdc', 'Tcn2', 'Rsph1', 'Fxyd1', 'Ahcyl2', 'Csrp2', 'Sulf1', 'Gm24270', 'Abhd2', 'Stxbp3', 'Cdr2', 'Lbp', 'Mrps6', 'Six3', 'Gpx8', 'Ak7', 'F5', 'Rdh5', 'Dstn', 'Ccdc33', 'Msi2', 'Cox6b2', 'Rsph4a', 'Sorbs3', 'Pltp', 'Hemk1', 'Gulp1', 'Sept10', 'Mitf', 'Wfdc2', 'Nme5', 'Spef2', 'Kat2b', 'Sdpr', 'Tspo', 'Prelp', 'Krt18', 'Zfp185', 'Nphp1', 'Lgals3bp', 'Gm5869', 'Cldn2', 'Pon3', 'Snora28', 'Fam46c', 'Strip2', 'Sgk3', 'Cfap54', 'Dynlrb2', 'Gas6', 'A2m', 'Defb11', 'Pcca', 'Nxn', 'Mcee', 'Sfrp1', 'Abca4', 'Acaa2', 'Thumpd3', 'RP23-269H21.1', 'Alms1', 'Ltc4s', 'Acss3', 'Nop9', 'Smim11']"
10,64,"['mt-Tm', 'Sez6', 'Supt7l', 'Pip5k1a', 'Lrrc17', 'Cpe', 'Sparcl1', 'Zbtb20', 'Apoe', 'mt-Tf', 'Gm13339', 'Kif15', 'mt-Tl2', 'mt-Tv', 'mt-Tl1', 'mt-Ta', 'Kif3a', 'S1pr1', 'mt-Tn', 'mt-Tp', 'mt-Ti', 'Cst3', 'mt-Te', 'Clu', 'Gfap', 'mt-Tc', '2810433D01Rik', 'mt-Tw', 'Mt2', 'Aplp1', 'mt-Th', 'Mt1', 'Trim2', 'Gm15728', '4930426I24Rik', 'mt-Co3', 'mt-Tq', 'mt-Tt', 'mt-Tr', 'Srrm2', 'Gstm1', 'Atp5a1', 'RP23-424C4.8', 'Sdc4', 'mt-Ts2', 'Timm22', 'Fads1', 'Slc9a3r1', 'Mt3', 'Wscd1', 'Oaz1', 'Glul', 'Insig1', 'Smyd4', 'Pura', 'Nfia', 'Klf7', 'Ndufa3', '4930402H24Rik', 'Son', 'Prdx1', 'Vps8', 'Rhoa', 'Gstp-ps']"
