"cluster","#genes","genes"
"19","21","Gene5383, Gene8185, Gene5237, Gene7377, Gene5526, Gene9529, Gene9408, Gene3627, Gene4902, Gene194, Gene1767, Gene687, Gene188, Gene7988, Gene4487, Gene5352, Gene682, Gene5254, Gene2481, Gene908, Gene4011"
"25","26","Gene1797, Gene7827, Gene6579, Gene6223, Gene9163, Gene3720, Gene6315, Gene7770, Gene7550, Gene4508, Gene7679, Gene3297, Gene8444, Gene9656, Gene2635, Gene5239, Gene7434, Gene121, Gene970, Gene1393, Gene849, Gene5781, Gene2569, Gene7638, Gene6719, Gene1348"
"10","34","Gene8127, Gene6612, Gene5768, Gene8660, Gene3682, Gene514, Gene3027, Gene3064, Gene4884, Gene5801, Gene5751, Gene1076, Gene9904, Gene2538, Gene1305, Gene7350, Gene521, Gene3352, Gene2255, Gene5504, Gene4442, Gene922, Gene6532, Gene8114, Gene4757, Gene4134, Gene1575, Gene8445, Gene5405, Gene7445, Gene7019, Gene8077, Gene3007, Gene2865"
"8","38","Gene790, Gene5441, Gene3738, Gene140, Gene1035, Gene1278, Gene5773, Gene6162, Gene4245, Gene1906, Gene392, Gene5663, Gene6570, Gene6688, Gene2485, Gene8545, Gene1971, Gene3708, Gene7994, Gene9111, Gene9591, Gene6858, Gene69, Gene2217, Gene2677, Gene4094, Gene467, Gene2327, Gene3735, Gene2445, Gene8563, Gene7866, Gene5087, Gene7069, Gene186, Gene6064, Gene7035, Gene8211"
"15","25","Gene7703, Gene2479, Gene8215, Gene2136, Gene3487, Gene2792, Gene2723, Gene6624, Gene7546, Gene9150, Gene9076, Gene4021, Gene1560, Gene8569, Gene472, Gene6620, Gene1013, Gene8337, Gene6032, Gene663, Gene8734, Gene3282, Gene6636, Gene2466, Gene2337"
"12","29","Gene2161, Gene3473, Gene3247, Gene9757, Gene7154, Gene7959, Gene4853, Gene7169, Gene4012, Gene3379, Gene5298, Gene1429, Gene5478, Gene474, Gene3983, Gene1548, Gene5367, Gene9079, Gene2381, Gene8169, Gene4401, Gene3377, Gene9513, Gene1438, Gene5599, Gene8168, Gene662, Gene2604, Gene1813"
"6","52","Gene1424, Gene1283, Gene1717, Gene2253, Gene4845, Gene5256, Gene11, Gene4892, Gene7731, Gene3393, Gene37, Gene5067, Gene8549, Gene7603, Gene6002, Gene3214, Gene8980, Gene8697, Gene8843, Gene196, Gene4752, Gene4273, Gene947, Gene48, Gene3340, Gene8353, Gene9877, Gene5470, Gene5399, Gene4441, Gene3256, Gene1137, Gene9876, Gene1388, Gene9093, Gene872, Gene7580, Gene8895, Gene3038, Gene8062, Gene6234, Gene550, Gene2430, Gene990, Gene4082, Gene5440, Gene3669, Gene5345, Gene2908, Gene436, Gene4842, Gene2328"
"20","20","Gene2188, Gene522, Gene1759, Gene6581, Gene561, Gene2862, Gene4339, Gene5924, Gene8417, Gene5398, Gene9949, Gene5264, Gene1486, Gene5380, Gene3533, Gene9334, Gene9012, Gene9052, Gene7989, Gene7132"
"14","26","Gene6848, Gene1931, Gene7766, Gene4444, Gene2020, Gene8487, Gene5771, Gene1782, Gene8756, Gene909, Gene535, Gene3879, Gene6161, Gene8637, Gene9467, Gene136, Gene581, Gene414, Gene3267, Gene4417, Gene5600, Gene8782, Gene9122, Gene5753, Gene2915, Gene8881"
"17","23","Gene8320, Gene6809, Gene3403, Gene1864, Gene4943, Gene6246, Gene3367, Gene9000, Gene3891, Gene7802, Gene8063, Gene7665, Gene1040, Gene2995, Gene9077, Gene7265, Gene1547, Gene5727, Gene4407, Gene8615, Gene7540, Gene5029, Gene325"
"18","21","Gene1904, Gene9191, Gene8686, Gene5436, Gene655, Gene5244, Gene6173, Gene5225, Gene6297, Gene3093, Gene5358, Gene6337, Gene6964, Gene3608, Gene7024, Gene1214, Gene9663, Gene5535, Gene9462, Gene7907, Gene4580"
