,#genes,genes
1,98,"['Gene7433', 'Gene5443', 'Gene8540', 'Gene7839', 'Gene7878', 'Gene5306', 'Gene4260', 'Gene1624', 'Gene3395', 'Gene4379', 'Gene5754', 'Gene1878', 'Gene484', 'Gene6566', 'Gene4808', 'Gene956', 'Gene2279', 'Gene8519', 'Gene9249', 'Gene9018', 'Gene9260', 'Gene2035', 'Gene626', 'Gene9365', 'Gene8745', 'Gene8320', 'Gene818', 'Gene4176', 'Gene223', 'Gene8987', 'Gene3503', 'Gene3031', 'Gene1705', 'Gene107', 'Gene6908', 'Gene3541', 'Gene5610', 'Gene306', 'Gene1374', 'Gene9442', 'Gene8063', 'Gene3151', 'Gene3132', 'Gene1047', 'Gene1690', 'Gene9045', 'Gene856', 'Gene900', 'Gene3796', 'Gene8768', 'Gene2944', 'Gene4697', 'Gene8765', 'Gene5255', 'Gene770', 'Gene890', 'Gene3526', 'Gene685', 'Gene8212', 'Gene1382', 'Gene6217', 'Gene929', 'Gene4620', 'Gene4652', 'Gene7778', 'Gene49', 'Gene327', 'Gene4939', 'Gene2037', 'Gene6540', 'Gene1787', 'Gene204', 'Gene8380', 'Gene2955', 'Gene8139', 'Gene7981', 'Gene8711', 'Gene8863', 'Gene2444', 'Gene5793', 'Gene3705', 'Gene4057', 'Gene3840', 'Gene9860', 'Gene971', 'Gene5992', 'Gene6742', 'Gene7913', 'Gene9417', 'Gene1227', 'Gene7888', 'Gene5826', 'Gene5116', 'Gene4947', 'Gene6479', 'Gene8276', 'Gene8635', 'Gene8688']"
2,128,"['Gene8640', 'Gene95', 'Gene3202', 'Gene9472', 'Gene185', 'Gene6643', 'Gene5103', 'Gene9779', 'Gene4706', 'Gene6134', 'Gene1265', 'Gene3291', 'Gene8080', 'Gene5619', 'Gene4607', 'Gene6107', 'Gene5449', 'Gene9518', 'Gene9298', 'Gene5239', 'Gene8330', 'Gene1403', 'Gene5683', 'Gene2460', 'Gene3720', 'Gene5888', 'Gene7337', 'Gene213', 'Gene3246', 'Gene2719', 'Gene5897', 'Gene3549', 'Gene8411', 'Gene2405', 'Gene1797', 'Gene8395', 'Gene9165', 'Gene3826', 'Gene9746', 'Gene8221', 'Gene9303', 'Gene1999', 'Gene6265', 'Gene3937', 'Gene3094', 'Gene1266', 'Gene1313', 'Gene388', 'Gene5580', 'Gene5326', 'Gene1911', 'Gene250', 'Gene4530', 'Gene4079', 'Gene1461', 'Gene5800', 'Gene4794', 'Gene6307', 'Gene9281', 'Gene2419', 'Gene3212', 'Gene7231', 'Gene6343', 'Gene5004', 'Gene8483', 'Gene1698', 'Gene1551', 'Gene5289', 'Gene9895', 'Gene7159', 'Gene8152', 'Gene8', 'Gene8973', 'Gene6224', 'Gene5308', 'Gene7924', 'Gene4996', 'Gene7173', 'Gene1967', 'Gene6970', 'Gene2656', 'Gene7216', 'Gene1877', 'Gene714', 'Gene3272', 'Gene2935', 'Gene8176', 'Gene9168', 'Gene726', 'Gene6579', 'Gene8174', 'Gene517', 'Gene4942', 'Gene944', 'Gene2932', 'Gene8666', 'Gene9187', 'Gene338', 'Gene2482', 'Gene8813', 'Gene260', 'Gene359', 'Gene6110', 'Gene5981', 'Gene6303', 'Gene7738', 'Gene5655', 'Gene4307', 'Gene8013', 'Gene5569', 'Gene2228', 'Gene5976', 'Gene8810', 'Gene9509', 'Gene7523', 'Gene813', 'Gene549', 'Gene6172', 'Gene6019', 'Gene9928', 'Gene8322', 'Gene5113', 'Gene6981', 'Gene2305', 'Gene6912', 'Gene6749', 'Gene8685', 'Gene4149']"
3,146,"['Gene3110', 'Gene2284', 'Gene9449', 'Gene457', 'Gene6952', 'Gene1223', 'Gene5431', 'Gene9993', 'Gene8853', 'Gene4669', 'Gene381', 'Gene9959', 'Gene1719', 'Gene2023', 'Gene6743', 'Gene3074', 'Gene729', 'Gene4264', 'Gene4353', 'Gene8735', 'Gene8252', 'Gene4326', 'Gene3292', 'Gene7146', 'Gene5222', 'Gene5983', 'Gene6823', 'Gene154', 'Gene4885', 'Gene8993', 'Gene32', 'Gene241', 'Gene9133', 'Gene7421', 'Gene6417', 'Gene1951', 'Gene9071', 'Gene7549', 'Gene6615', 'Gene9106', 'Gene888', 'Gene4127', 'Gene4294', 'Gene3406', 'Gene5827', 'Gene5982', 'Gene7674', 'Gene2453', 'Gene6747', 'Gene8468', 'Gene8257', 'Gene8301', 'Gene5055', 'Gene6571', 'Gene1067', 'Gene1130', 'Gene8643', 'Gene83', 'Gene8541', 'Gene3239', 'Gene3134', 'Gene3643', 'Gene3191', 'Gene9688', 'Gene6214', 'Gene2031', 'Gene3673', 'Gene4703', 'Gene1341', 'Gene3078', 'Gene4003', 'Gene7453', 'Gene8405', 'Gene1249', 'Gene1537', 'Gene1835', 'Gene4355', 'Gene5763', 'Gene5584', 'Gene1824', 'Gene3940', 'Gene5822', 'Gene480', 'Gene4825', 'Gene3353', 'Gene5852', 'Gene9761', 'Gene5532', 'Gene8694', 'Gene5755', 'Gene1498', 'Gene545', 'Gene2636', 'Gene6920', 'Gene6916', 'Gene9318', 'Gene2624', 'Gene6550', 'Gene1961', 'Gene3587', 'Gene6639', 'Gene6873', 'Gene2883', 'Gene9506', 'Gene5740', 'Gene4940', 'Gene4962', 'Gene5447', 'Gene4263', 'Gene2791', 'Gene6142', 'Gene9231', 'Gene3585', 'Gene629', 'Gene1006', 'Gene5052', 'Gene7361', 'Gene7670', 'Gene3224', 'Gene243', 'Gene1256', 'Gene453', 'Gene3985', 'Gene9099', 'Gene4399', 'Gene9092', 'Gene6112', 'Gene5943', 'Gene2666', 'Gene4748', 'Gene3677', 'Gene369', 'Gene5313', 'Gene5531', 'Gene5173', 'Gene8623', 'Gene5798', 'Gene1825', 'Gene404', 'Gene9659', 'Gene5202', 'Gene259', 'Gene5910', 'Gene2379', 'Gene4563', 'Gene3126']"
4,68,"['Gene3701', 'Gene5524', 'Gene7791', 'Gene3364', 'Gene6987', 'Gene6196', 'Gene1940', 'Gene721', 'Gene5837', 'Gene6794', 'Gene8299', 'Gene1854', 'Gene6950', 'Gene7911', 'Gene3523', 'Gene7766', 'Gene551', 'Gene1579', 'Gene984', 'Gene460', 'Gene565', 'Gene538', 'Gene8399', 'Gene2735', 'Gene9541', 'Gene8360', 'Gene9354', 'Gene2261', 'Gene2558', 'Gene7520', 'Gene4229', 'Gene5934', 'Gene1320', 'Gene5596', 'Gene7499', 'Gene7947', 'Gene6726', 'Gene3486', 'Gene5597', 'Gene8094', 'Gene6384', 'Gene6623', 'Gene7767', 'Gene7976', 'Gene5156', 'Gene9006', 'Gene9203', 'Gene4515', 'Gene3889', 'Gene6071', 'Gene9125', 'Gene3274', 'Gene7482', 'Gene784', 'Gene4172', 'Gene6471', 'Gene276', 'Gene7991', 'Gene4689', 'Gene9324', 'Gene358', 'Gene222', 'Gene9399', 'Gene4087', 'Gene6704', 'Gene1646', 'Gene3613', 'Gene4390']"
5,63,"['Gene6463', 'Gene5583', 'Gene6156', 'Gene8899', 'Gene3332', 'Gene4115', 'Gene7730', 'Gene8770', 'Gene249', 'Gene2831', 'Gene9288', 'Gene7781', 'Gene6520', 'Gene6657', 'Gene9410', 'Gene5076', 'Gene2695', 'Gene9523', 'Gene750', 'Gene9437', 'Gene7459', 'Gene5747', 'Gene4632', 'Gene8956', 'Gene2649', 'Gene9965', 'Gene4282', 'Gene7850', 'Gene720', 'Gene8999', 'Gene6628', 'Gene529', 'Gene2664', 'Gene717', 'Gene3540', 'Gene6406', 'Gene5492', 'Gene4742', 'Gene3877', 'Gene9440', 'Gene5607', 'Gene7022', 'Gene4337', 'Gene1694', 'Gene2891', 'Gene3131', 'Gene7941', 'Gene1298', 'Gene949', 'Gene9319', 'Gene6820', 'Gene7108', 'Gene9809', 'Gene3531', 'Gene5636', 'Gene570', 'Gene974', 'Gene4558', 'Gene5476', 'Gene6493', 'Gene4173', 'Gene4422', 'Gene5279']"
6,50,"['Gene140', 'Gene5100', 'Gene4082', 'Gene4286', 'Gene9433', 'Gene8964', 'Gene7085', 'Gene5291', 'Gene7469', 'Gene72', 'Gene9707', 'Gene3882', 'Gene3444', 'Gene7187', 'Gene3715', 'Gene7026', 'Gene219', 'Gene7603', 'Gene4069', 'Gene5440', 'Gene6858', 'Gene9633', 'Gene8648', 'Gene6889', 'Gene8134', 'Gene585', 'Gene7285', 'Gene2669', 'Gene3295', 'Gene8795', 'Gene4514', 'Gene637', 'Gene37', 'Gene2028', 'Gene6420', 'Gene2685', 'Gene6004', 'Gene229', 'Gene6476', 'Gene985', 'Gene3821', 'Gene69', 'Gene7604', 'Gene75', 'Gene2221', 'Gene6958', 'Gene7617', 'Gene5400', 'Gene8608', 'Gene6189']"
7,20,"['Gene5248', 'Gene6051', 'Gene8792', 'Gene4773', 'Gene328', 'Gene9364', 'Gene7561', 'Gene9496', 'Gene9785', 'Gene2818', 'Gene8141', 'Gene8631', 'Gene7844', 'Gene4974', 'Gene7763', 'Gene9448', 'Gene6392', 'Gene2807', 'Gene5775', 'Gene8126']"
8,19,"['Gene8722', 'Gene4472', 'Gene1836', 'Gene5029', 'Gene6278', 'Gene4982', 'Gene6496', 'Gene8752', 'Gene6764', 'Gene9627', 'Gene7803', 'Gene4577', 'Gene4686', 'Gene7522', 'Gene7422', 'Gene874', 'Gene9931', 'Gene7053', 'Gene1246']"
9,31,"['Gene3065', 'Gene8245', 'Gene1477', 'Gene1359', 'Gene196', 'Gene1434', 'Gene1296', 'Gene1496', 'Gene1648', 'Gene3226', 'Gene3765', 'Gene3789', 'Gene7970', 'Gene4653', 'Gene3095', 'Gene8017', 'Gene429', 'Gene8976', 'Gene559', 'Gene5174', 'Gene6534', 'Gene3217', 'Gene1272', 'Gene2756', 'Gene1112', 'Gene2945', 'Gene8441', 'Gene6739', 'Gene4413', 'Gene7003', 'Gene2519']"
10,17,"['Gene9142', 'Gene4658', 'Gene6388', 'Gene1505', 'Gene5319', 'Gene9255', 'Gene993', 'Gene2169', 'Gene9725', 'Gene7391', 'Gene35', 'Gene8481', 'Gene9773', 'Gene8088', 'Gene6106', 'Gene3413', 'Gene6526']"
