,#genes,genes
11,51,"['Gene2372', 'Gene2618', 'Gene538', 'Gene3198', 'Gene6812', 'Gene3232', 'Gene6255', 'Gene4224', 'Gene5907', 'Gene8796', 'Gene6574', 'Gene4992', 'Gene1149', 'Gene3898', 'Gene4168', 'Gene4427', 'Gene5135', 'Gene4029', 'Gene7320', 'Gene8345', 'Gene8883', 'Gene2155', 'Gene161', 'Gene9898', 'Gene7955', 'Gene7548', 'Gene8019', 'Gene1162', 'Gene6777', 'Gene2606', 'Gene5756', 'Gene8344', 'Gene9955', 'Gene2312', 'Gene1531', 'Gene5348', 'Gene1418', 'Gene7971', 'Gene1984', 'Gene5250', 'Gene3205', 'Gene4705', 'Gene3836', 'Gene9096', 'Gene7700', 'Gene39', 'Gene8760', 'Gene1026', 'Gene3146', 'Gene9777', 'Gene451']"
12,24,"['Gene9388', 'Gene9319', 'Gene3531', 'Gene4677', 'Gene974', 'Gene3721', 'Gene6493', 'Gene5279', 'Gene4422', 'Gene6548', 'Gene4331', 'Gene7557', 'Gene2014', 'Gene8122', 'Gene8862', 'Gene4058', 'Gene592', 'Gene8942', 'Gene8461', 'Gene9720', 'Gene3775', 'Gene8146', 'Gene2357', 'Gene5448']"
13,33,"['Gene1421', 'Gene3341', 'Gene637', 'Gene1524', 'Gene676', 'Gene6369', 'Gene5404', 'Gene9199', 'Gene4730', 'Gene1376', 'Gene3000', 'Gene7694', 'Gene6065', 'Gene1389', 'Gene8138', 'Gene6086', 'Gene5557', 'Gene6009', 'Gene4714', 'Gene9205', 'Gene7658', 'Gene9644', 'Gene7069', 'Gene4976', 'Gene6372', 'Gene7896', 'Gene1029', 'Gene8857', 'Gene2054', 'Gene6659', 'Gene4956', 'Gene1595', 'Gene6575']"
14,50,"['Gene276', 'Gene1616', 'Gene4475', 'Gene4288', 'Gene6322', 'Gene2755', 'Gene3692', 'Gene5989', 'Gene973', 'Gene7668', 'Gene2020', 'Gene6928', 'Gene6691', 'Gene8904', 'Gene230', 'Gene4903', 'Gene6667', 'Gene4822', 'Gene7895', 'Gene1483', 'Gene9277', 'Gene5735', 'Gene2382', 'Gene6201', 'Gene9991', 'Gene7048', 'Gene7579', 'Gene2711', 'Gene3573', 'Gene771', 'Gene9621', 'Gene3977', 'Gene9332', 'Gene1943', 'Gene9489', 'Gene1027', 'Gene7079', 'Gene9971', 'Gene7137', 'Gene4038', 'Gene9031', 'Gene332', 'Gene1931', 'Gene5477', 'Gene5808', 'Gene174', 'Gene2906', 'Gene3724', 'Gene361', 'Gene4357']"
15,17,"['Gene5772', 'Gene3647', 'Gene8615', 'Gene8764', 'Gene40', 'Gene2268', 'Gene1870', 'Gene310', 'Gene8101', 'Gene8572', 'Gene247', 'Gene8928', 'Gene8228', 'Gene7352', 'Gene2581', 'Gene3458', 'Gene4178']"
16,18,"['Gene532', 'Gene3400', 'Gene5378', 'Gene600', 'Gene1530', 'Gene364', 'Gene8313', 'Gene9373', 'Gene8900', 'Gene9490', 'Gene2386', 'Gene6943', 'Gene4766', 'Gene6905', 'Gene1781', 'Gene179', 'Gene8886', 'Gene1245']"
17,34,"['Gene585', 'Gene4391', 'Gene2110', 'Gene9661', 'Gene2646', 'Gene7716', 'Gene5090', 'Gene3421', 'Gene7542', 'Gene9204', 'Gene5084', 'Gene6923', 'Gene9908', 'Gene198', 'Gene9997', 'Gene8580', 'Gene153', 'Gene7447', 'Gene5268', 'Gene8977', 'Gene3256', 'Gene4265', 'Gene1664', 'Gene4266', 'Gene2594', 'Gene8255', 'Gene9788', 'Gene3620', 'Gene7720', 'Gene2717', 'Gene1051', 'Gene2699', 'Gene1139', 'Gene3098']"
18,37,"['Gene9668', 'Gene8368', 'Gene9739', 'Gene2116', 'Gene686', 'Gene7091', 'Gene9868', 'Gene3283', 'Gene8702', 'Gene5847', 'Gene9907', 'Gene3120', 'Gene4823', 'Gene8837', 'Gene4813', 'Gene4207', 'Gene3552', 'Gene2574', 'Gene7581', 'Gene9304', 'Gene2982', 'Gene3427', 'Gene1244', 'Gene6733', 'Gene7714', 'Gene1469', 'Gene2827', 'Gene5384', 'Gene734', 'Gene459', 'Gene3998', 'Gene8458', 'Gene7232', 'Gene4896', 'Gene3854', 'Gene9059', 'Gene1161']"
19,51,"['Gene3473', 'Gene9757', 'Gene6568', 'Gene4853', 'Gene6939', 'Gene3162', 'Gene6200', 'Gene6502', 'Gene3927', 'Gene9392', 'Gene2006', 'Gene7105', 'Gene8222', 'Gene8558', 'Gene3247', 'Gene2544', 'Gene8168', 'Gene8775', 'Gene474', 'Gene1990', 'Gene5428', 'Gene6544', 'Gene1459', 'Gene4371', 'Gene5298', 'Gene3872', 'Gene8657', 'Gene4651', 'Gene3680', 'Gene4128', 'Gene5367', 'Gene6066', 'Gene2166', 'Gene1083', 'Gene1548', 'Gene5429', 'Gene1665', 'Gene6580', 'Gene6557', 'Gene6629', 'Gene232', 'Gene6040', 'Gene6727', 'Gene9322', 'Gene2547', 'Gene7267', 'Gene725', 'Gene1438', 'Gene2266', 'Gene609', 'Gene8072']"
20,17,"['Gene1969', 'Gene4657', 'Gene669', 'Gene3109', 'Gene2093', 'Gene7628', 'Gene1557', 'Gene905', 'Gene5715', 'Gene1003', 'Gene9259', 'Gene9504', 'Gene8342', 'Gene6895', 'Gene4804', 'Gene7134', 'Gene4717']"
21,31,"['Gene7277', 'Gene150', 'Gene5124', 'Gene1055', 'Gene5674', 'Gene8777', 'Gene3385', 'Gene7825', 'Gene131', 'Gene7565', 'Gene2877', 'Gene5810', 'Gene7671', 'Gene9413', 'Gene5285', 'Gene5077', 'Gene7891', 'Gene6775', 'Gene8658', 'Gene8952', 'Gene4826', 'Gene9228', 'Gene6455', 'Gene3024', 'Gene3310', 'Gene1588', 'Gene6133', 'Gene2434', 'Gene598', 'Gene6821', 'Gene3320']"
22,19,"['Gene5466', 'Gene9874', 'Gene2385', 'Gene554', 'Gene4509', 'Gene9732', 'Gene2373', 'Gene5072', 'Gene6351', 'Gene9311', 'Gene4095', 'Gene2761', 'Gene6190', 'Gene6296', 'Gene8153', 'Gene1178', 'Gene9999', 'Gene5494', 'Gene6618']"
