,#genes,genes
1,337,"['Gene3302', 'Gene4752', 'Gene789', 'Gene1881', 'Gene6966', 'Gene9488', 'Gene3523', 'Gene6195', 'Gene5745', 'Gene6285', 'Gene8184', 'Gene8563', 'Gene9199', 'Gene8770', 'Gene3836', 'Gene8753', 'Gene9757', 'Gene9256', 'Gene9636', 'Gene1897', 'Gene2997', 'Gene7477', 'Gene8589', 'Gene8440', 'Gene2949', 'Gene7939', 'Gene4209', 'Gene6706', 'Gene293', 'Gene9533', 'Gene7217', 'Gene8388', 'Gene6574', 'Gene1476', 'Gene6880', 'Gene8726', 'Gene634', 'Gene5545', 'Gene460', 'Gene8423', 'Gene3883', 'Gene9131', 'Gene2675', 'Gene3079', 'Gene9986', 'Gene8526', 'Gene9597', 'Gene2163', 'Gene2959', 'Gene9818', 'Gene5261', 'Gene2767', 'Gene1146', 'Gene2836', 'Gene6020', 'Gene6840', 'Gene3315', 'Gene8688', 'Gene6988', 'Gene7774', 'Gene4063', 'Gene4357', 'Gene9493', 'Gene267', 'Gene4022', 'Gene9194', 'Gene5050', 'Gene4994', 'Gene8766', 'Gene7844', 'Gene6664', 'Gene2513', 'Gene5542', 'Gene8329', 'Gene557', 'Gene7088', 'Gene9457', 'Gene5553', 'Gene5623', 'Gene5308', 'Gene1906', 'Gene21', 'Gene6137', 'Gene9260', 'Gene2801', 'Gene6929', 'Gene9909', 'Gene8226', 'Gene8923', 'Gene7972', 'Gene6930', 'Gene898', 'Gene6370', 'Gene8969', 'Gene6421', 'Gene540', 'Gene8327', 'Gene219', 'Gene9755', 'Gene4244', 'Gene8055', 'Gene3361', 'Gene6099', 'Gene1850', 'Gene9108', 'Gene1375', 'Gene9903', 'Gene5539', 'Gene6004', 'Gene826', 'Gene5038', 'Gene6784', 'Gene6012', 'Gene4411', 'Gene9367', 'Gene8925', 'Gene8242', 'Gene62', 'Gene5027', 'Gene955', 'Gene8967', 'Gene1140', 'Gene1740', 'Gene9129', 'Gene252', 'Gene337', 'Gene5949', 'Gene1447', 'Gene5000', 'Gene242', 'Gene2528', 'Gene1921', 'Gene6461', 'Gene207', 'Gene7714', 'Gene2768', 'Gene8377', 'Gene5592', 'Gene871', 'Gene8124', 'Gene2390', 'Gene1401', 'Gene432', 'Gene4093', 'Gene2664', 'Gene9748', 'Gene3464', 'Gene7290', 'Gene4268', 'Gene5714', 'Gene1038', 'Gene1933', 'Gene2793', 'Gene7746', 'Gene4876', 'Gene4242', 'Gene1581', 'Gene5380', 'Gene3223', 'Gene3530', 'Gene2776', 'Gene9483', 'Gene9904', 'Gene7618', 'Gene8151', 'Gene4269', 'Gene1091', 'Gene7991', 'Gene9049', 'Gene923', 'Gene4005', 'Gene7765', 'Gene3588', 'Gene1534', 'Gene2751', 'Gene6922', 'Gene6354', 'Gene8208', 'Gene2845', 'Gene1817', 'Gene4307', 'Gene2297', 'Gene6479', 'Gene4262', 'Gene2765', 'Gene7363', 'Gene7041', 'Gene8993', 'Gene8929', 'Gene4505', 'Gene2523', 'Gene6244', 'Gene8332', 'Gene9081', 'Gene8845', 'Gene1793', 'Gene5144', 'Gene4490', 'Gene3666', 'Gene9452', 'Gene8908', 'Gene7963', 'Gene4474', 'Gene2038', 'Gene4616', 'Gene6868', 'Gene3940', 'Gene4014', 'Gene4403', 'Gene1913', 'Gene1454', 'Gene9208', 'Gene5429', 'Gene4623', 'Gene9546', 'Gene1909', 'Gene3913', 'Gene3169', 'Gene5360', 'Gene121', 'Gene8311', 'Gene8674', 'Gene861', 'Gene5004', 'Gene3757', 'Gene8506', 'Gene462', 'Gene6323', 'Gene1575', 'Gene256', 'Gene2578', 'Gene2553', 'Gene283', 'Gene6253', 'Gene3631', 'Gene6753', 'Gene2136', 'Gene8728', 'Gene3132', 'Gene8959', 'Gene5639', 'Gene6275', 'Gene9334', 'Gene8879', 'Gene1088', 'Gene5664', 'Gene6080', 'Gene6236', 'Gene9298', 'Gene9344', 'Gene7569', 'Gene6026', 'Gene4410', 'Gene8990', 'Gene4573', 'Gene7396', 'Gene1494', 'Gene2504', 'Gene1522', 'Gene6637', 'Gene5533', 'Gene9270', 'Gene2809', 'Gene8104', 'Gene922', 'Gene8541', 'Gene4941', 'Gene5348', 'Gene87', 'Gene1818', 'Gene5786', 'Gene3850', 'Gene480', 'Gene1461', 'Gene3159', 'Gene6131', 'Gene5938', 'Gene3389', 'Gene8555', 'Gene605', 'Gene4076', 'Gene7742', 'Gene9858', 'Gene3335', 'Gene4854', 'Gene2593', 'Gene2735', 'Gene6186', 'Gene1436', 'Gene9814', 'Gene5879', 'Gene7574', 'Gene3145', 'Gene6503', 'Gene3929', 'Gene8582', 'Gene5830', 'Gene6519', 'Gene4443', 'Gene5569', 'Gene7092', 'Gene547', 'Gene365', 'Gene3286', 'Gene9004', 'Gene1700', 'Gene5424', 'Gene8873', 'Gene5814', 'Gene4096', 'Gene5477', 'Gene7920', 'Gene560', 'Gene1473', 'Gene9079', 'Gene9698', 'Gene1373', 'Gene8826', 'Gene1215', 'Gene3109', 'Gene1815', 'Gene2509', 'Gene5176', 'Gene4904', 'Gene5259', 'Gene385', 'Gene314', 'Gene3446', 'Gene5715', 'Gene7695', 'Gene3938', 'Gene5305', 'Gene7002', 'Gene5373', 'Gene2247', 'Gene1167', 'Gene661']"
2,61,"['Gene1759', 'Gene4048', 'Gene3437', 'Gene9013', 'Gene9815', 'Gene7710', 'Gene6991', 'Gene7416', 'Gene6229', 'Gene5939', 'Gene7952', 'Gene8344', 'Gene3851', 'Gene5511', 'Gene269', 'Gene3163', 'Gene9185', 'Gene8218', 'Gene6050', 'Gene3695', 'Gene7967', 'Gene9857', 'Gene3334', 'Gene4229', 'Gene7144', 'Gene8426', 'Gene5886', 'Gene2580', 'Gene5449', 'Gene3621', 'Gene3473', 'Gene6527', 'Gene7907', 'Gene982', 'Gene9586', 'Gene9866', 'Gene1962', 'Gene9944', 'Gene9537', 'Gene2117', 'Gene7177', 'Gene8522', 'Gene2239', 'Gene1414', 'Gene9870', 'Gene1444', 'Gene8633', 'Gene8915', 'Gene3622', 'Gene2907', 'Gene9897', 'Gene2144', 'Gene2455', 'Gene4603', 'Gene3358', 'Gene5223', 'Gene9883', 'Gene6109', 'Gene9569', 'Gene5743', 'Gene844']"
3,24,"['Gene9337', 'Gene6435', 'Gene650', 'Gene4183', 'Gene5334', 'Gene523', 'Gene4749', 'Gene5730', 'Gene6816', 'Gene8435', 'Gene2806', 'Gene1010', 'Gene3815', 'Gene1289', 'Gene8971', 'Gene9139', 'Gene4707', 'Gene2503', 'Gene1787', 'Gene1079', 'Gene2177', 'Gene394', 'Gene5147', 'Gene7151']"
4,17,"['Gene1960', 'Gene5832', 'Gene4795', 'Gene714', 'Gene1452', 'Gene6116', 'Gene1753', 'Gene1329', 'Gene92', 'Gene2566', 'Gene1871', 'Gene5321', 'Gene1180', 'Gene8305', 'Gene4036', 'Gene4539', 'Gene1608']"
5,223,"['Gene2363', 'Gene5283', 'Gene6441', 'Gene1585', 'Gene3605', 'Gene7733', 'Gene8606', 'Gene6365', 'Gene3526', 'Gene1519', 'Gene8625', 'Gene9445', 'Gene4931', 'Gene3042', 'Gene7799', 'Gene4214', 'Gene249', 'Gene4526', 'Gene722', 'Gene2340', 'Gene9856', 'Gene5052', 'Gene4399', 'Gene5083', 'Gene3890', 'Gene9983', 'Gene7803', 'Gene4822', 'Gene6751', 'Gene2442', 'Gene4139', 'Gene2850', 'Gene7131', 'Gene1704', 'Gene3662', 'Gene5324', 'Gene4915', 'Gene5417', 'Gene7420', 'Gene6599', 'Gene9460', 'Gene1024', 'Gene3365', 'Gene361', 'Gene1589', 'Gene3545', 'Gene36', 'Gene4873', 'Gene7412', 'Gene4501', 'Gene1207', 'Gene302', 'Gene1295', 'Gene3189', 'Gene4925', 'Gene4166', 'Gene8568', 'Gene8121', 'Gene7542', 'Gene1736', 'Gene6752', 'Gene9670', 'Gene8979', 'Gene1886', 'Gene4337', 'Gene233', 'Gene3550', 'Gene2899', 'Gene622', 'Gene3176', 'Gene7780', 'Gene2918', 'Gene5976', 'Gene9826', 'Gene5826', 'Gene5785', 'Gene2760', 'Gene3033', 'Gene4570', 'Gene551', 'Gene6097', 'Gene2931', 'Gene2365', 'Gene8483', 'Gene4530', 'Gene599', 'Gene9657', 'Gene4251', 'Gene1047', 'Gene4895', 'Gene7921', 'Gene9006', 'Gene7347', 'Gene5028', 'Gene8479', 'Gene6719', 'Gene4905', 'Gene213', 'Gene1967', 'Gene5818', 'Gene3581', 'Gene2755', 'Gene8252', 'Gene6481', 'Gene6889', 'Gene9937', 'Gene9192', 'Gene7044', 'Gene8442', 'Gene8816', 'Gene9794', 'Gene4794', 'Gene6517', 'Gene7423', 'Gene2846', 'Gene7962', 'Gene5598', 'Gene5888', 'Gene5948', 'Gene4815', 'Gene883', 'Gene7781', 'Gene9662', 'Gene5854', 'Gene604', 'Gene1376', 'Gene9807', 'Gene6984', 'Gene6628', 'Gene8061', 'Gene1621', 'Gene4054', 'Gene3036', 'Gene603', 'Gene8448', 'Gene7136', 'Gene3044', 'Gene8576', 'Gene3333', 'Gene9919', 'Gene1945', 'Gene4134', 'Gene8481', 'Gene4522', 'Gene3400', 'Gene7382', 'Gene8385', 'Gene731', 'Gene4560', 'Gene2419', 'Gene7966', 'Gene1583', 'Gene2558', 'Gene4479', 'Gene59', 'Gene1326', 'Gene6115', 'Gene1152', 'Gene3032', 'Gene2229', 'Gene7590', 'Gene5930', 'Gene9749', 'Gene5084', 'Gene4236', 'Gene202', 'Gene6805', 'Gene238', 'Gene4711', 'Gene7722', 'Gene3627', 'Gene8661', 'Gene5717', 'Gene2682', 'Gene9048', 'Gene3748', 'Gene2048', 'Gene3118', 'Gene8474', 'Gene6860', 'Gene8500', 'Gene2897', 'Gene8443', 'Gene4169', 'Gene4340', 'Gene1562', 'Gene9439', 'Gene2031', 'Gene7913', 'Gene7843', 'Gene1544', 'Gene916', 'Gene4172', 'Gene4267', 'Gene966', 'Gene9694', 'Gene5276', 'Gene9593', 'Gene8232', 'Gene9519', 'Gene5389', 'Gene7097', 'Gene5097', 'Gene1265', 'Gene6905', 'Gene403', 'Gene5992', 'Gene6997', 'Gene7478', 'Gene1729', 'Gene6419', 'Gene7556', 'Gene8323', 'Gene3475', 'Gene6638', 'Gene1775', 'Gene9800', 'Gene1423', 'Gene7652', 'Gene8837', 'Gene2607', 'Gene2985', 'Gene2937']"
6,47,"['Gene6120', 'Gene9496', 'Gene6038', 'Gene4975', 'Gene2620', 'Gene6622', 'Gene1149', 'Gene1125', 'Gene5500', 'Gene3876', 'Gene7297', 'Gene2212', 'Gene8772', 'Gene4817', 'Gene4153', 'Gene7926', 'Gene3539', 'Gene888', 'Gene9076', 'Gene2388', 'Gene5344', 'Gene971', 'Gene4840', 'Gene4861', 'Gene9215', 'Gene2881', 'Gene4019', 'Gene8362', 'Gene1367', 'Gene5614', 'Gene3664', 'Gene6068', 'Gene5936', 'Gene7827', 'Gene2077', 'Gene3478', 'Gene7334', 'Gene6239', 'Gene2173', 'Gene1821', 'Gene8160', 'Gene6796', 'Gene4583', 'Gene8414', 'Gene5430', 'Gene8790', 'Gene7240']"
7,17,"['Gene4234', 'Gene1788', 'Gene9996', 'Gene1757', 'Gene115', 'Gene4675', 'Gene7845', 'Gene7930', 'Gene3811', 'Gene3595', 'Gene4830', 'Gene4739', 'Gene8976', 'Gene9203', 'Gene6023', 'Gene1239', 'Gene1838']"
8,16,"['Gene8906', 'Gene410', 'Gene3797', 'Gene7717', 'Gene1293', 'Gene8855', 'Gene7375', 'Gene9890', 'Gene8034', 'Gene9064', 'Gene4851', 'Gene8631', 'Gene3266', 'Gene7573', 'Gene292', 'Gene4023']"
9,15,"['Gene8205', 'Gene7480', 'Gene6104', 'Gene9189', 'Gene4761', 'Gene1333', 'Gene9921', 'Gene9284', 'Gene8370', 'Gene3687', 'Gene118', 'Gene3016', 'Gene2439', 'Gene4077', 'Gene6412']"
10,29,"['Gene2666', 'Gene9371', 'Gene8059', 'Gene1935', 'Gene9053', 'Gene4718', 'Gene8485', 'Gene9558', 'Gene2766', 'Gene8680', 'Gene2074', 'Gene5014', 'Gene5860', 'Gene4264', 'Gene3691', 'Gene6555', 'Gene8445', 'Gene3359', 'Gene1358', 'Gene4046', 'Gene6103', 'Gene1680', 'Gene6478', 'Gene8473', 'Gene1669', 'Gene425', 'Gene5792', 'Gene9592', 'Gene156']"
