genes_number,genes_names
248,Sparc Scd2 Slc6a11 Ndrg2 Sparcl1 Apoe Mbp Selenop Mt1 Rplp1 Plekhb1 Glul Nap1l5 Resp18 Clu Gap43 Agt Zcchc12 Mobp Cst3 Ndn Hpcal1 Wdr6 Plp1 Cd81 Qk Atp1a2 Zwint Tcf7l2 Gm6272 Rps21 Serpine2 Qdpr Ahi1 Tuba1a Slc17a6 Atp1b2 Dner Rps15 Gprasp1 Hap1 6330403K07Rik Rps24 Camk2d Gnas Timp2 Gprasp2 Rpl38 Nr2f2 Rpl37a Gaa Rpl41 Rpl38-ps2 Ttyh1 Peg3 Glud1 Gstm1 Rps27 Rpl22l1 Canx Ptprz1 Gm10073 Gm10126 Cldn11 Rpl39-ps Rps28 Bex1 Trf Nnat Scg2 Dbi Rpl27a Gnai2 Rps12 Pcp4 Abat Slc4a4 Nrsn2 Impact Itih3 Hdac11 Rpl26 Gm11942 Rps20 S100b Rcn2 Gas5 Rit2 Gm19366 Rpl11 Gm10736 Rps19 Rpl3 Rpl35 Edil3 Polr2m Rpl8 Sod1 2310022B05Rik Kcnj10 Eef1a1 Maged1 Plpp3 2900052N01Rik Rpl32 Rpl36 Pla2g7 Tmem47 Apod Gm14303 Rps15a Rps3 Rps29 Slc6a1 Gm4149 Cryab Araf Pnck Igsf1 AW551984 Efnb3 Scd1 Rps11 Gm15427 Fhl1 Slc22a17 Ntng1 Dnm3 Rpl4 Calb2 Zfhx3 Fau Tmx4 Gja1 Cnp Etnppl Ramp3 Prkcd Olig1 Rpl37 Prdx1 Car2 Sash1 Tmem255a Gm10076 Tmem130 Baiap3 Mlc1 Mt2 Zcchc18 Rpl23 Rpl23a Rps23 Rpl30 Rpl9 Rpl36a Cdh13 Mal Rps7 Arxes2 B630019K06Rik Hnrnpa2b1 RP23-13B8.12 Lonrf2 Rps14 Elavl2 Adarb1 Acsbg1 Dennd5a Rnd2 H3f3b Grin3a Rps9 Cd200 Zic1 Pdp1 Rplp2 Disp2 Tpt1 Plekhb2 Rpl3-ps1 Fads1 Gpx3 Rps10 Pcbp2 Rpl31-ps16 Gm15421 Dzank1 Tceal9 Sdha AI504432 Insig1 Gm17511 Rpl13 Rps24-ps3 Gm9843 Vat1l Cbln4 Ache Nacc2 RP23-269H21.1 Gatm Rora Rpl35a Rps27a Rpl34 Rpl6 Tmem229a Rpl14 S100a1 Nedd8 Dcaf12l1 Rps5 Tmem59 Cbln2 Hsp90b1 A730017C20Rik Gm5963 Rps8 Spock3 Hlf RP24-91J7.1 Cfl2 Rpl6l Arl6ip1 Rpl14-ps1 Hnrnpd Rps17 Vamp1 Uba52 Rack1 Grb10 Gm2000 Gm10443 Sept4 Gprc5b Arhgap5 Nefh Bcas1 Trhr Sccpdh Gm10180 Tgoln1 Foxp2 Wnk1 Rps18 Eif4a2 Paqr8
333,Gm13339 mt-Nd4 mt-Tm Aldoc mt-Cytb Gm29216 mt-Nd3 mt-Tv Gm10925 mt-Tl1 Sez6 Gm28437 mt-Nd5 Cpe mt-Tl2 Stxbp1 Pip5k1a mt-Tf Gm13340 mt-Nd2 mt-Co3 mt-Nd4l Map2 mt-Tn Marcks Pcsk1n mt-Nd1 mt-Rnr2 Kif1a mt-Ti Celf4 Slc1a3 Gm28438 Supt7l mt-Rnr1 Pea15a Fth1 Hsp90aa1 Atp5a1 Ttc3 Ids mt-Co1 mt-Ta Camk2n2 Fam213a Kif5a mt-Atp6 Negr1 Cxx1a Eef2 Cox6c Rpl31 Gng3 Cadm1 mt-Te Gm28661 Sptbn1 Pink1 Chchd2 Bex2 Prkacb Pgrmc1 Hmgcs1 Ntrk2 Ubb Cox6a1 mt-Tq Ctnnb1 Cox8a mt-Tc Skp1a Tmsb10 Sec62 Syt4 Mt3 Ywhaq Ncam1 Lamp1 mt-Tw Spock2 Stmn3 Evl Tubb4a Ly6h Cox4i1 Syngr3 Tspan3 Ndufb8 Marcksl1 Tubb2a Tspyl4 Calb1 Ndufa3 Clip3 Cntn1 Saraf Cltc Kif5b Acvr2a mt-Th Prkar1a Gm11808 Bex3 Cdc42 Gabbr1 Ttll7 Aplp2 2010107E04Rik Cdk14 Tmod2 Capns1 Scg5 mt-Co2 Ubc Lrrc17 Usp22 Tubb5 Sdc3 Gm11478 Gm11410 Prdx2 Tmcc2 Gm7808 Map1b Atxn10 Rnf11 Atp5g3 Atp5d Tuba1b Rab3c Dynll2 Rpl39 Cep170b Mapk3 Nisch Hint1 Macf1 Son Uqcr10 Pnmal2 Scoc Zfr Lsamp mt-Tt Gpr37l1 Pgk1 Uhmk1 G3bp2 Ank3 Rprm Rab7 Sin3b Lypd1 Cox7a2 Atp5k Rpl10 Meg3 Gm11512 Gdi2 2810433D01Rik Alcam Gm11273 Pafah1b1 Purb Tecr Atp5j2 Syt11 Mdh1 Usp11 Snap47 Mapt Ndufa2 Gm13341 Pak3 Rps25 Chchd10 Phyhipl Tprgl Timm8b Atp5o B2m Lasp1 Ctnnd2 Gabarap Tomm20 Chd3 Cox7c Nrsn1 Uqcrq Ldhb Rps13 Dnaja1 Gm15800 Gm13226 Kcnd3 Ctbp1 Aes Cd47 Zbtb20 Cox7b Dcaf7 Atp5b Pkp4 Pcbp1 Uchl1 Cox6b1 Laptm4a mt-Tp Gdi1 Epm2aip1 Irf2bp2 Slc25a5 Rpl28 Ndufv3 Cbx5 Tmed7 Wdfy3 Nedd4 Bzw1 Eif5 Cxx1b Gabrg2 Zfp706 Adar Sqstm1 Mycbp2 Rgs17 Coa3 St13 Gm1821 Tceal6 Tiam1 Hnrnpu Mrfap1 Reep5 Trim32 Pura Chl1 Hprt Rusc1 Rpl28-ps3 Slc25a3 Tubb2b Mdh2 Gm11407 Stmn2 Mff Mapk9 Ndufc1 Sirt2 Cox5b Snrpn Mbnl2 Ndufc2 Vapa Minos1 Acsl3 Srrm2 Gm8451 Ube2r2 Srp14 Ran Rbbp4 Eif4g2 Spag9 Ahcyl1 Atp5j Ptma Caly Enpp5 Ube2e3 Gm10224 Vdac1 Atp8a1 Ghitm Hrk Rpl12 Mapk8ip2 Stxbp6 Cycs Sesn3 Ndufb11 Cdip1 Gabarapl2 Gm12346 Acot7 Eif1 Rab11a Atp5h Syt13 Htra1 Atxn7l3b Rhoa Degs1 Tmed10 Usp9x Tmeff2 Myo5a Nmnat2 Gm20594 Rab18 Etnk1 Pafah1b2 Luzp2 Aff4 Pkia Snx3 Atp6v1f Ube3a Pcdh8 Gtf2i Bnip3l Oxr1 Oat Sv2a Gm10221 Kidins220 Rab1a Cacna2d1 Pde1b Vdac2 Ddx17 Kctd4 Cacybp Cs Fasn Atp5f1 Ip6k1 Rbm39 Gabra2 Stx12 2900011O08Rik Nsg1
419,Camk2a Slc1a2 Aplp1 Hpcal4 Ddn Atp2b4 Gda Camk2n1 Nptxr Stmn1 Mef2c Ptn Dlgap3 Kif1b Thra Tspan7 Cck Ywhaz Arf3 Nov Arhgap33 Sncb Hsbp1 Gpm6a Cbx6 Arpp21 Rnf187 Psd Pgm2l1 Rtn1 Cdk5r1 Slc17a7 Sptbn2 Zfp365 Gnao1 Atp1a1 Neurl1a Oaz1 Syn1 Olfm1 Nrxn1 Cfl1 Slc12a5 Psap Psd3 Actb Rasgef1a Snx10 Eef1a2 Dynlrb1 Prkcb Ttc9b Prkar1b Nrxn2 Nsmf Calm1 Tcf25 Arpp19 Cplx1 Homer1 Serinc1 Cspg5 Rab6b Ctxn1 Dclk1 Rtn3 Astn1 Nr2f1 Gpm6b Enc1 Pld3 Dlgap1 Syngr1 Cyp46a1 Ppp1r9b Tsc22d1 Celf2 Pebp1 Stx1b Atp6ap2 Scg3 Hspa8 Itpr1 Slc30a3 Ywhag Trim9 Dpysl2 Mapk1 Hk1 Rab2a Sv2b Slc25a4 Ociad1 Mkl2 Cplx2 Gm24447 Fbxl16 Pkm Itm2b App Prdx6 Lmo3 Nsg2 Nap1l1 Snap91 Sptan1 Baiap2 Basp1 Clstn1 Gria3 Vsnl1 Map1a Pfkp Egr1 Gm26035 Icam5 Lsm14b Camkk2 Gnb1 Fam81a Dnajc5 Rab6a Fkbp1a Gm14539 Prkce Snap25 Wsb2 Pja2 Map1lc3b Zmat2 Ndrg4 Atp6v1b2 Efhd2 3110035E14Rik Ppp2ca Atp6v1g2 Atp1b1 Crip2 Cyfip2 Nrgn Lingo1 Kalrn Ldha Napb Ank2 Kcnv1 Ywhab Sez6l2 Kcnf1 Klc1 Smarca2 Add1 Cacng3 Gas7 Usmg5 Cdk5r2 Agap2 Stx1a Ap1s1 Jph4 Aldoa Calm2 Atp2a2 Syt1 Grin2b Dmtn Arhgap32 Lmo4 Prnp Nme1 Tcf4 Kif5c Syn2 Scn2a Calm3 1110008P14Rik Atp2b2 Bsn Cdkl5 Rtn4 Mif Ube2d3 Hspa5 Atp6v1c1 Diras2 Stum Sh3gl2 Mtpn Apc Dbpht2 Syp Ptprd Adcy1 Pde1a Sept8 Celf5 Clcn4 Ywhae Nrxn3 Syt7 Tbr1 Rac1 Mapk10 Ppp3ca Ube2m Gria2 Ptprs Chn1 Rgs4 Nptn Ywhah Camkv Gpd2 Camk4 Matr3 Erc2 Tpi1 Clta Tusc3 Emc10 Atp6v1d Plppr4 Mtfp1 Mfge8 Atpif1 Spred1 Spock1 Sept7 Pcsk2 Cacnb3 Vstm2a Pak1 Sub1 Itm2c Amph Dlgap4 Eloc B4galt6 Tuba4a Ctsb Gabarapl1 Serinc3 Sirpa Gpi1 Trim2 Mink1 Pfn2 Rnf14 Nfib Abr Phyhip Slc6a17 Sorbs2 Ube2ql1 C1qtnf4 Dpp10 Rasgrf2 Atp6v0a1 Mllt11 Hnrnpa3 Eno2 Vstm2l Ngef Uba1 Camta2 Eif4h Ddx5 Map2k1 Epn1 Fkbp8 Epb41l1 Tmem30a Serpini1 Srcin1 Ap2m1 Adgrl1 Rbfox2 Ppp1r9a Fgf13 Ppp2r2b Dnm1 Ptms Fam171b Sipa1l1 Mgea5 Serbp1 Dlg2 Oxct1 Ppp1cb Fam19a1 Ncoa1 Mboat7 Myl12b Atp6v1e1 Slc25a46 Actg1 Brk1 Thy1 Ube2b Phf24 Gabra1 Fbxw7 Car10 Hnrnpk Fam131b Gabbr2 Hsph1 Eif1ax Ndufb9 Pnmal1 Atp6v0b Ncald Arhgdia Grina Fam49a Tceal5 Osbpl1a Mapre2 Adgrb2 Sowaha Vps35 Wasf1 Nars Sgsm1 Bsg Rab40b Anks1b Fam168b Smim13 Bhlhe22 Kcng1 Rad23b Gm8355 Rnu5g Reps2 Ppp3cb Rilpl1 Phactr1 Nckap1 Slc39a10 Acly Eif3f Glrx3 Ndufb4 Grm5 Pip5k1c Id2 Zc3h15 Synj1 Ndufa4 Caln1 Slc8a2 Ubqln2 Nlk Mpped1 Pbx1 Dusp3 Prrc2b Hspa12a Snph Pcdh7 Atp6ap1 Ipcef1 Pmm1 Usp46 Dynll1 Sh3bgrl3 Add2 Atp6v1a Ppp2r2c Myt1l Eif5a Tmem132a Fscn1 Brsk1 Srebf2 Gabra3 Srgap3 Tnks2 Map7d1 Pdha1 Lamp5 Rnf44 Adap1 Dgkz Arf1 Napg Cobl Capza2 Cand1 Plcb1 Ola1 Kcnj4 Rnf157 Snca Ensa Syt5 Grin1 Gde1 Wbp2 Ppp3r1 Pgbd5 Bmpr2 Gprin1 Slc4a10 Lrrc58 Dact3 Atp6v0d1 Gorasp2 Prkcz Shisa4 Sprn Etl4 Kctd12 Akap6 Ptk2b Nell2 Chst1 Rapgefl1
