,#genes,genes
1,58,"['Prkcd', 'Pcp4', 'Tcf7l2', 'Rora', 'Ptpn4', 'Pdp1', 'Shox2', 'Zic1', 'Gabra4', 'Adarb1', 'Ramp3', 'Amotl1', 'Ntng1', 'Cit', 'Plcb4', 'Tnnt1', 'Synpo2', 'Rgs16', 'Ccdc136', 'Eps8l2', 'Nefh', 'Nsmf', 'Plekhg1', 'Kcnc2', 'Ildr2', 'Spock3', 'Rims3', 'Kitl', 'Lef1', 'Grm1', 'Hlf', 'Edil3', 'Nexn', 'Vav3', 'Rab3c', 'Pitpnc1', 'Spock2', 'Zfhx3', 'Rgs8', 'Hspa12a', 'Nrip3', 'Ptpn3', 'Rab37', 'Zmat4', 'Fam20c', 'Cpne9', 'Tiam1', 'Trnp1', 'Ogfrl1', 'St3gal4', 'Elmo1', 'Shank3', 'Lrtm2', 'Xylt2', 'Gabrd', 'Rasd1', 'Kndc1', 'Prkch']"
2,86,"['mt-Rnr1', 'Mir6240', 'mt-Rnr2', 'Malat1', 'Gm26917', 'Gm42418', 'Gpr55', 'Lars2', 'Rn18s-rs5', 'Gm20594', 'Mir6236', 'Gm15564', 'Gm24245', 'Rimbp3', 'Fbn1', 'Gm24270', 'Ift46', 'Cachd1', 'Snhg14', 'Lrrc63', '9330162G02Rik', 'BC001981', 'Gm24601', 'n-R5-8s1', 'Gm25911', 'Gm37194', 'Gm23935', 'Lbx1', 'Meg3', 'AA474408', 'Gm42959', 'Cdr1', 'Tshz2', 'Snhg11', 'Fam212a', 'Msi2', 'Phox2a', 'Rian', 'Gm12896', 'Arhgap5', 'Kcnq1ot1', 'Srrm2', 'Rn7sk', 'Tcf20', 'Pom121l2', 'Gm24146', 'Crlf1', 'Tra2a', 'Zeb1', 'Macf1', 'Emilin2', 'Gm7292', 'Arhgap27', 'Gm43352', 'Tmod2', 'Ccdc88a', 'Gas2l3', 'Gm23388', 'Gm44560', 'Gm9517', 'Mpp5', 'Gm38393', 'RP23-139F20.2', 'Nop9', 'Esrp2', 'Lrp1b', 'Dst', 'Wnk3', 'Gm37376', 'Ddx4', 'Nbeal1', 'Kmt2a', 'Marf1', 'A230103L15Rik', 'Pura', 'Luzp2', 'Ubxn2a', 'Fam13b', 'Ktn1', 'Phip', 'Myt1', 'Cpeb3', 'Gm12183', 'Kmt2c', '1600020E01Rik', 'Fus']"
3,161,"['Ttr', 'Enpp2', 'Kl', 'Igf2', 'Clic6', 'Trpm3', 'Otx2', 'Rbm47', 'Cab39l', 'Calml4', 'Msx1', '1500015O10Rik', 'Tmem72', 'Sowahc', 'Folr1', 'Tpt1', 'Cox8b', 'Rbp1', 'Ppp1r1b', 'Cul4b', 'Eef1a1', 'Prlr', 'Gm5869', 'Ezr', 'Igfbp2', 'Tbc1d9', 'Col8a1', 'F5', 'Cd63', 'Ybx1', 'Kcne2', 'Tpt1-ps3', 'Dstn', 'Vat1l', 'Ctnnal1', 'Stk39', 'Ucp2', 'Mdfic', 'Gm13456', 'Hbb-bs', 'Krt18', 'Htr2c', 'Vamp8', 'Rsph1', 'Dab2', 'Strip2', 'Ap1s2', 'Sostdc1', 'Prr32', 'Sulf1', 'Hbb-bt', 'Six3', 'Klk6', 'Col9a3', 'Kcnj13', 'Fhad1', 'Col8a2', 'Spint2', 'Ace', 'Hba-a1', 'Odc1', 'Sept10', 'Gpx8', 'Wdr86', 'Rnf152', 'Nedd4', 'Tnfaip8', 'Gm6767', 'Cd9', 'Hba-a2', 'Sh3d19', 'Lamp2', 'Cd59a', 'Lbp', 'Fam84b', 'Ltc4s', 'Steap2', 'Car12', 'Ahcyl2', 'Prps2', 'Hemk1', 'Tpt1-ps6', 'Rdh5', 'Sh3bgrl', 'Pltp', 'Pgk1-rs7', 'Cdr2', 'Top3b', 'Sgk3', 'Acss3', 'Serp1', 'Serping1', 'Cep126', 'Slc13a4', 'Slc4a5', 'Smpdl3a', 'Tmem237', 'Tpt1-ps5', 'Efcab1', 'Cdkn1c', 'Mitf', 'Tnpo1', 'Nme5', 'Gm6170', 'Arl4a', 'Tgfbr3', 'Wdr19', 'Dcn', 'Cldn1', 'Lgals3bp', 'Epn3', 'Slc31a1', 'Ephx1', 'Ifi27', 'Tead1', 'Npc2', 'Ppfibp2', '1110017D15Rik', 'Dcaf12l1', 'Pip5k1b', 'Mia', 'Gm45396', 'Atox1', 'Arsg', 'Car14', 'Gm25682', 'Slc29a4', 'Ptpdc1', 'Cox20', 'Trp53inp2', 'Cox6b2', 'Cldn2', 'Tbcel', 'Prelp', 'Etfa', 'Ctnna1', 'Gm9769', 'Tns1', 'Zic2', 'Stxbp3', 'Invs', 'Trpv4', 'Stxbp4', 'Sdpr', 'Fam46c', 'Ndufa1', 'Acaa2', 'Atp5g1', 'Fxyd1', 'Notch2', 'Zfp106', 'Slc4a2', 'Gm13111', 'Nqo1', 'Ift43', 'Tmem38b', 'Cd2ap', 'Npr3', 'Lrp10', 'Snora73b', 'Epha3']"
4,112,"['Camk2n1', 'Nrgn', 'Snap25', 'Calm1', 'Camk2a', 'Ppp3ca', 'Mef2c', 'Egr1', 'Prkcb', '3110035E14Rik', 'Psd', 'Chn1', 'Atp1a1', 'Sv2b', 'Lamp5', 'Scn1b', '1110008P14Rik', 'Atp2b2', 'Homer1', 'Vsnl1', 'Satb2', 'Arpp19', 'Syt1', 'Dnm1', 'Calm2', 'Slc17a7', 'Kalrn', 'Actb', 'Ier5', 'Arc', 'Fmnl1', 'Zfp365', 'Stx1a', 'Itpr1', 'Nr4a2', 'Efhd2', 'Fam131a', 'Stac2', 'Lmo4', 'Gabra1', 'Tspan7', 'Ppp3r1', 'Sst', 'Lingo1', 'Serpini1', 'Dlgap1', 'Ttc9b', 'Dgkz', 'Dclk1', 'Pip5k1c', 'Osbpl1a', 'Camkk2', 'Nrn1', 'Cyfip2', 'Rtn4', 'Mpped1', 'Ngef', 'Cplx2', 'Ipcef1', 'Ptn', 'Cacng3', 'Nlk', 'Diras2', 'Khdrbs3', 'Ccl27b', 'Pld3', 'Tbr1', 'Sipa1l1', 'Kcnv1', 'Nr4a1', 'Fbxw7', 'Ncald', 'Npy', 'Sorl1', '9130024F11Rik', 'Id2', 'Pak1', 'Fam212b', 'Clstn1', 'Scn2a', 'Chgb', 'R3hdm1', 'Rbfox1', 'Ccl27a', 'Strn4', 'Nat8l', 'Kcnj4', 'Phf24', 'Plk2', 'Rock2', 'Mmp17', 'Lrrc4c', 'Gabarapl1', 'Grasp', 'Ube2ql1', 'Cap2', 'Sirpa', 'Mical2', 'Ppme1', 'Ctgf', 'Gm11549', 'Mkl2', 'Rbfox3', 'Synpo', 'Plcb1', 'Ldha', 'Reep6', 'Tsnax', 'Tuba4a', 'Dab1', 'Gm13306', 'Klf10']"
5,118,"['Mbp', 'Plp1', 'Mobp', 'Fth1', 'Apod', 'Cldn11', 'Mal', 'Cryab', 'Plekhb1', 'Trf', 'Qdpr', 'Qk', 'Gfap', 'Cnp', 'Bcas1', 'Scd2', 'Car2', 'Apoe', 'Gatm', 'Ermn', 'Sox2ot', 'Zbtb20', 'Ndrg1', 'Gm12346', 'Sirt2', 'Sept4', 'Hsp90aa1', 'Pip4k2a', 'Mag', 'Mog', 'S100b', 'Sez6l2', 'Il33', 'Pllp', 'Tmem88b', 'Tspan2', 'Nfix', 'Neat1', 'Gjb1', 'Gstm1', 'Ttyh2', 'Olig1', 'Slc12a2', 'Gsn', 'Ugt8a', 'Fth-ps3', 'Csrp1', 'Rbms3', 'Myrf', 'Gm9800', 'Sox10', 'Gpr37', 'Fa2h', 'Cntn2', 'S100a16', 'Phlpp1', 'Clic4', 'Pacs2', 'Fth-ps2', 'Psat1', 'Wnk1', 'Tppp3', 'Gng11', 'Myo6', 'Slc44a1', 'Slc16a9', 'Anln', 'Tmem229a', 'Gm15440', 'Megf10', 'Tmcc3', 'Cdc42bpa', 'Rnf13', 'Elovl5', 'Zfyve26', 'Llgl1', 'Elovl7', 'Cdk19', 'Slain1', 'Otud7b', 'Frmd8', 'Gm6977', 'Plin3', 'Lamp1', 'Hapln2', 'Cpd', 'Slc29a3', 'Pde8a', 'Dnm2', 'Lpar1', 'Litaf', 'Kif1b', 'Gab1', 'Nfia', 'Ptma', 'Fgfr2', '5031439G07Rik', 'Zcchc24', 'Tmcc2', 'Aspa', 'Shtn1', 'Plxdc2', 'Gprc5b', 'Gjc3', 'Hipk2', 'Hepacam', 'Dync1li2', 'Dbndd2', 'Tmem98', 'Zdhhc9', 'Prr18', 'Prr5l', 'Evi2a', 'Sox8', 'Ddr1', 'Cdc42ep2', 'Pmp22', 'Enpp4']"
6,52,"['Olfm1', 'Nptxr', 'Gpm6a', 'Enc1', 'Nov', 'Gda', 'Rtn1', 'Snca', 'Hpcal4', 'Syn2', 'Gria2', 'Arpp21', 'Mapk1', 'Icam5', 'Crym', 'Ctxn1', 'Baiap2', 'Fbxl16', 'Nsg2', 'Prkacb', 'Caln1', 'Atp2b4', 'Kcnip2', 'Chst1', 'Ptk2b', 'Epop', 'Negr1', 'Thra', 'Sorbs2', 'Plppr4', 'Pde1a', 'Ids', 'Ly6h', 'Marcks', 'Ak5', 'Rasgef1a', 'Mtpn', 'Cdk17', 'Mal2', 'Atp6v1a', 'Cnksr2', 'Celf4', 'Camk1d', 'Celf5', 'Map2k1', 'Syt16', 'Fam19a1', 'Gria3', 'Cadm1', 'Tusc3', 'Erc2', 'Ptprn']"
7,15,"['Cplx1', 'Atp2a2', 'Rgs4', 'Atp1b1', 'Dlgap3', 'Rab6b', 'Slc24a2', 'Spock1', 'Sptbn1', 'Nrxn1', 'Rasgrp1', 'Cdk5r1', 'Gabbr2', 'Nrxn3', 'Reps2']"
8,61,"['Cck', 'Pcsk1n', 'Sncb', 'Eef1a2', 'Ywhaz', 'Aldoa', 'Tmsb10', 'Snrpn', 'Pgm2l1', 'Fxyd7', 'Rab6a', 'Prkar1b', 'Sh3gl2', 'Stxbp1', 'Mapk10', 'Syn1', 'Cyp46a1', 'Hspa8', 'Syngr1', 'Stmn3', 'Prnp', 'Mgst3', 'Mlf2', 'Trim9', 'Syp', 'Ptprj', 'Fscn1', 'Kif1a', 'Nell2', 'Cxx1b', 'Syt7', 'Cx3cl1', 'Map1a', 'Cdkl5', 'Clip3', 'Gls', 'Ola1', 'Cd47', 'Ttyh3', 'Pacsin1', 'Them6', 'Kcnip3', 'Tcf25', 'Vgf', 'Brsk2', 'Efr3a', 'Atp6v1e1', 'Rab11b', 'Ap2m1', 'Aplp2', 'Evl', 'Rbfox2', 'Gng3', 'Actr1b', 'Klhdc3', 'Mapre3', 'Eno2', 'Oxct1', 'Zfp385b', 'RP23-55G19.3', 'Klc2']"
9,27,"['Supt7l', 'Sez6', 'Lrrc17', 'mt-Tm', 'Mt3', 'Tubb4a', 'Pip5k1a', 'Aplp1', 'Mt2', 'Calm3', 'Gm15728', 'Gm13339', 'mt-Tf', 'Gm6272', '2810433D01Rik', 'Plekhh1', 'Prdx6', 'mt-Ti', 'mt-Tn', 'Mt1', 'Myl12b', 'mt-Ta', 'Gm8355', 'Kif3a', 'Hk1', 'Ubald1', 'mt-Tp']"
10,53,"['Nap1l5', 'Ahi1', '6330403K07Rik', 'Scg2', 'Resp18', 'Peg3', 'Gap43', 'Peg10', 'Ndn', 'Tac1', 'Itih3', 'Glra3', 'Gaa', 'Zcchc12', 'Irs4', 'Impact', 'Baiap3', 'Crim1', 'Dlk1', 'Gpx3', 'Zwint', 'Maged1', 'Gprasp1', 'Pitx2', 'Ngb', 'AW551984', 'RP24-91J7.1', 'Bend6', 'Adamts2', 'Nrsn2', 'Rgs10', 'Gprasp2', 'Camk2d', 'Nts', 'Pcdh11x', 'Gabrg1', 'Ddc', 'Dner', 'Lhfpl3', 'Eif4a2', 'Cd38', 'Vat1', 'Gm12258', 'Cpne7', 'B630019K06Rik', 'Cd83', 'Zfp395', 'Arhgap36', 'Zcchc18', 'Dgkk', 'Zdbf2', 'Ednrb', 'Podxl2']"
