,#genes,genes
1,185,"['Gene2823', 'Gene1555', 'Gene4265', 'Gene1332', 'Gene8753', 'Gene5362', 'Gene9592', 'Gene4000', 'Gene634', 'Gene3819', 'Gene5277', 'Gene4635', 'Gene3983', 'Gene431', 'Gene7865', 'Gene2003', 'Gene4078', 'Gene2082', 'Gene2416', 'Gene1722', 'Gene7645', 'Gene8280', 'Gene8447', 'Gene4684', 'Gene87', 'Gene3507', 'Gene8254', 'Gene6171', 'Gene6243', 'Gene6786', 'Gene764', 'Gene2706', 'Gene6331', 'Gene6662', 'Gene5846', 'Gene7371', 'Gene6333', 'Gene8527', 'Gene8476', 'Gene9593', 'Gene2654', 'Gene6638', 'Gene1844', 'Gene6568', 'Gene1426', 'Gene2753', 'Gene4650', 'Gene8426', 'Gene9743', 'Gene6737', 'Gene321', 'Gene8270', 'Gene8787', 'Gene9891', 'Gene8390', 'Gene5417', 'Gene1663', 'Gene8073', 'Gene4089', 'Gene6491', 'Gene7199', 'Gene6623', 'Gene9674', 'Gene1272', 'Gene5035', 'Gene6015', 'Gene2991', 'Gene7289', 'Gene3260', 'Gene5196', 'Gene4670', 'Gene6250', 'Gene8878', 'Gene317', 'Gene1798', 'Gene7639', 'Gene9207', 'Gene8965', 'Gene1579', 'Gene4133', 'Gene3485', 'Gene9600', 'Gene9214', 'Gene2414', 'Gene6529', 'Gene6929', 'Gene5186', 'Gene9106', 'Gene7275', 'Gene6084', 'Gene4066', 'Gene5919', 'Gene2631', 'Gene6658', 'Gene4826', 'Gene9729', 'Gene6258', 'Gene2141', 'Gene1330', 'Gene780', 'Gene4190', 'Gene81', 'Gene4074', 'Gene6753', 'Gene5491', 'Gene4489', 'Gene9556', 'Gene2415', 'Gene2565', 'Gene8519', 'Gene8790', 'Gene2393', 'Gene2707', 'Gene6995', 'Gene7541', 'Gene4490', 'Gene5886', 'Gene9899', 'Gene6105', 'Gene2776', 'Gene9540', 'Gene6748', 'Gene6155', 'Gene199', 'Gene9370', 'Gene881', 'Gene9673', 'Gene3879', 'Gene8953', 'Gene8236', 'Gene3230', 'Gene5394', 'Gene1459', 'Gene7024', 'Gene6535', 'Gene7695', 'Gene6913', 'Gene4690', 'Gene8657', 'Gene1164', 'Gene5489', 'Gene2782', 'Gene9954', 'Gene5094', 'Gene5305', 'Gene6700', 'Gene2572', 'Gene1774', 'Gene1104', 'Gene5843', 'Gene7098', 'Gene4941', 'Gene7083', 'Gene3602', 'Gene7977', 'Gene8711', 'Gene8874', 'Gene1358', 'Gene9234', 'Gene18', 'Gene1833', 'Gene64', 'Gene7748', 'Gene1000', 'Gene4862', 'Gene7882', 'Gene1793', 'Gene2605', 'Gene7368', 'Gene1082', 'Gene7169', 'Gene8061', 'Gene8616', 'Gene1149', 'Gene4350', 'Gene8417', 'Gene2473', 'Gene2754', 'Gene2230', 'Gene6282', 'Gene3181', 'Gene579', 'Gene6489', 'Gene5070', 'Gene5906']"
2,109,"['Gene9849', 'Gene3201', 'Gene7179', 'Gene1691', 'Gene231', 'Gene1383', 'Gene3120', 'Gene1580', 'Gene7287', 'Gene1373', 'Gene7833', 'Gene6844', 'Gene4655', 'Gene4125', 'Gene8682', 'Gene5112', 'Gene7699', 'Gene8194', 'Gene8973', 'Gene3411', 'Gene8839', 'Gene6021', 'Gene7936', 'Gene2877', 'Gene4835', 'Gene885', 'Gene5624', 'Gene2321', 'Gene5992', 'Gene8968', 'Gene1661', 'Gene5970', 'Gene1141', 'Gene9057', 'Gene7980', 'Gene5343', 'Gene9063', 'Gene7666', 'Gene4797', 'Gene9246', 'Gene4430', 'Gene1638', 'Gene296', 'Gene4072', 'Gene4763', 'Gene7864', 'Gene1885', 'Gene8352', 'Gene9148', 'Gene7843', 'Gene6694', 'Gene2669', 'Gene3738', 'Gene6232', 'Gene9857', 'Gene7927', 'Gene7948', 'Gene4943', 'Gene1118', 'Gene9226', 'Gene1956', 'Gene1452', 'Gene3530', 'Gene1740', 'Gene2289', 'Gene7661', 'Gene4015', 'Gene3923', 'Gene9415', 'Gene9507', 'Gene499', 'Gene1406', 'Gene5791', 'Gene8118', 'Gene4521', 'Gene5225', 'Gene7854', 'Gene2146', 'Gene5033', 'Gene812', 'Gene3961', 'Gene5507', 'Gene2478', 'Gene5320', 'Gene6465', 'Gene2471', 'Gene2528', 'Gene7745', 'Gene3720', 'Gene3995', 'Gene251', 'Gene2384', 'Gene8069', 'Gene1223', 'Gene7742', 'Gene2872', 'Gene9695', 'Gene1288', 'Gene1689', 'Gene4583', 'Gene5681', 'Gene7443', 'Gene2663', 'Gene2694', 'Gene2940', 'Gene8142', 'Gene5811', 'Gene5156', 'Gene8584']"
3,62,"['Gene1307', 'Gene4201', 'Gene8367', 'Gene6762', 'Gene3712', 'Gene611', 'Gene6981', 'Gene3952', 'Gene4221', 'Gene2215', 'Gene8572', 'Gene8867', 'Gene6344', 'Gene1292', 'Gene9877', 'Gene8009', 'Gene6790', 'Gene5068', 'Gene7317', 'Gene7435', 'Gene8758', 'Gene6800', 'Gene9030', 'Gene301', 'Gene1668', 'Gene7921', 'Gene4267', 'Gene1451', 'Gene220', 'Gene9032', 'Gene3100', 'Gene972', 'Gene2952', 'Gene1162', 'Gene4175', 'Gene8951', 'Gene2533', 'Gene5219', 'Gene1175', 'Gene5239', 'Gene1632', 'Gene8514', 'Gene8226', 'Gene788', 'Gene7505', 'Gene3282', 'Gene3588', 'Gene3049', 'Gene4364', 'Gene4858', 'Gene9790', 'Gene1200', 'Gene4603', 'Gene5659', 'Gene2358', 'Gene8803', 'Gene3243', 'Gene6945', 'Gene5402', 'Gene2987', 'Gene2585', 'Gene6386']"
4,164,"['Gene9085', 'Gene5089', 'Gene5447', 'Gene3807', 'Gene3250', 'Gene6781', 'Gene1946', 'Gene1274', 'Gene9875', 'Gene2919', 'Gene9751', 'Gene484', 'Gene4110', 'Gene7798', 'Gene2086', 'Gene7085', 'Gene4536', 'Gene5329', 'Gene7020', 'Gene7009', 'Gene3718', 'Gene893', 'Gene8253', 'Gene1209', 'Gene227', 'Gene5253', 'Gene8636', 'Gene5383', 'Gene1948', 'Gene3270', 'Gene5844', 'Gene9295', 'Gene1428', 'Gene9754', 'Gene1380', 'Gene7354', 'Gene8588', 'Gene1907', 'Gene7687', 'Gene1410', 'Gene6708', 'Gene2423', 'Gene3329', 'Gene6771', 'Gene6887', 'Gene4570', 'Gene8443', 'Gene4653', 'Gene8052', 'Gene312', 'Gene1377', 'Gene3180', 'Gene3287', 'Gene1664', 'Gene1439', 'Gene9288', 'Gene1036', 'Gene5921', 'Gene7116', 'Gene9470', 'Gene4187', 'Gene7576', 'Gene6385', 'Gene3722', 'Gene9425', 'Gene1088', 'Gene5658', 'Gene2390', 'Gene7775', 'Gene6173', 'Gene657', 'Gene3186', 'Gene8564', 'Gene9290', 'Gene9361', 'Gene6475', 'Gene3516', 'Gene4299', 'Gene2628', 'Gene4642', 'Gene8309', 'Gene145', 'Gene2624', 'Gene1197', 'Gene8852', 'Gene6148', 'Gene8826', 'Gene5456', 'Gene1805', 'Gene8433', 'Gene2189', 'Gene773', 'Gene1673', 'Gene2092', 'Gene8045', 'Gene7698', 'Gene22', 'Gene441', 'Gene3860', 'Gene6821', 'Gene4382', 'Gene9182', 'Gene5409', 'Gene219', 'Gene3350', 'Gene1480', 'Gene3489', 'Gene1905', 'Gene1335', 'Gene884', 'Gene4118', 'Gene8562', 'Gene5747', 'Gene185', 'Gene8840', 'Gene8536', 'Gene3458', 'Gene703', 'Gene5824', 'Gene305', 'Gene4545', 'Gene557', 'Gene1080', 'Gene8905', 'Gene1834', 'Gene5679', 'Gene8272', 'Gene9646', 'Gene3937', 'Gene2672', 'Gene6405', 'Gene7205', 'Gene5021', 'Gene1604', 'Gene5113', 'Gene7815', 'Gene2833', 'Gene349', 'Gene6415', 'Gene989', 'Gene9971', 'Gene4102', 'Gene2333', 'Gene8301', 'Gene9611', 'Gene6081', 'Gene1203', 'Gene8333', 'Gene7906', 'Gene4929', 'Gene650', 'Gene3094', 'Gene6725', 'Gene5676', 'Gene4762', 'Gene6825', 'Gene5235', 'Gene7726', 'Gene6424', 'Gene9564', 'Gene5509', 'Gene9397', 'Gene8847', 'Gene4340']"
5,20,"['Gene1659', 'Gene3532', 'Gene2385', 'Gene6070', 'Gene1342', 'Gene1616', 'Gene8772', 'Gene6679', 'Gene1525', 'Gene1412', 'Gene9586', 'Gene5082', 'Gene4270', 'Gene9365', 'Gene875', 'Gene3557', 'Gene6371', 'Gene8737', 'Gene76', 'Gene3978']"
6,168,"['Gene7928', 'Gene2477', 'Gene2943', 'Gene9699', 'Gene9499', 'Gene7175', 'Gene7295', 'Gene4725', 'Gene9888', 'Gene9690', 'Gene7622', 'Gene2270', 'Gene1641', 'Gene7650', 'Gene2125', 'Gene8786', 'Gene4851', 'Gene6932', 'Gene3587', 'Gene4385', 'Gene6640', 'Gene6160', 'Gene7131', 'Gene6919', 'Gene552', 'Gene5287', 'Gene8190', 'Gene3220', 'Gene9161', 'Gene1485', 'Gene7649', 'Gene2281', 'Gene2288', 'Gene9346', 'Gene1908', 'Gene9154', 'Gene4434', 'Gene7344', 'Gene3573', 'Gene3994', 'Gene4659', 'Gene3105', 'Gene316', 'Gene7345', 'Gene1270', 'Gene9185', 'Gene6718', 'Gene6656', 'Gene8294', 'Gene8325', 'Gene4849', 'Gene4262', 'Gene3589', 'Gene8251', 'Gene5801', 'Gene3756', 'Gene5335', 'Gene9784', 'Gene9806', 'Gene6794', 'Gene3585', 'Gene3449', 'Gene5257', 'Gene8860', 'Gene2261', 'Gene7895', 'Gene2548', 'Gene2982', 'Gene5923', 'Gene7545', 'Gene8707', 'Gene7501', 'Gene2603', 'Gene459', 'Gene8934', 'Gene6854', 'Gene7278', 'Gene7709', 'Gene3236', 'Gene7103', 'Gene3002', 'Gene7359', 'Gene4956', 'Gene289', 'Gene1588', 'Gene3327', 'Gene7816', 'Gene1595', 'Gene676', 'Gene8144', 'Gene9543', 'Gene7653', 'Gene2066', 'Gene6626', 'Gene7310', 'Gene8623', 'Gene426', 'Gene1117', 'Gene2858', 'Gene7142', 'Gene9796', 'Gene7256', 'Gene8571', 'Gene6054', 'Gene9097', 'Gene5017', 'Gene7960', 'Gene8696', 'Gene4816', 'Gene439', 'Gene2692', 'Gene95', 'Gene1611', 'Gene5759', 'Gene5481', 'Gene2840', 'Gene9571', 'Gene4748', 'Gene8503', 'Gene8617', 'Gene5502', 'Gene4360', 'Gene9977', 'Gene6158', 'Gene8793', 'Gene2290', 'Gene9012', 'Gene1734', 'Gene9428', 'Gene4606', 'Gene9866', 'Gene2805', 'Gene1256', 'Gene7765', 'Gene6256', 'Gene8469', 'Gene7240', 'Gene9803', 'Gene6499', 'Gene2211', 'Gene6736', 'Gene267', 'Gene1777', 'Gene3433', 'Gene5399', 'Gene2893', 'Gene3551', 'Gene2535', 'Gene7313', 'Gene6225', 'Gene8414', 'Gene5012', 'Gene9820', 'Gene5007', 'Gene7788', 'Gene7458', 'Gene3901', 'Gene8185', 'Gene2033', 'Gene4566', 'Gene3023', 'Gene5590', 'Gene229', 'Gene6208', 'Gene4757', 'Gene5037', 'Gene803', 'Gene783']"
7,19,"['Gene7330', 'Gene1821', 'Gene2246', 'Gene495', 'Gene3543', 'Gene6664', 'Gene4200', 'Gene3032', 'Gene3563', 'Gene4268', 'Gene4008', 'Gene6756', 'Gene5543', 'Gene5916', 'Gene1078', 'Gene2545', 'Gene6746', 'Gene7252', 'Gene6867']"
8,16,"['Gene8720', 'Gene7062', 'Gene1612', 'Gene2775', 'Gene3788', 'Gene9848', 'Gene8365', 'Gene381', 'Gene5864', 'Gene8926', 'Gene5983', 'Gene6971', 'Gene1025', 'Gene1323', 'Gene2783', 'Gene6604']"
9,243,"['Gene6079', 'Gene6222', 'Gene8837', 'Gene5442', 'Gene1990', 'Gene7383', 'Gene5675', 'Gene8971', 'Gene2749', 'Gene6346', 'Gene5967', 'Gene5279', 'Gene1842', 'Gene8179', 'Gene9498', 'Gene3675', 'Gene8304', 'Gene3488', 'Gene6016', 'Gene737', 'Gene6280', 'Gene2984', 'Gene9223', 'Gene3284', 'Gene7284', 'Gene3073', 'Gene755', 'Gene9027', 'Gene6549', 'Gene3469', 'Gene2658', 'Gene3417', 'Gene2214', 'Gene7351', 'Gene120', 'Gene5870', 'Gene3913', 'Gene2655', 'Gene2386', 'Gene9341', 'Gene5832', 'Gene365', 'Gene9081', 'Gene1001', 'Gene107', 'Gene8123', 'Gene7868', 'Gene290', 'Gene4479', 'Gene7884', 'Gene1730', 'Gene1237', 'Gene7669', 'Gene3214', 'Gene7986', 'Gene8170', 'Gene4308', 'Gene8848', 'Gene1208', 'Gene1995', 'Gene6956', 'Gene9904', 'Gene6645', 'Gene9460', 'Gene9505', 'Gene8845', 'Gene8731', 'Gene3121', 'Gene2847', 'Gene7391', 'Gene7233', 'Gene4792', 'Gene4483', 'Gene8829', 'Gene9040', 'Gene7975', 'Gene9466', 'Gene195', 'Gene4988', 'Gene166', 'Gene4459', 'Gene5537', 'Gene1870', 'Gene3944', 'Gene2812', 'Gene6297', 'Gene1589', 'Gene8042', 'Gene5756', 'Gene3696', 'Gene1317', 'Gene7468', 'Gene8315', 'Gene9471', 'Gene3453', 'Gene215', 'Gene6855', 'Gene9356', 'Gene592', 'Gene7251', 'Gene7735', 'Gene4568', 'Gene7506', 'Gene7079', 'Gene1400', 'Gene9386', 'Gene9637', 'Gene3457', 'Gene3423', 'Gene2456', 'Gene175', 'Gene9224', 'Gene6007', 'Gene1154', 'Gene1422', 'Gene3144', 'Gene1593', 'Gene2105', 'Gene1339', 'Gene7887', 'Gene7277', 'Gene5143', 'Gene7311', 'Gene7785', 'Gene6874', 'Gene1935', 'Gene1359', 'Gene6031', 'Gene8695', 'Gene9155', 'Gene4153', 'Gene1584', 'Gene9036', 'Gene1556', 'Gene26', 'Gene5346', 'Gene4261', 'Gene1786', 'Gene984', 'Gene6691', 'Gene3510', 'Gene6719', 'Gene6891', 'Gene3216', 'Gene6038', 'Gene4884', 'Gene6223', 'Gene9003', 'Gene3761', 'Gene115', 'Gene2209', 'Gene5725', 'Gene5925', 'Gene5421', 'Gene3199', 'Gene1996', 'Gene6059', 'Gene9986', 'Gene3581', 'Gene8627', 'Gene6242', 'Gene8066', 'Gene7956', 'Gene791', 'Gene8474', 'Gene3823', 'Gene6438', 'Gene2273', 'Gene4906', 'Gene2357', 'Gene952', 'Gene4067', 'Gene8547', 'Gene9278', 'Gene1169', 'Gene4540', 'Gene8531', 'Gene2023', 'Gene3940', 'Gene4975', 'Gene8795', 'Gene6924', 'Gene5626', 'Gene7243', 'Gene8817', 'Gene7917', 'Gene2696', 'Gene8577', 'Gene9436', 'Gene5381', 'Gene2108', 'Gene9065', 'Gene2026', 'Gene8950', 'Gene7397', 'Gene4839', 'Gene6372', 'Gene2946', 'Gene4733', 'Gene1107', 'Gene4605', 'Gene9491', 'Gene8423', 'Gene1984', 'Gene7891', 'Gene7894', 'Gene1181', 'Gene3475', 'Gene9675', 'Gene1596', 'Gene4855', 'Gene6381', 'Gene9075', 'Gene2282', 'Gene3637', 'Gene5793', 'Gene4139', 'Gene725', 'Gene6792', 'Gene5101', 'Gene4569', 'Gene8331', 'Gene8101', 'Gene1069', 'Gene4633', 'Gene814', 'Gene4170', 'Gene481', 'Gene6188', 'Gene5947', 'Gene6515', 'Gene3845', 'Gene7543', 'Gene660', 'Gene3595', 'Gene7597', 'Gene4212', 'Gene4251', 'Gene9873', 'Gene3512', 'Gene7739', 'Gene5127', 'Gene3088']"
10,26,"['Gene2135', 'Gene4807', 'Gene9828', 'Gene9676', 'Gene2719', 'Gene1191', 'Gene4470', 'Gene2559', 'Gene4526', 'Gene8340', 'Gene961', 'Gene2205', 'Gene1073', 'Gene9388', 'Gene53', 'Gene9121', 'Gene690', 'Gene6624', 'Gene8290', 'Gene739', 'Gene1570', 'Gene2083', 'Gene7569', 'Gene3890', 'Gene2107', 'Gene3254']"
