,#genes,genes
1,112,"['Tcf7l2', 'Prkcd', 'Pcp4', 'Ramp3', 'Rora', 'Adarb1', 'Zic1', 'Ntng1', 'Ptpn4', 'Tnnt1', 'Pdp1', 'Synpo2', 'Plcb4', 'Shox2', 'Rgs16', 'Nefh', 'Amotl1', 'Rab37', 'Plekhg1', 'Patj', 'Pcp4l1', 'Rims3', 'Hlf', 'Ccdc136', 'Cit', 'Lef1', 'Syt9', 'Grm1', 'Spock3', 'Gabra4', 'Bok', '1810041L15Rik', 'Clmn', 'Fam20c', 'Edil3', 'Tiam1', 'Vav3', 'Trnp1', 'Lrtm2', 'Gm43398', 'Zmat4', 'Gabbr2', 'Elmo1', 'Dbndd1', 'Nrip3', 'Eps8l2', 'Hcn4', 'Pitpnc1', 'Cpne9', 'Ptpn3', 'Kcnc2', 'Fam19a4', 'Mb21d2', 'Shank3', 'Prkch', 'Rgs8', 'Sh3d19', 'Gm24601', 'Gnal', 'Kndc1', 'Xylt2', 'Prkg2', 'Rnf152', 'Cacng5', 'Ildr2', 'Slc24a3', 'Wnt9b', 'Cacna1g', 'Rap1gap', 'Scn2b', 'Adarb2', 'Lrrtm1', 'Gpc1', 'Sema4g', 'Chrna4', 'Osbpl5', 'Kcnd2', 'Lhfp', 'Adgra1', 'Abhd12b', 'St3gal4', 'Fhdc1', 'Inpp5a', 'F2r', 'Tpd52l1', 'Grm4', 'Gm28438', 'Endou', 'Nexn', 'Adra1b', 'Gdf11', 'Zic3', 'Zfp804a', 'Rasl11a', 'Tunar', 'Gpr4', 'Adcy8', 'Rasd1', 'Fign', 'Mrvi1', 'Vipr2', 'Gria4', 'Adamts15', 'Enho', 'Gjc1', 'Slc12a8', 'Rflnb', 'Lgr6', 'Secisbp2l', 'Grid2ip', 'Gbe1', 'Relt']"
2,99,"['Sparc', 'Nap1l5', 'Slc6a11', 'Zcchc12', 'Resp18', 'Slc17a6', 'Ahi1', 'Agt', 'Scd2', '6330403K07Rik', 'Nnat', 'Scg2', 'Calb2', 'Gap43', 'Selenop', 'Ndn', 'Ndrg2', 'Itih3', 'Peg3', 'AW551984', 'Baiap3', 'Wdr6', 'Gaa', 'Gprasp2', 'Impact', 'Zwint', 'Pitx2', 'Igsf1', 'Hap1', 'Tmsb10', 'Gpx3', 'Camk2n2', 'Pgrmc1', 'Dlk1', 'Gnas', 'Nrsn2', 'Peg10', 'Rit2', 'Vat1l', 'Pcsk1n', 'Bex1', 'B630019K06Rik', 'Slc4a4', 'Ache', 'Adcyap1', '2310022B05Rik', 'Tmem255a', 'Glra3', 'Cxx1a', 'Rpl22l1', 'Araf', 'Tmem130', 'Fhl1', 'Grb10', 'Cd81', 'Dzank1', 'Rcn2', 'Gprasp1', 'Ebf3', 'Tppp3', 'Slc18a2', 'Maged1', 'Rab9b', 'A730017C20Rik', 'Tmem47', 'Disp2', 'Foxb1', 'Dgkk', 'Htr2c', 'Ap1s2', 'Pnck', 'Tac1', 'Rpl37a', 'Gas5', 'Arxes2', 'Rpl38', 'Gabrg1', 'Ngb', 'Nxph4', 'Rps12', 'Usp29', 'Irs4', 'Gm15421', 'Rpl3', 'Canx', 'Vat1', '2210013O21Rik', 'Prmt2', 'Rpl38-ps2', 'Cdk18', 'Nkx2-4', 'Slc7a3', 'Ptch1', 'H2-Q2', 'Nkain4', 'Tmie', 'Zdbf2', 'Frs3', 'Tspyl2']"
3,268,"['Gm42418', 'Ttr', 'Rn18s-rs5', 'Enpp2', 'Otx2', 'Lars2', 'Folr1', 'Clic6', 'Igf2', 'Kcne2', 'F5', 'Gm26917', 'Calml4', 'Cox8b', 'Kl', '1500015O10Rik', 'Dbi', 'Cab39l', 'Sostdc1', 'Clu', 'Prlr', 'Rdh5', 'Ppp1r1b', 'Sulf1', 'Igfbp2', 'Msx1', 'Trpm3', 'Ezr', 'Gm15564', 'Col9a3', 'Cldn2', 'Rbp1', 'Car12', 'Kcnj13', 'Gm24245', 'Rbm47', 'Cdkn1c', 'Lbp', 'Stk39', 'Pltp', 'Col8a2', 'Cul4b', 'Slc31a1', 'Slc13a4', 'Mir6236', 'Steap1', 'Sowahc', 'Cd63', 'Spint2', 'Tbc1d9', 'Tmem72', 'Krt18', 'Slc4a2', 'Lamp2', 'Mir6240', 'Ace', 'Ifi27', 'Prps2', 'Gm45396', 'Bsg', 'Slc16a8', 'Hemk1', 'Pla2g5', 'Lbx1', 'Slc29a4', 'Six3', 'Tmem237', 'Baiap2l1', 'Gpx8', 'Slc2a12', 'Slc4a5', 'Pla2g16', 'Cox6b2', 'Dcn', 'Col8a1', 'Wfdc2', 'Gm24270', 'Ahcyl2', 'Wdr86', 'Mdfic', 'Arsg', 'Foxj1', 'Prelp', 'Defb11', 'Gm9800', 'Aqp1', 'Sgk3', 'Smim22', 'Car14', 'AA474408', 'Cfap52', 'Rdx', 'Pcolce', 'Iqub', 'Tead1', 'Prr32', 'Vamp8', 'Fxyd1', 'Sgk1', '1110017D15Rik', 'Capsl', 'Cldn1', 'Vim', 'Fbn1', 'Serping1', 'Mpp7', 'Rsph1', 'S100a1', 'Steap2', 'Acad8', 'Krt8', 'Sgms2', 'Cd63-ps', 'Tcn2', 'Npc2', 'Ctnnal1', 'Zfp185', 'Phactr2', 'Mrps6', 'Slc16a2', 'Hist1h2bc', 'Elovl7', 'Cdr2', '1700007K13Rik', 'Atp1b3', 'A2m', 'Trpv4', 'Cd82', 'Serpinb1b', 'Emb', 'Cfap206', 'Tpt1', 'Ltc4s', 'Lepr', 'Msi2', 'Id3', 'Vcam1', 'Acaa2', 'Thumpd3', 'Fam212a', 'Rassf8', 'Gulp1', 'Tekt1', 'Cfap44', 'Cd9', 'Arl6ip1', 'Ninj1', 'Plxnb2', 'Cetn2', '1110032A03Rik', 'Tapbp', 'Lgals3', 'Arl4a', 'Lgals3bp', 'Dnali1', 'Pdia4', 'Tnfaip8', 'Notch2', 'Ucp2', 'Acadl', 'Slco1c1', 'Sypl', 'Sept10', 'Spef2', 'Tcea3', 'Kat2b', 'Slc39a4', 'Plin3', 'Tmem98', 'Npr3', 'Dnaic2', 'Perp', 'Wls', 'Cnn3', 'Rnf7', 'Dock5', 'Ddr1', 'Gsta4', 'n-R5-8s1', 'Dab2', 'Gm23935', 'Lrrc23', 'Pcolce2', 'Hspa5', 'Ccdc146', 'Nme5', '2610002M06Rik', 'Rsph4a', 'Slc24a5', '2310039H08Rik', 'Lum', 'Cfap126', 'Stra6', 'Abca4', 'Hmgcs2', 'Efcab1', 'Strip2', 'Tbc1d2', 'Parva', 'Gm5511', 'Aldh2', 'B4galt1', 'Dstn', 'Tns2', 'Snora73b', 'Whrn', 'Spata6', 'Prkcq', 'Sox9', 'Hint3', 'Rnaset2a', 'Cdkl4', 'Id4', 'Morn1', 'Cpt1a', 'Ssfa2', 'Mrgpre', 'Gm25911', 'Ggh', 'St5', 'Fam161a', 'Cd164', 'Abhd2', 'Ttf2', 'Mlf1', 'Cd55', 'Tmem205', 'Gm37194', 'Lrp10', 'Vgll4', 'Pifo', 'Cd74', 'Serp1', 'Cyb561', 'Tmem53', 'Tnpo1', 'Vwa3a', 'Fam84b', 'Efemp2', 'Id1', 'Gm5869', 'Dock1', 'Rps27l', 'Fam107b', 'Pdgfd', 'Cpne3', 'Gm10039', 'Serpinh1', 'Ddx3x', 'E2f5', 'Vstm4', 'Mapk4', 'Mns1', 'Lsr', 'Mtdh', 'Krcc1', 'A330069E16Rik', 'Carnmt1', 'Atp11a', '1810058I24Rik', 'Prcd', 'Tgfbi', 'Spa17', 'Sod1', 'Gadd45g', 'Pbxip1', 'Tgtp1', 'Ift74']"
4,126,"['Nptxr', 'Nov', 'Hpcal4', 'Gda', 'Atp2b4', 'Gpm6a', 'Arf3', 'Ywhaz', 'Enc1', 'Rtn1', 'Mapk1', 'Arpp21', 'Lmo3', 'Thra', 'Slc1a2', 'Ctxn1', 'Ptn', 'Psd3', 'Syn2', 'Tspan7', 'Bhlhe22', 'Icam5', 'Arhgap33', 'Crym', 'Fkbp1a', 'Rasgef1a', 'Snx10', 'Negr1', 'Snca', 'Pld3', 'Sipa1l1', 'Fbxl16', 'Celf5', 'Cacng3', 'Ak5', 'Pde1a', 'Neurl1a', 'Stum', 'Fam19a1', 'Slc30a3', 'Kcnv1', 'Gas7', 'Hsbp1', 'Ap1s1', 'Rfx3', 'Nsg2', 'Kcnf1', 'Gria3', 'Mkl2', 'Camkv', 'Vstm2l', 'Sorbs2', 'Prkce', 'Slc39a10', 'Dbpht2', 'Psap', 'Wfs1', 'Erc2', 'Nrxn2', 'Lsm14b', 'Sirpa', 'Dmtn', 'Ptms', 'Tsc22d1', 'Sowaha', 'Tmem132a', 'Cobl', 'Fam49a', 'Rasgrf2', 'Caln1', 'Astn1', 'Tusc3', 'Rilpl1', 'St6galnac5', 'Mink1', 'Ldha', 'Akap5', 'Dbn1', 'Dynll1', 'Ptprs', 'Syt5', '9330121K16Rik', 'Jph4', 'Ypel1', 'Mtpn', 'Mtfp1', 'Pak6', 'Cecr6', 'Tmem158', 'Cdk17', 'Usp46', 'Capza2', 'Ankrd63', 'Plppr2', 'Amph', 'Map2k1', 'Shank2', 'Cnr1', 'Gng13', 'Pfkp', 'Mfge8', 'Nap1l1', 'Doc2a', 'Grm5', 'Gprin1', 'Lhx2', 'Syt16', 'S100a10', 'Rgl1', 'Sub1', 'Rapgefl1', 'Rap2b', 'Ppp3cb', 'Bmp3', 'Gm10419', 'Zmat2', 'Lancl2', 'Nol4', 'Pkig', 'Gm6788', 'Rap2a', 'Numbl', 'Fam171a1', 'Lzts1', 'Acvr1b', 'Pin1']"
5,84,"['Nrgn', 'Camk2n1', 'Cck', 'Mef2c', 'Prkcb', 'Slc17a7', 'Atp1a1', 'Snap25', 'Sv2b', 'Psd', 'Calm1', 'Kalrn', 'Lingo1', 'Chn1', 'Sptbn2', 'Egr1', 'Homer1', 'Pgm2l1', 'Syn1', 'Zfp365', '3110035E14Rik', 'Stxbp1', '1110008P14Rik', 'Arpp19', 'Itpr1', 'Dnm1', 'Calm2', 'Diras2', 'Ttc9b', 'Eef1a2', 'Sncb', 'Syt1', 'Clstn1', 'Camkk2', 'Ngef', 'Vsnl1', 'Stx1a', 'Camk4', 'Dclk1', 'Tbr1', 'Fam81a', 'Mpped1', 'Aldoa', 'Pip5k1c', 'Lmo4', 'Cyfip2', 'Khdrbs3', 'Phf24', 'Arc', 'Crip2', 'Fmnl1', 'Cdk5r2', 'Tuba4a', 'Pak1', 'Efhd2', 'Ier5', 'Kcnb1', 'Mapk10', 'Epop', 'Satb2', 'Rbfox3', 'Tmem178', 'Ncald', 'Sptan1', 'Mmp17', 'Fbxw7', 'Ipcef1', 'Nlk', 'Chrm1', 'Arhgap32', 'Fam212b', 'Stac2', 'Bsn', 'Kcnj4', 'Plcb1', 'Rprml', 'Plk2', 'Sept8', 'Fhl2', 'D430041D05Rik', 'Hivep2', 'Dusp14', 'Nr4a1', 'Pitpnm2']"
6,143,"['Mbp', 'Mobp', 'Plp1', 'Plekhb1', 'Trf', 'Apod', 'Cldn11', 'Qdpr', 'Fth1', 'Mal', 'Cnp', 'Cryab', 'Zbtb20', 'Car2', 'Gatm', 'Bcas1', 'Ermn', 'Slc12a2', 'Il33', 'Mag', 'Sept4', 'Nacc2', 'S100b', 'Ndrg1', 'Ttyh2', 'Chchd10', 'Mog', 'Csrp1', 'Tspan2', 'Klk6', 'Kif5b', 'Lgi3', 'Gm12346', 'Myrf', 'Gpr37', 'Gfap', 'Pacs2', 'Tmem88b', 'Neat1', 'Pura', 'Gjb1', 'Foxn3', 'Clic4', 'Pkp4', 'Lpar1', 'Hapln2', 'Pllp', 'Fa2h', 'Cers2', 'Syt11', 'Hipk2', 'Rps24', 'Carhsp1', 'Psat1', 'Ppp1r14a', 'Phldb1', 'Ugt8a', 'Pip4k2a', 'Prr18', 'Plekhh1', 'Rcbtb1', 'Abhd4', 'Dbndd2', 'Opalin', 'Abca2', 'S100a16', 'Adssl1', 'Sec62', 'Serpinb1a', '5031439G07Rik', 'Gna12', 'Gsn', 'Sdc4', 'Dnajb2', 'Tmbim1', 'Anln', 'Gjc2', 'Tprn', 'Ankrd13a', 'Amer2', 'Fth-ps3', 'C4a', 'Gng11', 'Cntn2', 'Fnbp1', 'Desi1', 'Wnk1', 'Itgb4', 'Endod1', 'Hepacam', 'Pdgfa', 'Litaf', 'Tmem63a', 'Rhog', 'Evi2a', 'Shtn1', 'Otud7b', 'Elovl1', 'Sox2ot', 'Lamp1', 'Tmem125', 'S1pr5', 'Padi2', 'Vtn', 'Gjc3', 'Creb5', 'Lap3', 'Aspa', 'Gm13226', 'Jam3', 'Gltp', 'Erbin', 'Bnip3l', 'Sirt2', 'Prr5l', 'Nfia', 'Ube3a', 'C4b', 'Pdlim2', 'Slc44a1', 'P3h4', 'Rnf13', 'Kcna1', 'Gm6977', '1700047I17Rik2', 'Tmcc3', 'Laptm4b', 'Sema6a', 'Galnt6', 'Gm42644', 'Rrbp1', 'Tprkb', 'Nkx6-2', 'Adipor2', 'Osbpl7', 'Gm2810', 'Metrn', 'Frmd8', 'Wscd1', 'Efcab14', 'Gab1', 'Sox10', 'Gm6023']"
7,28,"['Olfm1', 'Camk2a', 'Ppp3ca', 'Ddn', 'Baiap2', 'Nptx1', 'Ptk2b', 'Cplx2', 'Wasf1', 'Gria2', '2010300C02Rik', 'Tmsb4x', 'Ppp3r1', 'Plppr4', 'Cpne6', 'Zbtb18', 'Phyhip', 'Fam131a', 'Foxg1', 'Bcl11b', 'Cnksr2', 'Agap2', 'Rab40b', 'Chst1', 'Adgrb2', 'Mmd', 'Itpka', 'Ano3']"
8,82,"['Gm24447', 'Gm26035', 'Rn7s1', 'Gm23624', 'Gm26461', 'Rnu5g', 'Gm24265', 'Gm25106', 'Gm10076', 'Ccni', 'Gm22513', 'mt-Nd6', 'Rn7s2', 'Gm22122', 'Gm24146', 'Gm24407', 'Gm23287', 'Gm26316', 'Gm6352', 'Gm25179', 'Ctsd', 'Lrp1', 'Gm23153', 'Gm23445', 'Gm15612', 'Gm17494', 'Gm23345', 'Gm26631', 'Gm25937', 'Gm22249', 'Gm29236', 'RP23-269H21.1', 'Gm20721', 'Ybx1', 'Gm24497', 'Olfr77', 'Gm24105', 'Psmb4', 'Gm12155', 'Gas6', 'Gm23238', 'Gm24514', 'Rn7sk', 'Cap1', 'Gm33051', 'Rps8-ps1', 'Rnu2-10', 'Rn7s6', 'Gm26505', 'Gm20659', 'Gnaz', 'Uqcr11', 'Rpph1', 'Gm25939', 'Gm24305', 'Gm25682', 'Psma7', 'Vcp-rs', 'Txnip', 'Ppib', 'Rny3', 'Dtx1', 'Gm22953', 'Gm24459', 'Ncbp1', '4930528J11Rik', 'Dtnbp1', 'Fam221b', 'Cops3', 'Ulk4', 'Gm23973', 'Aco2', 'Tomm40', 'Timm13', 'Frmd6', 'Gm28911', 'Gm45236', 'Gm25890', 'Pdia3', 'Gm25679', 'Rfc5', 'Gm26906']"
9,32,"['Sparcl1', 'Aldoc', 'Serpine2', 'Zfhx3', 'Atp1a2', 'Kcnj10', 'Mt1', 'Qk', 'Etnppl', 'Apoe', 'Aldh1a1', 'Atp1b2', 'Abat', 'Scd1', 'Unc13c', 'Sash1', 'Rnd2', 'Glud1', 'Glul', 'Pla2g7', 'Olig1', 'Tmem229a', 'Fam213a', 'Lrig1', 'Ptprz1', 'Fgf1', 'Nrip2', 'Acsbg1', 'Gprc5b', 'Mt2', 'Zfhx4', 'Mlc1']"
10,17,"['Actb', 'Dlgap1', 'Adcy1', 'Dgkz', 'Tcf4', 'Grin2a', 'Fam163b', 'Camta2', 'Mical2', 'Igfbp4', 'Slc8a2', 'Grin2b', 'Cbx6', 'Mast3', 'Celf2', 'Mgll', 'Epn1']"
