,#genes,genes
1,142,"['Sparc', 'Slc6a11', 'Scd2', 'Nap1l5', 'Slc17a6', 'Zcchc12', 'Agt', 'Resp18', 'Selenop', 'Ndrg2', 'Tcf7l2', 'Serpine2', 'Ndn', 'Ahi1', 'Sparcl1', 'Peg3', 'Calb2', 'Itih3', 'Aldoc', 'Gprasp2', 'Hap1', 'Baiap3', 'AW551984', 'Scg2', 'Gap43', '6330403K07Rik', 'Qk', 'Wdr6', 'Igsf1', 'Zfhx3', 'Mt1', 'Impact', 'Kcnj10', 'Slc4a4', 'Nrsn2', 'Rit2', 'Gaa', 'Abat', 'Etnppl', '2310022B05Rik', 'Scd1', 'Gpx3', 'Zwint', 'Gnas', 'Cd81', 'B630019K06Rik', 'Tmem255a', 'Glud1', 'Bex1', 'Tmem130', 'Rnd2', 'Peg10', 'Ache', 'Ptprz1', 'Grb10', 'Camk2n2', 'Dlk1', 'Fhl1', 'Cxx1a', 'Gprasp1', 'Tmem47', 'Pitx2', 'Gm6272', 'Olig1', 'Rpl22l1', 'Cbln4', 'Disp2', 'Araf', 'Unc13c', 'Dzank1', 'Gja1', 'Tppp3', 'Vat1l', 'Rpl39-ps', 'A730017C20Rik', 'Eml2', 'Tmsb10', 'Gabrg1', 'Ctxn3', 'Lrig1', 'Rcn2', 'Timp3', 'Glul', 'Adcyap1', 'Dgkk', 'Ptch1', 'Nrip2', 'Elavl2', 'Zfhx4', 'Macf1', 'Acsbg1', 'Scoc', 'Rab9b', 'Rps28', 'Gas5', 'Abhd4', 'Ctxn2', 'Usp29', 'Slc35g2', 'Gm19366', 'Gnai2', 'Pcsk1n', 'Mt2', 'Pcbd1', 'Vat1', 'Ubc', 'Klhl13', 'Rps12', 'Ngb', 'Eef1a1', 'Arxes2', 'Gm10126', 'Maged1', 'Crebrf', 'Mlc1', 'Sccpdh', 'Inpp5f', 'Rpl38', 'Glra3', 'Cfl2', 'Nap1l3', 'Tspyl4', 'Rpl37a', 'Nova1', 'Paqr8', 'Tmem117', 'Fgf1', 'Wnk1', 'Rnf13', 'Cyp2j9', 'Zfp423', 'Uba52', 'Rpl36', 'Fabp5', 'Btbd11', 'Mme', 'Lbh', 'Smim17', 'Isoc1', 'Crebl2', 'Sncg', 'Rhobtb3']"
2,63,"['Olfm1', 'Slc17a7', 'Mef2c', 'Atp1a1', 'Sv2b', 'Lingo1', 'Camk2a', 'Prkcb', 'Camk2n1', 'Cck', 'Egr1', 'Kalrn', 'Sptbn2', 'Homer1', 'Chn1', 'Baiap2', 'Arpp19', 'Dnm1', 'Clstn1', 'Zfp365', 'Ngef', 'Ttc9b', 'Chgb', 'Dgkz', 'Itpr1', 'Arf3', 'Camk4', '3110035E14Rik', 'Cplx2', 'Enc1', 'Ptk2b', 'Psd', 'Ppp3r1', 'Dlgap1', 'Syt1', 'Tbr1', 'Snap25', 'Kcnb1', 'Nptx1', 'Ndrg3', 'Calm2', 'Calm1', 'Sipa1l1', 'Diras2', 'Slc8a2', 'Atp2b2', 'Epop', 'Camkk2', 'Phf24', 'R3hdm1', 'Mical2', 'Fam212b', 'Lmo4', 'Fbxw7', 'Rbfox3', 'Tmem178', 'Cnksr2', 'Rprml', 'Opcml', '2010300C02Rik', 'Chrm1', 'Mmp17', 'Mast3']"
3,16,"['Nrgn', 'Ppp3ca', 'Scn1b', 'Lamp5', 'Dkk3', 'Hpca', 'Gm26035', 'Gm24447', 'Cabp1', '1110008P14Rik', 'Cx3cl1', 'Gm23624', 'Nrn1', '1700020I14Rik', 'Brinp1', 'Arc']"
4,107,"['Nptxr', 'Nov', 'Atp2b4', 'Hpcal4', 'Gda', 'Gpm6a', 'Arpp21', 'Aplp1', 'Lypd1', 'Arhgap33', 'Ddn', 'Ctxn1', 'Ywhaz', 'Mapk1', 'Rasgef1a', 'Negr1', 'Icam5', 'Syn2', 'Ptn', 'Rtn1', 'Cacng3', 'Psd3', 'Ap1s1', 'Psap', 'Ak5', 'Pde1a', 'Snx10', 'Sorbs2', 'Tmem132a', 'Gria3', 'Neurl1a', 'Kcnf1', 'Ppp1r1b', 'Fam19a1', 'Slc30a3', 'Lmo3', 'Prkce', 'Lsm14b', 'Dmtn', 'Nsg2', 'Fkbp1a', 'Sh3gl2', 'Arhgap32', 'Akap5', 'Plxnd1', 'Snca', 'Kcng1', 'Rgs12', 'Mkl2', 'Slc1a2', 'Crym', 'Slc39a10', 'Plppr4', 'Gpr88', 'Crip2', 'Erc2', 'Camkv', 'Ankrd63', 'Dbpht2', 'Mfge8', 'Astn1', 'Cyp46a1', 'Coch', 'Cdh4', 'Pak6', 'Pfkp', 'Mtfp1', 'Mtpn', 'Mink1', 'Rgl1', 'Bmp3', 'Stum', 'Tusc3', 'Trim9', 'Rilpl1', 'Ptprt', 'Grm5', 'Unc5d', 'Usp46', 'Wfs1', 'Napb', 'Add1', 'Caln1', 'Ypel1', 'Rapgefl1', 'Igfbp2', 'Drd1', 'Filip1', '1700086L19Rik', 'Jph4', 'Atp6v1c1', 'Tmem158', 'Shisa4', 'Smad3', 'S100a10', 'Lzts1', 'Penk', 'Dlg2', 'Srr', 'Capza2', 'Marc2', 'Atp6v1d', 'Rap2a', 'Rgs20', 'Rap2b', 'Speg', 'Rab3b']"
5,130,"['mt-Tm', 'Atp1a2', 'Apod', 'Apoe', 'Plekhb1', 'Atp1b2', 'Plp1', 'Mbp', 'Zic1', 'Ntng1', 'Sash1', 'Tmem229a', 'Amotl1', 'Qdpr', 'Pla2g7', 'Trf', 'Fam213a', 'Edil3', 'Aldh1a1', 'Spock3', 'Dbi', 'Shox2', 'Gatm', 'Mobp', 'Cldn11', 'Ermn', 'Rora', 'Ramp3', 'Nefh', 'Car2', 'Prkcd', 'Adarb1', 'Synpo2', 'Il33', 'Pcp4', 'Slc6a9', 'Plekhg1', 'Cnp', 'S100b', 'Bcas1', 'Vamp1', 'Insig1', 'Kif5b', 'Cryab', 'Dnm3', 'Plcb4', 'Ndrg1', 'Myrf', 'Nacc2', 'Patj', 'Gprc5b', 'mt-Tf', 'Vav3', 'Clmn', 'Pcp4l1', 'Foxp2', 'Rbms3', 'mt-Ti', 'Mt3', 'Pura', 'Zbtb20', 'Hcn4', 'Fth1', 'Sdc4', 'Rab37', 'Ttyh2', 'Lef1', 'Rgs16', 'Enah', 'Mag', 'Tnnt1', 'Tspan2', '1810041L15Rik', 'Zcchc24', 'Serpinb1a', 'Gm24601', 'Pitpnc1', 'Mal', 'Pla2g16', 'Itm2b', 'Gng11', 'Slc12a2', 'Mog', 'Klk6', 'Sept4', 'Fnbp1', 'Myo6', 'mt-Nd4', 'Clic4', 'S100a16', 'Cntn1', 'Osbpl7', 'Pacs2', 'Cit', 'Tmcc2', 'Gpr37', 'Ccdc136', 'Neat1', 'Rab3c', 'Fam19a4', 'Ctnnb1', 'Sh3d19', 'Fads1', 'Atp1b3', 'Gpr153', 'Hapln2', 'Zeb1', 'mt-Tt', '5031439G07Rik', 'Rnf152', 'Tmbim1', 'Jam3', 'Psat1', 'Itpkb', 'Cacng4', 'Rgs8', 'Sec62', 'Ndufb8', 'mt-Th', 'Sfxn5', 'Anxa5', 'St3gal4', 'Lamp1', 'Adi1', 'Ankrd13a', 'Gm2810', 'Srrm2', 'Spock2', 'Dock10', 'Elmo1']"
6,19,"['Tspan7', 'Celf5', 'Kcnj4', 'Pld3', 'Gas7', 'Kcnv1', 'Stx1a', 'Gabrb3', 'Phactr1', 'Phyhip', 'Foxg1', 'Ipcef1', 'Mpped1', 'Nlk', 'Fam131a', 'Sirpa', 'Tyro3', 'Nrxn2', 'Fam81a']"
7,31,"['Adcy1', 'Atp2b1', 'Neurod6', 'Neurod2', 'Grin2a', 'Mgll', 'Sorl1', 'Hivep2', 'Inf2', 'Khdrbs3', 'Satb2', 'Stac2', 'Napa', 'Dnajb5', 'Tcf4', 'Arhgef25', 'Epha4', 'Ier5', 'Rasgrp1', 'Asap1', 'Galnt9', 'Sema7a', 'Efhd2', 'Adgrl1', 'Igfbp4', 'Tspan5', 'Kcnab2', 'B3gat1', 'Bcl11a', 'Kcnq3', 'Dusp6']"
8,73,"['Hpcal1', 'Nr2f2', 'Nnat', 'Camk2d', 'Timp2', 'Dner', 'Ids', 'Thra', 'Pea15a', 'Trhr', 'Ly6h', 'Acvr2a', 'Mapk3', 'Marcksl1', 'Hsbp1', 'Marcks', 'Syt17', 'Cadm1', 'Otof', 'Rplp1', 'Rprm', 'Map2', 'Adra2a', 'Sin3b', 'Kctd4', 'Hrk', 'Tsc22d1', 'Cdh13', 'Pltp', 'Syt4', 'Gsta4', 'Ttc3', 'Folr1', 'Tmem35a', 'Car12', 'Rdh5', 'Clic6', 'Cox8b', 'Srp14', 'Usp22', 'Ttr', 'Kat7', 'Dcn', 'Psme1', 'Igf2', 'Syngr3', 'Arhgap6', 'Myh7', 'Sulf1', 'Degs1', 'Spint2', 'Cntnap5a', 'Trh', 'Cdkn1c', 'Calml4', 'Capsl', 'F5', 'Capns1', 'Dcaf7', 'Cox6b2', 'Hspa5', 'Steap1', 'Six3', 'Pcdh8', 'Mrps6', '9330182L06Rik', 'Tbc1d9', 'Col8a2', 'Kcnj13', 'Krt77', 'Prlr', 'Slc16a8', 'Ptprf']"
9,54,"['mt-Rnr1', 'AI593442', 'Gm28661', 'Ccni', 'Gm26723', 'Rnu5g', 'mt-Nd6', 'Gm22513', 'Rn7s1', 'Gm26461', 'Gm25106', 'Gm13341', 'Abhd12', 'Nat8l', 'Ndufa10', 'Gm6352', 'Rtn4rl1', 'Ccl27a', 'Gm17494', 'Lrp1', 'Pi4ka', 'mt-Atp8', 'Nme7', 'Gm26631', 'Kbtbd11', 'Ntm', 'Ogfrl1', 'Gm24146', 'Camkk1', 'Gm23287', 'mt-Co2', 'Gm26316', 'Gm23445', 'Gm20721', 'Gm12155', 'Olfr77', 'Lmtk2', 'Gm25937', 'Psmb4', 'Gm29236', 'Gm20659', 'Gm23345', 'Ccl27b', 'Slc27a4', 'Esrra', 'Pvalb', 'Adrb1', 'Rn7sk', 'Gm43118', 'Cds1', 'Psma7', 'Gm13306', 'Kcnab3', 'Matk']"
10,48,"['Dlgap3', 'Pgm2l1', 'Actb', 'Syn1', 'Aldoa', 'Ptms', 'Cyfip2', 'Nrcam', 'Ano3', '9330121K16Rik', 'Bsn', 'Cbx6', 'Nell2', 'Sptan1', 'Celf2', 'Cpne6', 'Mmd', 'Fam163b', 'Sst', 'Grin2b', 'Slc6a17', 'C1qtnf4', 'Rab15', 'Fam49a', 'Dlg1', 'Itpka', 'Synpo', 'Prkcg', 'Mapk10', 'Dusp14', 'D430041D05Rik', 'Acap3', 'Cckbr', 'Sept11', 'Ube2ql1', 'Robo2', 'Atp6v1g2', 'R3hdm4', 'Kcnip2', 'Fam171b', 'Wsb2', 'Rasl11b', 'Kcnh3', 'Hcn1', 'Kcnh1', 'Strn4', 'Dbn1', 'Syngap1']"
