,#genes,genes
1,56,"['ENSMUSG00000076609', 'ENSMUSG00000076614', 'ENSMUSG00000076612', 'ENSMUSG00000017002', 'ENSMUSG00000067149', 'ENSMUSG00000095079', 'ENSMUSG00000105646', 'ENSMUSG00000029580', 'ENSMUSG00000076613', 'ENSMUSG00000105906', 'ENSMUSG00000038642', 'ENSMUSG00000076605', 'ENSMUSG00000035783', 'ENSMUSG00000023078', 'ENSMUSG00000026678', 'ENSMUSG00000067274', 'ENSMUSG00000073421', 'ENSMUSG00000093861', 'ENSMUSG00000026728', 'ENSMUSG00000060550', 'ENSMUSG00000021998', 'ENSMUSG00000031328', 'ENSMUSG00000036594', 'ENSMUSG00000027639', 'ENSMUSG00000034994', 'ENSMUSG00000020641', 'ENSMUSG00000041481', 'ENSMUSG00000029417', 'ENSMUSG00000000184', 'ENSMUSG00000060586', 'ENSMUSG00000040026', 'ENSMUSG00000030707', 'ENSMUSG00000032399', 'ENSMUSG00000000290', 'ENSMUSG00000049775', 'ENSMUSG00000040659', 'ENSMUSG00000096727', 'ENSMUSG00000069516', 'ENSMUSG00000028464', 'ENSMUSG00000024353', 'ENSMUSG00000037742', 'ENSMUSG00000029622', 'ENSMUSG00000022216', 'ENSMUSG00000028788', 'ENSMUSG00000041515', 'ENSMUSG00000071172', 'ENSMUSG00000028656', 'ENSMUSG00000001525', 'ENSMUSG00000012848', 'ENSMUSG00000033220', 'ENSMUSG00000020077', 'ENSMUSG00000004266', 'ENSMUSG00000030403', 'ENSMUSG00000028793', 'ENSMUSG00000040483', 'ENSMUSG00000068798']"
2,38,"['ENSMUSG00000029304', 'ENSMUSG00000040264', 'ENSMUSG00000054072', 'ENSMUSG00000061232', 'ENSMUSG00000078853', 'ENSMUSG00000073411', 'ENSMUSG00000045932', 'ENSMUSG00000040253', 'ENSMUSG00000046879', 'ENSMUSG00000028268', 'ENSMUSG00000025498', 'ENSMUSG00000022283', 'ENSMUSG00000024338', 'ENSMUSG00000060802', 'ENSMUSG00000079363', 'ENSMUSG00000078920', 'ENSMUSG00000034855', 'ENSMUSG00000026822', 'ENSMUSG00000022587', 'ENSMUSG00000075602', 'ENSMUSG00000040405', 'ENSMUSG00000027962', 'ENSMUSG00000003617', 'ENSMUSG00000026104', 'ENSMUSG00000105504', 'ENSMUSG00000028270', 'ENSMUSG00000046805', 'ENSMUSG00000031897', 'ENSMUSG00000069874', 'ENSMUSG00000034422', 'ENSMUSG00000037820', 'ENSMUSG00000030220', 'ENSMUSG00000046718', 'ENSMUSG00000067212', 'ENSMUSG00000029322', 'ENSMUSG00000037321', 'ENSMUSG00000024164', 'ENSMUSG00000036896']"
3,30,"['ENSMUSG00000002204', 'ENSMUSG00000032758', 'ENSMUSG00000003477', 'ENSMUSG00000035540', 'ENSMUSG00000040111', 'ENSMUSG00000060002', 'ENSMUSG00000024866', 'ENSMUSG00000024661', 'ENSMUSG00000030935', 'ENSMUSG00000029273', 'ENSMUSG00000041052', 'ENSMUSG00000022679', 'ENSMUSG00000030963', 'ENSMUSG00000021612', 'ENSMUSG00000026473', 'ENSMUSG00000033610', 'ENSMUSG00000064181', 'ENSMUSG00000068086', 'ENSMUSG00000028601', 'ENSMUSG00000023914', 'ENSMUSG00000022323', 'ENSMUSG00000049152', 'ENSMUSG00000024953', 'ENSMUSG00000078439', 'ENSMUSG00000023044', 'ENSMUSG00000062908', 'ENSMUSG00000032978', 'ENSMUSG00000029201', 'ENSMUSG00000020839', 'ENSMUSG00000032246']"
4,34,"['ENSMUSG00000064339', 'ENSMUSG00000027513', 'ENSMUSG00000064337', 'ENSMUSG00000018339', 'ENSMUSG00000064341', 'ENSMUSG00000028307', 'ENSMUSG00000064370', 'ENSMUSG00000015401', 'ENSMUSG00000026576', 'ENSMUSG00000064351', 'ENSMUSG00000030945', 'ENSMUSG00000022613', 'ENSMUSG00000064363', 'ENSMUSG00000059412', 'ENSMUSG00000056973', 'ENSMUSG00000018770', 'ENSMUSG00000034875', 'ENSMUSG00000024646', 'ENSMUSG00000004610', 'ENSMUSG00000027202', 'ENSMUSG00000020432', 'ENSMUSG00000027870', 'ENSMUSG00000021490', 'ENSMUSG00000020225', 'ENSMUSG00000027187', 'ENSMUSG00000038072', 'ENSMUSG00000036083', 'ENSMUSG00000029632', 'ENSMUSG00000023019', 'ENSMUSG00000033161', 'ENSMUSG00000079494', 'ENSMUSG00000060579', 'ENSMUSG00000020051', 'ENSMUSG00000039438']"
