"cluster","#genes","genes"
"4","100","Gene7928, Gene611, Gene2477, Gene7376, Gene3833, Gene2943, Gene1531, Gene2261, Gene3943, Gene666, Gene8325, Gene4690, Gene5588, Gene8537, Gene3403, Gene5874, Gene5946, Gene5639, Gene7960, Gene2692, Gene1997, Gene6054, Gene1168, Gene8185, Gene9664, Gene504, Gene2113, Gene4956, Gene3098, Gene7027, Gene5395, Gene5007, Gene6194, Gene7622, Gene1123, Gene95, Gene4806, Gene9499, Gene2058, Gene6854, Gene3642, Gene9699, Gene4607, Gene3897, Gene6213, Gene2135, Gene7526, Gene359, Gene6160, Gene3105, Gene4366, Gene9691, Gene6656, Gene4606, Gene3901, Gene2033, Gene7650, Gene1166, Gene4073, Gene6736, Gene3117, Gene2040, Gene2288, Gene9977, Gene426, Gene7691, Gene1493, Gene648, Gene4816, Gene2049, Gene8425, Gene5302, Gene5309, Gene8190, Gene6538, Gene8534, Gene9194, Gene7709, Gene1690, Gene488, Gene1512, Gene7509, Gene8607, Gene8978, Gene2356, Gene4272, Gene7012, Gene7015, Gene7142, Gene2603, Gene8623, Gene8497, Gene7816, Gene6048, Gene4949, Gene5092, Gene1270, Gene3589, Gene9803, Gene6343"
"18","22","Gene6579, Gene6033, Gene4592, Gene3697, Gene5019, Gene3082, Gene431, Gene8037, Gene5067, Gene2202, Gene8668, Gene7266, Gene5303, Gene9991, Gene6929, Gene606, Gene3804, Gene4558, Gene3229, Gene4071, Gene192, Gene5284"
"10","35","Gene2215, Gene8268, Gene9685, Gene4503, Gene7458, Gene6626, Gene7725, Gene3552, Gene172, Gene7064, Gene9662, Gene7465, Gene4219, Gene9375, Gene1655, Gene1096, Gene7949, Gene2316, Gene6036, Gene9132, Gene7444, Gene9847, Gene3373, Gene8349, Gene58, Gene1952, Gene3449, Gene6959, Gene7953, Gene5553, Gene7587, Gene7241, Gene8355, Gene1557, Gene2422"
"11","34","Gene3725, Gene5675, Gene8738, Gene1735, Gene1548, Gene8297, Gene2180, Gene2532, Gene5231, Gene6875, Gene1699, Gene7253, Gene3759, Gene1034, Gene3676, Gene9654, Gene3534, Gene6582, Gene4645, Gene7884, Gene4253, Gene2881, Gene3910, Gene5575, Gene880, Gene1814, Gene1990, Gene7924, Gene7036, Gene9904, Gene8554, Gene6222, Gene1280, Gene7476"
"15","24","Gene8916, Gene2403, Gene2659, Gene3195, Gene3611, Gene1649, Gene629, Gene8063, Gene474, Gene3206, Gene7762, Gene7720, Gene709, Gene4161, Gene444, Gene5441, Gene4099, Gene2024, Gene7096, Gene1868, Gene4243, Gene4527, Gene1047, Gene4954"
"13","27","Gene2795, Gene5508, Gene6693, Gene7181, Gene678, Gene3871, Gene655, Gene3112, Gene2181, Gene2163, Gene6901, Gene1375, Gene3902, Gene6668, Gene490, Gene2235, Gene8857, Gene7914, Gene458, Gene1392, Gene416, Gene1999, Gene2826, Gene9171, Gene2918, Gene4279, Gene331"
"7","70","Gene6079, Gene7468, Gene7079, Gene1852, Gene7350, Gene7891, Gene4733, Gene8837, Gene1258, Gene7991, Gene6301, Gene4555, Gene8064, Gene1934, Gene6974, Gene132, Gene9668, Gene6188, Gene4150, Gene253, Gene7452, Gene3128, Gene975, Gene6399, Gene966, Gene3578, Gene7578, Gene1400, Gene6580, Gene5535, Gene1786, Gene9255, Gene7481, Gene2696, Gene3091, Gene1107, Gene8791, Gene6436, Gene152, Gene1596, Gene9608, Gene8101, Gene7233, Gene6438, Gene6645, Gene8891, Gene869, Gene4746, Gene4153, Gene5626, Gene8817, Gene3510, Gene1593, Gene8531, Gene7930, Gene7275, Gene7986, Gene6515, Gene8179, Gene7383, Gene3274, Gene6007, Gene1654, Gene9081, Gene5294, Gene8547, Gene6924, Gene4168, Gene160, Gene4497"
"19","20","Gene7763, Gene5867, Gene8921, Gene7908, Gene6960, Gene9962, Gene899, Gene3004, Gene5707, Gene5671, Gene2302, Gene1207, Gene767, Gene2882, Gene9283, Gene7746, Gene7711, Gene1320, Gene886, Gene2157"
"16","24","Gene3241, Gene2021, Gene8932, Gene5396, Gene2204, Gene1054, Gene3071, Gene9741, Gene757, Gene758, Gene8361, Gene5210, Gene8419, Gene7700, Gene3005, Gene2396, Gene5786, Gene9362, Gene4428, Gene4149, Gene1097, Gene5573, Gene7654, Gene3948"
"17","23","Gene6859, Gene5521, Gene7985, Gene5415, Gene7585, Gene9573, Gene5386, Gene4622, Gene2371, Gene5563, Gene5975, Gene8513, Gene5141, Gene4411, Gene4076, Gene2076, Gene5653, Gene7596, Gene5990, Gene440, Gene7744, Gene3266, Gene1577"
