,#genes,genes
1,134,"['mt-Rnr1', 'mt-Rnr2', 'Rn7s1', 'Gm26461', 'Gm24447', 'Gm25106', 'Gm26035', 'Rnu5g', 'Nov', 'Rn7s2', 'Gm20594', 'Rnu2-10', 'Olfm1', 'Gm23624', 'Gm22513', 'Gm28661', 'Gm24265', 'Gm23287', 'Lypd1', 'Gm24407', 'Lmo4', 'Gm24105', 'Gm22614', 'Gm23971', 'Gm22739', 'Gm28437', 'Gm23345', 'Gm13341', 'Gm25890', 'Gm23153', 'Gm22122', 'mt-Nd5', 'Cst3', 'Gm26316', 'mt-Co2', 'Gpm6a', 'Gm25682', 'Rps29', 'mt-Nd6', 'Hpcal4', 'Mapk1', 'Gm24146', 'Cabp1', 'Rny3', 'Dlgap1', 'Gm25937', 'Stx1a', 'Gm24514', 'Gm26444', 'Gm23445', 'Arpp21', 'Rn7s6', 'Rn7sk', 'Alcam', 'Rnu1b6', 'Basp1', 'Gm23973', 'Rps5', 'Gm26505', 'Gm25679', 'Gm10076', 'Lmo3', 'Celf4', 'Marcks', 'Negr1', 'Gm22451', 'Arhgap33', 'Gda', 'Snca', 'Rpsa-ps9', 'Gm24497', 'Map2k1', 'Trp53i11', 'Rps2', 'Rtn1', 'Ly6h', 'Ids', 'Gm23238', 'Jph4', 'mt-Atp8', 'Tmem30a', 'Pgrmc1', 'Akap5', 'Syn2', 'Rps26', 'Cadm1', 'Gm25939', 'Fam19a2', 'A830018L16Rik', 'Gm24459', 'Fxyd6', 'Gm26331', 'Matr3', 'Gm25179', 'Gm24812', 'Itm2c', 'Gm24695', 'Ubqln2', 'Gm17511', 'Ccni', 'Plxnd1', 'Gm25099', 'Pkig', 'Gm10275', 'Snora73b', 'Gm12341', 'Gm10800', 'C1ql3', 'Ipcef1', 'Meis2', 'Syt5', 'Gm5075', 'Gm28439', 'Cnr1', 'Gm43841', 'Tusc3', 'Ptprt', 'Kif3a', 'Pdzrn3', 'Kcnf1', 'Tbc1d24', 'RP24-189I2.4', 'Wsb2', 'Dgkb', 'Gm13623', 'Timm22', 'Alkbh6', 'Cpne5', 'BC022687', 'Gm11478', 'Nsg2', 'Moxd1', 'Tmbim6', 'Rpl36-ps10']"
2,29,"['Slc6a11', 'Tcf7l2', 'Pcp4', 'Scd2', 'Prkcd', 'Slc17a6', 'Cpe', 'Atp2a2', 'Zic1', 'Cplx1', 'Mbp', 'Kcnj10', 'Atp1a2', 'Nsmf', 'Sparcl1', 'Nefh', 'Mobp', 'Shox2', 'Spock3', 'Adarb1', 'mt-Tm', 'Ramp3', 'Ptpn4', 'Gm6272', 'Aldoc', 'Pdp1', 'Spock2', 'Aldh1a1', 'Ptpn3']"
3,19,"['Fth1', 'Plp1', 'Plekhg1', 'Apoe', 'Apod', 'Cnp', 'Ntng1', 'Spock1', 'Qdpr', 'Rora', 'Cldn11', 'Amotl1', 'Trnp1', 'Edil3', 'Gm1821', 'Vamp1', 'Synpo2', 'Gatm', 'Tnnt1']"
4,38,"['Nrgn', 'Camk2n1', 'Ppp3ca', '3110035E14Rik', 'Egr1', 'Prkcb', 'Chn1', 'Slc17a7', 'Camk2a', 'Mef2c', 'Homer1', 'Enc1', 'Atp1a1', 'Tcf4', 'Lamp5', 'Psd', 'Neurod2', 'Sptbn2', 'Tbr1', 'Cplx2', 'Baiap2', 'Ctxn1', 'Mical2', 'Plcb1', 'Mmp17', 'Rbfox3', 'Arpp19', 'Fbxw7', 'Kcnq5', 'Itpr1', 'Mpped1', 'Gas7', '1110008P14Rik', 'Foxg1', 'Satb2', 'Psd3', 'Gm11549', 'Hivep2']"
5,60,"['Actb', 'Snap25', 'Adcy1', 'Tmsb4x', 'Scn1b', 'Ndufa4', 'Cck', 'Slc24a2', 'Calm3', 'Mt3', 'Atp1b1', 'Atp2b1', 'Eef1a2', 'Ncdn', 'Scrt1', 'Atp2b2', 'Kcnab2', 'Scg5', 'Snrpn', 'Hapln4', 'Rnf112', 'B2m', 'Camta2', 'Hlf', 'Got1', 'C4b', 'Gabbr1', 'Epha4', 'Pkm', 'Stmn3', 'Kcnab1', 'Kcna2', 'mt-Tw', 'Grina', 'Kif1b', 'Gria1', 'Prnp', 'Rtn3', 'Eno2', 'Nrep', '5730409E04Rik', 'Mapk10', 'Lpgat1', 'Btbd3', 'mt-Tf', 'Snap91', 'Psmb3', 'R3hdm2', 'Sema7a', 'Epn1', 'Pde4a', 'Npdc1', 'Wars', 'Nptn', 'Glul', 'Luzp1', 'Gm4750', 'Pou3f1', 'Vsnl1', 'Slc12a5']"
6,43,"['Aplp1', 'Car2', 'Olig1', 'Trf', 'Tubb4a', 'Plekhb1', 'Cryab', 'Mal', 'Qk', 'Abca2', 'S100b', 'Pcp4l1', 'Ermn', 'Ywhaq', 'Uba52', 'Clmn', 'Sept4', 'Ndrg1', 'Hepacam', 'Csrp1', 'Vipr2', 'Slc25a5', 'Pacs2', 'Sacm1l', 'Slc12a2', 'Fndc5', 'F2r', 'Gm13464', 'Dbi', 'Anxa5', 'Glo1', 'Enho', 'Skp1a', 'Tmbim1', 'Aatk', 'Pvalb', 'Mog', 'Gjc3', 'Adprh', 'Prdx1', 'Srgap1', 'Hsp90aa1', 'Ywhaz']"
7,27,"['Kalrn', 'Diras2', 'Calm2', 'Hpca', 'Neurod6', 'Ppp3r1', 'Fmnl1', 'Stac2', 'Zbtb18', 'Igfbp4', 'Dnm1', 'Ier5', 'Ptk2b', 'Opcml', 'Nptx1', 'Dkk3', 'Grin2a', 'Sorl1', 'Fam163b', 'Mgll', 'Dgkz', 'Cabp7', 'Cyfip2', 'Pip5k1c', 'Asap1', 'Nck2', 'Calm1']"
8,41,"['Sparc', 'Nap1l5', 'Agt', 'Resp18', 'Scg2', 'Nrsn2', 'Serpine2', 'Abat', 'Rit2', 'Itih3', 'Ndrg2', 'Peg10', 'Gm19366', 'Tpd52l1', 'Glud1', 'Tmem163', 'Ctnnb1', 'Enah', 'Scd1', 'Rpl38', 'Hcn4', 'Gm7079', 'Gprasp2', 'Cd81', '1810041L15Rik', 'Camk2n2', 'Gjc1', 'Timp3', 'Gm43398', 'Adra1b', 'Acsbg1', 'Cacng5', 'Ildr2', 'Cit', 'Syt9', 'Fam213a', 'Zfp423', 'Insig1', 'Tmem130', 'Stat5b', 'Ptprm']"
9,21,"['Aldoa', 'Sncb', 'Cox6c', 'Rcan2', 'Ociad1', 'Gm14630', 'Hsp90ab1', 'Mt1', 'Gm8355', 'Tcf25', 'Tanc1', 'Ptma', 'Selenom', 'Ubb', 'Ptprj', 'Myl12b', 'Lgi3', 'Ghitm', 'AI593442', 'Il33', 'Mgst3']"
10,67,"['Gm26917', 'Gm42418', 'Rn18s-rs5', 'Atp2b4', 'Malat1', 'Mir6236', 'Lars2', 'Fbn1', 'Mir6240', 'Rimbp3', 'Gm15564', 'Gm24245', 'AA474408', 'Lbx1', 'Nptxr', 'Gm24270', 'Ppp1r1b', 'Fam212a', 'Kif5a', 'Enpp2', 'Gm25911', 'Ttr', 'Cdkl4', 'Rprm', 'Kl', 'Arhgap27', 'Wfdc2', 'Gm5869', 'Efnb3', 'Ppp1r2', 'Cfl1', 'Clic6', 'Snora28', 'Igfbp2', 'Rbm47', '1500015O10Rik', 'BC001981', 'Pkia', 'Calml4', 'Caln1', 'Rmnd1', 'Cdkn1c', 'Spint2', 'Cab39l', 'Rdh5', 'Cachd1', 'Gnao1', 'Dnah6', 'Gm23935', 'Msx1', 'Emilin2', 'Marc2', 'Mdfic', 'Col8a2', 'Trpv4', 'Gtf2h5', 'Gas2l3', 'Tbc1d9', 'Gcn1l1', 'RP24-454N4.2', 'Psme4', 'Cox8b', 'Ahcyl2', 'Dmrta2', 'Gys1', 'Mlf1', 'Ifi27']"
11,45,"['Ngef', 'Gria2', 'Fam131a', 'Ddn', 'Lhx2', 'Ttc9b', 'Phactr1', 'Tspan7', 'Pld3', 'Gm26723', 'Rbfox1', 'Synpo', 'Ndrg3', 'Itpka', 'Golga7b', 'Sipa1l1', 'Chrm1', 'Kcnj4', 'Fbxl16', 'Epop', 'Sirpa', 'Phyhip', 'Kcnv1', 'Kcnh3', 'R3hdm1', '2010300C02Rik', 'Rasl11b', 'Lmtk2', 'Ldb2', 'Zfp365', 'Phf24', 'Cdk5r2', 'Mkl2', 'Hs3st2', 'Robo2', 'Cacng3', 'Lingo1', 'Ntn5', 'Serpini1', 'Cnksr2', 'Ext1', 'Celf5', 'Kcnip2', 'Prss12', 'Tmem132a']"
