,col,#genes,genes
0,V1,161,"['ENSG00000134594', 'ENSG00000110693', 'ENSG00000278730', 'ENSG00000169418', 'ENSG00000182179', 'ENSG00000163947', 'ENSG00000113140', 'ENSG00000204291', 'ENSG00000262655', 'ENSG00000187955', 'ENSG00000133872', 'ENSG00000134115', 'ENSG00000189292', 'ENSG00000168785', 'ENSG00000124920', 'ENSG00000170381', 'ENSG00000172037', 'ENSG00000064692', 'ENSG00000172380', 'ENSG00000005243', 'ENSG00000170153', 'ENSG00000273523', 'ENSG00000257923', 'ENSG00000207497', 'ENSG00000166923', 'ENSG00000104870', 'ENSG00000168743', 'ENSG00000244094', 'ENSG00000178718', 'ENSG00000072195', 'ENSG00000141933', 'ENSG00000133048', 'ENSG00000248487', 'ENSG00000102910', 'ENSG00000139329', 'ENSG00000178401', 'ENSG00000011465', 'ENSG00000261594', 'ENSG00000166863', 'ENSG00000198759', 'ENSG00000100441', 'ENSG00000140391', 'ENSG00000184347', 'ENSG00000164038', 'ENSG00000166897', 'ENSG00000127838', 'ENSG00000171004', 'ENSG00000101955', 'ENSG00000240583', 'ENSG00000159403', 'ENSG00000159674', 'ENSG00000124212', 'ENSG00000128340', 'ENSG00000119900', 'ENSG00000187266', 'ENSG00000180447', 'ENSG00000117616', 'ENSG00000214140', 'ENSG00000125730', 'ENSG00000232855', 'ENSG00000174804', 'ENSG00000184500', 'ENSG00000108679', 'ENSG00000171812', 'ENSG00000166482', 'ENSG00000175164', 'ENSG00000178573', 'ENSG00000197580', 'ENSG00000002933', 'ENSG00000179981', 'ENSG00000136169', 'ENSG00000160179', 'ENSG00000110881', 'ENSG00000131781', 'ENSG00000137802', 'ENSG00000205403', 'ENSG00000184937', 'ENSG00000278967', 'ENSG00000091409', 'ENSG00000155465', 'ENSG00000180440', 'ENSG00000140853', 'ENSG00000171951', 'ENSG00000144821', 'ENSG00000153714', 'ENSG00000030582', 'ENSG00000137872', 'ENSG00000088882', 'ENSG00000273186', 'ENSG00000179292', 'ENSG00000165973', 'ENSG00000273132', 'ENSG00000140937', 'ENSG00000214021', 'ENSG00000164294', 'ENSG00000173641', 'ENSG00000099998', 'ENSG00000008441', 'ENSG00000175115', 'ENSG00000249992', 'ENSG00000162510', 'ENSG00000106565', 'ENSG00000172508', 'ENSG00000272360', 'ENSG00000169908', 'ENSG00000227953', 'ENSG00000224687', 'ENSG00000142552', 'ENSG00000068903', 'ENSG00000166106', 'ENSG00000118271', 'ENSG00000072415', 'ENSG00000053747', 'ENSG00000241438', 'ENSG00000121940', 'ENSG00000205794', 'ENSG00000253309', 'ENSG00000160471', 'ENSG00000147465', 'ENSG00000105290', 'ENSG00000085117', 'ENSG00000116209', 'ENSG00000105472', 'ENSG00000154556', 'ENSG00000166734', 'ENSG00000149243', 'ENSG00000082438', 'ENSG00000255737', 'ENSG00000157557', 'ENSG00000138823', 'ENSG00000103811', 'ENSG00000102804', 'ENSG00000183853', 'ENSG00000090581', 'ENSG00000169116', 'ENSG00000241644', 'ENSG00000279108', 'ENSG00000180979', 'ENSG00000128567', 'ENSG00000164574', 'ENSG00000147862', 'ENSG00000165548', 'ENSG00000136235', 'ENSG00000133661', 'ENSG00000170348', 'ENSG00000162998', 'ENSG00000197977', 'ENSG00000015413', 'ENSG00000109062', 'ENSG00000164088', 'ENSG00000136960', 'ENSG00000166710', 'ENSG00000181444', 'ENSG00000237125', 'ENSG00000128602', 'ENSG00000100564', 'ENSG00000038295', 'ENSG00000100867', 'ENSG00000106080', 'ENSG00000137491', 'ENSG00000173209']"
1,V10,640,"['ENSG00000276182', 'ENSG00000271736', 'ENSG00000249709', 'ENSG00000262319', 'ENSG00000125686', 'ENSG00000133131', 'ENSG00000167118', 'ENSG00000205086', 'ENSG00000178404', 'ENSG00000101974', 'ENSG00000258500', 'ENSG00000009335', 'ENSG00000249364', 'ENSG00000159069', 'ENSG00000177721', 'ENSG00000268117', 'ENSG00000228782', 'ENSG00000265093', 'ENSG00000275857', 'ENSG00000279033', 'ENSG00000179859', 'ENSG00000257335', 'ENSG00000254166', 'ENSG00000274721', 'ENSG00000259999', 'ENSG00000080608', 'ENSG00000267115', 'ENSG00000200049', 'ENSG00000266896', 'ENSG00000199241', 'ENSG00000228950', 'ENSG00000230174', 'ENSG00000234915', 'ENSG00000248980', 'ENSG00000274554', 'ENSG00000276202', 'ENSG00000225528', 'ENSG00000172940', 'ENSG00000214067', 'ENSG00000275322', 'ENSG00000178803', 'ENSG00000164022', 'ENSG00000183770', 'ENSG00000278769', 'ENSG00000271973', 'ENSG00000146038', 'ENSG00000149633', 'ENSG00000215278', 'ENSG00000172799', 'ENSG00000231333', 'ENSG00000147869', 'ENSG00000166860', 'ENSG00000132170', 'ENSG00000197323', 'ENSG00000167004', 'ENSG00000199200', 'ENSG00000276576', 'ENSG00000146574', 'ENSG00000111305', 'ENSG00000235192', 'ENSG00000222511', 'ENSG00000225218', 'ENSG00000167548', 'ENSG00000120162', 'ENSG00000116138', 'ENSG00000134371', 'ENSG00000241313', 'ENSG00000133226', 'ENSG00000248730', 'ENSG00000205359', 'ENSG00000228606', 'ENSG00000127527', 'ENSG00000229814', 'ENSG00000136709', 'ENSG00000280042', 'ENSG00000281974', 'ENSG00000271828', 'ENSG00000164796', 'ENSG00000259581', 'ENSG00000112769', 'ENSG00000283050', 'ENSG00000081138', 'ENSG00000227062', 'ENSG00000274180', 'ENSG00000264577', 'ENSG00000134548', 'ENSG00000148498', 'ENSG00000227218', 'ENSG00000135111', 'ENSG00000235621', 'ENSG00000164512', 'ENSG00000011083', 'ENSG00000279632', 'ENSG00000075568', 'ENSG00000270182', 'ENSG00000135374', 'ENSG00000235920', 'ENSG00000276488', 'ENSG00000179111', 'ENSG00000163568', 'ENSG00000255081', 'ENSG00000236803', 'ENSG00000137561', 'ENSG00000267383', 'ENSG00000153201', 'ENSG00000243762', 'ENSG00000278909', 'ENSG00000259146', 'ENSG00000270857', 'ENSG00000125245', 'ENSG00000143387', 'ENSG00000121454', 'ENSG00000248571', 'ENSG00000077147', 'ENSG00000244722', 'ENSG00000285864', 'ENSG00000102683', 'ENSG00000130810', 'ENSG00000275014', 'ENSG00000259460', 'ENSG00000189420', 'ENSG00000285992', 'ENSG00000222019', 'ENSG00000179813', 'ENSG00000134256', 'ENSG00000237412', 'ENSG00000214526', 'ENSG00000153015', 'ENSG00000253719', 'ENSG00000230863', 'ENSG00000253972', 'ENSG00000112739', 'ENSG00000183090', 'ENSG00000232528', 'ENSG00000185352', 'ENSG00000235522', 'ENSG00000242829', 'ENSG00000213630', 'ENSG00000228204', 'ENSG00000187094', 'ENSG00000276058', 'ENSG00000089234', 'ENSG00000279491', 'ENSG00000235191', 'ENSG00000102904', 'ENSG00000254781', 'ENSG00000165490', 'ENSG00000261534', 'ENSG00000267123', 'ENSG00000274317', 'ENSG00000178175', 'ENSG00000042429', 'ENSG00000179912', 'ENSG00000231765', 'ENSG00000219074', 'ENSG00000272138', 'ENSG00000060339', 'ENSG00000248905', 'ENSG00000188158', 'ENSG00000227295', 'ENSG00000263179', 'ENSG00000165891', 'ENSG00000188404', 'ENSG00000257800', 'ENSG00000259591', 'ENSG00000197283', 'ENSG00000239883', 'ENSG00000235652', 'ENSG00000258515', 'ENSG00000230590', 'ENSG00000101577', 'ENSG00000259628', 'ENSG00000215241', 'ENSG00000157827', 'ENSG00000061492', 'ENSG00000242607', 'ENSG00000064012', 'ENSG00000120662', 'ENSG00000229052', 'ENSG00000173218', 'ENSG00000147164', 'ENSG00000237226', 'ENSG00000100227', 'ENSG00000168152', 'ENSG00000134970', 'ENSG00000100601', 'ENSG00000235568', 'ENSG00000007372', 'ENSG00000228335', 'ENSG00000113318', 'ENSG00000132478', 'ENSG00000213981', 'ENSG00000256852', 'ENSG00000243008', 'ENSG00000104852', 'ENSG00000200502', 'ENSG00000285892', 'ENSG00000144045', 'ENSG00000243777', 'ENSG00000249267', 'ENSG00000253831', 'ENSG00000251971', 'ENSG00000207220', 'ENSG00000165816', 'ENSG00000242052', 'ENSG00000263968', 'ENSG00000248869', 'ENSG00000198791', 'ENSG00000219776', 'ENSG00000229547', 'ENSG00000277744', 'ENSG00000182150', 'ENSG00000172209', 'ENSG00000267733', 'ENSG00000225420', 'ENSG00000103168', 'ENSG00000163576', 'ENSG00000177535', 'ENSG00000179134', 'ENSG00000196912', 'ENSG00000271265', 'ENSG00000165376', 'ENSG00000122012', 'ENSG00000260257', 'ENSG00000165288', 'ENSG00000196367', 'ENSG00000266288', 'ENSG00000256987', 'ENSG00000036473', 'ENSG00000093134', 'ENSG00000102010', 'ENSG00000112038', 'ENSG00000112232', 'ENSG00000116745', 'ENSG00000120498', 'ENSG00000127472', 'ENSG00000143631', 'ENSG00000145242', 'ENSG00000146910', 'ENSG00000150750', 'ENSG00000162641', 'ENSG00000162761', 'ENSG00000162897', 'ENSG00000164270', 'ENSG00000164299', 'ENSG00000164822', 'ENSG00000166006', 'ENSG00000168967', 'ENSG00000169040', 'ENSG00000169214', 'ENSG00000173728', 'ENSG00000178279', 'ENSG00000178363', 'ENSG00000179038', 'ENSG00000179577', 'ENSG00000180872', 'ENSG00000182156', 'ENSG00000183303', 'ENSG00000183918', 'ENSG00000184148', 'ENSG00000184999', 'ENSG00000187026', 'ENSG00000187416', 'ENSG00000187862', 'ENSG00000188379', 'ENSG00000188408', 'ENSG00000188459', 'ENSG00000188676', 'ENSG00000197057', 'ENSG00000197084', 'ENSG00000197360', 'ENSG00000198173', 'ENSG00000198216', 'ENSG00000199409', 'ENSG00000199552', 'ENSG00000199886', 'ENSG00000200065', 'ENSG00000200488', 'ENSG00000200571', 'ENSG00000200615', 'ENSG00000200818', 'ENSG00000201151', 'ENSG00000201392', 'ENSG00000201527', 'ENSG00000201711', 'ENSG00000201885', 'ENSG00000202146', 'ENSG00000202498', 'ENSG00000203414', 'ENSG00000206072', 'ENSG00000206708', 'ENSG00000206897', 'ENSG00000206912', 'ENSG00000207093', 'ENSG00000207115', 'ENSG00000207153', 'ENSG00000207367', 'ENSG00000212206', 'ENSG00000212359', 'ENSG00000212624', 'ENSG00000212789', 'ENSG00000213265', 'ENSG00000213471', 'ENSG00000214108', 'ENSG00000214691', 'ENSG00000217085', 'ENSG00000218109', 'ENSG00000218730', 'ENSG00000218766', 'ENSG00000219693', 'ENSG00000221639', 'ENSG00000222355', 'ENSG00000222515', 'ENSG00000222552', 'ENSG00000222561', 'ENSG00000224070', 'ENSG00000224090', 'ENSG00000224672', 'ENSG00000224677', 'ENSG00000224718', 'ENSG00000224763', 'ENSG00000224820', 'ENSG00000224885', 'ENSG00000225148', 'ENSG00000225816', 'ENSG00000226197', 'ENSG00000226281', 'ENSG00000226801', 'ENSG00000227157', 'ENSG00000227182', 'ENSG00000227253', 'ENSG00000227505', 'ENSG00000227527', 'ENSG00000228170', 'ENSG00000228686', 'ENSG00000228687', 'ENSG00000228810', 'ENSG00000228915', 'ENSG00000229022', 'ENSG00000229173', 'ENSG00000229190', 'ENSG00000229251', 'ENSG00000229975', 'ENSG00000230216', 'ENSG00000230306', 'ENSG00000230373', 'ENSG00000230601', 'ENSG00000230690', 'ENSG00000230871', 'ENSG00000231001', 'ENSG00000231508', 'ENSG00000231628', 'ENSG00000231922', 'ENSG00000231947', 'ENSG00000232724', 'ENSG00000232853', 'ENSG00000232909', 'ENSG00000233146', 'ENSG00000233236', 'ENSG00000233423', 'ENSG00000233447', 'ENSG00000233508', 'ENSG00000233778', 'ENSG00000233933', 'ENSG00000234345', 'ENSG00000234722', 'ENSG00000234754', 'ENSG00000235232', 'ENSG00000235638', 'ENSG00000235869', 'ENSG00000235872', 'ENSG00000235975', 'ENSG00000236372', 'ENSG00000236440', 'ENSG00000236445', 'ENSG00000236651', 'ENSG00000236763', 'ENSG00000236950', 'ENSG00000237074', 'ENSG00000237278', 'ENSG00000237382', 'ENSG00000237529', 'ENSG00000237833', 'ENSG00000237939', 'ENSG00000238444', 'ENSG00000238490', 'ENSG00000239553', 'ENSG00000239997', 'ENSG00000240058', 'ENSG00000240302', 'ENSG00000240545', 'ENSG00000240837', 'ENSG00000240869', 'ENSG00000241098', 'ENSG00000241151', 'ENSG00000241868', 'ENSG00000241905', 'ENSG00000242261', 'ENSG00000242850', 'ENSG00000243160', 'ENSG00000243265', 'ENSG00000244056', 'ENSG00000244391', 'ENSG00000244470', 'ENSG00000244561', 'ENSG00000244677', 'ENSG00000244926', 'ENSG00000248203', 'ENSG00000248995', 'ENSG00000249400', 'ENSG00000249513', 'ENSG00000249551', 'ENSG00000250017', 'ENSG00000250234', 'ENSG00000250407', 'ENSG00000250428', 'ENSG00000250620', 'ENSG00000250878', 'ENSG00000251306', 'ENSG00000251339', 'ENSG00000251453', 'ENSG00000251552', 'ENSG00000251889', 'ENSG00000251972', 'ENSG00000251988', 'ENSG00000252097', 'ENSG00000252383', 'ENSG00000252685', 'ENSG00000252824', 'ENSG00000253142', 'ENSG00000253439', 'ENSG00000253754', 'ENSG00000253789', 'ENSG00000253857', 'ENSG00000254017', 'ENSG00000254181', 'ENSG00000254370', 'ENSG00000254486', 'ENSG00000254557', 'ENSG00000254603', 'ENSG00000254777', 'ENSG00000254829', 'ENSG00000254879', 'ENSG00000254892', 'ENSG00000255196', 'ENSG00000255222', 'ENSG00000255288', 'ENSG00000255347', 'ENSG00000255552', 'ENSG00000255801', 'ENSG00000255931', 'ENSG00000256315', 'ENSG00000257373', 'ENSG00000257410', 'ENSG00000257517', 'ENSG00000257896', 'ENSG00000258162', 'ENSG00000258233', 'ENSG00000258304', 'ENSG00000258404', 'ENSG00000258745', 'ENSG00000259278', 'ENSG00000259288', 'ENSG00000259318', 'ENSG00000259511', 'ENSG00000259695', 'ENSG00000259954', 'ENSG00000260677', 'ENSG00000261035', 'ENSG00000261053', 'ENSG00000261182', 'ENSG00000261590', 'ENSG00000261642', 'ENSG00000261728', 'ENSG00000261898', 'ENSG00000263669', 'ENSG00000263846', 'ENSG00000264212', 'ENSG00000264246', 'ENSG00000265333', 'ENSG00000265888', 'ENSG00000266379', 'ENSG00000266522', 'ENSG00000267304', 'ENSG00000267693', 'ENSG00000267735', 'ENSG00000267762', 'ENSG00000268067', 'ENSG00000268541', 'ENSG00000269421', 'ENSG00000269945', 'ENSG00000269957', 'ENSG00000270230', 'ENSG00000270470', 'ENSG00000270585', 'ENSG00000270619', 'ENSG00000270711', 'ENSG00000271111', 'ENSG00000271434', 'ENSG00000271525', 'ENSG00000271655', 'ENSG00000271716', 'ENSG00000271765', 'ENSG00000272167', 'ENSG00000272815', 'ENSG00000272882', 'ENSG00000273018', 'ENSG00000273172', 'ENSG00000273176', 'ENSG00000275132', 'ENSG00000275355', 'ENSG00000275642', 'ENSG00000276054', 'ENSG00000277128', 'ENSG00000277310', 'ENSG00000277693', 'ENSG00000277790', 'ENSG00000278214', 'ENSG00000278343', 'ENSG00000278627', 'ENSG00000279013', 'ENSG00000279225', 'ENSG00000279537', 'ENSG00000279657', 'ENSG00000279735', 'ENSG00000279847', 'ENSG00000279853', 'ENSG00000280025', 'ENSG00000280059', 'ENSG00000280380', 'ENSG00000281560', 'ENSG00000281655', 'ENSG00000284294', 'ENSG00000285603', 'ENSG00000285661', 'ENSG00000285869', 'ENSG00000285878', 'ENSG00000285926', 'ENSG00000153317', 'ENSG00000257270', 'ENSG00000201586', 'ENSG00000279110', 'ENSG00000207721', 'ENSG00000236519', 'ENSG00000205959', 'ENSG00000160551', 'ENSG00000249249', 'ENSG00000147246', 'ENSG00000109171', 'ENSG00000099338', 'ENSG00000200296', 'ENSG00000257322', 'ENSG00000201351', 'ENSG00000223392', 'ENSG00000146463', 'ENSG00000268149', 'ENSG00000276757', 'ENSG00000142185', 'ENSG00000261645', 'ENSG00000226756', 'ENSG00000176024', 'ENSG00000179611', 'ENSG00000169926', 'ENSG00000134444', 'ENSG00000174197', 'ENSG00000229473', 'ENSG00000168298', 'ENSG00000089154', 'ENSG00000231177', 'ENSG00000170265', 'ENSG00000272858', 'ENSG00000260331', 'ENSG00000285882', 'ENSG00000100448', 'ENSG00000155833', 'ENSG00000200630', 'ENSG00000229657', 'ENSG00000242705', 'ENSG00000242999', 'ENSG00000243236', 'ENSG00000254444', 'ENSG00000271913', 'ENSG00000259071', 'ENSG00000164304', 'ENSG00000206432', 'ENSG00000108381', 'ENSG00000233287', 'ENSG00000250081', 'ENSG00000149922', 'ENSG00000235635', 'ENSG00000163132', 'ENSG00000124608', 'ENSG00000237232', 'ENSG00000225334', 'ENSG00000241738', 'ENSG00000244361', 'ENSG00000249489', 'ENSG00000258932', 'ENSG00000143702', 'ENSG00000227028', 'ENSG00000038219', 'ENSG00000055732', 'ENSG00000188693', 'ENSG00000181072', 'ENSG00000114739', 'ENSG00000201616', 'ENSG00000236394', 'ENSG00000196660', 'ENSG00000131470', 'ENSG00000270802', 'ENSG00000271161', 'ENSG00000198752', 'ENSG00000226647', 'ENSG00000164168', 'ENSG00000266002', 'ENSG00000226627', 'ENSG00000183444', 'ENSG00000232202', 'ENSG00000111832', 'ENSG00000198900', 'ENSG00000272578', 'ENSG00000279199', 'ENSG00000176495', 'ENSG00000280028', 'ENSG00000050628', 'ENSG00000274443', 'ENSG00000227355', 'ENSG00000243199', 'ENSG00000115297', 'ENSG00000254685', 'ENSG00000238754', 'ENSG00000201529', 'ENSG00000165566', 'ENSG00000274425', 'ENSG00000150672', 'ENSG00000141441', 'ENSG00000264112', 'ENSG00000123908', 'ENSG00000246560', 'ENSG00000063176']"
