,#genes,genes
11,19,"['Cplx1', 'Spock1', 'Sptbn1', 'Gm29216', 'Nsmf', 'Ncdn', 'Gpm6b', 'Diras2', 'Sncb', 'Syn1', 'Dnm1', 'Ywhaz', 'Calm3', 'Map1a', 'Slc9a3r1', 'Aldoa', 'Stxbp1', 'Ppp1r9b', 'Cyp46a1']"
12,79,"['mt-Atp8', 'Olfm1', 'Calm1', 'mt-Co1', '1700020I14Rik', 'Syt1', 'Gm28661', 'Nrn1', 'Zfp365', 'Ppp3r1', 'mt-Nd1', 'Arpp21', 'Ncald', 'Nsg2', 'Gabrb3', 'Lingo1', 'Rock2', 'Actr3', 'Mal2', 'Lpgat1', 'Tspan13', 'Arpc5', 'mt-Nd5', 'Camk4', 'mt-Nd6', 'Ppp3cb', 'Cap1', 'Celf5', 'Ndrg3', 'Sorbs2', 'Scn2a', 'Abhd12', 'Gm11407', 'Ngef', 'Klf9', 'Ppp4c', 'mt-Nd2', 'Rbfox1', 'Arpc2', 'Rbfox3', 'Slc39a10', 'Ppm1e', 'Dynll1', 'Fam221b', 'Nme7', 'Id2', 'Pak7', 'Tspan5', 'Hivep2', 'Kcnh7', 'Nol4', 'Ppp2r2c', 'Gucy1b3', 'Ensa', 'Crmp1', 'B3gat1', 'Mir22hg', 'Cap2', 'Lrrc4c', 'Sirpa', 'Tnfrsf21', 'Dnajb5', 'Cacna2d1', 'Chst1', 'Gfod1', 'Mmp11', 'Atp6v1b2', 'Olfr77', 'Spcs3', 'Cecr6', 'Paqr9', 'Robo2', 'Mfsd4a', 'Fam49b', 'Cdc42se2', 'Gnai1', 'Ldha', 'Lrrc4', 'Sf3b5']"
13,18,"['Hpcal4', 'Gpm6a', 'Icam5', 'Ctxn1', 'Pde1a', 'Gria2', 'Zbtb18', '2010300C02Rik', 'Snca', 'Syn2', 'Fbxl16', 'Bcl11b', 'Foxg1', 'Itpka', 'Kcnv1', 'Cnksr2', 'Sowaha', 'Rasgef1a']"
14,110,"['Sparc', 'Slc6a11', 'Agt', 'Tmsb10', 'Meg3', 'Itih3', 'Nrsn2', 'Kcnj10', 'Cxx1a', 'Pcsk1n', 'Tspyl4', 'Tubb2a', 'Abat', 'Srrm2', 'Zwint', 'Chchd2', 'Slc4a4', 'Etnppl', 'Rnd2', 'Tuba1b', 'Scd1', 'Araf', 'Serpine2', 'Ache', '9330162G02Rik', 'Msi2', 'Kcnq1ot1', 'Ubb', 'Cd81', 'Nacc2', 'Cxx1b', 'Selenop', 'Tox2', 'Tecr', 'Sash1', 'Ube3a', 'Unc13c', 'Sod1', 'Mid1ip1', 'Fgf1', 'Macf1', 'Ptprz1', 'L1cam', 'Dzip1', 'Prkar1b', 'Maob', 'n-R5-8s1', 'Mlc1', 'Ubc', 'Apln', 'Lrig1', 'Son', 'Tmem163', 'Btbd11', 'Itpkb', 'Atp1a3', 'Clstn3', '2310022B05Rik', 'Bex3', 'Ptch1', 'Ctif', 'Fgf2', 'Arhgap5', 'Prrc2c', 'Lbh', 'Enah', 'Sfrp5', 'Atxn10', 'Npas3', 'Tmem91', 'Cox5a', 'Mecp2', 'Pnma3', 'Nrip2', 'Rab4a', 'Tro', 'Lrch1', 'Rgag4', 'Srgap1', 'Gm37899', 'Zeb1', 'Ak3', 'Oprl1', 'Pbrm1', 'Rab21', 'Scoc', 'AC149090.1', 'Ankrd50', 'Pdcl3', 'Glud1', 'Mrgpre', 'Plce1', 'Gstm6', 'Ppfia4', 'Rbbp4', 'Ddt', 'Fgfr3', 'Sun2', 'Gm8797', 'Srp72', 'Psd2', 'Slc25a18', 'Tmem29', 'Fchsd2', 'Dctn4', 'Spon1', 'Prrc1', 'Eml2', 'Hmga1-rs1', 'Slc35d3']"
15,33,"['Slc24a2', 'Atp2b1', 'Scn1b', 'Cacnb4', 'Rasgrp1', 'Cx3cl1', 'Gm10925', 'Rgs7bp', 'Nrxn1', 'Epha4', 'Cadm2', 'Gabra1', 'Ntm', 'Scn1a', 'Slc24a3', 'AI593442', 'Syt7', 'Anks1b', 'Kcnq3', 'Vsnl1', 'Camk1d', 'Kcnc3', 'Mef2a', 'Brinp1', 'Nefm', 'Nat8l', 'Gm13340', 'Camk2b', 'Napa', 'Kcna1', 'Sort1', 'Opcml', 'Setd7']"
16,22,"['Gm10076', 'Fau', 'Gm9843', 'Rps16', 'Rpl9', 'RP23-149L23.1', 'Rpl12', 'Rps23', 'Rpl35a', 'Rps14', 'Gm5822', 'Sdc2', 'Wdr89', 'Rcn1', 'Rpl23', 'Ubqln2', 'Rps16-ps2', 'Spcs2', 'Rps7', 'Rps23-ps2', '2010204K13Rik', 'Rpl19-ps1']"
17,59,"['Rpl41', 'Rplp1', 'Cst3', 'Rps28', 'Tuba1a', 'Rps29', 'Rps21', 'Rps27', 'Rps12', 'Dner', 'Rpl37', 'Gm11942', 'Gm10073', 'Rpl27a', 'Arhgap6', 'Rpl39-ps', 'Marcksl1', 'mt-Ts2', 'Rpl31', 'Sesn3', 'Rpl26', 'Rpl32', 'Gm4149', 'Gm19366', 'Rps11', 'Pea15a', 'Rplp2', '2900052N01Rik', 'Rpl38-ps1', 'Gas5', 'Gm5453', 'Rpl39', 'Rpl31-ps10', 'Gm8129', 'Rpl36a', 'Rpl36', 'Gm2000', 'Srp14', 'Gm10443', 'Rpl37rt', 'RP23-58B7.2', 'Papss2', 'Rpl31-ps15', 'Uhmk1', 'Gm5963', 'Dnah10', 'Gm8692', 'Gm6134', 'Rpl35', 'Rpl36-ps2', 'RP24-243A15.3', 'Gm10263', 'Hes5', 'Rpl31-ps16', 'Gins1', 'Bsx', 'Dync2li1', 'RP23-77B14.2', 'Gm45420']"
18,23,"['Spock2', 'Acsbg1', 'Gng3', 'Scn2b', 'Gabbr1', 'Slc25a5', 'Ldhb', 'Clip3', 'Eef1a2', 'C1qtnf4', 'Syp', 'Pkm', 'Syngr1', 'Ckmt1', 'Ptms', 'Rnf187', 'Atp5d', 'Sptan1', 'Snap91', 'Cntnap1', 'Ttyh3', 'Snrpn', 'Gm5514']"
19,16,"['Glul', 'Stx1b', 'Chchd10', 'Hipk2', 'Aplp2', 'Gpr37l1', 'Stmn3', 'Rhog', 'Tcf25', 'Myo6', 'Eef2', 'Skp1a', 'Asna1', 'Psat1', 'Cox5b', 'Fam107a']"
20,24,"['Lypd1', 'Nptxr', 'Nr2f2', 'Nov', 'Gda', 'Hpcal1', 'Bhlhe22', 'Atp2b4', 'Lmo3', 'Slc30a3', 'Kcnf1', 'Mapk1', 'Pcdh8', 'Synpr', 'Rfx3', 'C1ql3', 'Kctd4', 'Nectin1', 'Hopx', 'Lpl', 'Hrk', 'Syt17', 'Gabra2', 'Akap5']"
21,15,"['Flywch1', 'Hsp90ab1', 'Tcaf1', 'Vcp-rs', 'Chd3os', 'Map2k4', 'Sgtb', 'Hdgf', 'Psmd1', 'Ube2o', 'Rab39b', 'Csnk1a1', 'Senp2', 'Got2', 'Gm6051']"
22,37,"['Vat1l', 'Ap1s2', 'Rarres2', 'Ccdc153', 'Hspa5', 'Plac9a', 'Cfap65', 'Cfap126', 'Fhad1', 'Tead1', 'Mns1', 'Foxj1', 'Tmem212', 'Txnip', 'Gm9780', 'Smdt1', 'Rps17', 'Morn2', 'Ak7', 'Cd24a', 'Intu', '1110017D15Rik', '1700007K13Rik', 'Spef2', 'Gm3362', 'Enkur', 'Rpsa-ps11', 'Smim11', 'S100a6', 'Riiad1', 'Acss3', 'Yap1', 'Cfap69', 'Tmem107', 'Dynlrb2', 'Gm3150', 'Emb']"
23,24,"['Oxr1', 'Ogfrl1', 'Strbp', 'Syt13', 'Purb', 'Rhob', 'Fam126b', 'Ndufa10', 'Zmat4', 'Fgf12', 'Cds1', 'Fam168a', 'Elavl3', 'Rab14', 'Oxct1', 'Ap2b1', 'Fut9', 'Ablim1', 'Cacng2', 'Zbtb7a', 'Dpp8', 'Atf4', 'Srpk2', 'Ppm1l']"
24,24,"['Tspyl2', 'Nova1', 'Podxl2', 'Tppp3', 'Klhl13', 'Disp2', 'Rit2', 'Gnl3l', 'Fhl1', 'Rpl14-ps1', 'Samd14', 'Rab9b', 'Grb10', 'AI504432', 'Tmie', 'Sncg', 'Eef1g', 'Cd83', 'Pcdh11x', 'Epm2aip1', 'Rpl3', 'Oprk1', 'Gm5525', 'Polr2m']"
25,15,"['Kcnip4', 'Dpp10', 'Adgrl1', 'Smim10l1', 'RP23-313P23.4', 'Gnaq', '5730455P16Rik', 'Etnk1', 'Rab12', 'Lrrtm2', 'Kifap3', 'Acat1', 'Rabep1', 'Arl3', 'Zdhhc17']"
26,39,"['Gm6170', 'Cacybp', 'M6pr', 'Gm29257', 'Gm5312', 'Rps19-ps2', 'Psmd12', 'Gm13216', 'Rpl19-ps9', 'Gm16238', 'Gm12466', 'Rpsa-ps9', 'Rpsa-ps4', 'Rpl3-ps1', 'Gm28911', 'Gm15796', 'Gm13436', 'Rpl36a-ps3', 'Gm12254', 'Timm29', 'Snf8', 'Nudt11', 'Serp2', 'Klhl7', 'Rpl7', 'Rpl36al', 'Arhgap36', 'Rps3', 'Txndc17', 'Arf4', 'Gm10036', 'Psme2', 'Rps19-ps13', 'Rps8-ps4', 'Ptprf', 'Terf2ip', 'Gm7290', 'Gm23134', 'Pithd1']"
27,25,"['Arhgap32', 'Nptn', 'Phf24', 'R3hdm2', 'Mgll', 'Fam49a', 'Scn8a', 'Grin2b', 'Bzw1', 'Kcnk1', 'Prickle1', 'Dlgap4', 'Kcnab1', 'Acap3', 'Prmt8', 'Kcnj3', 'Ptprj', 'Lpcat4', 'Nlk', 'Kifc2', 'Lrrc8b', '9330121K16Rik', 'Celsr2', 'Dusp6', 'Mir124a-1hg']"
28,22,"['Mmd', 'Agap2', 'Rab40b', 'Cacnb3', 'Mas1', 'Neurl1a', 'Cpne6', 'Pitpnm2', 'Iqsec2', 'Plppr4', 'Erc2', 'Spink8', 'Mink1', 'Plppr2', 'Limd2', 'Wfs1', 'Pcdh20', 'Celf3', 'Gprin1', 'Camkv', 'Brk1', 'Nck2']"
29,19,"['Itm2b', 'Uqcr10', 'Eno1', 'Gja1', 'Cfl1', 'Slc3a2', 'Fam213a', 'Leng8', 'Gm4735', 'Sfxn5', 'Capns1', 'Laptm4a', 'Gm11273', 'Fads1', 'Cox6b1', 'Plekhb2', '1500009C09Rik', 'Clasp2', '2900027M19Rik']"
