"cluster","#genes","genes"
"8","50","Gene9359, Gene1307, Gene1817, Gene8147, Gene1288, Gene4748, Gene8293, Gene541, Gene5841, Gene9832, Gene3320, Gene8839, Gene2798, Gene9435, Gene2881, Gene6131, Gene4603, Gene396, Gene6742, Gene4028, Gene7585, Gene4140, Gene3656, Gene2590, Gene7494, Gene1306, Gene8086, Gene5643, Gene3413, Gene4037, Gene9510, Gene8648, Gene7506, Gene4418, Gene1505, Gene4536, Gene3306, Gene3045, Gene899, Gene5578, Gene2077, Gene9806, Gene2632, Gene6414, Gene4275, Gene302, Gene5175, Gene9672, Gene1086, Gene9659"
"4","97","Gene9190, Gene8302, Gene8394, Gene5617, Gene6677, Gene5004, Gene6888, Gene4951, Gene6843, Gene6889, Gene6607, Gene9511, Gene8571, Gene6575, Gene8655, Gene6411, Gene8847, Gene3040, Gene2531, Gene7604, Gene4860, Gene9879, Gene2688, Gene449, Gene5772, Gene7473, Gene2518, Gene4489, Gene2874, Gene5941, Gene3189, Gene8189, Gene8325, Gene7719, Gene3799, Gene857, Gene5723, Gene9198, Gene9330, Gene5397, Gene9868, Gene1688, Gene9143, Gene4410, Gene5372, Gene6634, Gene2809, Gene2107, Gene7858, Gene270, Gene8165, Gene3294, Gene3447, Gene8720, Gene2664, Gene2459, Gene5885, Gene7600, Gene6057, Gene3464, Gene3766, Gene1380, Gene3855, Gene7430, Gene7085, Gene581, Gene9053, Gene7563, Gene3627, Gene3119, Gene5366, Gene6491, Gene1572, Gene3675, Gene8498, Gene7322, Gene76, Gene8562, Gene2014, Gene7863, Gene563, Gene1935, Gene2707, Gene6732, Gene6464, Gene3397, Gene8818, Gene671, Gene7317, Gene5859, Gene617, Gene177, Gene9305, Gene8237, Gene6116, Gene5852, Gene2844"
"20","22","Gene1231, Gene2610, Gene5736, Gene3980, Gene466, Gene1023, Gene2575, Gene2941, Gene3282, Gene2878, Gene389, Gene5816, Gene9769, Gene4806, Gene1993, Gene5763, Gene3950, Gene6432, Gene2694, Gene2534, Gene8164, Gene9965"
"6","63","Gene2070, Gene2840, Gene4024, Gene2356, Gene4056, Gene860, Gene7287, Gene6743, Gene2657, Gene1999, Gene8059, Gene5476, Gene6507, Gene3457, Gene7067, Gene535, Gene5327, Gene9856, Gene4317, Gene1746, Gene8019, Gene3108, Gene864, Gene8941, Gene3774, Gene8079, Gene9245, Gene1234, Gene2373, Gene818, Gene5407, Gene1793, Gene9063, Gene5232, Gene2080, Gene3784, Gene4359, Gene1618, Gene85, Gene9477, Gene737, Gene9064, Gene3246, Gene8832, Gene7477, Gene3353, Gene1199, Gene7912, Gene3738, Gene4641, Gene2659, Gene2386, Gene8090, Gene6705, Gene1481, Gene7105, Gene3632, Gene4686, Gene8755, Gene6280, Gene71, Gene9667, Gene838"
"18","24","Gene3602, Gene715, Gene6289, Gene4472, Gene7052, Gene86, Gene8259, Gene169, Gene156, Gene2, Gene8646, Gene308, Gene1404, Gene4744, Gene3460, Gene7310, Gene6219, Gene1821, Gene7431, Gene409, Gene3840, Gene8323, Gene8080, Gene8840"
"16","31","Gene1085, Gene5534, Gene5173, Gene9842, Gene8666, Gene6051, Gene9437, Gene704, Gene7092, Gene8777, Gene7812, Gene8433, Gene1409, Gene214, Gene2197, Gene8395, Gene3035, Gene1160, Gene2375, Gene5708, Gene9886, Gene992, Gene1214, Gene7551, Gene2130, Gene8929, Gene8798, Gene1205, Gene4129, Gene1136, Gene4632"
"19","24","Gene9490, Gene3037, Gene6391, Gene4334, Gene272, Gene5771, Gene9632, Gene2417, Gene9649, Gene3623, Gene7954, Gene4890, Gene1453, Gene4743, Gene5218, Gene7655, Gene8935, Gene7298, Gene8519, Gene8296, Gene8191, Gene7613, Gene3314, Gene9887"
"7","57","Gene4337, Gene1094, Gene6086, Gene2778, Gene7986, Gene2867, Gene2988, Gene6521, Gene1829, Gene3061, Gene9506, Gene7983, Gene3318, Gene2480, Gene3310, Gene5159, Gene9985, Gene7117, Gene4494, Gene4407, Gene5724, Gene1334, Gene3340, Gene8319, Gene1949, Gene9163, Gene794, Gene8415, Gene4040, Gene2311, Gene4679, Gene2138, Gene2596, Gene1127, Gene8727, Gene5379, Gene5392, Gene1718, Gene2472, Gene3639, Gene8087, Gene9753, Gene5965, Gene8679, Gene6331, Gene197, Gene2473, Gene5085, Gene7940, Gene1272, Gene6339, Gene3633, Gene3243, Gene5535, Gene562, Gene9339, Gene5287"
"14","37","Gene401, Gene8218, Gene7877, Gene5104, Gene3376, Gene6127, Gene1877, Gene7436, Gene2452, Gene2034, Gene1486, Gene9128, Gene8688, Gene9636, Gene9346, Gene3231, Gene7572, Gene5920, Gene8678, Gene3512, Gene3786, Gene4130, Gene5194, Gene8709, Gene3303, Gene5034, Gene8131, Gene6431, Gene3217, Gene9465, Gene979, Gene2387, Gene111, Gene2546, Gene6269, Gene7784, Gene8088"
"15","35","Gene5017, Gene9712, Gene7285, Gene3381, Gene5316, Gene8554, Gene791, Gene7488, Gene6818, Gene6540, Gene2022, Gene1045, Gene7736, Gene8967, Gene1305, Gene3461, Gene7681, Gene3133, Gene5357, Gene7913, Gene4281, Gene2443, Gene7833, Gene8073, Gene60, Gene643, Gene7399, Gene2583, Gene8542, Gene8904, Gene6110, Gene2972, Gene3371, Gene5241, Gene5152"
"11","43","Gene8121, Gene7948, Gene9213, Gene780, Gene9592, Gene3048, Gene6055, Gene1206, Gene8569, Gene5284, Gene8341, Gene5755, Gene4230, Gene4354, Gene5621, Gene3881, Gene4366, Gene7808, Gene2397, Gene2492, Gene8194, Gene2346, Gene4586, Gene4240, Gene253, Gene1382, Gene6147, Gene941, Gene8966, Gene4381, Gene1153, Gene3241, Gene5184, Gene4836, Gene7302, Gene2618, Gene9764, Gene3213, Gene4118, Gene9759, Gene1483, Gene3187, Gene2842"
