,#genes,genes
1,67,"['Pcp2', 'Ckb', 'Cbln1', 'Selenom', 'Pvalb', 'Rgs8', 'Gng13', 'Cbln3', 'Nrep', 'Neurod1', 'Zic1', 'Gm2694', 'Gabra6', 'Fat2', 'Chn2', 'Itpr1', 'Lhx1os', 'Cnpy1', 'Calb2', 'Shf', 'Dgkz', 'Inpp5a', 'Zbtb18', 'Hpcal1', 'Kcnc3', 'Atp1a1', 'Homer3', 'Sbk1', 'Nptx1', 'Grm4', 'Car8', 'Grin2c', 'Syt2', 'Adcy1', 'Ppp1r17', 'Sphkap', 'H3f3b', 'Ank1', 'Tmem132a', 'Cacna1a', 'Sorl1', 'Trim62', 'Icmt', 'Gria4', 'Gabrd', 'Diras2', 'Mtcl1', 'Dusp5', 'Cerk', 'Itm2b', 'Kcnc1', 'Stmn2', 'Nsg1', 'Calb1', 'Snrk', 'Ddx5', 'Ppp1cc', 'Arhgef33', 'Il16', 'Metrn', 'Crtam', 'Asph', 'Mmp24', 'Appl2', 'En2', 'Tspan9', 'Grid2']"
2,32,"['Nrgn', 'Ctxn1', 'Basp1', 'Hpcal4', 'Camk2a', 'Cnih2', 'Ddn', 'Fbxl16', 'Cck', 'Chn1', 'Pde2a', 'Slc1a2', 'Syt1', 'Cx3cl1', 'Pld3', 'Ptk2b', 'Foxg1', 'Syt5', 'Pde1a', 'Rprml', 'Arf3', 'Lingo1', 'Kalrn', 'Psd', 'Chst1', 'Mal2', 'Pantr1', 'Celf5', 'Chrm1', 'Egr3', 'Adgrb2', 'Cspg5']"
3,85,"['Ly6h', 'Crym', 'Camkv', 'Gda', 'Cpne7', 'Icam5', 'Enc1', 'Nsg2', 'Dynll1', 'Nptxr', 'Snca', 'Cpne6', 'Ccn3', 'Lypd1', 'Ak5', 'Hap1', 'Tubb2a', 'Tmsb4x', 'Rtn1', 'St6galnac5', 'Mmd', 'Pcdh8', 'Fam131a', 'Pgrmc1', '2010300C02Rik', 'Caly', 'Kcnip2', '6330403K07Rik', 'Lmo3', 'Nnat', 'Myh7', 'Plppr4', 'Thra', 'Syn2', 'Timp2', 'Syt17', 'Itm2c', 'Dbpht2', 'Mapk1', 'Nr2f2', 'Cadm1', 'Grm5', 'Ap1s1', 'Dio3', 'Cnih3', 'Ldha', 'Dcn', 'Neto1', 'Slit1', '2010204K13Rik', 'Fkbp1a', 'Unc5a', 'Tafa1', 'Sertm1', 'Erc2', 'Grp', 'Kcng1', 'Fxyd6', 'Myo5b', 'Mas1', 'Dgkb', 'Rab3b', 'Pcdh19', 'Trhr', 'Marcksl1', 'Actg1', 'Sst', 'Slc22a17', 'Crtac1', 'Trh', 'Pnmal1', 'Galnt16', 'Zcchc18', 'Npy2r', 'Astn1', 'Pnck', 'Mtfp1', 'Car12', 'Spink8', 'Kctd4', 'Cdh13', 'Gabra2', 'Ccnd2', 'Grhl1', 'Arhgap6']"
4,71,"['Prkcd', 'Tnnt1', 'Pdp1', 'Ntng1', 'Amotl1', 'Tcf7l2', 'Synpo2', 'Ptpn3', 'Adarb1', 'Shox2', 'Kcnc2', 'Plekhg1', 'Bok', 'Gabra4', 'Ramp3', 'Ptpn4', 'Rgs16', 'Cit', 'Shisal1', 'Zdhhc22', 'Ccdc136', 'Slc24a2', 'Rasd1', 'Gbx2', 'AI593442', 'Gabbr2', 'Adra1b', 'Lef1', 'Zmat4', 'Zfhx3', 'Ogfrl1', 'Pakap', 'Chrna4', 'Ndrg4', 'Nell1', 'Nrip3', 'Slitrk6', 'Vipr2', 'Hlf', 'Lrtm2', 'Kcnab2', 'Pitpnc1', 'Samd5', 'Atp2a1', 'Ncs1', 'Zfp804a', 'Adarb2', 'Tafa4', 'Kcnq3', 'Sptbn1', 'Sema5a', 'D130058E05Rik', 'Foxp2', 'Sp9', 'Rasl11a', 'Rorb', 'Cfap221', 'Mrvi1', 'Pkp2', 'Raver2', 'Wnt9b', 'Adamts19', 'Fam20c', 'F2r', 'Vwc2', 'Sh3d19', 'Ankrd34c', 'Myl2', 'Abhd12b', 'Osbpl5', 'Vangl1']"
5,74,"['Trf', 'Mbp', 'Fth1', 'Scd2', 'Vamp1', 'Mobp', 'Hcn2', 'Plp1', 'Plekhb1', 'Kcnj10', 'Nefh', 'Nefm', 'Selenop', 'Mag', 'Car2', 'Aplp1', 'Cnp', 'Nefl', 'Bcas1', 'Gng11', 'Dbndd2', 'Pacs2', 'Tpt1', 'Qk', 'Ndrg1', 'Tubb4a', 'Mog', 'Ermn', 'Ppp1r14a', 'Klk6', 'Cryab', 'Qdpr', 'Ugt8a', 'Gatm', 'Scd1', 'Lamp1', 'Pllp', 'Apod', 'Hapln2', 'Hmgcs1', 'Scn4b', 'Tppp3', 'Gsn', 'Fa2h', 'Endod1', 'Cldn11', 'Gpr37', 'Tmem88b', 'Slc6a9', 'Olig1', 'Mal', 'Csrp1', 'Rnd2', 'Sec11c', 'Prr18', 'Cmtm5', 'Pmp22', 'Gjb1', 'Gjc2', 'Pip4k2a', 'Anxa5', 'Pdlim2', 'Anln', 'Trp53inp2', 'Rnf13', 'Psat1', 'Gltp', 'Tsc22d4', 'Slc12a2', 'Tmem63a', 'Serpinb1a', 'Sccpdh', 'Aspa', 'Slc44a1']"
6,16,"['Camk2n1', 'Stx1a', 'Dkk3', 'Mef2c', 'Zfp365', 'Vxn', 'Lmo4', 'Kcnh3', 'Ngef', '1110008P14Rik', 'Tbr1', 'Mpped1', 'Epop', 'Gm11549', 'Homer1', 'Phactr1']"
7,17,"['Cnr1', 'Mir124a-1hg', 'Cadm3', 'Adamts10', 'Washc2', 'Plch2', 'Dgkd', 'St8sia5', 'Dpysl4', 'Kcnt1', 'Ablim1', 'Mpp3', 'Wscd2', 'Atp2a3', 'Fam107b', 'Rps6ka1', 'Iltifb']"
8,16,"['Adam11', 'Rnf112', 'Car4', 'Il20rb', 'Abhd16a', 'Smg1', 'Megf11', 'Ndrg3', 'Gm47283', 'Reln', 'Pitpnm1', 'Slc1a6', 'Pxn', 'Col18a1', 'Ptprr', 'Kcnk3']"
9,26,"['Kcnf1', 'Kcnj4', 'Ptprn', 'Khdrbs3', 'Atp2b4', 'Sub1', 'Arpp21', 'Slc30a3', 'Miat', 'Lhx2', 'Cacng3', 'Fezf2', 'Kcnv1', 'Syt16', 'Arhgap33', 'Celf4', 'Plk2', 'Rasal1', 'Shisa7', 'Matk', 'Mmp17', 'Ppp3r1', 'Ensa', 'Mrtfb', 'Fam49a', 'Tusc3']"
10,44,"['Cst3', 'mt-Atp6', 'Rplp1', 'mt-Co3', 'mt-Nd2', 'mt-Co2', 'mt-Co1', 'mt-Nd5', 'mt-Cytb', 'mt-Nd1', 'Rpl41', 'Ppp1r9b', 'mt-Nd4', 'Rps2', 'Rpl37', 'Kif5a', 'Rpl9', 'Pcsk1n', 'Rps21', 'Nrsn1', 'Rps29', 'Fxyd7', 'Rps19', 'Rps23', 'Rps27', 'Rpl12', 'Rps14', 'Rps15', 'mt-Nd3', 'Rpl17', 'Clu', 'Mt3', 'Rps28', 'mt-Atp8', 'Rpl37a', 'Rpl10', 'Rpl35a', 'Arhgdig', 'Rps18', 'Rpl13', 'Git1', 'Rps16', 'Rps7', 'Rps25']"
11,18,"['Gpm6a', 'Slc17a7', 'Gria2', 'Calm1', 'Tspan7', 'Vamp2', 'Olfm1', 'Dlgap1', 'Itpka', 'Cacnb3', 'Rasgef1a', 'Calm2', 'Baiap2', 'Jph4', 'Psd3', 'Mical2', 'Cnksr2', 'Bsn']"
12,58,"['Cpe', 'Nsmf', 'Rasgrp1', 'Ncdn', 'Atp2b1', 'Dlgap3', 'Fgf13', 'Rgs4', 'Nell2', 'Ildr2', 'Lrrtm1', 'Cdk5r1', 'Chd3', 'B230334C09Rik', 'Grin2b', 'Epha4', 'Sprn', 'Stum', 'Vgf', 'Ptpn5', 'Cyp46a1', 'D430019H16Rik', 'Dbn1', 'Prnp', 'Ywhaz', 'Tenm2', 'Stk32c', 'Ywhab', 'Cbarp', 'Ppm1e', 'Nr2f1', 'Col25a1', 'Ncan', 'Lrrn2', 'Adgra1', 'Cox6a2', 'Dapk1', 'Rab3c', 'Cdkl5', 'Nsf', 'Cpne4', 'Tpd52l1', 'Rasgrf1', 'Hrh3', 'Nt5dc3', 'Anks1b', 'Pde1b', 'Cdk14', 'Atp6ap2', 'Slc1a1', 'L1cam', 'Reps2', 'Lrrc7', 'Gabrb1', 'Slitrk3', 'B4galnt4', 'Lrfn5', 'Lrrtm2']"
