,#genes,genes
11,46,"['Ddn', 'Camk2a', 'Cnih2', 'Cpe', 'Fbxl16', 'Ncdn', 'Slc1a2', 'Psd', 'Hpca', 'Ppp3ca', 'Wipf3', 'Pantr1', 'Ppp1r9b', 'Neurod6', 'Lrrc10b', 'Lhx2', 'Scn3b', 'Fgf13', 'Rasl10a', 'Bcl11b', 'Ppp1r1a', 'Jph4', 'Fam163b', 'Epha4', 'Cspg5', 'Lrrtm1', 'Chd3', 'B230334C09Rik', 'Grin2b', 'Stum', 'Sipa1l1', 'Sowaha', 'Pitpnm2', 'Arhgef25', 'D430019H16Rik', 'Agap2', 'Syne1', 'Mast3', 'Cacna1h', 'Grin2a', 'Rapgefl1', 'Plekhg5', 'Ncan', 'Neurl1b', 'Dapk1', 'Arpc2']"
12,18,"['Eef1a1', 'Rps12', 'Rps24', 'Rpl26', 'Rpsa', 'Rpl13a', 'Rps27a', 'Rps20', 'Rps9', 'Rpl23', 'Rps6', 'Rpl30', 'Rps3', 'Rps3a1', 'Gas5', 'Rps10', 'Rpl34', 'Rps4x']"
13,19,"['Tafa1', 'Cnih3', 'Slit1', 'Grm5', 'Fkbp1a', 'Wasf1', 'Erc2', 'Unc5a', 'Ap1s1', 'Kcng1', 'Prkce', 'Shisa7', '2010204K13Rik', 'Plppr2', 'Dbn1', 'Rgs14', 'C2cd2l', 'Map2k1', 'Rab40b']"
14,47,"['Vxn', 'Dkk3', '1110008P14Rik', 'Mpped1', 'Pcsk1n', 'Tbr1', 'Nrsn1', 'Trbc2', 'Fezf2', 'Rprm', 'Fxyd7', 'Ttc9b', 'Gm11549', 'Tmsb10', 'Dclk1', 'Homer1', 'Ncald', 'Myl4', 'Cckbr', 'Phactr1', 'Ccl27a', 'Arpp19', 'Dkkl1', 'Egr1', 'Satb2', 'Bcl11a', 'Serpini1', 'Rab3b', '9130024F11Rik', 'Necab1', 'Efhd2', 'Arhgdig', 'Rab26', 'Igfbp4', 'Doc2a', 'Satb1', 'Ldb2', 'Olfm2', 'Hs3st2', 'Cpne5', 'Ephb6', 'Ier5', 'Cobl', 'Pcdh10', 'Fnbp1l', '1110032F04Rik', 'Chd5']"
15,27,"['Rora', 'Pcp4', 'Scn1b', 'Btbd3', 'Atp2b2', 'Atp2a2', 'Plcb4', 'Rims3', 'Grm1', 'Tiam1', 'Patj', 'Cdk16', 'Cacna1g', 'Reep2', 'Aplp2', 'Kndc1', 'Kitl', 'Nrxn3', 'Plekhd1', 'Eps8l2', 'Inpp4a', 'Sema4g', 'Tmem163', 'Lhfp', 'Plxdc1', 'Rnf152', 'Setd7']"
16,181,"['Ptgds', 'Igf2', 'Igfbp2', 'Rbp1', 'Fmod', 'Slc6a20a', 'Fbln1', 'Ftl1', 'Slc6a13', 'Mgp', 'Slc13a4', 'Fxyd1', 'Aebp1', 'Aldh1a2', 'Myoc', 'Col1a2', 'Ogn', 'Gjb2', 'Ifitm3', 'Slc13a3', 'Pcolce', 'Crabp2', 'Nbl1', 'Ifitm1', 'Vtn', 'Nupr1', 'Dapl1', 'Slc22a6', 'Fn1', 'Fabp7', 'Itih2', 'Emp3', 'Sned1', 'Foxc2', 'Slc7a11', 'Col1a1', 'Fxyd5', 'Bmp7', 'Islr', 'Ifitm2', 'Slc47a1', 'Cfh', 'Wnt6', 'Ranbp3l', 'Efemp1', 'Prg4', 'Prelp', 'Vwf', 'Slc6a12', 'Isyna1', 'Serping1', 'Sema3b', 'Osr1', 'S100a10', 'Hmgcs2', 'Bmp6', 'Col6a2', 'Thbd', 'Timp3', 'Lgals1', 'Col3a1', 'Gstm2', 'Gjb6', 'Slc22a8', 'Anxa2', 'Serpind1', 'S100a11', 'Rcn3', 'Hspb8', 'Myl9', 'Sphk1', 'H2-K1', 'Colec12', 'Foxc1', 'Cp', 'Txnip', 'Dab2', 'Sult1a1', 'Lrg1', 'Bst2', 'Lyz2', 'Fgfbp1', 'Bgn', 'Cdkn1c', 'Gpx8', 'Acta2', 'H2-Ab1', 'Lamb2', 'Tagln', 'Tuba1c', 'Myl12a', 'C2', 'Slc26a7', 'Crip1', 'Id1', 'Cd74', 'Slc12a7', 'Foxd1', 'Angptl2', 'Cavin1', 'Tgm2', 'Ahnak', 'Perp', 'Tmem176b', 'Mrc2', 'Gpr182', 'Ccl19', 'Omd', 'Prdm6', 'Tmem176a', 'Emb', 'Tm4sf1', 'Mgst1', 'Myh11', 'Anxa1', 'Tgfbi', 'Ctsh', 'Ucp2', 'Tgfbr3', 'Mxra8', 'Fcgrt', 'H2-Aa', 'Cald1', 'Serpinh1', 'Col9a2', 'Idh2', 'Olfml3', 'Hspb1', 'Cdh1', 'Lcn2', 'Prrx2', 'Tspo', 'Loxl1', 'Hcar1', 'Mpzl2', 'H2-Eb1', 'Ctsc', 'Myof', 'Notch2', 'Gxylt2', 'Arhgap29', 'Tnfsf13', 'Fgl2', 'Anxa3', 'Hist1h1c', 'Fbln5', 'Bcam', 'C1qtnf2', 'Stab1', 'Fam180a', 'Uaca', 'Eya2', 'Lum', 'Fmo1', 'Tbx18', 'Thbs2', 'Aldh2', 'Mrc1', 'Ifit1', 'Bmp4', 'Ddr2', 'Ptgis', 'Cbr2', 'Bicc1', 'Olfml2a', 'Tnfrsf1a', 'Tfpi', 'Aspg', 'Bdh2', 'Eln', 'Gm10134', 'Anpep', 'Ppic', 'Slc36a2', 'Emilin1', 'F13a1', 'H2-Q7', 'Lepr', 'Cd248', 'Pdpn', 'Il17rc']"
17,16,"['Snap25', 'Ndufa4', 'Stmn3', 'Atp5b', 'Vsnl1', 'Atp1b1', 'Gapdh', 'Pkm', 'Cox5a', 'Hint1', 'Hspa8', 'Atp5a1', 'Eno2', 'Mdh1', 'Rab3a', 'Pgam1']"
18,29,"['Cplx2', 'Chgb', 'Prkcb', 'Camk2b', 'Sirpa', 'Rbfox3', 'Scn2a', 'Sept3', 'Gas7', 'Neurl1a', 'Syt4', 'Neurod2', 'Rundc3a', 'Kcnmb4', 'AC149090.1', 'Prrt1', 'Pip5k1c', 'Cacna1e', 'Speg', 'Ntrk3', 'Unc13a', 'Ipcef1', 'Chl1', 'Npdc1', 'Nrxn2', 'Tef', 'Ets2', 'Sept11', 'Parp6']"
19,19,"['Cacnb4', 'Sptbn4', 'Cntnap1', 'Luc7l3', 'Rnf187', 'Nmnat2', 'Srsf5', 'Zfand5', 'Wnk2', 'Sel1l3', 'Gramd1b', 'Hnrnph1', 'Map3k12', 'Celsr3', 'Cntn6', 'Scrn1', 'Srsf1', 'Adam22', 'Zfyve28']"
20,23,"['Rasgrf2', 'Phf24', 'R3hdm1', 'Tmem191c', 'Kcnb1', 'Gpr26', 'Plxnd1', 'Rimbp2', 'Synpo', 'Pak6', 'Fam81a', 'Fhl2', 'Crip2', 'Ephx4', 'Dusp14', 'Slc39a10', 'Lzts1', 'Tmem121b', 'Pkig', 'Emx1', 'Gucy1b1', 'Plcb1', 'Dlk2']"
21,48,"['Vamp1', 'Nefl', 'Nefm', 'Cplx1', 'Nefh', 'Pcp4l1', 'Nat8l', 'Ldhb', 'Scn4b', 'Scrt1', 'Bend6', 'Hapln4', 'Dynll2', 'Kcna6', 'Sv2c', 'Kcnab3', 'Chga', 'Lgi2', 'Abat', 'Eef2', 'Limk1', 'Iscu', 'Map7d2', 'Mpc1', 'Ap1s2', 'Rell2', 'Scn1a', 'Gpx4', 'Map1lc3b', 'Ache', 'Morf4l1', 'Tubb4b', 'Tsc22d3', 'Panx2', 'Mrap2', 'Glrb', 'Psmc5', 'Tle5', 'Kctd9', 'Bcat1', 'Nova1', 'Gm26673', 'Klhdc8a', 'Laptm4b', 'Eif5a2', 'Rhoq', 'Kcnh2', 'Slc7a10']"
22,40,"['Hap1', '6330403K07Rik', 'Resp18', 'Zwint', 'Gap43', 'Timp2', 'Bex2', 'Atp6v0c', 'Zcchc12', 'Nr2f2', 'Gaa', 'Ahi1', 'Ndn', 'Slc22a17', 'Zcchc18', 'Wdr6', 'Actg1', 'Pnmal2', 'Sst', 'Dgkb', 'Prkacb', 'Pnck', 'Rian', 'Rpl22l1', 'Gabra2', 'Maged1', 'Nme1', 'Pcdh19', 'Galnt16', 'Negr1', 'Arhgap6', 'Mtfp1', 'Gabra3', 'Acvr2a', 'Morf4l2', 'Plxnc1', 'Unc5d', 'Grhl1', 'Bex3', 'Usp11']"
23,17,"['Golga7b', 'Cnbp', 'Rnf123', 'Gmppa', 'Srrm3', 'Arhgap21', 'Tbata', 'Nab2', 'Aopep', 'Tmem62', 'Dusp11', 'Faap20', 'Odf2', 'Rif1', 'Atoh7', 'Mrln', 'Tubgcp6']"
24,19,"['Cox4i1', 'Cox6c', 'Atp5e', 'Uqcrq', 'Atp5j2', 'Chchd10', 'Cox7b', 'Atp5mpl', 'Ndufa6', 'Ndufb8', 'Slc25a5', 'Cox7c', 'Cox5b', 'Ghitm', 'Uqcrh', 'Atp5l', 'Cox7a2', 'Ndufb2', 'Atp5h']"
25,22,"['Uchl1', 'Rgs4', 'Ndrg4', 'Cdk5r1', 'Ywhaz', 'Syp', 'Adgrb1', 'Gabbr2', 'Prnp', 'Rab3c', 'Nr2f1', 'Nrxn1', 'Cox6a2', 'Adgra1', 'Syn1', 'Dlgap4', 'Hrh3', 'Atp6ap2', 'Cdkl5', 'Anks1b', 'L1cam', 'Reps2']"
26,33,"['Prkar1b', '2900097C17Rik', 'Vgf', 'Nsf', 'Rtn3', 'Ywhab', 'Cbarp', 'Rasgrf1', 'Ppm1e', 'Pnmal1', 'Tmem179', 'Mllt11', 'Tafa2', 'Calm3', 'Rab6b', 'Astn1', 'Syngr3', 'Serinc1', 'Gabarapl1', 'Snap47', 'Bmerb1', 'Atp6v1d', 'Tubb5', 'Snx10', 'Pfn2', 'Atp6v1a', 'Vstm2a', 'Impact', 'Myt1l', 'Mtch1', 'Atl1', 'Ppp2r2b', 'Pak3']"
27,101,"['Rsrp1', 'Leng8', 'Akap8l', 'Srrm4', 'Pnisr', 'Trio', 'Rnps1', 'Mcf2l', 'P3h3', 'Rrp1', 'Sfswap', 'Clk1', 'Hnrnpdl', 'Grk2', 'Snrnp70', 'Chka', 'Smpd4', 'Hnrnpa3', 'Cdipt', 'Rbm5', 'Clip1', 'Ppp5c', 'Echdc2', 'Sf3b1', 'Gramd1a', 'Wbp2', 'Hectd4', 'Gm27032', 'Fnbp4', 'Agtpbp1', 'Zmiz1', 'Sesn1', 'Ypel4', 'Slc9a5', 'Ddx17', 'Polb', 'Dennd6b', 'Herc1', 'Wdr82', 'Rbm39', 'Dctn2', 'Cuedc2', 'Ube2e3', 'Grb2', 'Tmem181a', 'Zranb2', 'Usp19', 'Ppip5k1', 'Srsf6', 'Ogt', 'Nktr', 'Ap3d1', 'Epb41l4b', 'Fam193b', 'Zfp692', 'Tacc2', 'Mapre2', 'Cabin1', 'Rps6kb2', 'Tia1', 'Cnnm1', 'Fam168b', 'Jmjd1c', 'Carmil3', 'Zfp385b', 'Dus3l', 'St3gal2', 'Gtpbp2', 'Srsf2', 'Trir', 'Pcmtd2', 'Abtb1', 'Ip6k1', 'Usp28', 'Prpf4b', 'Dvl1', 'Sema4f', 'Bclaf1', 'Ubtf', 'Ddx39b', 'Ap3m2', 'Cic', 'Inha', 'Ppp1r12c', 'Dgcr8', 'Arhgef1', 'Stx3', 'Fam135b', 'Ewsr1', 'Baz1b', 'Telo2', 'Crebzf', 'Atrx', 'Krba1', 'Cers6', '2900093K20Rik', 'Wsb1', 'A330023F24Rik', 'Ddx46', 'Cdc7', 'Commd4']"
28,19,"['Gabra1', 'C1qtnf4', 'Sptan1', 'Ywhah', 'Stxbp1', 'Syt7', 'Nptn', 'Eef1a2', 'Shank3', 'Trim9', 'Dpp10', 'Frrs1l', 'Grin1', 'Kcnj9', 'Clstn3', 'Gabbr1', 'Kcnip4', 'Prmt8', 'Kif5c']"
29,15,"['Gls', 'Klc1', 'Aak1', 'Tmem59l', 'Pclo', 'Unc80', 'Tuba4a', 'Syngr1', 'Madd', 'Gpr162', 'Atp6v0b', 'Tspoap1', 'Agap3', 'Atp6v0a1', 'Rbfox2']"
30,17,"['Dbi', 'Itm2b', 'Aldoc', 'Hopx', 'Gpr37l1', 'Timp4', 'Vim', 'H2-D1', 'Cystm1', 'Gpd1', 'Armh4', 'Pcsk6', 'Tmem229b', 'Steap2', 'Cdc42ep4', 'Dao', 'Serf2']"
31,17,"['Fndc5', 'Pfkm', 'Tmem25', 'Grina', 'Ndufv3', '6430548M08Rik', 'Pak1', 'Fam57b', 'Stx1b', 'Dpp6', 'Ndufa5', 'Stard10', 'Kcnab1', 'Atf4', 'Mast1', 'Haghl', 'Ndufs2']"
32,34,"['Slc6a1', 'Epha8', 'Ppp1r1b', 'Trim67', 'Gm13944', 'Mtss2', 'Car7', 'Tfap2b', 'Pkp3', 'Pde9a', 'Ctxn3', 'Slc38a1', 'Kirrel3', 'Slc20a1', 'Gm14033', 'Ryr1', 'Ntn1', 'Slc41a3', 'Casq2', 'Pld5', 'Mybpc1', 'Fzd1', 'Selenos', 'Il22', 'Krt25', 'Erp29', '2410124H12Rik', 'Ust', 'Erg28', 'Akain1', 'Gm29521', 'Arhgap5', 'B3gnt5', 'Sycp1']"
